Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Староюрьевская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752					
23	6.Политическая партия «Партия социальной справедливости»	8	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	1	2	0					
		0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.41%	0.71%	0.00%	0.00%	0.08%	0.12%	0.37%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	468	4	14	1	8	14	24	11	8	7	18	13	33	13	13	12	8	9	23	31	14	8	13	73	47	7	42					
		5.13%	1.23%	10.14%	1.25%	1.66%	1.94%	11.82%	6.67%	4.76%	3.48%	10.34%	5.88%	5.89%	5.53%	3.49%	3.90%	3.15%	4.57%	5.91%	12.60%	9.93%	8.99%	4.50%	6.10%	5.59%	1.29%	7.25%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	432	32	8	6	13	11	9	3	8	15	6	14	27	3	12	13	9	7	10	16	6	7	8	54	54	47	34					
		4.74%	9.85%	5.80%	7.50%	2.69%	1.53%	4.43%	1.82%	4.76%	7.46%	3.45%	6.33%	4.82%	1.28%	3.22%	4.22%	3.54%	3.55%	2.57%	6.50%	4.26%	7.87%	2.77%	4.51%	6.42%	8.66%	5.87%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	49	4	1	1	1	2	0	1	0	1	3	2	4	0	1	4	3	0	4	1	0	1	1	4	2	3	5					
		0.54%	1.23%	0.72%	1.25%	0.21%	0.28%	0.00%	0.61%	0.00%	0.50%	1.72%	0.90%	0.71%	0.00%	0.27%	1.30%	1.18%	0.00%	1.03%	0.41%	0.00%	1.12%	0.35%	0.33%	0.24%	0.55%	0.86%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6599	239	99	49	407	524	141	132	130	155	130	159	401	205	270	237	200	134	306	148	106	67	215	821	558	398	368					
		72.37%	73.54%	71.74%	61.25%	84.27%	72.78%	69.46%	80.00%	77.38%	77.11%	74.71%	71.95%	71.61%	87.23%	72.39%	76.95%	78.74%	68.02%	78.66%	60.16%	75.18%	75.28%	74.39%	68.59%	66.35%	73.30%	63.56%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	23	0	0	0	1	0	0	0	0	1	0	3	4	0	0	1	0	1	0	0	0	0	1	3	4	1	3					
		0.25%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	1.36%	0.71%	0.00%	0.00%	0.32%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.35%	0.25%	0.48%	0.18%	0.52%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
