Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																									
Дата голосования: 07.12.2003 0:00:00																																																									
																																																									
Наименование Избирательной комиссии:    Борисоглебская																																																									
																																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																									
																																																									
		Сумма	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450					
		0.48%	0.40%	0.65%	0.46%	0.32%	0.12%	0.13%	0.16%	0.45%	0.23%	0.77%	0.65%	0.39%	0.40%	0.65%	0.46%	0.29%	0.55%	0.0%	0.61%	0.28%	0.24%	0.76%	0.33%	0.40%	1.18%	0.36%	0.55%	0.0%	0.75%	2.09%	0.68%	0.0%	0.0%	0.26%	0.78%	0.71%	2.32%	0.62%	0.39%	1.37%	0.0%	0.44%	0.84%	0.75%	0.35%	0.0%	0.0%	1.09%	1.62%	0.39%					
23	"6. ""Объединенная Российская партия ""Русь"""	52	1	1	2	1	1	3	0	1	2	0	1	0	0	1	1	3	1	1	0	0	2	1	0	0	0	1	0	2	2	4	1	2	0	2	2	0	0	0	1	2	2	3	2	1	1	1	0	0	0	0					
		0.14%	0.10%	0.07%	0.18%	0.16%	0.12%	0.20%	0.0%	0.15%	0.15%	0.0%	0.13%	0.0%	0.0%	0.08%	0.15%	0.22%	0.07%	0.31%	0.0%	0.0%	0.24%	0.12%	0.0%	0.0%	0.0%	0.09%	0.0%	0.32%	0.30%	1.19%	0.17%	0.24%	0.0%	0.26%	0.31%	0.0%	0.0%	0.0%	0.19%	0.54%	0.50%	0.44%	0.33%	0.15%	0.35%	0.31%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	185	7	5	16	5	5	15	2	2	6	2	7	4	2	6	1	7	6	2	5	11	3	3	8	2	1	9	4	2	4	5	4	5	4	5	0	0	0	2	0	0	1	2	1	4	0	0	0	0	0	0					
		0.52%	0.71%	0.36%	1.49%	0.81%	0.61%	1.00%	0.32%	0.30%	0.47%	0.31%	0.91%	0.39%	0.40%	0.49%	0.15%	0.51%	0.47%	0.62%	0.61%	1.58%	0.37%	0.38%	1.33%	0.27%	0.11%	0.81%	0.36%	0.32%	0.60%	1.49%	0.68%	0.62%	0.60%	0.66%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.25%	0.29%	0.16%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	39	2	0	0	2	0	1	0	0	0	0	0	1	1	2	2	2	0	0	0	1	1	1	0	0	4	0	3	2	1	1	2	1	1	0	0	0	1	2	3	0	1	0	0	1	0	0	0	0	0	0					
		0.11%	0.20%	0.0%	0.0%	0.32%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.20%	0.16%	0.30%	0.14%	0.0%	0.0%	0.0%	0.14%	0.12%	0.12%	0.0%	0.0%	0.47%	0.0%	0.27%	0.32%	0.15%	0.29%	0.34%	0.12%	0.15%	0.0%	0.0%	0.0%	0.77%	0.62%	0.58%	0.0%	0.25%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	54	3	4	0	0	2	0	0	4	0	3	3	1	1	2	0	2	1	1	0	2	4	1	0	2	1	2	0	2	1	2	2	0	0	1	0	0	0	1	0	0	1	0	1	2	0	0	0	0	2	0					
		0.15%	0.30%	0.29%	0.0%	0.0%	0.24%	0.0%	0.0%	0.60%	0.0%	0.46%	0.39%	0.09%	0.20%	0.16%	0.0%	0.14%	0.07%	0.31%	0.0%	0.28%	0.49%	0.12%	0.0%	0.27%	0.11%	0.18%	0.0%	0.32%	0.15%	0.59%	0.34%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.25%	0.0%	0.16%	0.30%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%					
27	"10. ""Аграрная партия России"""	546	11	30	7	1	12	23	11	4	16	5	16	12	8	10	11	9	11	4	6	8	8	6	5	13	6	14	4	5	2	3	4	10	15	10	11	12	11	7	5	9	17	37	11	28	8	20	5	8	12	25					
		1.54%	1.11%	2.19%	0.65%	0.16%	1.48%	1.54%	1.78%	0.60%	1.26%	0.77%	2.10%	1.18%	1.61%	0.82%	1.70%	0.66%	0.87%	1.24%	0.73%	1.15%	0.99%	0.76%	0.83%	1.77%	0.70%	1.26%	0.36%	0.80%	0.30%	0.89%	0.68%	1.24%	2.27%	1.33%	1.72%	4.27%	8.52%	2.19%	0.98%	2.47%	4.32%	5.53%	1.84%	4.21%	2.87%	6.23%	2.10%	1.75%	3.89%	3.32%					
28	"11. ""Истинные патриоты России"""	26	0	2	1	0	0	0	0	0	3	0	0	1	0	6	0	1	1	1	1	0	1	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0					
		0.07%	0.0%	0.14%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.09%	0.0%	0.49%	0.0%	0.07%	0.07%	0.31%	0.12%	0.0%	0.12%	0.0%	0.0%	0.13%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.84%	0.21%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	197	6	13	7	4	5	6	12	1	2	5	2	10	4	14	2	3	4	1	2	5	4	6	1	2	4	7	3	3	6	6	2	6	4	4	2	0	0	4	3	3	3	4	2	3	2	1	0	0	0	4					
		0.55%	0.61%	0.95%	0.65%	0.65%	0.61%	0.40%	1.94%	0.15%	0.15%	0.77%	0.26%	0.98%	0.80%	1.15%	0.30%	0.22%	0.31%	0.31%	0.24%	0.72%	0.49%	0.76%	0.16%	0.27%	0.47%	0.63%	0.27%	0.48%	0.90%	1.79%	0.34%	0.74%	0.60%	0.53%	0.31%	0.0%	0.0%	1.25%	0.58%	0.82%	0.76%	0.59%	0.33%	0.45%	0.71%	0.31%	0.0%	0.0%	0.0%	0.53%					
30	"13. ""Демократическая партия России"""	66	2	2	3	0	1	3	1	2	5	1	1	2	1	1	0	0	3	1	1	3	0	3	1	2	2	3	2	1	3	4	0	1	0	2	1	1	0	0	1	0	1	0	1	1	1	0	0	0	0	2					
		0.18%	0.20%	0.14%	0.27%	0.0%	0.12%	0.20%	0.16%	0.30%	0.39%	0.15%	0.13%	0.19%	0.20%	0.08%	0.0%	0.0%	0.23%	0.31%	0.12%	0.43%	0.0%	0.38%	0.16%	0.27%	0.23%	0.27%	0.18%	0.16%	0.45%	1.19%	0.0%	0.12%	0.0%	0.26%	0.15%	0.35%	0.0%	0.0%	0.19%	0.0%	0.25%	0.0%	0.16%	0.15%	0.35%	0.0%	0.0%	0.0%	0.0%	0.26%					
31	"14. ""Великая Россия - Евразийский Союз"""	33	1	2	1	0	0	0	1	0	1	1	0	0	0	0	1	0	0	4	1	0	1	0	0	1	1	0	4	2	1	1	0	1	0	1	0	0	0	1	0	0	2	0	2	1	0	0	0	0	0	1					
		0.09%	0.10%	0.14%	0.09%	0.0%	0.0%	0.0%	0.16%	0.0%	0.07%	0.15%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	1.24%	0.12%	0.0%	0.12%	0.0%	0.0%	0.13%	0.11%	0.0%	0.36%	0.32%	0.15%	0.29%	0.0%	0.12%	0.0%	0.13%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.50%	0.0%	0.33%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%					
32	"15. ""Партия СЛОН"""	36	1	0	1	0	0	2	1	1	0	1	0	1	1	3	0	1	0	1	1	0	2	1	1	1	0	1	1	1	3	2	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	1					
		0.10%	0.10%	0.0%	0.09%	0.0%	0.0%	0.13%	0.16%	0.15%	0.0%	0.15%	0.0%	0.09%	0.20%	0.24%	0.0%	0.07%	0.0%	0.31%	0.12%	0.0%	0.24%	0.12%	0.16%	0.13%	0.0%	0.09%	0.09%	0.16%	0.45%	0.59%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.14%	0.0%	0.0%	0.0%	0.31%	0.42%	0.0%	0.32%	0.13%					
33	"16. ""Родина"" (народно-патриотический союз)"""	16798	452	654	530	320	455	702	266	325	648	261	351	425	230	520	286	731	669	119	401	345	394	390	291	402	429	492	492	284	289	89	302	374	299	354	230	101	48	117	236	184	218	312	336	223	142	174	151	187	113	455					
		47.48%	45.98%	47.87%	49.44%	52.20%	56.31%	47.24%	43.11%	49.31%	51.34%	40.52%	46.12%	41.83%	46.37%	42.76%	44.27%	53.63%	53.01%	37.07%	49.26%	49.78%	49.18%	49.80%	48.58%	54.84%	50.70%	44.60%	45.26%	45.80%	43.78%	26.64%	51.71%	46.45%	45.30%	47.2%	35.99%	35.94%	37.20%	36.67%	46.36%	50.54%	55.47%	46.70%	56.47%	33.53%	51.07%	54.20%	63.71%	41.00%	36.68%	60.58%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	71	3	2	1	1	1	5	1	1	3	1	1	2	1	1	1	5	1	2	4	1	5	0	1	1	0	0	3	5	2	0	0	0	3	0	1	0	0	1	4	1	0	2	2	0	0	1	1	0	0	0					
		0.20%	0.30%	0.14%	0.09%	0.16%	0.12%	0.33%	0.16%	0.15%	0.23%	0.15%	0.13%	0.19%	0.20%	0.08%	0.15%	0.36%	0.07%	0.62%	0.49%	0.14%	0.62%	0.0%	0.16%	0.13%	0.0%	0.0%	0.27%	0.80%	0.30%	0.0%	0.0%	0.0%	0.45%	0.0%	0.15%	0.0%	0.0%	0.31%	0.78%	0.27%	0.0%	0.29%	0.33%	0.0%	0.0%	0.31%	0.42%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	3323	79	104	106	59	77	140	40	42	105	58	87	141	33	153	49	142	92	32	75	68	71	65	60	82	93	106	113	56	65	33	53	86	51	64	77	31	6	44	54	52	19	35	41	74	29	26	9	46	44	56					
		9.39%	8.03%	7.61%	9.88%	9.62%	9.52%	9.42%	6.48%	6.37%	8.32%	9.00%	11.43%	13.87%	6.65%	12.58%	7.58%	10.41%	7.29%	9.96%	9.21%	9.81%	8.86%	8.30%	10.01%	11.18%	10.99%	9.61%	10.39%	9.03%	9.84%	9.88%	9.07%	10.68%	7.72%	8.53%	12.05%	11.03%	4.65%	13.79%	10.60%	14.28%	4.83%	5.23%	6.89%	11.12%	10.43%	8.09%	3.79%	10.08%	14.28%	7.45%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	340	12	5	13	5	3	13	2	7	8	9	7	12	5	13	15	14	6	2	13	2	8	3	2	4	9	10	13	7	4	5	2	8	8	7	9	5	2	2	4	9	2	8	6	9	3	6	5	3	2	9					
		0.96%	1.22%	0.36%	1.21%	0.81%	0.37%	0.87%	0.32%	1.06%	0.63%	1.39%	0.91%	1.18%	1.00%	1.06%	2.32%	1.02%	0.47%	0.62%	1.59%	0.28%	0.99%	0.38%	0.33%	0.54%	1.06%	0.90%	1.19%	1.12%	0.60%	1.49%	0.34%	0.99%	1.21%	0.93%	1.40%	1.77%	1.55%	0.62%	0.78%	2.47%	0.50%	1.19%	1.00%	1.35%	1.07%	1.86%	2.10%	0.65%	0.64%	1.19%					
37	"20. ""Политическая партия ""Единая Россия"""	5914	199	214	184	105	96	181	80	100	198	129	126	171	84	208	113	204	179	70	112	103	113	133	84	110	117	207	228	132	113	48	94	141	100	134	144	51	24	68	99	46	40	120	82	188	48	44	37	119	71	123					
		16.71%	20.24%	15.66%	17.16%	17.12%	11.88%	12.18%	12.96%	15.17%	15.68%	20.03%	16.55%	16.83%	16.93%	17.10%	17.49%	14.96%	14.18%	21.80%	13.75%	14.86%	14.10%	16.98%	14.02%	15.00%	13.82%	18.76%	20.97%	21.29%	17.12%	14.37%	16.09%	17.51%	15.15%	17.86%	22.53%	18.14%	18.60%	21.31%	19.44%	12.63%	10.17%	17.96%	13.78%	28.27%	17.26%	13.70%	15.61%	26.09%	23.05%	16.37%					
38	"21. ""Российская Конституционно-демократическая партия"""	43	0	3	3	2	2	2	1	0	3	1	0	3	0	0	0	1	0	0	0	0	0	1	0	0	2	1	1	0	2	2	0	1	1	0	2	0	0	1	4	0	0	1	0	0	1	0	1	1	0	0					
		0.12%	0.0%	0.21%	0.27%	0.32%	0.24%	0.13%	0.16%	0.0%	0.23%	0.15%	0.0%	0.29%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.23%	0.09%	0.09%	0.0%	0.30%	0.59%	0.0%	0.12%	0.15%	0.0%	0.31%	0.0%	0.0%	0.31%	0.78%	0.0%	0.0%	0.14%	0.0%	0.0%	0.35%	0.0%	0.42%	0.21%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	57	5	2	1	1	0	0	3	1	2	0	0	2	3	4	1	2	2	1	0	2	1	0	0	1	0	2	1	2	2	2	1	1	1	0	1	0	0	2	1	0	0	0	0	0	1	0	0	2	1	3					
		0.16%	0.50%	0.14%	0.09%	0.16%	0.0%	0.0%	0.48%	0.15%	0.15%	0.0%	0.0%	0.19%	0.60%	0.32%	0.15%	0.14%	0.15%	0.31%	0.0%	0.28%	0.12%	0.0%	0.0%	0.13%	0.0%	0.18%	0.09%	0.32%	0.30%	0.59%	0.17%	0.12%	0.15%	0.0%	0.15%	0.0%	0.0%	0.62%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.43%	0.32%	0.39%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4038	97	193	111	57	83	209	96	84	145	91	66	118	68	139	92	102	152	42	106	74	97	88	85	49	74	122	108	65	73	64	48	102	107	79	100	53	22	20	55	28	55	96	74	74	28	29	13	47	21	37					
		11.41%	9.86%	14.12%	10.35%	9.29%	10.27%	14.06%	15.55%	12.74%	11.48%	14.13%	8.67%	11.61%	13.70%	11.43%	14.24%	7.48%	12.04%	13.08%	13.02%	10.67%	12.10%	11.23%	14.19%	6.68%	8.74%	11.06%	9.93%	10.48%	11.06%	19.16%	8.21%	12.67%	16.21%	10.53%	15.64%	18.86%	17.05%	6.26%	10.80%	7.69%	13.99%	14.37%	12.43%	11.12%	10.07%	9.03%	5.48%	10.30%	6.81%	4.92%					
																																																									
41	Против всех	1119	26	42	27	16	24	68	20	17	40	15	41	39	12	64	14	49	47	1	32	20	26	19	27	20	27	49	28	15	34	13	17	20	30	44	11	12	9	17	7	4	10	8	11	8	2	2	3	17	4	11					
		3.16%	2.64%	3.07%	2.51%	2.61%	2.97%	4.57%	3.24%	2.57%	3.16%	2.32%	5.38%	3.83%	2.41%	5.26%	2.16%	3.59%	3.72%	0.31%	3.93%	2.88%	3.24%	2.42%	4.50%	2.72%	3.19%	4.44%	2.57%	2.41%	5.15%	3.89%	2.91%	2.48%	4.54%	5.86%	1.72%	4.27%	6.97%	5.32%	1.37%	1.09%	2.54%	1.19%	1.84%	1.20%	0.71%	0.62%	1.26%	3.72%	1.29%	1.46%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
