Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Онежская																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	550	25	25	25	25	25	25	25	25	15	15	15	15	15	15	10	10	10	20	15	15	15	15	15	10	10	15	15	10	15	10	10	5	5	5	5	5	5	5	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	130	6	11	3	6	10	2	3	1	10	7	1	0	5	0	6	1	0	20	0	0	2	0	1	0	0	2	2	0	0	3	6	0	4	5	3	0	0	5	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	74	6	6	2	6	4	4	3	9	1	2	0	0	2	0	2	0	2	5	0	1	1	1	2	0	1	1	1	1	1	2	1	0	2	4	0	0	1	0	0					
14	Число погашенных открепительных удостоверений	420	19	14	22	19	15	23	22	24	5	8	14	15	10	15	4	9	10	0	15	15	13	15	14	10	10	13	13	10	15	7	4	5	1	0	2	5	5	0	0					
15	Число открепительных удостоверений выданных ТИК	6	1	0	2	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	"1. ""ЕДИНЕНИЕ"""	239	19	15	5	10	19	10	22	26	12	8	3	2	4	0	2	4	0	8	3	1	2	2	5	5	0	2	1	4	2	6	4	5	6	1	2	5	6	7	1					
		1.36%	1.10%	0.94%	0.47%	0.79%	1.08%	0.95%	1.91%	2.86%	1.52%	2.40%	1.35%	1.90%	1.36%	0.0%	0.65%	3.07%	0.0%	0.75%	2.36%	0.77%	1.08%	1.41%	3.28%	3.40%	0.0%	2.24%	1.12%	1.63%	1.83%	2.66%	1.54%	1.85%	1.98%	0.64%	1.78%	3.90%	6.66%	2.27%	0.58%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	426	62	62	33	42	56	17	31	12	7	10	3	0	6	1	5	1	1	15	2	0	3	1	2	0	1	0	6	2	1	3	6	8	8	3	6	3	1	5	1					
		2.42%	3.60%	3.88%	3.15%	3.32%	3.18%	1.62%	2.69%	1.32%	0.89%	3.00%	1.35%	0.0%	2.05%	1.92%	1.63%	0.76%	1.40%	1.42%	1.57%	0.0%	1.63%	0.70%	1.31%	0.0%	0.36%	0.0%	6.74%	0.81%	0.91%	1.33%	2.31%	2.97%	2.64%	1.94%	5.35%	2.34%	1.11%	1.62%	0.58%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	793	74	71	44	51	68	37	49	38	44	13	15	7	10	1	6	2	2	69	10	7	7	7	9	4	21	6	6	9	2	13	12	28	9	7	5	5	6	17	2					
		4.52%	4.29%	4.45%	4.20%	4.03%	3.87%	3.54%	4.26%	4.19%	5.59%	3.90%	6.75%	6.66%	3.42%	1.92%	1.96%	1.53%	2.81%	6.55%	7.87%	5.42%	3.80%	4.96%	5.92%	2.72%	7.58%	6.74%	6.74%	3.67%	1.83%	5.77%	4.63%	10.40%	2.98%	4.54%	4.46%	3.90%	6.66%	5.51%	1.16%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	574	73	76	67	45	68	40	39	25	20	7	10	2	12	3	4	2	2	25	0	0	1	1	0	2	4	0	1	4	0	10	4	5	11	1	0	1	0	6	3					
		3.27%	4.23%	4.76%	6.39%	3.56%	3.87%	3.82%	3.39%	2.75%	2.54%	2.10%	4.50%	1.90%	4.10%	5.76%	1.30%	1.53%	2.81%	2.37%	0.0%	0.0%	0.54%	0.70%	0.0%	1.36%	1.44%	0.0%	1.12%	1.63%	0.0%	4.44%	1.54%	1.85%	3.64%	0.64%	0.0%	0.78%	0.0%	1.94%	1.75%					
22	"5. ""За Русь Святую"""	80	9	7	1	8	6	7	5	5	4	1	1	0	1	0	1	1	0	3	2	0	0	1	2	0	1	1	0	4	4	1	0	1	1	0	0	1	0	1	0					
		0.45%	0.52%	0.43%	0.09%	0.63%	0.34%	0.66%	0.43%	0.55%	0.50%	0.30%	0.45%	0.0%	0.34%	0.0%	0.32%	0.76%	0.0%	0.28%	1.57%	0.0%	0.0%	0.70%	1.31%	0.0%	0.36%	1.12%	0.0%	1.63%	3.66%	0.44%	0.0%	0.37%	0.33%	0.0%	0.0%	0.78%	0.0%	0.32%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	49	7	4	1	4	4	2	9	2	4	1	0	0	1	0	0	0	0	4	0	0	0	0	0	0	1	0	2	0	0	0	0	1	1	0	1	0	0	0	0					
		0.27%	0.40%	0.25%	0.09%	0.31%	0.22%	0.19%	0.78%	0.22%	0.50%	0.30%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	2.24%	0.0%	0.0%	0.0%	0.0%	0.37%	0.33%	0.0%	0.89%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	96	14	9	11	8	10	4	8	5	2	0	2	0	2	0	3	3	0	4	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	1	1	2	0					
		0.54%	0.81%	0.56%	1.05%	0.63%	0.56%	0.38%	0.69%	0.55%	0.25%	0.0%	0.90%	0.0%	0.68%	0.0%	0.98%	2.30%	0.0%	0.37%	0.0%	0.0%	0.54%	0.70%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.38%	0.37%	0.33%	0.0%	0.0%	0.78%	1.11%	0.64%	0.0%					
25	"8. ""Народно-республиканская партия России"""	31	1	1	2	1	2	4	2	1	0	0	0	0	0	0	4	0	0	6	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1					
		0.17%	0.05%	0.06%	0.19%	0.07%	0.11%	0.38%	0.17%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.30%	0.0%	0.0%	0.56%	0.0%	0.77%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.40%	0.91%	0.44%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%					
26	"9. ""Российская экологическая партия ""Зеленые"""	54	11	5	1	5	5	2	1	2	0	2	1	0	2	0	0	0	0	5	1	1	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	3	0					
		0.30%	0.63%	0.31%	0.09%	0.39%	0.28%	0.19%	0.08%	0.22%	0.0%	0.60%	0.45%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.47%	0.78%	0.77%	0.54%	1.41%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	2.22%	0.97%	0.0%					
27	"10. ""Аграрная партия России"""	647	63	43	25	40	50	23	27	21	26	15	4	9	13	2	8	1	9	27	10	1	4	4	14	11	13	11	14	23	11	13	56	11	8	12	6	3	5	9	2					
		3.68%	3.65%	2.69%	2.38%	3.16%	2.84%	2.20%	2.34%	2.31%	3.30%	4.50%	1.80%	8.57%	4.45%	3.84%	2.61%	0.76%	12.67%	2.56%	7.87%	0.77%	2.17%	2.83%	9.21%	7.48%	4.69%	12.35%	15.73%	9.38%	10.09%	5.77%	21.62%	4.08%	2.64%	7.79%	5.35%	2.34%	5.55%	2.92%	1.16%					
28	"11. ""Истинные патриоты России"""	13	0	0	0	0	1	2	1	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.05%	0.19%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.76%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.36%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	401	59	45	22	29	44	29	36	17	11	11	4	5	3	0	7	0	1	12	3	5	6	1	0	3	2	0	2	6	1	9	7	5	3	1	2	1	1	6	2					
		2.28%	3.42%	2.82%	2.10%	2.29%	2.50%	2.77%	3.13%	1.87%	1.39%	3.30%	1.80%	4.76%	1.02%	0.0%	2.28%	0.0%	1.40%	1.13%	2.36%	3.87%	3.26%	0.70%	0.0%	2.04%	0.72%	0.0%	2.24%	2.44%	0.91%	4.0%	2.70%	1.85%	0.99%	0.64%	1.78%	0.78%	1.11%	1.94%	1.16%					
30	"13. ""Демократическая партия России"""	56	8	4	0	7	7	2	0	3	7	0	0	0	0	0	0	0	0	4	0	1	0	0	1	0	2	0	0	2	0	2	0	1	2	0	1	2	0	0	0					
		0.31%	0.46%	0.25%	0.0%	0.55%	0.39%	0.19%	0.0%	0.33%	0.89%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.77%	0.0%	0.0%	0.65%	0.0%	0.72%	0.0%	0.0%	0.81%	0.0%	0.88%	0.0%	0.37%	0.66%	0.0%	0.89%	1.56%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	46	5	3	3	5	4	0	3	1	2	2	0	1	1	0	0	0	0	2	0	0	0	1	1	1	1	0	0	1	0	2	0	3	0	1	0	0	0	1	2					
		0.26%	0.29%	0.18%	0.28%	0.39%	0.22%	0.0%	0.26%	0.11%	0.25%	0.60%	0.0%	0.95%	0.34%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.70%	0.65%	0.68%	0.36%	0.0%	0.0%	0.40%	0.0%	0.88%	0.0%	1.11%	0.0%	0.64%	0.0%	0.0%	0.0%	0.32%	1.16%					
32	"15. ""Партия СЛОН"""	24	2	1	1	4	2	0	2	1	1	0	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	1	0	0					
		0.13%	0.11%	0.06%	0.09%	0.31%	0.11%	0.0%	0.17%	0.11%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	1.55%	1.08%	0.0%	0.0%	0.0%	0.0%	0.0%	1.12%	0.0%	0.0%	0.0%	0.77%	0.0%	0.33%	0.0%	0.0%	0.0%	1.11%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1740	184	185	126	129	199	101	157	49	78	29	15	7	30	4	25	6	6	100	5	10	29	8	13	0	27	6	17	38	8	27	14	27	20	13	7	3	0	25	13					
		9.91%	10.68%	11.60%	12.03%	10.21%	11.32%	9.66%	13.65%	5.40%	9.92%	8.70%	6.75%	6.66%	10.27%	7.69%	8.16%	4.61%	8.45%	9.49%	3.93%	7.75%	15.76%	5.67%	8.55%	0.0%	9.74%	6.74%	19.10%	15.51%	7.33%	12.0%	5.40%	10.03%	6.62%	8.44%	6.24%	2.34%	0.0%	8.11%	7.60%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	40	3	3	0	0	5	2	4	2	0	0	1	0	0	0	2	1	0	2	2	0	1	1	1	0	4	0	0	0	0	2	1	1	1	0	1	0	0	0	0					
		0.22%	0.17%	0.18%	0.0%	0.0%	0.28%	0.19%	0.34%	0.22%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.65%	0.76%	0.0%	0.18%	1.57%	0.0%	0.54%	0.70%	0.65%	0.0%	1.44%	0.0%	0.0%	0.0%	0.0%	0.88%	0.38%	0.37%	0.33%	0.0%	0.89%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2162	199	180	120	158	276	162	151	64	97	65	35	9	26	8	44	18	12	120	12	17	33	19	9	13	34	12	5	22	12	25	25	37	36	18	17	17	6	34	15					
		12.32%	11.55%	11.29%	11.46%	12.50%	15.70%	15.50%	13.13%	7.06%	12.34%	19.51%	15.76%	8.57%	8.90%	15.38%	14.37%	13.84%	16.90%	11.39%	9.44%	13.17%	17.93%	13.47%	5.92%	8.84%	12.27%	13.48%	5.61%	8.97%	11.00%	11.11%	9.65%	13.75%	11.92%	11.68%	15.17%	13.28%	6.66%	11.03%	8.77%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	435	33	33	29	23	50	26	24	30	25	5	7	3	15	1	7	5	2	17	3	2	7	11	5	4	6	2	2	5	0	3	9	7	7	2	3	8	0	10	4					
		2.47%	1.91%	2.07%	2.76%	1.82%	2.84%	2.48%	2.08%	3.31%	3.18%	1.50%	3.15%	2.85%	5.13%	1.92%	2.28%	3.84%	2.81%	1.61%	2.36%	1.55%	3.80%	7.80%	3.28%	2.72%	2.16%	2.24%	2.24%	2.04%	0.0%	1.33%	3.47%	2.60%	2.31%	1.29%	2.67%	6.25%	0.0%	3.24%	2.33%					
37	"20. ""Политическая партия ""Единая Россия"""	6930	624	561	371	498	663	403	372	489	324	130	85	43	124	29	138	64	28	466	55	72	67	62	73	81	123	33	22	62	47	80	84	92	139	73	37	62	19	128	107					
		39.50%	36.23%	35.19%	35.43%	39.42%	37.73%	38.56%	32.34%	53.97%	41.22%	39.03%	38.28%	40.95%	42.46%	55.76%	45.09%	49.23%	39.43%	44.25%	43.30%	55.81%	36.41%	43.97%	48.02%	55.10%	44.40%	37.07%	24.71%	25.30%	43.11%	35.55%	32.43%	34.20%	46.02%	47.40%	33.03%	48.43%	21.11%	41.55%	62.57%					
38	"21. ""Российская Конституционно-демократическая партия"""	44	2	2	3	6	2	3	6	1	1	1	0	0	1	0	3	1	0	3	2	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	1	1	0					
		0.25%	0.11%	0.12%	0.28%	0.47%	0.11%	0.28%	0.52%	0.11%	0.12%	0.30%	0.0%	0.0%	0.34%	0.0%	0.98%	0.76%	0.0%	0.28%	1.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	1.12%	0.0%	0.0%	0.0%	0.38%	0.37%	0.0%	0.0%	0.0%	0.78%	1.11%	0.32%	0.0%					
39	"22. ""Развитие предпринимательства"""	38	3	15	2	2	0	1	1	1	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	2	0	1	1	0	1	0	0	1	0	0	0	0	0	2					
		0.21%	0.17%	0.94%	0.19%	0.15%	0.0%	0.09%	0.08%	0.11%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	1.12%	0.40%	0.0%	0.44%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	1.16%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1377	137	155	107	110	105	72	88	51	72	11	27	6	19	2	22	7	7	87	8	3	6	16	8	15	12	7	6	39	17	15	18	21	17	10	9	8	33	18	6					
		7.85%	7.95%	9.72%	10.21%	8.70%	5.97%	6.88%	7.65%	5.62%	9.16%	3.30%	12.16%	5.71%	6.50%	3.84%	7.18%	5.38%	9.85%	8.26%	6.29%	2.32%	3.26%	11.34%	5.26%	10.20%	4.33%	7.86%	6.74%	15.91%	15.59%	6.66%	6.94%	7.80%	5.62%	6.49%	8.03%	6.25%	36.66%	5.84%	3.50%					
																																														
41	Против всех	972	106	101	57	67	97	74	80	42	39	17	6	6	18	1	15	10	0	54	8	4	1	3	5	7	13	7	2	13	3	9	9	11	20	8	9	6	6	30	8					
		5.54%	6.15%	6.33%	5.44%	5.30%	5.52%	7.08%	6.95%	4.63%	4.96%	5.10%	2.70%	5.71%	6.16%	1.92%	4.90%	7.69%	0.0%	5.12%	6.29%	3.10%	0.54%	2.12%	3.28%	4.76%	4.69%	7.86%	2.24%	5.30%	2.75%	4.0%	3.47%	4.08%	6.62%	5.19%	8.03%	4.68%	6.66%	9.74%	4.67%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
