Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Кашинская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	716	10	20	20	40	40	38	20	30	30	15	36	10	18	7	5	3	15	50	20	10	5	7	10	5	10	5	22	10	5	12	57	10	9	12	20	10	10	15	4	14	13	14					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	432	2	20	13	32	27	16	14	8	20	15	36	7	16	7	2	0	15	1	10	10	5	7	10	1	8	0	22	7	1	1	57	2	0	1	6	0	1	1	0	8	9	14					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	235	9	10	22	36	11	16	9	5	10	6	12	2	4	4	0	2	3	5	9	4	4	1	4	2	2	0	1	15	1	0	3	1	3	1	1	3	3	1	4	2	0	4					
14	Число погашенных неиспользованных открепительных удостоверений	284	8	0	7	8	13	22	6	22	10	0	0	3	2	0	3	3	0	49	10	0	0	0	0	4	2	5	0	3	4	11	0	8	9	11	14	10	9	14	4	6	4	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	0	0	0	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
18	1.Политическая партия «Аграрная партия России»	692	12	24	32	30	73	34	40	25	31	37	9	0	4	7	17	6	21	43	49	17	8	3	5	4	17	9	13	12	9	12	16	11	7	10	14	3	3	2	5	2	12	4					
		4.55%	4.40%	2.69%	3.17%	4.35%	5.79%	2.81%	5.04%	4.08%	3.48%	4.64%	4.33%	0.00%	3.42%	5.43%	6.12%	3.73%	7.64%	7.56%	9.26%	10.56%	6.96%	1.90%	2.98%	3.70%	6.39%	3.67%	3.82%	2.53%	5.29%	6.52%	5.86%	10.28%	5.69%	4.13%	4.36%	2.73%	2.54%	1.96%	4.42%	1.52%	9.23%	2.96%					
19	2.Всероссийская политическая партия «Гражданская Сила»	73	1	6	7	1	12	3	4	3	4	7	2	0	0	1	3	0	1	0	3	0	1	1	0	0	5	0	4	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0					
		0.48%	0.37%	0.67%	0.69%	0.15%	0.95%	0.25%	0.50%	0.49%	0.45%	0.88%	0.96%	0.00%	0.00%	0.78%	1.08%	0.00%	0.36%	0.00%	0.57%	0.00%	0.87%	0.63%	0.00%	0.00%	1.88%	0.00%	1.18%	0.00%	0.00%	0.54%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%	0.00%	0.77%	0.00%					
20	3.Политическая партия «Демократическая партия России»	7	0	0	1	0	1	1	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.00%	0.00%	0.10%	0.00%	0.08%	0.08%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1710	28	107	133	77	211	149	108	67	123	121	5	18	9	11	19	9	26	107	53	14	9	14	16	6	27	34	19	18	14	9	20	7	24	10	29	13	3	4	6	15	14	4					
		11.24%	10.26%	11.98%	13.17%	11.18%	16.75%	12.31%	13.62%	10.93%	13.82%	15.16%	2.40%	8.22%	7.69%	8.53%	6.83%	5.59%	9.45%	18.80%	10.02%	8.70%	7.83%	8.86%	9.52%	5.56%	10.15%	13.88%	5.59%	3.79%	8.24%	4.89%	7.33%	6.54%	19.51%	4.13%	9.03%	11.82%	2.54%	3.92%	5.31%	11.36%	10.77%	2.96%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	53	4	5	5	3	6	6	5	1	4	2	0	1	0	0	0	0	0	1	2	1	0	0	0	2	2	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0					
		0.35%	1.47%	0.56%	0.50%	0.44%	0.48%	0.50%	0.63%	0.16%	0.45%	0.25%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.38%	0.62%	0.00%	0.00%	0.00%	1.85%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.93%	0.81%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	31	1	1	3	1	3	5	2	2	3	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.20%	0.37%	0.11%	0.30%	0.15%	0.24%	0.41%	0.25%	0.33%	0.34%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.77%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1414	35	100	143	68	101	122	61	51	81	62	22	11	6	14	24	16	45	40	50	3	16	15	1	19	16	18	25	28	21	13	21	8	19	26	33	8	10	8	17	7	17	13					
		9.30%	12.82%	11.20%	14.16%	9.87%	8.02%	10.08%	7.69%	8.32%	9.10%	7.77%	10.58%	5.02%	5.13%	10.85%	8.63%	9.94%	16.36%	7.03%	9.45%	1.86%	13.91%	9.49%	0.60%	17.59%	6.02%	7.35%	7.35%	5.89%	12.35%	7.07%	7.69%	7.48%	15.45%	10.74%	10.28%	7.27%	8.47%	7.84%	15.04%	5.30%	13.08%	9.63%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1498	45	75	93	65	158	166	89	68	122	105	19	22	10	5	19	8	15	82	35	3	5	19	20	7	14	35	24	33	12	6	22	11	11	12	11	2	2	5	17	4	13	9					
		9.85%	16.48%	8.40%	9.21%	9.43%	12.54%	13.72%	11.22%	11.09%	13.71%	13.16%	9.13%	10.05%	8.55%	3.88%	6.83%	4.97%	5.45%	14.41%	6.62%	1.86%	4.35%	12.03%	11.90%	6.48%	5.26%	14.29%	7.06%	6.95%	7.06%	3.26%	8.06%	10.28%	8.94%	4.96%	3.43%	1.82%	1.69%	4.90%	15.04%	3.03%	10.00%	6.67%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	133	4	11	3	6	14	14	6	5	10	5	1	2	2	0	1	0	1	6	5	0	1	4	1	0	2	4	2	3	0	0	2	1	0	6	1	4	1	2	1	0	1	1					
		0.87%	1.47%	1.23%	0.30%	0.87%	1.11%	1.16%	0.76%	0.82%	1.12%	0.63%	0.48%	0.91%	1.71%	0.00%	0.36%	0.00%	0.36%	1.05%	0.95%	0.00%	0.87%	2.53%	0.60%	0.00%	0.75%	1.63%	0.59%	0.63%	0.00%	0.00%	0.73%	0.93%	0.00%	2.48%	0.31%	3.64%	0.85%	1.96%	0.88%	0.00%	0.77%	0.74%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9357	141	553	562	422	655	688	466	381	495	440	147	165	85	90	189	119	163	280	319	119	74	102	123	67	182	142	252	367	111	139	190	68	61	176	226	80	99	80	63	103	71	102					
		61.52%	51.65%	61.93%	55.64%	61.25%	51.98%	56.86%	58.76%	62.15%	55.62%	55.14%	70.67%	75.34%	72.65%	69.77%	67.99%	73.91%	59.27%	49.21%	60.30%	73.91%	64.35%	64.56%	73.21%	62.04%	68.42%	57.96%	74.12%	77.26%	65.29%	75.54%	69.60%	63.55%	49.59%	72.73%	70.40%	72.73%	83.90%	78.43%	55.75%	78.03%	54.62%	75.56%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	134	2	9	8	8	17	8	10	4	12	8	3	0	1	1	0	0	2	6	8	2	1	0	1	3	0	1	1	5	1	1	1	0	0	2	2	0	0	1	4	0	0	1					
		0.88%	0.73%	1.01%	0.79%	1.16%	1.35%	0.66%	1.26%	0.65%	1.35%	1.00%	1.44%	0.00%	0.85%	0.78%	0.00%	0.00%	0.73%	1.05%	1.51%	1.24%	0.87%	0.00%	0.60%	2.78%	0.00%	0.41%	0.29%	1.05%	0.59%	0.54%	0.37%	0.00%	0.00%	0.83%	0.62%	0.00%	0.00%	0.98%	3.54%	0.00%	0.00%	0.74%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
