Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Верхотурская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	98	3	18	9	13	4	2	3	8	8	1	4	3	3	3	3	3	3	3	3	1					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	90	3	17	9	12	4	2	3	8	8	1	4	2	0	3	3	3	3	1	3	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	74	5	17	5	5	1	1	4	9	4	2	2	1	3	2	1	0	3	3	3	3					
14	Число погашенных неиспользованных открепительных удостоверений	8	0	1	0	1	0	0	0	0	0	0	0	1	3	0	0	0	0	2	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	1.Политическая партия «Аграрная партия России»	154	2	16	10	18	8	3	5	10	6	3	20	8	5	15	11	3	5	0	2	4					
		1.96%	0.69%	1.53%	1.23%	1.83%	1.91%	2.01%	0.78%	1.72%	1.04%	6.25%	6.76%	3.49%	4.76%	4.29%	4.03%	1.25%	1.85%	0.00%	1.32%	1.32%					
19	2.Всероссийская политическая партия «Гражданская Сила»	94	1	17	9	11	13	2	3	12	8	0	2	0	1	3	5	1	1	3	0	2					
		1.20%	0.35%	1.63%	1.11%	1.12%	3.10%	1.34%	0.47%	2.07%	1.39%	0.00%	0.68%	0.00%	0.95%	0.86%	1.83%	0.42%	0.37%	3.30%	0.00%	0.66%					
20	3.Политическая партия «Демократическая партия России»	5	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
		0.06%	0.00%	0.19%	0.12%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.10%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	394	22	43	58	75	26	7	21	32	27	3	8	3	2	14	15	14	7	5	5	7					
		5.02%	7.64%	4.11%	7.13%	7.61%	6.21%	4.70%	3.28%	5.52%	4.70%	6.25%	2.70%	1.31%	1.90%	4.00%	5.49%	5.83%	2.59%	5.49%	3.29%	2.32%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	58	1	10	8	6	6	0	4	6	8	0	1	0	1	1	0	1	4	0	0	1					
		0.74%	0.35%	0.96%	0.98%	0.61%	1.43%	0.00%	0.63%	1.03%	1.39%	0.00%	0.34%	0.00%	0.95%	0.29%	0.00%	0.42%	1.48%	0.00%	0.00%	0.33%					
23	6.Политическая партия «Партия социальной справедливости»	14	0	3	2	1	1	1	1	1	1	0	1	0	0	0	0	0	1	0	1	0					
		0.18%	0.00%	0.29%	0.25%	0.10%	0.24%	0.67%	0.16%	0.17%	0.17%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.66%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	959	40	149	95	135	58	22	89	69	44	9	31	33	10	28	23	28	29	2	25	40					
		12.22%	13.89%	14.26%	11.69%	13.71%	13.84%	14.77%	13.91%	11.90%	7.65%	18.75%	10.47%	14.41%	9.52%	8.00%	8.42%	11.67%	10.74%	2.20%	16.45%	13.25%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	353	17	44	45	49	25	4	26	22	25	5	14	3	0	10	11	6	12	10	8	17					
		4.50%	5.90%	4.21%	5.54%	4.97%	5.97%	2.68%	4.06%	3.79%	4.35%	10.42%	4.73%	1.31%	0.00%	2.86%	4.03%	2.50%	4.44%	10.99%	5.26%	5.63%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	43	1	6	2	8	2	1	2	1	4	0	5	0	1	0	2	0	3	0	2	3					
		0.55%	0.35%	0.57%	0.25%	0.81%	0.48%	0.67%	0.31%	0.17%	0.70%	0.00%	1.69%	0.00%	0.95%	0.00%	0.73%	0.00%	1.11%	0.00%	1.32%	0.99%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5650	202	731	575	657	276	107	478	416	439	27	207	181	85	276	204	187	200	70	107	225					
		71.97%	70.14%	69.95%	70.73%	66.70%	65.87%	71.81%	74.69%	71.72%	76.35%	56.25%	69.93%	79.04%	80.95%	78.86%	74.73%	77.92%	74.07%	76.92%	70.39%	74.50%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	30	0	7	3	4	1	1	1	5	5	0	0	1	0	1	0	0	1	0	0	0					
		0.38%	0.00%	0.67%	0.37%	0.41%	0.24%	0.67%	0.16%	0.86%	0.87%	0.00%	0.00%	0.44%	0.00%	0.29%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
