Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Верхотурская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332					
		16.22%	15.21%	17.23%	14.82%	15.01%	13.76%	14.16%	19.12%	20.72%	14.08%	14.33%	15.07%	23.83%	15.60%	17.84%	11.54%	25.97%	7.36%	11.84%	21.82%	15.60%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	87	4	13	8	7	3	3	5	5	9	3	3	2	0	3	8	1	8	2	0	0					
		1.34%	1.84%	2.61%	1.25%	0.87%	0.92%	2.65%	0.88%	1.01%	1.84%	0.88%	1.10%	0.93%	0.00%	1.12%	3.42%	0.55%	3.46%	2.63%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1005	33	83	151	120	53	22	70	84	77	64	38	8	16	37	39	21	17	16	17	39					
		15.52%	15.21%	16.63%	23.56%	14.89%	16.21%	19.47%	12.39%	16.90%	15.71%	18.71%	13.97%	3.74%	14.68%	13.75%	16.67%	11.60%	7.36%	21.05%	15.45%	13.83%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	80	2	5	8	15	2	0	3	6	9	7	0	0	0	7	1	5	2	0	2	6					
		1.24%	0.92%	1.00%	1.25%	1.86%	0.61%	0.00%	0.53%	1.21%	1.84%	2.05%	0.00%	0.00%	0.00%	2.60%	0.43%	2.76%	0.87%	0.00%	1.82%	2.13%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2555	93	181	221	274	108	51	268	180	207	123	120	115	52	112	92	73	109	30	51	95					
		39.46%	42.86%	36.27%	34.48%	33.99%	33.03%	45.13%	47.43%	36.22%	42.24%	35.96%	44.12%	53.74%	47.71%	41.64%	39.32%	40.33%	47.19%	39.47%	46.36%	33.69%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	202	6	18	19	37	10	3	27	7	29	18	3	2	0	4	8	1	3	1	0	6					
		3.12%	2.76%	3.61%	2.96%	4.59%	3.06%	2.65%	4.78%	1.41%	5.92%	5.26%	1.10%	0.93%	0.00%	1.49%	3.42%	0.55%	1.30%	1.32%	0.00%	2.13%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
