Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																		
Дата голосования: 04.12.2011																																																		
																																																		
Наименование Избирательной комиссии:    Тальменская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544					
		25.41%	17.26%	34.64%	20.48%	19.03%	18.64%	13.63%	15.76%	22.91%	11.40%	13.75%	3.30%	11.20%	24.37%	18.23%	30.88%	19.80%	32.80%	15.08%	23.33%	27.44%	33.61%	25.23%	31.94%	20.76%	36.67%	28.54%	24.63%	32.03%	25.55%	20.78%	33.74%	27.05%	30.07%	26.92%	21.35%	33.33%	30.02%	26.09%	27.95%	26.57%	21.34%	26.42%	26.37%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	326	2	2	0	9	2	5	4	4	4	9	1	3	11	1	0	2	21	2	2	20	12	8	8	14	1	15	7	5	2	8	9	15	15	18	11	16	14	2	8	8	5	13	8					
		1.62%	0.32%	1.31%	0.00%	2.41%	0.91%	1.15%	2.42%	1.08%	2.07%	0.73%	1.10%	2.40%	2.14%	0.49%	0.00%	1.98%	2.41%	0.53%	0.95%	2.56%	1.40%	1.06%	1.05%	4.09%	0.67%	1.56%	2.08%	1.63%	0.88%	5.19%	1.36%	2.57%	2.19%	2.66%	1.77%	1.97%	2.63%	0.35%	1.57%	1.48%	0.99%	2.11%	1.37%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7832	294	68	81	170	79	214	60	198	102	796	51	78	186	87	89	43	343	172	74	303	292	311	283	81	46	325	152	104	87	70	199	202	219	238	203	267	167	197	162	173	165	215	186					
		38.84%	47.42%	44.44%	48.80%	45.58%	35.91%	49.42%	36.36%	53.37%	52.85%	64.77%	56.04%	62.40%	36.26%	42.86%	41.01%	42.57%	39.33%	45.50%	35.24%	38.85%	34.07%	41.30%	37.04%	23.68%	30.67%	33.85%	45.10%	33.99%	38.33%	45.45%	30.11%	34.59%	31.97%	35.21%	32.58%	32.84%	31.33%	34.50%	31.89%	31.92%	32.61%	34.85%	31.85%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	67	2	0	0	2	1	1	1	0	0	5	0	0	4	1	0	0	3	1	1	1	4	0	1	15	0	3	1	0	0	0	1	5	1	1	0	2	3	2	0	1	1	0	3					
		0.33%	0.32%	0.00%	0.00%	0.54%	0.45%	0.23%	0.61%	0.00%	0.00%	0.41%	0.00%	0.00%	0.78%	0.49%	0.00%	0.00%	0.34%	0.26%	0.48%	0.13%	0.47%	0.00%	0.13%	4.39%	0.00%	0.31%	0.30%	0.00%	0.00%	0.00%	0.15%	0.86%	0.15%	0.15%	0.00%	0.25%	0.56%	0.35%	0.00%	0.18%	0.20%	0.00%	0.51%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
