Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Петровская																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384					
		1.32%	1.50%	3.33%	1.74%	0.93%	0.71%	0.63%	0.0%	1.38%	0.70%	3.47%	1.07%	1.06%	2.22%	2.95%	2.32%	0.91%	0.40%	0.42%	3.51%	0.0%	1.50%	0.2%	1.14%	2.18%	0.24%	2.17%	1.70%	0.0%	0.34%	1.31%	1.06%	1.15%	2.07%	0.70%	0.0%	0.0%	0.61%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	643	85	28	53	4	10	20	12	26	12	23	6	19	11	14	3	20	19	16	28	7	7	47	7	10	26	4	32	1	19	8	15	7	10	19	2	0	13					
		6.18%	6.71%	5.83%	7.71%	1.86%	1.79%	6.38%	5.17%	12.03%	8.51%	9.99%	6.45%	10.10%	6.11%	5.90%	6.97%	9.13%	7.63%	6.77%	8.94%	8.86%	2.63%	9.4%	8.04%	5.46%	6.43%	2.17%	7.78%	1.66%	3.32%	5.26%	5.30%	4.04%	2.95%	6.66%	1.94%	0.0%	8.02%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	165	19	15	8	6	8	1	5	6	4	7	1	1	1	5	2	7	5	7	2	0	1	9	1	4	7	6	3	0	11	2	1	0	4	2	3	1	0					
		1.58%	1.50%	3.12%	1.16%	2.79%	1.43%	0.31%	2.15%	2.77%	2.83%	3.04%	1.07%	0.53%	0.55%	2.10%	4.65%	3.19%	2.00%	2.96%	0.63%	0.0%	0.37%	1.8%	1.14%	2.18%	1.73%	3.26%	0.72%	0.0%	1.92%	1.31%	0.35%	0.0%	1.18%	0.70%	2.91%	1.51%	0.0%					
22	"5. ""За Русь Святую"""	81	10	5	13	2	3	3	0	1	0	2	1	0	0	0	0	2	2	1	6	1	1	3	0	2	2	0	6	0	3	3	3	3	2	1	0	0	0					
		0.77%	0.78%	1.04%	1.89%	0.93%	0.53%	0.95%	0.0%	0.46%	0.0%	0.86%	1.07%	0.0%	0.0%	0.0%	0.0%	0.91%	0.80%	0.42%	1.91%	1.26%	0.37%	0.6%	0.0%	1.09%	0.49%	0.0%	1.45%	0.0%	0.52%	1.97%	1.06%	1.73%	0.59%	0.35%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	36	2	1	1	0	2	1	2	0	0	0	1	0	0	0	0	1	7	0	1	1	1	2	1	0	3	1	0	0	1	0	2	2	2	1	0	0	0					
		0.34%	0.15%	0.20%	0.14%	0.0%	0.35%	0.31%	0.86%	0.0%	0.0%	0.0%	1.07%	0.0%	0.0%	0.0%	0.0%	0.45%	2.81%	0.0%	0.31%	1.26%	0.37%	0.4%	1.14%	0.0%	0.74%	0.54%	0.0%	0.0%	0.17%	0.0%	0.70%	1.15%	0.59%	0.35%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	46	9	2	2	2	1	0	1	3	0	1	0	1	0	1	0	2	0	0	2	0	1	2	0	0	4	0	3	0	5	1	0	0	1	1	1	0	0					
		0.44%	0.71%	0.41%	0.29%	0.93%	0.17%	0.0%	0.43%	1.38%	0.0%	0.43%	0.0%	0.53%	0.0%	0.42%	0.0%	0.91%	0.0%	0.0%	0.63%	0.0%	0.37%	0.4%	0.0%	0.0%	0.99%	0.0%	0.72%	0.0%	0.87%	0.65%	0.0%	0.0%	0.29%	0.35%	0.97%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	7	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0					
		0.06%	0.07%	0.41%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.35%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	26	2	0	2	0	1	0	0	1	1	0	0	1	0	0	0	0	2	0	5	0	0	1	0	0	1	0	1	0	0	0	1	0	4	1	0	2	0					
		0.24%	0.15%	0.0%	0.29%	0.0%	0.17%	0.0%	0.0%	0.46%	0.70%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.80%	0.0%	1.59%	0.0%	0.0%	0.2%	0.0%	0.0%	0.24%	0.0%	0.24%	0.0%	0.0%	0.0%	0.35%	0.0%	1.18%	0.35%	0.0%	3.03%	0.0%					
27	"10. ""Аграрная партия России"""	1239	95	31	40	15	108	25	12	25	27	15	4	16	18	26	0	33	11	8	24	1	28	122	8	15	86	15	65	49	65	23	42	21	47	44	25	12	38					
		11.91%	7.50%	6.45%	5.82%	6.97%	19.38%	7.98%	5.17%	11.57%	19.14%	6.52%	4.30%	8.51%	10.0%	10.97%	0.0%	15.06%	4.41%	3.38%	7.66%	1.26%	10.52%	24.4%	9.19%	8.19%	21.28%	8.15%	15.81%	81.66%	11.36%	15.13%	14.84%	12.13%	13.90%	15.43%	24.27%	18.18%	23.45%					
28	"11. ""Истинные патриоты России"""	11	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0					
		0.10%	0.07%	0.20%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.31%	0.0%	0.37%	0.2%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.35%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	83	8	3	0	5	3	4	2	2	1	0	1	0	1	1	1	2	3	7	3	1	3	7	0	4	4	1	2	0	6	2	3	0	2	1	0	0	0					
		0.79%	0.63%	0.62%	0.0%	2.32%	0.53%	1.27%	0.86%	0.92%	0.70%	0.0%	1.07%	0.0%	0.55%	0.42%	2.32%	0.91%	1.20%	2.96%	0.95%	1.26%	1.12%	1.4%	0.0%	2.18%	0.99%	0.54%	0.48%	0.0%	1.04%	1.31%	1.06%	0.0%	0.59%	0.35%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	24	1	0	2	2	0	0	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	4	0	0	1	1	2	0	2	0	1	0	2	0	0	0	1					
		0.23%	0.07%	0.0%	0.29%	0.93%	0.0%	0.0%	0.0%	0.0%	0.70%	1.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.8%	0.0%	0.0%	0.24%	0.54%	0.48%	0.0%	0.34%	0.0%	0.35%	0.0%	0.59%	0.0%	0.0%	0.0%	0.61%					
31	"14. ""Великая Россия - Евразийский Союз"""	24	3	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	3	1	0	0	1	0	1	2	0	2	0	0	0	2	1	2	1	0	0	1					
		0.23%	0.23%	0.0%	0.14%	0.0%	0.17%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	1.27%	0.31%	0.0%	0.0%	0.2%	0.0%	0.54%	0.49%	0.0%	0.48%	0.0%	0.0%	0.0%	0.70%	0.57%	0.59%	0.35%	0.0%	0.0%	0.61%					
32	"15. ""Партия СЛОН"""	15	0	1	0	1	1	0	0	2	0	1	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0					
		0.14%	0.0%	0.20%	0.0%	0.46%	0.17%	0.0%	0.0%	0.92%	0.0%	0.43%	2.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	2.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	530	95	41	46	16	36	15	9	7	19	8	3	9	6	6	0	13	12	13	29	4	0	28	5	9	4	4	16	2	22	8	8	8	17	7	0	0	5					
		5.09%	7.50%	8.54%	6.69%	7.44%	6.46%	4.79%	3.87%	3.24%	13.47%	3.47%	3.22%	4.78%	3.33%	2.53%	0.0%	5.93%	4.81%	5.50%	9.26%	5.06%	0.0%	5.6%	5.74%	4.91%	0.99%	2.17%	3.89%	3.33%	3.84%	5.26%	2.82%	4.62%	5.02%	2.45%	0.0%	0.0%	3.08%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	23	1	2	1	0	1	1	0	1	1	0	2	1	2	0	0	0	1	1	1	2	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0					
		0.22%	0.07%	0.41%	0.14%	0.0%	0.17%	0.31%	0.0%	0.46%	0.70%	0.0%	2.15%	0.53%	1.11%	0.0%	0.0%	0.0%	0.40%	0.42%	0.31%	2.53%	1.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1243	155	56	104	31	49	61	26	40	7	47	5	16	10	38	5	25	43	27	15	8	49	49	16	26	26	15	43	2	68	15	31	14	43	45	15	5	13					
		11.94%	12.24%	11.66%	15.13%	14.41%	8.79%	19.48%	11.20%	18.51%	4.96%	20.43%	5.37%	8.51%	5.55%	16.03%	11.62%	11.41%	17.26%	11.44%	4.79%	10.12%	18.42%	9.8%	18.39%	14.20%	6.43%	8.15%	10.46%	3.33%	11.88%	9.86%	10.95%	8.09%	12.72%	15.78%	14.56%	7.57%	8.02%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	174	17	1	17	3	4	14	8	2	3	2	1	3	1	2	0	0	2	2	8	6	10	7	3	3	3	7	15	0	15	2	3	3	3	2	0	1	1					
		1.67%	1.34%	0.20%	2.47%	1.39%	0.71%	4.47%	3.44%	0.92%	2.12%	0.86%	1.07%	1.59%	0.55%	0.84%	0.0%	0.0%	0.80%	0.84%	2.55%	7.59%	3.75%	1.4%	3.44%	1.63%	0.74%	3.80%	3.64%	0.0%	2.62%	1.31%	1.06%	1.73%	0.88%	0.70%	0.0%	1.51%	0.61%					
37	"20. ""Политическая партия ""Единая Россия"""	2677	399	153	224	61	142	82	84	60	23	60	36	33	71	53	1	60	43	67	63	13	75	83	29	55	67	41	78	5	152	37	95	63	73	56	12	1	27					
		25.73%	31.51%	31.87%	32.60%	28.37%	25.49%	26.19%	36.20%	27.77%	16.31%	26.08%	38.70%	17.55%	39.44%	22.36%	2.32%	27.39%	17.26%	28.38%	20.12%	16.45%	28.19%	16.6%	33.33%	30.05%	16.58%	22.28%	18.97%	8.33%	26.57%	24.34%	33.56%	36.41%	21.59%	19.64%	11.65%	1.51%	16.66%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	0	1	1	1	1	0	0	0	0	1	0	0	1	1	0	0	3	0	4	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0					
		0.19%	0.0%	0.20%	0.14%	0.46%	0.17%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.55%	0.42%	0.0%	0.0%	1.20%	0.0%	1.27%	0.0%	0.37%	0.2%	1.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.35%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	19	4	2	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	1	0	1	0	2	0	0	0					
		0.18%	0.31%	0.41%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.72%	1.66%	0.0%	0.65%	0.0%	0.57%	0.0%	0.70%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2018	235	65	94	40	105	54	35	18	21	29	15	67	28	56	29	18	59	40	70	22	35	90	12	31	115	68	79	0	143	32	37	21	57	69	38	37	54					
		19.39%	18.56%	13.54%	13.68%	18.60%	18.85%	17.25%	15.08%	8.33%	14.89%	12.60%	16.12%	35.63%	15.55%	23.62%	67.44%	8.21%	23.69%	16.94%	22.36%	27.84%	13.15%	18.0%	13.79%	16.93%	28.46%	36.95%	19.22%	0.0%	25.0%	21.05%	13.07%	12.13%	16.86%	24.21%	36.89%	56.06%	33.33%					
																																												
41	Против всех	340	58	24	16	7	17	6	10	7	2	9	4	6	3	10	1	8	7	13	4	1	3	20	2	6	7	4	14	0	24	3	5	8	12	13	3	0	3					
		3.26%	4.58%	5.0%	2.32%	3.25%	3.05%	1.91%	4.31%	3.24%	1.41%	3.91%	4.30%	3.19%	1.66%	4.21%	2.32%	3.65%	2.81%	5.50%	1.27%	1.26%	1.12%	4.0%	2.29%	3.27%	1.73%	2.17%	3.40%	0.0%	4.19%	1.97%	1.76%	4.62%	3.55%	4.56%	2.91%	0.0%	1.85%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
