Выборы Президента Российской Федерации																																											
																																											
Наименование Избирательной комиссии:    Алагирская																																											
																																											
Итоги голосования 																																											
																																											
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36					
18	. Глазьев Сергей Юрьевич	74	2	10	8	0	8	7	0	11	0	3	0	1	1	1	0	3	1	0	0	0	2	4	0	0	0	4	3	1	0	0	1	1	0	0	0	2					
		0.32%	1.39%	0.59%	0.84%	0.00%	0.43%	0.43%	0.00%	0.63%	0.00%	0.22%	0.00%	0.08%	0.19%	0.28%	0.00%	1.27%	0.14%	0.00%	0.00%	0.00%	3.45%	0.45%	0.00%	0.00%	0.00%	0.38%	0.45%	0.82%	0.00%	0.00%	0.51%	0.25%	0.00%	0.00%	0.00%	1.82%					
19	. Малышкин Олег Александрович	87	1	10	2	0	2	25	0	11	0	1	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	5	2	1	0	0	16	5	0	0	0	1					
		0.38%	0.69%	0.59%	0.21%	0.00%	0.11%	1.54%	0.00%	0.63%	0.00%	0.07%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.48%	0.30%	0.82%	0.00%	0.00%	8.08%	1.26%	0.00%	0.00%	0.00%	0.91%					
20	. Миронов Сергей Михайлович	42	1	2	1	0	5	3	0	4	0	4	0	0	1	0	1	1	1	0	0	0	0	13	1	0	0	1	2	0	0	0	1	0	0	0	0	0					
		0.18%	0.69%	0.12%	0.10%	0.00%	0.27%	0.19%	0.00%	0.23%	0.00%	0.29%	0.00%	0.00%	0.19%	0.00%	0.24%	0.42%	0.14%	0.00%	0.00%	0.00%	0.00%	1.48%	1.01%	0.00%	0.00%	0.10%	0.30%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	. Путин Владимир Владимирович	20593	128	1437	828	2093	1678	1544	735	1524	142	1205	397	1209	493	297	350	201	616	572	760	670	50	751	85	110	40	905	542	95	105	124	175	364	22	210	65	71					
		89.71%	88.89%	85.03%	86.70%	95.97%	89.30%	95.31%	92.80%	86.94%	94.67%	86.94%	91.69%	95.27%	95.73%	82.50%	84.34%	85.17%	86.76%	96.46%	91.68%	86.34%	86.21%	85.34%	85.86%	91.67%	100.00%	87.10%	81.87%	77.87%	100.00%	99.20%	88.38%	91.69%	100.00%	97.22%	86.67%	64.55%					
22	. Хакамада Ирина Муцуовна	93	0	5	4	0	14	9	0	9	1	5	0	3	0	0	7	3	2	1	5	2	0	6	0	0	0	6	7	1	0	0	1	2	0	0	0	0					
		0.41%	0.00%	0.30%	0.42%	0.00%	0.75%	0.56%	0.00%	0.51%	0.67%	0.36%	0.00%	0.24%	0.00%	0.00%	1.69%	1.27%	0.28%	0.17%	0.60%	0.26%	0.00%	0.68%	0.00%	0.00%	0.00%	0.58%	1.06%	0.82%	0.00%	0.00%	0.51%	0.50%	0.00%	0.00%	0.00%	0.00%					
23	. Харитонов Николай Михайлович	1824	12	208	101	65	161	9	57	185	3	118	22	51	18	60	57	23	86	17	54	102	6	90	13	9	0	110	89	23	0	1	4	20	0	5	10	35					
		7.95%	8.33%	12.31%	10.58%	2.98%	8.57%	0.56%	7.20%	10.55%	2.00%	8.51%	5.08%	4.02%	3.50%	16.67%	13.73%	9.75%	12.11%	2.87%	6.51%	13.14%	10.34%	10.23%	13.13%	7.50%	0.00%	10.59%	13.44%	18.85%	0.00%	0.80%	2.02%	5.04%	0.00%	2.31%	13.33%	31.82%					
																																											
24	Против всех	61	0	3	6	2	4	13	0	3	0	3	0	0	2	0	0	0	3	1	0	1	0	5	0	1	0	4	7	0	0	0	0	3	0	0	0	0					
		0.27%	0.00%	0.18%	0.63%	0.09%	0.21%	0.80%	0.00%	0.17%	0.00%	0.22%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.42%	0.17%	0.00%	0.13%	0.00%	0.57%	0.00%	0.83%	0.00%	0.38%	1.06%	0.00%	0.00%	0.00%	0.00%	0.76%	0.00%	0.00%	0.00%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
