7	Число избирательных бюллетеней в переносных ящиках для голосования	6664	107	77	83	53	117	76	227	70	48	62	47	44	79	116	18	69	107	112	119	61	56	109	58	91	105	122	90	74	124	74	74	155	251	34	36	63	57	139	93	245	271	143	46	35	18	24	27	20	60	67	78	75	73	56	143	227	49	54	44	156	227	204	230	0	247	20	19	26	70	71	120	22									
8	Число бюллетеней в стационарных ящиках для голосования	109014	1601	1499	1246	1183	1244	1613	1631	1442	1441	1444	1115	1173	1560	1641	1019	1204	1812	1645	1366	1437	1735	1404	1532	1314	1740	1626	1304	1514	1642	1841	1853	1338	1542	1566	1521	1660	1797	1591	1879	1845	1957	1649	1782	1864	1462	1697	1505	1472	1450	1384	1838	1695	1708	1483	1642	1691	1512	1368	1529	1744	1614	1680	1773	1224	1008	1374	1689	767	1576	928	1508	881									
9	Число недействительных избирательных бюллетеней	1383	27	28	23	6	22	20	22	13	26	20	3	28	8	18	12	22	19	14	10	28	30	28	24	13	19	32	14	20	26	17	22	12	25	16	23	16	48	16	20	18	21	15	3	26	20	27	13	24	12	22	15	0	16	12	28	25	29	17	6	32	21	29	6	37	15	28	18	10	10	15	11	12									
10	Число действительных избирательных бюллетеней	114295	1681	1548	1306	1230	1339	1669	1836	1499	1463	1486	1159	1189	1631	1739	1025	1251	1900	1743	1475	1470	1761	1485	1566	1392	1826	1716	1380	1568	1740	1898	1905	1481	1768	1584	1534	1707	1806	1714	1952	2072	2207	1777	1825	1873	1460	1694	1519	1468	1498	1429	1901	1770	1765	1527	1757	1893	1532	1405	1567	1868	1820	1855	1997	1187	1240	1366	1690	783	1636	984	1617	891									
11	Число полученных открепительных  удостоверений	4485	90	75	60	50	50	70	70	60	75	60	50	60	70	60	60	50	60	40	60	70	80	60	45	50	60	50	50	50	50	70	60	30	140	65	90	50	75	70	60	60	60	60	55	70	70	70	75	70	60	65	70	70	70	70	75	60	50	50	48	70	50	60	110	120	50	70	62	20	50	30	40	30									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	4133	88	67	45	41	42	68	63	56	73	60	34	60	62	60	60	42	50	34	47	59	73	58	36	50	60	43	50	50	46	63	53	30	130	64	74	43	69	69	54	60	60	58	52	59	57	54	71	67	60	65	67	60	67	65	74	57	50	50	42	65	43	48	110	120	30	64	62	20	50	30	40	30									
13	Число избирателей, проголосовавших по открепительным удостоверениям	3551	57	44	76	56	76	63	68	52	45	52	34	48	74	57	66	50	167	44	39	53	82	33	25	42	37	68	21	41	46	93	25	34	6	36	37	47	46	51	74	64	50	38	94	37	32	54	41	39	39	42	45	40	80	35	36	13	49	31	63	44	28	21	42	162	45	31	12	24	38	24	64	29									
14	Число неиспользованных открепительных удостоверений	352	2	8	15	9	8	2	7	4	2	0	16	0	8	0	0	8	10	6	13	11	7	2	9	0	0	7	0	0	4	7	7	0	10	1	16	7	6	1	6	0	0	2	3	11	13	16	4	3	0	0	3	10	3	5	1	3	0	0	6	5	7	12	0	0	20	6	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	490	5	10	8	9	7	12	16	16	5	4	3	13	5	9	8	11	4	8	10	14	2	4	3	3	13	3	3	4	6	2	2	4	6	17	13	8	6	7	3	9	4	9	6	6	5	11	6	9	0	5	8	15	6	5	9	14	4	9	5	5	3	2	6	0	5	5	9	5	6	2	7	4									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																			
19	Жириновский Владимир Вольфович	7016	130	108	87	55	95	101	29	83	110	84	40	89	82	114	64	83	117	101	90	118	128	77	132	95	132	129	103	94	135	133	145	118	156	132	103	111	105	80	143	101	86	56	126	23	106	102	91	106	110	111	87	105	124	103	70	77	108	96	67	135	178	156	95	88	57	55	41	55	85	50	82	53									
		6.07%	7.61%	6.85%	6.55%	4.45%	6.98%	5.98%	1.56%	5.49%	7.39%	5.58%	3.44%	7.31%	5.00%	6.49%	6.17%	6.52%	6.10%	5.75%	6.06%	7.88%	7.15%	5.09%	8.30%	6.76%	7.15%	7.38%	7.39%	5.92%	7.64%	6.95%	7.52%	7.90%	8.70%	8.25%	6.62%	6.44%	5.66%	4.62%	7.25%	4.83%	3.86%	3.13%	6.89%	1.21%	7.16%	5.93%	5.94%	7.10%	7.28%	7.65%	4.54%	5.93%	6.96%	6.69%	3.92%	4.01%	6.92%	6.75%	4.26%	7.11%	9.67%	8.28%	4.74%	7.19%	4.54%	3.95%	2.40%	6.94%	5.16%	5.01%	5.04%	5.87%									
20	Зюганов Геннадий Андреевич	23666	330	341	289	289	322	415	409	309	340	339	292	305	333	370	208	257	333	346	247	300	395	306	357	306	414	309	252	281	320	492	392	229	308	235	380	373	435	364	435	455	334	280	298	469	372	407	387	379	363	297	411	399	452	377	330	374	329	362	308	368	337	310	320	129	202	285	257	123	317	229	248	201									
		20.46%	19.32%	21.64%	21.75%	23.38%	23.66%	24.57%	22.01%	20.44%	22.83%	22.51%	25.13%	25.06%	20.32%	21.06%	20.06%	20.19%	17.35%	19.69%	16.63%	20.03%	22.05%	20.22%	22.45%	21.78%	22.44%	17.68%	18.08%	17.70%	18.12%	25.69%	20.34%	15.34%	17.18%	14.69%	24.41%	21.65%	23.46%	21.04%	22.06%	21.77%	14.99%	15.63%	16.30%	24.70%	25.14%	23.65%	25.26%	25.40%	24.04%	20.47%	21.45%	22.54%	25.38%	24.50%	18.49%	19.50%	21.08%	25.46%	19.58%	19.37%	18.31%	16.45%	15.98%	10.54%	16.10%	20.44%	15.05%	15.51%	19.26%	22.92%	15.23%	22.26%									
21	Миронов Сергей Михайлович	4169	71	58	54	56	61	76	51	61	62	71	23	49	64	78	45	49	42	70	53	82	74	67	46	59	75	67	46	48	62	83	69	52	39	65	68	49	84	76	81	87	56	34	75	50	62	65	76	59	62	65	67	76	83	76	69	48	35	81	31	51	65	53	38	45	40	21	31	22	53	30	41	36									
		3.60%	4.16%	3.68%	4.06%	4.53%	4.48%	4.50%	2.74%	4.03%	4.16%	4.71%	1.98%	4.03%	3.90%	4.44%	4.34%	3.85%	2.19%	3.98%	3.57%	5.47%	4.13%	4.43%	2.89%	4.20%	4.07%	3.83%	3.30%	3.02%	3.51%	4.33%	3.58%	3.48%	2.18%	4.06%	4.37%	2.84%	4.53%	4.39%	4.11%	4.16%	2.51%	1.90%	4.10%	2.63%	4.19%	3.78%	4.96%	3.95%	4.11%	4.48%	3.50%	4.29%	4.66%	4.94%	3.87%	2.50%	2.24%	5.70%	1.97%	2.68%	3.53%	2.81%	1.90%	3.68%	3.19%	1.51%	1.81%	2.77%	3.22%	3.00%	2.52%	3.99%									
22	Прохоров Михаил Дмитриевич	12087	183	228	155	181	174	249	32	144	187	186	129	135	139	226	126	129	150	151	94	148	243	191	214	148	218	200	170	126	230	224	180	134	149	169	164	181	235	128	178	229	196	108	194	192	172	215	169	197	173	175	269	240	233	116	236	110	153	149	141	170	120	113	161	212	120	127	121	77	275	104	105	87									
		10.45%	10.71%	14.47%	11.66%	14.64%	12.78%	14.74%	1.72%	9.52%	12.56%	12.35%	11.10%	11.09%	8.48%	12.86%	12.15%	10.13%	7.82%	8.59%	6.33%	9.88%	13.57%	12.62%	13.46%	10.53%	11.82%	11.44%	12.20%	7.93%	13.02%	11.70%	9.34%	8.98%	8.31%	10.56%	10.53%	10.50%	12.68%	7.40%	9.03%	10.96%	8.80%	6.03%	10.61%	10.11%	11.62%	12.49%	11.03%	13.20%	11.46%	12.06%	14.04%	13.56%	13.08%	7.54%	13.22%	5.74%	9.80%	10.48%	8.96%	8.95%	6.52%	5.99%	8.04%	17.32%	9.56%	9.11%	7.08%	9.71%	16.71%	10.41%	6.45%	9.63%									
23	Путин Владимир Владимирович	67357	967	813	721	649	687	828	1315	902	764	806	675	611	1013	951	582	733	1258	1075	991	822	921	844	817	784	987	1011	809	1019	993	966	1119	948	1116	983	819	993	947	1066	1115	1200	1535	1299	1132	1139	748	905	796	727	790	781	1067	950	873	855	1052	1284	907	717	1020	1144	1120	1223	1383	713	821	878	1240	506	906	571	1141	514									
		58.23%	56.62%	51.59%	54.25%	52.51%	50.48%	49.02%	70.78%	59.66%	51.31%	53.52%	58.09%	50.21%	61.81%	54.13%	56.12%	57.58%	65.55%	61.18%	66.73%	54.87%	51.42%	55.78%	51.38%	55.80%	53.50%	57.84%	58.03%	64.17%	56.23%	50.44%	58.07%	63.50%	62.24%	61.44%	52.60%	57.63%	51.08%	61.62%	56.54%	57.42%	68.90%	72.49%	61.93%	59.98%	50.54%	52.59%	51.96%	48.73%	52.32%	53.82%	55.69%	53.67%	49.02%	55.56%	58.94%	66.94%	58.10%	50.42%	64.84%	60.21%	60.84%	64.92%	69.05%	58.25%	65.42%	62.98%	72.60%	63.81%	55.04%	57.16%	70.09%	56.92%									
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
