Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    Территориальная избирательная комиссия г. Железногорска																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241					
		0.16%	0.80%	0.22%	0.31%	0.10%	0.19%	0.21%	0.19%	0.00%	0.09%	0.00%	0.40%	0.07%	0.00%	0.20%	0.09%	0.12%	0.09%	0.00%	0.16%	0.33%	0.00%	0.18%	0.21%	0.16%	0.00%	0.20%	0.07%	0.00%	0.20%	0.27%	0.31%	0.23%	0.24%	0.29%	0.18%	0.26%	0.00%	0.26%	0.31%	0.08%	0.22%	0.08%	0.08%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5897	25	135	111	141	126	114	142	128	135	103	182	189	108	123	175	126	158	115	151	212	150	169	213	158	160	119	208	30	133	146	162	121	36	105	129	134	143	141	137	179	145	138	142					
		12.65%	10.00%	14.79%	11.34%	14.00%	12.00%	11.89%	13.40%	12.17%	12.05%	10.93%	18.07%	13.34%	13.42%	12.23%	15.51%	14.86%	14.77%	12.92%	12.44%	14.05%	14.19%	14.93%	14.91%	12.52%	13.08%	11.76%	14.49%	7.04%	13.57%	12.93%	12.40%	9.39%	8.57%	10.18%	11.81%	11.46%	11.31%	12.01%	10.48%	13.85%	10.80%	10.50%	10.74%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	235	2	3	9	8	3	3	4	9	0	3	3	6	7	10	5	1	1	6	18	8	6	4	9	3	12	3	10	1	4	5	6	3	3	7	8	2	6	8	6	6	1	6	7					
		0.50%	0.80%	0.33%	0.92%	0.79%	0.29%	0.31%	0.38%	0.86%	0.00%	0.32%	0.30%	0.42%	0.87%	0.99%	0.44%	0.12%	0.09%	0.67%	1.48%	0.53%	0.57%	0.35%	0.63%	0.24%	0.98%	0.30%	0.70%	0.23%	0.41%	0.44%	0.46%	0.23%	0.71%	0.68%	0.73%	0.17%	0.47%	0.68%	0.46%	0.46%	0.07%	0.46%	0.53%					
23	6.Политическая партия «Партия социальной справедливости»	80	1	1	0	1	0	2	3	2	0	2	0	4	2	3	1	3	2	3	1	2	1	1	3	3	3	5	2	0	2	0	3	1	0	2	0	3	4	5	3	4	2	0	0					
		0.17%	0.40%	0.11%	0.00%	0.10%	0.00%	0.21%	0.28%	0.19%	0.00%	0.21%	0.00%	0.28%	0.25%	0.30%	0.09%	0.35%	0.19%	0.34%	0.08%	0.13%	0.09%	0.09%	0.21%	0.24%	0.25%	0.49%	0.14%	0.00%	0.20%	0.00%	0.23%	0.08%	0.00%	0.19%	0.00%	0.26%	0.32%	0.43%	0.23%	0.31%	0.15%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	4960	16	75	103	84	137	124	116	118	161	105	91	159	61	109	97	96	94	95	111	134	96	125	141	121	125	71	149	42	107	100	174	152	38	130	101	139	135	136	164	154	153	168	153					
		10.64%	6.40%	8.21%	10.52%	8.34%	13.05%	12.93%	10.94%	11.22%	14.38%	11.15%	9.04%	11.22%	7.58%	10.83%	8.60%	11.32%	8.79%	10.67%	9.14%	8.88%	9.08%	11.04%	9.87%	9.59%	10.22%	7.02%	10.38%	9.86%	10.92%	8.86%	13.32%	11.80%	9.05%	12.61%	9.25%	11.89%	10.68%	11.58%	12.55%	11.92%	11.39%	12.79%	11.57%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	5120	5	108	113	118	89	137	124	130	118	110	110	130	101	130	139	84	154	98	128	189	117	115	151	137	126	144	182	25	104	128	166	142	43	91	112	130	131	149	153	104	129	123	103					
		10.98%	2.00%	11.83%	11.54%	11.72%	8.48%	14.29%	11.70%	12.36%	10.54%	11.68%	10.92%	9.17%	12.55%	12.92%	12.32%	9.91%	14.39%	11.01%	10.54%	12.52%	11.07%	10.16%	10.57%	10.86%	10.30%	14.23%	12.68%	5.87%	10.61%	11.34%	12.71%	11.02%	10.24%	8.83%	10.26%	11.12%	10.36%	12.69%	11.71%	8.05%	9.61%	9.36%	7.79%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	287	3	10	8	5	11	3	3	5	2	4	8	17	8	4	5	5	3	7	10	6	7	5	10	10	7	3	11	4	6	9	7	5	5	2	10	4	7	8	15	10	4	4	7					
		0.62%	1.20%	1.10%	0.82%	0.50%	1.05%	0.31%	0.28%	0.48%	0.18%	0.42%	0.79%	1.20%	0.99%	0.40%	0.44%	0.59%	0.28%	0.79%	0.82%	0.40%	0.66%	0.44%	0.70%	0.79%	0.57%	0.30%	0.77%	0.94%	0.61%	0.80%	0.54%	0.39%	1.19%	0.19%	0.92%	0.34%	0.55%	0.68%	1.15%	0.77%	0.30%	0.30%	0.53%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	27663	172	533	580	611	636	525	603	619	661	583	561	850	470	574	646	503	603	530	737	876	626	659	823	763	724	611	799	186	590	688	713	813	281	651	677	686	770	688	754	785	833	816	854					
		59.32%	68.80%	58.38%	59.24%	60.68%	60.57%	54.74%	56.89%	58.84%	59.02%	61.89%	55.71%	59.99%	58.39%	57.06%	57.27%	59.32%	56.36%	59.55%	60.71%	58.05%	59.22%	58.22%	57.59%	60.46%	59.20%	60.38%	55.68%	43.66%	60.20%	60.94%	54.59%	63.12%	66.90%	63.14%	61.99%	58.68%	60.92%	58.60%	57.69%	60.76%	62.03%	62.10%	64.60%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	408	3	7	11	7	9	3	11	9	8	3	9	9	8	11	14	5	9	2	13	16	13	8	16	23	12	9	11	1	5	4	13	6	3	11	11	13	14	3	12	10	16	13	14					
		0.87%	1.20%	0.77%	1.12%	0.70%	0.86%	0.31%	1.04%	0.86%	0.71%	0.32%	0.89%	0.64%	0.99%	1.09%	1.24%	0.59%	0.84%	0.22%	1.07%	1.06%	1.23%	0.71%	1.12%	1.82%	0.98%	0.89%	0.77%	0.23%	0.51%	0.35%	0.99%	0.47%	0.71%	1.07%	1.01%	1.11%	1.11%	0.26%	0.92%	0.77%	1.19%	0.99%	1.06%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
