Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Каргасокская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445					
		4.84%	7.33%	3.65%	4.30%	5.25%	4.42%	4.31%	3.44%	10.35%	7.80%	1.49%	4.34%	4.34%	2.32%	7.89%	23.74%	15.46%	7.11%	4.74%	4.16%	4.39%	1.37%	3.69%	3.22%	2.60%	3.55%	0.0%	4.66%	3.05%	9.72%	5.10%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	414	47	40	32	23	33	35	40	13	10	5	2	3	3	2	4	1	9	15	3	2	8	31	30	1	3	0	4	5	1	9					
		3.51%	6.04%	4.87%	4.92%	5.25%	6.63%	4.71%	5.29%	3.84%	2.51%	2.48%	1.73%	2.17%	1.39%	1.31%	2.87%	1.03%	2.91%	4.74%	1.25%	1.09%	3.66%	3.58%	2.54%	0.37%	0.81%	0.0%	1.55%	1.38%	0.54%	2.41%					
22	"5. ""За Русь Святую"""	48	5	2	4	2	5	3	5	1	1	1	0	0	0	0	1	0	1	0	0	1	2	4	2	0	4	0	2	1	0	1					
		0.40%	0.64%	0.24%	0.61%	0.45%	1.00%	0.40%	0.66%	0.29%	0.25%	0.49%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.32%	0.0%	0.0%	0.54%	0.91%	0.46%	0.16%	0.0%	1.09%	0.0%	0.77%	0.27%	0.0%	0.26%					
23	"6. ""Объединенная Российская партия ""Русь"""	30	2	1	1	0	0	2	1	1	3	1	0	1	0	1	1	0	0	2	0	0	1	3	3	2	1	0	1	0	0	2					
		0.25%	0.25%	0.12%	0.15%	0.0%	0.0%	0.26%	0.13%	0.29%	0.75%	0.49%	0.0%	0.72%	0.0%	0.65%	0.71%	0.0%	0.0%	0.63%	0.0%	0.0%	0.45%	0.34%	0.25%	0.74%	0.27%	0.0%	0.38%	0.0%	0.0%	0.53%					
24	"7. ""Новый курс - Автомобильная Россия"""	49	3	5	0	0	3	5	7	6	1	0	1	0	0	0	0	0	0	0	2	1	0	0	8	1	1	2	2	0	1	0					
		0.41%	0.38%	0.60%	0.0%	0.0%	0.60%	0.67%	0.92%	1.77%	0.25%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.83%	0.54%	0.0%	0.0%	0.67%	0.37%	0.27%	1.01%	0.77%	0.0%	0.54%	0.0%					
25	"8. ""Народно-республиканская партия России"""	23	4	1	0	1	0	0	1	1	1	0	0	0	0	1	0	0	2	3	0	0	4	0	0	1	1	0	1	1	0	0					
		0.19%	0.51%	0.12%	0.0%	0.22%	0.0%	0.0%	0.13%	0.29%	0.25%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.64%	0.94%	0.0%	0.0%	1.83%	0.0%	0.0%	0.37%	0.27%	0.0%	0.38%	0.27%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	3	0	0	0	2	0	3	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	0					
		0.14%	0.38%	0.0%	0.0%	0.0%	0.40%	0.0%	0.39%	0.0%	0.75%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	1.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.54%	0.0%	0.38%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	264	18	17	15	4	13	25	19	6	16	10	0	2	6	3	5	1	14	8	1	4	5	35	23	6	3	0	0	0	0	5					
		2.23%	2.31%	2.07%	2.30%	0.91%	2.61%	3.36%	2.51%	1.77%	4.03%	4.97%	0.0%	1.44%	2.79%	1.97%	3.59%	1.03%	4.53%	2.53%	0.41%	2.19%	2.29%	4.04%	1.95%	2.23%	0.81%	0.0%	0.0%	0.0%	0.0%	1.34%					
28	"11. ""Истинные патриоты России"""	18	0	1	3	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	2	1	0	1	2	1	0	0	0	0	0	2					
		0.15%	0.0%	0.12%	0.46%	0.22%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	1.73%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.83%	0.54%	0.0%	0.11%	0.16%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	130	8	14	10	2	5	15	6	4	5	1	3	1	0	1	0	0	2	0	5	1	1	8	8	3	1	9	3	8	2	4					
		1.10%	1.02%	1.70%	1.53%	0.45%	1.00%	2.02%	0.79%	1.18%	1.25%	0.49%	2.60%	0.72%	0.0%	0.65%	0.0%	0.0%	0.64%	0.0%	2.08%	0.54%	0.45%	0.92%	0.67%	1.11%	0.27%	4.54%	1.16%	2.22%	1.08%	1.07%					
30	"13. ""Демократическая партия России"""	51	1	4	2	2	2	5	5	1	2	0	0	0	2	3	1	0	1	2	0	0	1	2	7	2	2	0	0	1	0	3					
		0.43%	0.12%	0.48%	0.30%	0.45%	0.40%	0.67%	0.66%	0.29%	0.50%	0.0%	0.0%	0.0%	0.93%	1.97%	0.71%	0.0%	0.32%	0.63%	0.0%	0.0%	0.45%	0.23%	0.59%	0.74%	0.54%	0.0%	0.0%	0.27%	0.0%	0.80%					
31	"14. ""Великая Россия - Евразийский Союз"""	38	0	2	3	0	5	1	2	1	2	0	0	1	1	0	0	0	1	1	0	1	1	4	3	2	1	2	0	2	0	2					
		0.32%	0.0%	0.24%	0.46%	0.0%	1.00%	0.13%	0.26%	0.29%	0.50%	0.0%	0.0%	0.72%	0.46%	0.0%	0.0%	0.0%	0.32%	0.31%	0.0%	0.54%	0.45%	0.46%	0.25%	0.74%	0.27%	1.01%	0.0%	0.55%	0.0%	0.53%					
32	"15. ""Партия СЛОН"""	13	1	2	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	2					
		0.11%	0.12%	0.24%	0.0%	0.0%	0.0%	0.13%	0.0%	0.29%	0.0%	0.0%	0.0%	0.72%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.37%	0.0%	0.0%	0.0%	0.55%	0.0%	0.53%					
33	"16. ""Родина"" (народно-патриотический союз)"""	728	45	61	41	29	35	67	44	18	25	6	3	2	24	2	7	3	23	21	15	5	6	82	63	15	14	0	7	25	7	33					
		6.17%	5.79%	7.42%	6.30%	6.62%	7.04%	9.02%	5.82%	5.32%	6.29%	2.98%	2.60%	1.44%	11.16%	1.31%	5.03%	3.09%	7.44%	6.64%	6.25%	2.74%	2.75%	9.47%	5.34%	5.57%	3.82%	0.0%	2.72%	6.94%	3.78%	8.87%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	52	4	3	5	6	1	3	0	2	0	0	1	4	0	0	1	1	2	3	0	0	1	2	1	1	3	1	4	1	1	1					
		0.44%	0.51%	0.36%	0.76%	1.36%	0.20%	0.40%	0.0%	0.59%	0.0%	0.0%	0.86%	2.89%	0.0%	0.0%	0.71%	1.03%	0.64%	0.94%	0.0%	0.0%	0.45%	0.23%	0.08%	0.37%	0.81%	0.50%	1.55%	0.27%	0.54%	0.26%					
35	"18. ""ЛДПР"""	1804	102	99	68	82	74	119	128	61	66	27	15	37	23	37	15	21	35	61	59	12	24	157	205	24	64	30	28	54	26	51					
		15.30%	13.12%	12.05%	10.46%	18.72%	14.88%	16.03%	16.95%	18.04%	16.62%	13.43%	13.04%	26.81%	10.69%	24.34%	10.79%	21.64%	11.32%	19.30%	24.58%	6.59%	11.00%	18.15%	17.38%	8.92%	17.48%	15.15%	10.89%	15.0%	14.05%	13.70%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	279	16	13	22	12	5	26	21	5	5	0	3	4	2	0	2	1	7	8	0	5	1	23	34	1	17	3	9	8	15	11					
		2.36%	2.05%	1.58%	3.38%	2.73%	1.00%	3.50%	2.78%	1.47%	1.25%	0.0%	2.60%	2.89%	0.93%	0.0%	1.43%	1.03%	2.26%	2.53%	0.0%	2.74%	0.45%	2.65%	2.88%	0.37%	4.64%	1.51%	3.50%	2.22%	8.10%	2.95%					
37	"20. ""Политическая партия ""Единая Россия"""	4823	281	328	253	163	178	229	281	103	131	105	53	33	103	63	43	28	136	123	110	96	127	311	545	153	181	111	140	153	89	173					
		40.91%	36.16%	39.95%	38.92%	37.21%	35.81%	30.86%	37.21%	30.47%	32.99%	52.23%	46.08%	23.91%	47.90%	41.44%	30.93%	28.86%	44.01%	38.92%	45.83%	52.74%	58.25%	35.95%	46.22%	56.87%	49.45%	56.06%	54.47%	42.5%	48.10%	46.50%					
38	"21. ""Российская Конституционно-демократическая партия"""	31	3	2	1	0	1	1	2	1	0	1	0	0	0	0	0	0	0	3	2	3	1	5	3	0	0	0	2	0	0	0					
		0.26%	0.38%	0.24%	0.15%	0.0%	0.20%	0.13%	0.26%	0.29%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%	0.83%	1.64%	0.45%	0.57%	0.25%	0.0%	0.0%	0.0%	0.77%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	41	5	4	2	2	2	7	3	2	1	0	0	0	1	0	0	0	2	0	0	0	0	4	4	0	0	0	0	0	0	2					
		0.34%	0.64%	0.48%	0.30%	0.45%	0.40%	0.94%	0.39%	0.59%	0.25%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.46%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1122	99	89	90	45	57	89	55	30	43	14	5	14	34	13	9	8	30	25	5	26	10	91	85	21	18	15	16	55	12	19					
		9.51%	12.74%	10.84%	13.84%	10.27%	11.46%	11.99%	7.28%	8.87%	10.83%	6.96%	4.34%	10.14%	15.81%	8.55%	6.47%	8.24%	9.70%	7.91%	2.08%	14.28%	4.58%	10.52%	7.20%	7.80%	4.91%	7.57%	6.22%	15.27%	6.48%	5.10%					
																																					
41	Против всех	532	35	37	30	18	15	25	46	13	22	12	6	20	3	5	11	9	12	10	12	6	9	32	62	11	12	16	10	9	9	15					
		4.51%	4.50%	4.50%	4.61%	4.10%	3.01%	3.36%	6.09%	3.84%	5.54%	5.97%	5.21%	14.49%	1.39%	3.28%	7.91%	9.27%	3.88%	3.16%	5.0%	3.29%	4.12%	3.69%	5.25%	4.08%	3.27%	8.08%	3.89%	2.5%	4.86%	4.03%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
