Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Орджоникидзевская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	293	7	24	3	20	12	14	13	15	11	9	27	15	12	2	20	5	10	4	26	10	27	7					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	293	7	24	3	20	12	14	13	15	11	9	27	15	12	2	20	5	10	4	26	10	27	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	147	14	18	10	8	7	2	12	2	3	3	2	12	3	3	3	1	6	5	7	5	9	12					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	57	15	23	4	3	0	0	1	0	0	1	0	1	1	1	1	0	1	3	0	0	1	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	928	103	158	45	57	21	7	45	3	22	11	17	92	9	5	17	11	76	10	16	97	61	45					
		15.01%	13.52%	17.93%	23.32%	15.53%	17.50%	8.43%	7.81%	2.63%	15.71%	15.71%	8.85%	20.13%	8.49%	10.87%	13.60%	11.00%	14.90%	11.11%	8.51%	23.43%	18.43%	14.11%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	979	126	144	44	42	22	10	99	19	11	11	45	59	8	5	21	9	109	16	27	60	48	44					
		15.83%	16.54%	16.35%	22.80%	11.44%	18.33%	12.05%	17.19%	16.67%	7.86%	15.71%	23.44%	12.91%	7.55%	10.87%	16.80%	9.00%	21.37%	17.78%	14.36%	14.49%	14.50%	13.79%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	81	14	13	2	4	1	0	2	0	5	0	5	6	0	1	0	0	16	2	1	1	1	7					
		1.31%	1.84%	1.48%	1.04%	1.09%	0.83%	0.00%	0.35%	0.00%	3.57%	0.00%	2.60%	1.31%	0.00%	2.17%	0.00%	0.00%	3.14%	2.22%	0.53%	0.24%	0.30%	2.19%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1043	158	224	26	89	7	10	75	5	28	6	35	55	24	8	6	5	64	11	32	68	58	49					
		16.87%	20.73%	25.43%	13.47%	24.25%	5.83%	12.05%	13.02%	4.39%	20.00%	8.57%	18.23%	12.04%	22.64%	17.39%	4.80%	5.00%	12.55%	12.22%	17.02%	16.43%	17.52%	15.36%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	72	21	14	1	2	2	0	4	1	1	0	0	7	0	2	2	0	4	0	2	0	2	7					
		1.16%	2.76%	1.59%	0.52%	0.54%	1.67%	0.00%	0.69%	0.88%	0.71%	0.00%	0.00%	1.53%	0.00%	4.35%	1.60%	0.00%	0.78%	0.00%	1.06%	0.00%	0.60%	2.19%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2968	328	307	73	171	66	55	337	84	71	42	88	229	62	25	77	75	228	50	108	181	153	158					
		47.99%	43.04%	34.85%	37.82%	46.59%	55.00%	66.27%	58.51%	73.68%	50.71%	60.00%	45.83%	50.11%	58.49%	54.35%	61.60%	75.00%	44.71%	55.56%	57.45%	43.72%	46.22%	49.53%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	24	4	7	0	2	0	1	1	0	0	0	0	1	0	0	0	0	4	0	0	1	0	3					
		0.39%	0.52%	0.79%	0.00%	0.54%	0.00%	1.20%	0.17%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.78%	0.00%	0.00%	0.24%	0.00%	0.94%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
