Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Орджоникидзевская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	106	12	15	3	5	3	2	5	2	4	2	18	5	0	1	2	2	4	2	2	8	7	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	103	12	14	3	5	3	2	5	2	4	2	17	5	0	1	2	2	4	2	2	7	7	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	99	18	11	5	6	3	2	6	3	3	2	5	6	2	2	2	2	4	2	4	4	4	3					
14	Число погашенных неиспользованных открепительных удостоверений	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	64	8	7	4	3	3	2	8	0	0	0	6	4	1	2	1	0	1	3	3	3	4	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	1.Политическая партия «Аграрная партия России»	284	15	36	9	27	4	3	39	3	14	0	5	39	3	3	11	1	42	6	16	4	3	1					
		4.66%	1.95%	4.23%	4.37%	8.11%	3.15%	4.35%	7.60%	2.86%	10.94%	0.00%	2.59%	9.29%	2.80%	5.77%	9.02%	0.90%	7.69%	6.19%	9.04%	0.85%	0.88%	0.34%					
19	2.Всероссийская политическая партия «Гражданская Сила»	19	5	6	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	2	1	0	1					
		0.31%	0.65%	0.70%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.78%	0.00%	0.00%	0.24%	0.00%	0.00%	0.82%	0.00%	0.00%	0.00%	1.13%	0.21%	0.00%	0.34%					
20	3.Политическая партия «Демократическая партия России»	6	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0					
		0.10%	0.13%	0.23%	0.00%	0.00%	0.00%	1.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.21%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	674	87	144	20	39	7	6	54	5	9	2	62	36	10	6	8	8	34	7	14	47	47	22					
		11.06%	11.33%	16.90%	9.71%	11.71%	5.51%	8.70%	10.53%	4.76%	7.03%	3.08%	32.12%	8.57%	9.35%	11.54%	6.56%	7.21%	6.23%	7.22%	7.91%	9.94%	13.82%	7.53%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	11	0	3	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2					
		0.18%	0.00%	0.35%	0.00%	0.00%	0.00%	4.35%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.13%	0.00%	0.00%	0.68%					
23	6.Политическая партия «Партия социальной справедливости»	10	3	0	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0					
		0.16%	0.39%	0.00%	0.49%	0.00%	0.00%	0.00%	0.58%	0.95%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.29%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	627	93	83	33	36	18	5	55	10	5	19	24	34	15	5	9	10	67	14	5	30	37	20					
		10.29%	12.11%	9.74%	16.02%	10.81%	14.17%	7.25%	10.72%	9.52%	3.91%	29.23%	12.44%	8.10%	14.02%	9.62%	7.38%	9.01%	12.27%	14.43%	2.82%	6.34%	10.88%	6.85%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	290	33	54	11	12	1	1	23	3	1	4	5	33	3	1	6	5	29	5	8	28	15	9					
		4.76%	4.30%	6.34%	5.34%	3.60%	0.79%	1.45%	4.48%	2.86%	0.78%	6.15%	2.59%	7.86%	2.80%	1.92%	4.92%	4.50%	5.31%	5.15%	4.52%	5.92%	4.41%	3.08%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	195	21	22	5	12	2	2	6	3	10	0	6	14	7	3	3	1	28	3	10	17	11	9					
		3.20%	2.73%	2.58%	2.43%	3.60%	1.57%	2.90%	1.17%	2.86%	7.81%	0.00%	3.11%	3.33%	6.54%	5.77%	2.46%	0.90%	5.13%	3.09%	5.65%	3.59%	3.24%	3.08%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3882	499	489	122	202	93	46	327	79	87	39	87	260	66	32	83	85	335	61	113	335	217	225					
		63.68%	64.97%	57.39%	59.22%	60.66%	73.23%	66.67%	63.74%	75.24%	67.97%	60.00%	45.08%	61.90%	61.68%	61.54%	68.03%	76.58%	61.36%	62.89%	63.84%	70.82%	63.82%	77.05%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	31	2	5	1	2	0	0	3	0	0	0	3	0	1	2	1	1	4	0	2	2	2	0					
		0.51%	0.26%	0.59%	0.49%	0.60%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	1.55%	0.00%	0.93%	3.85%	0.82%	0.90%	0.73%	0.00%	1.13%	0.42%	0.59%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
