Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Слободо-Туринская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836					
		0.60%	0.68%	0.75%	0.77%	0.77%	0.46%	1.38%	0.81%	0.00%	0.73%	0.58%	0.52%	0.00%	0.00%	0.34%	1.31%	0.75%	0.00%	1.03%	0.27%	0.51%	0.42%	1.61%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5927	214	271	389	115	174	110	198	72	411	140	293	129	153	249	330	93	99	236	585	892	671	103					
		75.98%	72.54%	67.41%	74.66%	88.46%	79.82%	75.86%	79.84%	75.79%	74.73%	80.92%	76.70%	92.14%	79.27%	84.41%	71.90%	69.92%	70.71%	81.10%	78.42%	75.91%	70.93%	83.06%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	27	2	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	11	0					
		0.35%	0.68%	0.00%	0.77%	0.77%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.54%	0.43%	1.16%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
