Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Сухоложская городская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №2526	УИК №2527	УИК №2528	УИК №2529	УИК №2530	УИК №2531	УИК №2532	УИК №2533	УИК №2534	УИК №2535	УИК №2536	УИК №2537	УИК №2538	УИК №2539	УИК №2540	УИК №2541	УИК №2542	УИК №2543	УИК №2544	УИК №2545	УИК №2546	УИК №2547	УИК №2548	УИК №2549	УИК №2550	УИК №2551	УИК №2552	УИК №2553	УИК №2554	УИК №2555	УИК №2556					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	648	33	19	27	23	18	39	33	15	20	14	36	32	34	29	6	20	20	5	31	5	35	4	4	39	9	22	15	4	24	9	24					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	486	31	12	27	17	15	24	22	12	19	11	28	32	21	26	0	20	15	0	30	3	24	2	3	22	5	22	13	0	8	2	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	313	13	3	8	9	12	19	5	1	11	4	22	34	14	33	4	7	4	3	6	5	3	8	3	14	42	9	8	1	2	1	5					
14	Число погашенных неиспользованных открепительных удостоверений	162	2	7	0	6	3	15	11	3	1	3	8	0	13	3	6	0	5	5	1	2	11	2	1	17	4	0	2	4	16	7	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	51	2	1	3	2	1	1	2	0	5	1	2	3	8	4	4	1	0	0	0	0	0	1	1	1	1	3	0	1	1	1	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4298	295	98	265	211	195	265	303	140	176	125	225	290	248	304	21	92	51	32	52	35	135	26	12	192	101	83	193	15	71	35	12					
		23.14%	22.94%	20.50%	26.53%	31.12%	25.26%	23.96%	24.14%	32.04%	26.79%	24.27%	28.34%	26.48%	26.27%	25.55%	14.58%	16.73%	12.32%	16.84%	12.32%	19.89%	22.24%	20.97%	7.50%	24.58%	25.00%	16.05%	20.15%	8.93%	16.03%	25.18%	6.98%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3366	241	106	174	130	136	192	235	82	126	85	149	146	156	216	27	104	82	55	72	28	102	10	47	156	62	98	163	21	99	25	41					
		18.12%	18.74%	22.18%	17.42%	19.17%	17.62%	17.36%	18.73%	18.76%	19.18%	16.50%	18.77%	13.33%	16.53%	18.15%	18.75%	18.91%	19.81%	28.95%	17.06%	15.91%	16.80%	8.06%	29.38%	19.97%	15.35%	18.96%	17.01%	12.50%	22.35%	17.99%	23.84%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	163	15	3	13	2	7	17	10	4	5	5	9	7	7	7	0	4	6	1	3	1	4	0	1	4	2	6	17	0	3	0	0					
		0.88%	1.17%	0.63%	1.30%	0.29%	0.91%	1.54%	0.80%	0.92%	0.76%	0.97%	1.13%	0.64%	0.74%	0.59%	0.00%	0.73%	1.45%	0.53%	0.71%	0.57%	0.66%	0.00%	0.63%	0.51%	0.50%	1.16%	1.77%	0.00%	0.68%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2585	202	75	133	95	100	185	176	43	105	66	91	151	140	172	9	85	31	14	77	22	71	36	10	112	72	80	129	9	58	11	25					
		13.92%	15.71%	15.69%	13.31%	14.01%	12.95%	16.73%	14.02%	9.84%	15.98%	12.82%	11.46%	13.79%	14.83%	14.45%	6.25%	15.45%	7.49%	7.37%	18.25%	12.50%	11.70%	29.03%	6.25%	14.34%	17.82%	15.47%	13.47%	5.36%	13.09%	7.91%	14.53%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	473	19	7	32	21	22	26	42	11	18	11	23	46	34	25	3	8	8	4	7	3	18	2	1	12	10	23	22	0	6	4	5					
		2.55%	1.48%	1.46%	3.20%	3.10%	2.85%	2.35%	3.35%	2.52%	2.74%	2.14%	2.90%	4.20%	3.60%	2.10%	2.08%	1.45%	1.93%	2.11%	1.66%	1.70%	2.97%	1.61%	0.63%	1.54%	2.48%	4.45%	2.30%	0.00%	1.35%	2.88%	2.91%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6627	444	162	346	186	271	388	398	132	185	191	263	393	297	388	72	207	174	68	193	75	243	41	81	275	136	179	396	113	189	59	82					
		35.68%	34.53%	33.89%	34.63%	27.43%	35.10%	35.08%	31.71%	30.21%	28.16%	37.09%	33.12%	35.89%	31.46%	32.61%	50.00%	37.64%	42.03%	35.79%	45.73%	42.61%	40.03%	33.06%	50.63%	35.21%	33.66%	34.62%	41.34%	67.26%	42.66%	42.45%	47.67%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	573	26	9	19	16	11	19	38	16	21	19	19	28	33	44	8	38	53	11	13	4	15	6	5	16	16	33	20	4	7	0	6					
		3.08%	2.02%	1.88%	1.90%	2.36%	1.42%	1.72%	3.03%	3.66%	3.20%	3.69%	2.39%	2.56%	3.50%	3.70%	5.56%	6.91%	12.80%	5.79%	3.08%	2.27%	2.47%	4.84%	3.13%	2.05%	3.96%	6.38%	2.09%	2.38%	1.58%	0.00%	3.49%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
