Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Сухоложская городская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №2526	УИК №2527	УИК №2528	УИК №2529	УИК №2530	УИК №2531	УИК №2532	УИК №2533	УИК №2534	УИК №2535	УИК №2536	УИК №2537	УИК №2538	УИК №2539	УИК №2540	УИК №2541	УИК №2542	УИК №2543	УИК №2544	УИК №2545	УИК №2546	УИК №2547	УИК №2548	УИК №2549	УИК №2550	УИК №2551	УИК №2552	УИК №2553	УИК №2554	УИК №2555	УИК №2556					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	1.Политическая партия «Аграрная партия России»	582	28	9	26	22	24	35	29	16	15	15	25	16	18	24	3	5	11	6	19	4	19	3	4	70	30	21	39	6	28	10	2					
		2.50%	1.69%	1.55%	2.34%	2.59%	2.65%	2.27%	1.94%	2.96%	1.73%	2.36%	2.41%	1.19%	1.47%	1.65%	1.47%	0.67%	2.08%	2.56%	3.55%	2.00%	2.55%	1.75%	1.84%	6.74%	5.50%	3.28%	3.55%	3.31%	4.96%	5.75%	0.84%					
19	2.Всероссийская политическая партия «Гражданская Сила»	1264	181	16	60	29	53	58	65	30	38	27	53	65	66	71	14	67	37	2	17	21	34	4	2	39	31	40	72	0	12	38	22					
		5.42%	10.92%	2.76%	5.39%	3.42%	5.86%	3.77%	4.35%	5.55%	4.37%	4.25%	5.10%	4.85%	5.38%	4.88%	6.86%	9.04%	6.99%	0.85%	3.18%	10.50%	4.56%	2.34%	0.92%	3.76%	5.69%	6.25%	6.55%	0.00%	2.12%	21.84%	9.24%					
20	3.Политическая партия «Демократическая партия России»	30	1	0	1	2	1	3	2	0	2	2	1	2	1	3	0	1	0	0	1	0	1	0	0	2	0	0	0	0	2	2	0					
		0.13%	0.06%	0.00%	0.09%	0.24%	0.11%	0.19%	0.13%	0.00%	0.23%	0.31%	0.10%	0.15%	0.08%	0.21%	0.00%	0.13%	0.00%	0.00%	0.19%	0.00%	0.13%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.35%	1.15%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2000	152	55	124	74	76	128	109	40	96	58	95	138	110	125	12	49	29	10	66	12	67	36	9	62	54	51	92	5	44	6	16					
		8.58%	9.17%	9.48%	11.14%	8.73%	8.41%	8.32%	7.29%	7.39%	11.05%	9.12%	9.14%	10.30%	8.96%	8.59%	5.88%	6.61%	5.48%	4.27%	12.34%	6.00%	8.99%	21.05%	4.15%	5.97%	9.91%	7.97%	8.37%	2.76%	7.79%	3.45%	6.72%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	224	15	10	16	15	12	18	20	4	9	11	9	12	23	11	1	1	0	2	4	0	3	0	0	2	17	1	6	1	1	0	0					
		0.96%	0.91%	1.72%	1.44%	1.77%	1.33%	1.17%	1.34%	0.74%	1.04%	1.73%	0.87%	0.90%	1.87%	0.76%	0.49%	0.13%	0.00%	0.85%	0.75%	0.00%	0.40%	0.00%	0.00%	0.19%	3.12%	0.16%	0.55%	0.55%	0.18%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	75	6	1	8	0	1	3	1	1	1	2	1	3	4	33	0	1	1	1	0	0	0	0	0	0	1	2	0	1	2	0	1					
		0.32%	0.36%	0.17%	0.72%	0.00%	0.11%	0.19%	0.07%	0.18%	0.12%	0.31%	0.10%	0.22%	0.33%	2.27%	0.00%	0.13%	0.19%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.31%	0.00%	0.55%	0.35%	0.00%	0.42%					
24	7.Политическая партия «Либерально-демократическая партия России»	2397	161	75	102	116	96	190	170	64	81	83	92	128	124	154	19	79	48	17	44	22	57	14	10	113	61	78	84	10	71	19	15					
		10.29%	9.72%	12.93%	9.16%	13.68%	10.62%	12.35%	11.37%	11.83%	9.32%	13.05%	8.85%	9.55%	10.11%	10.58%	9.31%	10.66%	9.07%	7.26%	8.22%	11.00%	7.65%	8.19%	4.61%	10.89%	11.19%	12.19%	7.64%	5.52%	12.57%	10.92%	6.30%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1181	76	32	53	60	52	92	94	46	67	27	58	75	71	81	8	25	13	11	13	3	19	3	4	38	39	27	48	4	26	8	8					
		5.07%	4.59%	5.52%	4.76%	7.08%	5.75%	5.98%	6.29%	8.50%	7.71%	4.25%	5.58%	5.60%	5.79%	5.56%	3.92%	3.37%	2.46%	4.70%	2.43%	1.50%	2.55%	1.75%	1.84%	3.66%	7.16%	4.22%	4.37%	2.21%	4.60%	4.60%	3.36%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	191	22	6	5	15	8	14	11	6	2	5	3	18	5	24	0	5	3	3	7	1	4	3	2	3	0	5	8	0	1	0	2					
		0.82%	1.33%	1.03%	0.45%	1.77%	0.88%	0.91%	0.74%	1.11%	0.23%	0.79%	0.29%	1.34%	0.41%	1.65%	0.00%	0.67%	0.57%	1.28%	1.31%	0.50%	0.54%	1.75%	0.92%	0.29%	0.00%	0.78%	0.73%	0.00%	0.18%	0.00%	0.84%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14968	1001	366	702	496	562	974	966	329	535	397	677	843	785	901	143	500	383	171	359	135	531	107	185	696	304	404	729	154	375	89	169					
		64.24%	60.41%	63.10%	63.07%	58.49%	62.17%	63.29%	64.62%	60.81%	61.57%	62.42%	65.16%	62.91%	63.98%	61.88%	70.10%	67.48%	72.40%	73.08%	67.10%	67.50%	71.28%	62.57%	85.25%	67.05%	55.78%	63.13%	66.33%	85.08%	66.37%	51.15%	71.01%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	213	4	2	11	14	12	10	20	2	10	7	12	28	17	16	1	4	1	4	2	0	5	1	1	2	6	7	9	0	3	0	2					
		0.91%	0.24%	0.34%	0.99%	1.65%	1.33%	0.65%	1.34%	0.37%	1.15%	1.10%	1.15%	2.09%	1.39%	1.10%	0.49%	0.54%	0.19%	1.71%	0.37%	0.00%	0.67%	0.58%	0.46%	0.19%	1.10%	1.09%	0.82%	0.00%	0.53%	0.00%	0.84%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
