7	Число избирательных бюллетеней в переносных ящиках для голосования	2032	5	5	45	81	32	20	23	25	16	34	36	18	19	42	43	34	17	11	40	33	43	40	81	41	52	27	28	46	70	51	31	46	44	28	40	17	46	38	60	24	17	35	37	45	210	69	39	43	51	54					
8	Число бюллетеней в стационарных ящиках для голосования	64072	818	965	1473	1070	1241	1493	1403	1293	1301	1223	1234	1277	1437	1692	1179	1138	939	859	1149	1076	1263	1407	1349	1688	1327	1102	1258	1174	1288	1175	1153	1328	1174	1171	1204	1310	1262	1418	1461	1129	1294	1296	1453	1457	1280	1546	1046	1671	1314	1814					
9	Число недействительных избирательных бюллетеней	1654	12	16	33	34	18	57	40	37	27	26	30	41	15	26	17	36	20	21	30	22	26	114	14	36	41	24	51	37	44	30	28	26	41	31	17	29	25	45	21	33	29	32	53	45	26	25	28	42	25	78					
10	Число действительных избирательных бюллетеней	64450	811	954	1485	1117	1255	1456	1386	1281	1290	1231	1240	1254	1441	1708	1205	1136	936	849	1159	1087	1280	1333	1416	1693	1338	1105	1235	1183	1314	1196	1156	1348	1177	1168	1227	1298	1283	1411	1500	1120	1282	1299	1437	1457	1464	1590	1057	1672	1340	1790					
11	Число полученных открепительных  удостоверений	3791	115	125	70	65	50	65	65	80	80	90	100	80	86	109	85	90	70	50	60	75	70	90	65	75	70	65	80	80	60	70	60	115	85	90	70	65	90	50	75	62	50	85	55	65	79	75	75	65	80	65					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	3305	103	104	70	53	50	47	59	66	80	88	90	58	86	99	83	73	57	47	43	53	53	81	61	60	70	52	64	49	55	59	57	101	65	75	58	65	70	46	73	62	39	72	52	61	69	67	65	55	80	60					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	2863	16	35	112	121	41	185	46	45	23	48	42	59	40	110	44	40	32	17	83	45	111	66	24	40	38	38	24	18	28	91	34	39	19	32	54	22	39	72	57	26	52	26	72	111	104	232	54	38	79	39					
14	Число неиспользованных открепительных удостоверений	486	12	21	0	12	0	18	6	14	0	2	10	22	0	10	2	17	13	3	17	22	17	9	4	15	0	13	16	31	5	11	3	14	20	15	12	0	20	4	2	0	11	13	3	4	10	8	10	10	0	5					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	207	3	0	0	1	1	2	1	6	1	5	3	4	9	7	1	3	6	1	3	8	4	3	3	3	3	5	6	1	1	2	4	4	7	7	3	1	0	3	9	5	13	10	15	9	2	4	1	4	4	6					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																									
18	Богданов Андрей Владимирович	1570	12	17	36	38	28	63	51	38	30	49	29	39	32	35	29	25	25	26	33	36	36	37	21	41	22	22	26	26	31	25	29	30	31	23	27	25	25	24	38	31	40	32	44	38	40	27	19	30	29	30					
		2.38%	1.46%	1.75%	2.37%	3.30%	2.20%	4.16%	3.58%	2.88%	2.28%	3.90%	2.28%	3.01%	2.20%	2.02%	2.37%	2.13%	2.62%	2.99%	2.78%	3.25%	2.76%	2.56%	1.47%	2.37%	1.60%	1.95%	2.02%	2.13%	2.28%	2.04%	2.45%	2.18%	2.55%	1.92%	2.17%	1.88%	1.91%	1.65%	2.50%	2.69%	3.05%	2.40%	2.95%	2.53%	2.68%	1.67%	1.75%	1.75%	2.12%	1.61%					
19	Жириновский Владимир Вольфович	6698	105	174	156	121	135	145	125	167	137	123	124	109	168	170	131	118	116	81	115	105	106	152	205	144	124	128	119	111	111	125	122	155	121	112	106	175	94	133	156	128	135	146	187	169	174	170	103	132	120	110					
		10.13%	12.76%	17.94%	10.28%	10.51%	10.60%	9.58%	8.77%	12.67%	10.40%	9.79%	9.76%	8.42%	11.54%	9.80%	10.72%	10.07%	12.13%	9.31%	9.67%	9.47%	8.12%	10.50%	14.34%	8.33%	8.99%	11.34%	9.25%	9.10%	8.17%	10.20%	10.30%	11.28%	9.93%	9.34%	8.52%	13.19%	7.19%	9.13%	10.26%	11.10%	10.30%	10.97%	12.55%	11.25%	11.68%	10.53%	9.49%	7.70%	8.79%	5.89%					
20	Зюганов Геннадий Андреевич	13738	157	172	320	262	260	332	342	265	260	252	252	314	311	294	273	230	208	176	255	245	270	310	267	614	280	225	264	249	301	243	224	260	205	221	284	216	304	329	315	231	298	299	258	314	313	301	213	278	283	389					
		20.78%	19.08%	17.73%	21.08%	22.76%	20.42%	21.94%	23.98%	20.11%	19.74%	20.05%	19.84%	24.25%	21.36%	16.96%	22.34%	19.62%	21.76%	20.23%	21.45%	22.09%	20.67%	21.42%	18.67%	35.51%	20.30%	19.93%	20.53%	20.41%	22.16%	19.82%	18.92%	18.92%	16.83%	18.43%	22.83%	16.28%	23.24%	22.60%	20.71%	20.03%	22.73%	22.46%	17.32%	20.91%	21.01%	18.64%	19.63%	16.22%	20.73%	20.82%					
21	Медведев Дмитрий Анатольевич	42444	537	591	973	696	832	916	868	811	863	807	835	792	930	1209	772	763	587	566	756	701	868	834	923	894	912	730	826	797	871	803	781	903	820	812	810	882	860	925	991	730	809	822	948	936	937	1092	722	1232	908	1261					
		64.21%	65.25%	60.93%	64.10%	60.47%	65.36%	60.54%	60.87%	61.53%	65.53%	64.20%	65.75%	61.16%	63.87%	69.72%	63.18%	65.10%	61.40%	65.06%	63.58%	63.21%	66.46%	57.64%	64.55%	51.71%	66.13%	64.66%	64.23%	65.33%	64.14%	65.50%	65.96%	65.72%	67.32%	67.72%	65.11%	66.47%	65.75%	63.53%	65.15%	63.31%	61.71%	61.76%	63.62%	62.32%	62.89%	67.62%	66.54%	71.88%	66.52%	67.51%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
