Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Лопатинская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	198	3	3	3	15	3	3	2	0	3	3	5	3	3	0	10	7	26	45	27	5	0	0	3	2	5	3	5	1	5	3	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	148	0	0	0	15	3	3	0	0	3	3	2	0	2	0	10	4	19	43	24	1	0	0	0	2	5	0	1	1	5	0	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	105	2	1	2	3	1	1	4	2	2	5	7	4	1	2	1	3	3	28	2	2	2	1	4	0	2	1	8	3	3	3	2					
14	Число погашенных открепительных удостоверений	50	3	3	3	0	0	0	2	0	0	0	3	3	1	0	0	3	7	2	3	4	0	0	3	0	0	3	4	0	0	3	0					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	"1. ""ЕДИНЕНИЕ"""	180	2	6	0	3	1	1	3	1	5	7	1	6	1	0	5	10	15	22	19	4	2	0	1	3	7	0	26	5	18	3	3					
		1.75%	2.04%	6.52%	0.0%	0.75%	0.54%	0.48%	2.38%	0.32%	1.78%	0.89%	0.30%	2.63%	0.96%	0.0%	0.87%	3.31%	1.56%	2.56%	2.00%	1.66%	1.86%	0.0%	0.58%	3.37%	1.62%	0.0%	3.57%	0.90%	3.55%	2.60%	1.53%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	34	0	1	2	1	0	2	1	0	0	2	0	1	0	0	1	0	3	6	5	1	0	0	1	0	0	0	1	3	1	0	2					
		0.33%	0.0%	1.08%	1.94%	0.25%	0.0%	0.96%	0.79%	0.0%	0.0%	0.25%	0.0%	0.43%	0.0%	0.0%	0.17%	0.0%	0.31%	0.70%	0.52%	0.41%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.13%	0.54%	0.19%	0.0%	1.02%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	95	0	1	0	3	1	4	0	4	2	6	2	0	1	0	2	3	21	9	11	0	0	0	1	6	3	0	6	1	4	2	2					
		0.92%	0.0%	1.08%	0.0%	0.75%	0.54%	1.93%	0.0%	1.30%	0.71%	0.76%	0.61%	0.0%	0.96%	0.0%	0.34%	0.99%	2.18%	1.05%	1.16%	0.0%	0.0%	0.0%	0.58%	6.74%	0.69%	0.0%	0.82%	0.18%	0.79%	1.73%	1.02%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	85	1	1	0	3	1	4	1	10	0	7	1	3	2	0	0	0	12	13	11	2	1	0	0	0	1	0	3	0	7	1	0					
		0.83%	1.02%	1.08%	0.0%	0.75%	0.54%	1.93%	0.79%	3.26%	0.0%	0.89%	0.30%	1.31%	1.92%	0.0%	0.0%	0.0%	1.25%	1.51%	1.16%	0.83%	0.93%	0.0%	0.0%	0.0%	0.23%	0.0%	0.41%	0.0%	1.38%	0.86%	0.0%					
22	"5. ""За Русь Святую"""	16	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	3	4	2	0	0	0	0	0	1	0	0	0	0	0	1					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.79%	0.0%	0.0%	0.12%	0.0%	0.43%	0.0%	0.93%	0.0%	0.33%	0.31%	0.46%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%					
23	"6. ""Объединенная Российская партия ""Русь"""	17	0	0	0	1	0	0	2	1	1	0	1	1	0	0	1	0	2	2	4	0	0	0	0	0	0	0	1	0	0	0	0					
		0.16%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	1.58%	0.32%	0.35%	0.0%	0.30%	0.43%	0.0%	0.0%	0.17%	0.0%	0.20%	0.23%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	35	0	0	0	1	1	0	0	0	1	2	1	2	0	0	0	0	3	9	6	2	0	0	0	0	3	0	2	0	1	1	0					
		0.34%	0.0%	0.0%	0.0%	0.25%	0.54%	0.0%	0.0%	0.0%	0.35%	0.25%	0.30%	0.87%	0.0%	0.0%	0.0%	0.0%	0.31%	1.05%	0.63%	0.83%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.27%	0.0%	0.19%	0.86%	0.0%					
25	"8. ""Народно-республиканская партия России"""	10	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	1	0	0					
		0.09%	1.02%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.19%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	12	0	0	0	0	0	0	0	0	1	1	1	0	0	0	2	0	1	1	1	0	0	0	1	0	1	0	1	0	0	0	1					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.12%	0.30%	0.0%	0.0%	0.0%	0.34%	0.0%	0.10%	0.11%	0.10%	0.0%	0.0%	0.0%	0.58%	0.0%	0.23%	0.0%	0.13%	0.0%	0.0%	0.0%	0.51%					
27	"10. ""Аграрная партия России"""	329	3	2	1	12	5	10	1	17	6	68	4	5	3	4	18	17	18	17	16	10	1	0	9	5	16	0	20	13	24	0	4					
		3.21%	3.06%	2.17%	0.97%	3.0%	2.73%	4.83%	0.79%	5.55%	2.14%	8.65%	1.23%	2.19%	2.88%	3.73%	3.14%	5.62%	1.87%	1.98%	1.68%	4.16%	0.93%	0.0%	5.26%	5.61%	3.72%	0.0%	2.75%	2.34%	4.74%	0.0%	2.05%					
28	"11. ""Истинные патриоты России"""	13	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	2	0	3	0	0					
		0.12%	0.0%	1.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	1.12%	0.23%	0.0%	0.27%	0.0%	0.59%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	42	0	2	0	0	1	0	2	0	0	3	2	0	0	0	1	6	5	3	5	2	0	0	0	1	4	1	3	0	1	0	0					
		0.41%	0.0%	2.17%	0.0%	0.0%	0.54%	0.0%	1.58%	0.0%	0.0%	0.38%	0.61%	0.0%	0.0%	0.0%	0.17%	1.98%	0.52%	0.35%	0.52%	0.83%	0.0%	0.0%	0.0%	1.12%	0.93%	1.78%	0.41%	0.0%	0.19%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	15	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	3	2	0	1	0	0	0	0	2	0	2	1	0	0	0					
		0.14%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.79%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.33%	0.31%	0.23%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.27%	0.18%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	0	0	0	2	0	0	2	0	0	0	0	0	1	0	1	0	1	1	2	1	0	0	0	0	0	0	3	0	5	0	2					
		0.20%	0.0%	0.0%	0.0%	0.5%	0.0%	0.0%	1.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.96%	0.0%	0.17%	0.0%	0.10%	0.11%	0.21%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.98%	0.0%	1.02%					
32	"15. ""Партия СЛОН"""	7	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.06%	1.02%	1.08%	0.97%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.96%	0.0%	0.0%	0.33%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	224	1	1	2	4	3	4	2	20	1	24	6	2	1	1	6	10	34	35	24	0	1	0	5	1	9	2	12	1	6	2	4					
		2.18%	1.02%	1.08%	1.94%	1.0%	1.63%	1.93%	1.58%	6.53%	0.35%	3.05%	1.84%	0.87%	0.96%	0.93%	1.04%	3.31%	3.54%	4.08%	2.53%	0.0%	0.93%	0.0%	2.92%	1.12%	2.09%	3.57%	1.65%	0.18%	1.18%	1.73%	2.05%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	25	0	0	1	1	3	0	3	0	0	2	0	0	0	0	0	1	4	0	2	1	0	0	1	0	2	0	1	0	2	1	0					
		0.24%	0.0%	0.0%	0.97%	0.25%	1.63%	0.0%	2.38%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.41%	0.0%	0.21%	0.41%	0.0%	0.0%	0.58%	0.0%	0.46%	0.0%	0.13%	0.0%	0.39%	0.86%	0.0%					
35	"18. ""ЛДПР"""	479	5	3	7	32	8	7	3	14	4	45	4	11	8	2	18	25	84	52	70	12	9	4	11	4	7	3	11	4	3	4	5					
		4.67%	5.10%	3.26%	6.79%	8.0%	4.37%	3.38%	2.38%	4.57%	1.42%	5.72%	1.23%	4.82%	7.69%	1.86%	3.14%	8.27%	8.75%	6.06%	7.38%	5.0%	8.41%	6.34%	6.43%	4.49%	1.62%	5.35%	1.51%	0.72%	0.59%	3.47%	2.56%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	141	4	0	2	1	1	2	2	4	3	9	3	3	2	0	0	9	27	27	25	0	1	1	2	1	4	0	2	0	3	0	3					
		1.37%	4.08%	0.0%	1.94%	0.25%	0.54%	0.96%	1.58%	1.30%	1.07%	1.14%	0.92%	1.31%	1.92%	0.0%	0.0%	2.98%	2.81%	3.15%	2.63%	0.0%	0.93%	1.58%	1.16%	1.12%	0.93%	0.0%	0.27%	0.0%	0.59%	0.0%	1.53%					
37	"20. ""Политическая партия ""Единая Россия"""	7217	70	67	76	295	154	166	84	190	238	548	242	178	82	98	413	159	591	527	583	182	76	53	131	48	227	47	567	492	389	88	156					
		70.49%	71.42%	72.82%	73.78%	73.75%	84.15%	80.19%	66.66%	62.09%	84.99%	69.72%	74.46%	78.07%	78.84%	91.58%	72.20%	52.64%	61.56%	61.49%	61.49%	75.83%	71.02%	84.12%	76.60%	53.93%	52.79%	83.92%	77.99%	88.80%	76.87%	76.52%	80.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	23	0	0	0	0	0	0	0	0	0	3	1	0	0	0	2	1	2	2	4	1	2	0	1	0	1	0	2	0	0	0	1					
		0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.30%	0.0%	0.0%	0.0%	0.34%	0.33%	0.20%	0.23%	0.42%	0.41%	1.86%	0.0%	0.58%	0.0%	0.23%	0.0%	0.27%	0.0%	0.0%	0.0%	0.51%					
39	"22. ""Развитие предпринимательства"""	20	0	0	0	0	0	0	1	0	0	2	1	1	0	0	2	1	2	3	2	0	0	0	0	0	1	0	2	1	1	0	0					
		0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.79%	0.0%	0.0%	0.25%	0.30%	0.43%	0.0%	0.0%	0.34%	0.33%	0.20%	0.35%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.27%	0.18%	0.19%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	892	2	3	7	28	3	5	12	33	11	44	45	11	2	0	55	40	90	99	115	8	9	3	1	18	121	3	53	24	28	12	7					
		8.71%	2.04%	3.26%	6.79%	7.0%	1.63%	2.41%	9.52%	10.78%	3.92%	5.59%	13.84%	4.82%	1.92%	0.0%	9.61%	13.24%	9.37%	11.55%	12.13%	3.33%	8.41%	4.76%	0.58%	20.22%	28.13%	5.35%	7.29%	4.33%	5.53%	10.43%	3.58%					
																																						
41	Против всех	143	0	0	0	6	1	1	3	8	3	8	5	3	0	1	10	8	24	14	25	3	2	2	4	1	4	0	1	2	0	1	3					
		1.39%	0.0%	0.0%	0.0%	1.5%	0.54%	0.48%	2.38%	2.61%	1.07%	1.01%	1.53%	1.31%	0.0%	0.93%	1.74%	2.64%	2.5%	1.63%	2.63%	1.25%	1.86%	3.17%	2.33%	1.12%	0.93%	0.0%	0.13%	0.36%	0.0%	0.86%	1.53%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
