Выборы Президента Российской Федерации																																					
																																					
Наименование Избирательной комиссии:    Ибресинская																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225					
18	. Глазьев Сергей Юрьевич	211	33	25	17	8	9	3	12	8	3	1	7	4	4	9	8	4	3	1	13	0	4	4	2	1	5	5	5	4	2	7					
		1.57%	3.13%	2.00%	1.62%	1.73%	1.99%	0.90%	1.48%	2.13%	1.90%	0.31%	1.24%	1.38%	1.04%	1.62%	2.23%	0.59%	1.69%	0.50%	1.47%	0.00%	0.58%	1.73%	1.34%	0.45%	0.83%	1.86%	2.46%	1.46%	1.16%	3.30%					
19	. Малышкин Олег Александрович	171	6	11	9	6	5	1	14	3	1	0	8	6	3	13	3	7	3	3	12	0	12	4	2	7	10	4	1	8	0	9					
		1.27%	0.57%	0.88%	0.86%	1.30%	1.10%	0.30%	1.72%	0.80%	0.63%	0.00%	1.42%	2.07%	0.78%	2.34%	0.84%	1.03%	1.69%	1.50%	1.35%	0.00%	1.75%	1.73%	1.34%	3.17%	1.65%	1.49%	0.49%	2.92%	0.00%	4.25%					
20	. Миронов Сергей Михайлович	68	5	4	2	0	3	0	11	5	1	2	1	0	1	4	3	2	2	1	4	1	2	5	0	0	2	1	1	1	3	1					
		0.51%	0.47%	0.32%	0.19%	0.00%	0.66%	0.00%	1.35%	1.33%	0.63%	0.63%	0.18%	0.00%	0.26%	0.72%	0.84%	0.29%	1.13%	0.50%	0.45%	1.43%	0.29%	2.16%	0.00%	0.00%	0.33%	0.37%	0.49%	0.36%	1.74%	0.47%					
21	. Путин Владимир Владимирович	9685	727	878	741	333	361	268	608	264	105	256	374	215	295	379	262	466	141	142	599	65	495	164	78	130	489	218	166	204	129	133					
		72.00%	68.98%	70.18%	70.64%	72.08%	79.69%	80.48%	74.78%	70.21%	66.46%	80.25%	66.31%	74.14%	77.02%	68.17%	73.18%	68.73%	79.66%	71.00%	67.61%	92.86%	72.26%	71.00%	52.35%	58.82%	80.69%	81.04%	81.77%	74.45%	75.00%	62.74%					
22	. Хакамада Ирина Муцуовна	181	23	18	15	12	2	4	12	10	3	3	10	2	2	7	5	9	3	4	8	0	7	2	0	1	7	3	2	2	1	4					
		1.35%	2.18%	1.44%	1.43%	2.60%	0.44%	1.20%	1.48%	2.66%	1.90%	0.94%	1.77%	0.69%	0.52%	1.26%	1.40%	1.33%	1.69%	2.00%	0.90%	0.00%	1.02%	0.87%	0.00%	0.45%	1.16%	1.12%	0.99%	0.73%	0.58%	1.89%					
23	. Харитонов Николай Михайлович	2783	226	280	234	97	64	47	141	70	43	54	140	61	71	128	66	174	20	42	209	4	150	46	63	73	88	31	24	49	31	57					
		20.69%	21.44%	22.38%	22.31%	21.00%	14.13%	14.11%	17.34%	18.62%	27.22%	16.93%	24.82%	21.03%	18.54%	23.02%	18.44%	25.66%	11.30%	21.00%	23.59%	5.71%	21.90%	19.91%	42.28%	33.03%	14.52%	11.52%	11.82%	17.88%	18.02%	26.89%					
																																					
24	Против всех	151	20	22	16	6	5	4	3	6	1	0	11	1	0	3	8	3	2	5	15	0	5	3	0	4	2	1	3	2	0	0					
		1.12%	1.90%	1.76%	1.53%	1.30%	1.10%	1.20%	0.37%	1.60%	0.63%	0.00%	1.95%	0.34%	0.00%	0.54%	2.23%	0.44%	1.13%	2.50%	1.69%	0.00%	0.73%	1.30%	0.00%	1.81%	0.33%	0.37%	1.48%	0.73%	0.00%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
