Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Мезенская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542					
		0.92%	0.99%	1.46%	0.00%	0.00%	1.19%	0.82%	0.23%	0.45%	0.00%	0.88%	0.00%	0.00%	1.61%	0.00%	1.18%	1.06%	1.43%	0.00%	0.00%	1.54%	0.00%	0.40%	4.05%	0.64%	0.00%	1.05%	6.90%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	860	214	52	11	6	8	92	53	33	11	25	10	11	12	23	14	45	21	25	11	34	8	37	53	27	7	15	2					
		17.98%	19.28%	15.20%	21.57%	16.22%	9.52%	12.59%	12.33%	15.00%	22.92%	22.12%	16.13%	28.21%	19.35%	23.71%	16.47%	23.94%	30.00%	54.35%	13.10%	26.15%	19.05%	14.68%	35.81%	17.20%	21.88%	15.79%	6.90%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	76	23	6	3	0	2	5	7	5	0	3	0	0	0	1	1	1	1	1	0	0	0	9	1	2	2	3	0					
		1.59%	2.07%	1.75%	5.88%	0.00%	2.38%	0.68%	1.63%	2.27%	0.00%	2.65%	0.00%	0.00%	0.00%	1.03%	1.18%	0.53%	1.43%	2.17%	0.00%	0.00%	0.00%	3.57%	0.68%	1.27%	6.25%	3.16%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	1479	313	87	12	14	40	210	115	60	18	38	16	18	20	39	23	65	20	8	39	42	12	95	38	76	16	31	14					
		30.92%	28.20%	25.44%	23.53%	37.84%	47.62%	28.73%	26.74%	27.27%	37.50%	33.63%	25.81%	46.15%	32.26%	40.21%	27.06%	34.57%	28.57%	17.39%	46.43%	32.31%	28.57%	37.70%	25.68%	48.41%	50.00%	32.63%	48.28%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	22	5	3	1	0	1	2	2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	1	2	0	1	0					
		0.46%	0.45%	0.88%	1.96%	0.00%	1.19%	0.27%	0.47%	0.00%	0.00%	0.88%	0.00%	0.00%	1.61%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.68%	1.27%	0.00%	1.05%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
