Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Хвастовичская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717					
		1.72%	1.29%	0.81%	0.38%	0.0%	0.0%	0.0%	2.15%	2.29%	2.65%	1.04%	2.51%	0.0%	7.07%	0.0%	2.05%	2.34%	1.49%	2.32%	1.67%	2.60%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	50	1	1	0	1	2	0	2	10	0	1	0	0	0	0	0	2	0	15	5	9	1					
		0.81%	0.64%	0.27%	0.0%	0.57%	0.47%	0.0%	0.86%	3.81%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	1.56%	0.0%	1.2%	0.83%	1.23%	1.66%					
22	"5. ""За Русь Святую"""	50	1	3	1	2	4	0	2	1	0	0	1	0	1	2	6	4	1	9	9	3	0					
		0.81%	0.64%	0.81%	0.38%	1.14%	0.95%	0.0%	0.86%	0.38%	0.0%	0.0%	0.50%	0.0%	1.01%	1.13%	1.76%	3.12%	0.37%	0.72%	1.50%	0.41%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	29	0	1	1	0	3	1	1	3	0	1	1	0	0	0	2	2	1	2	5	5	0					
		0.47%	0.0%	0.27%	0.38%	0.0%	0.71%	1.56%	0.43%	1.14%	0.0%	0.52%	0.50%	0.0%	0.0%	0.0%	0.58%	1.56%	0.37%	0.16%	0.83%	0.68%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	19	0	0	0	0	1	0	0	1	0	1	0	0	0	2	0	2	0	8	2	2	0					
		0.30%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.38%	0.0%	0.52%	0.0%	0.0%	0.0%	1.13%	0.0%	1.56%	0.0%	0.64%	0.33%	0.27%	0.0%					
25	"8. ""Народно-республиканская партия России"""	12	0	1	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	2	1	1	0					
		0.19%	0.0%	0.27%	0.0%	0.0%	1.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.16%	0.13%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	10	0	2	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	2	1	0	0					
		0.16%	0.0%	0.54%	0.38%	0.0%	0.23%	0.0%	0.43%	0.38%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.16%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	372	3	8	62	2	20	1	6	15	7	7	42	1	2	27	25	10	42	63	15	12	2					
		6.05%	1.94%	2.17%	23.75%	1.14%	4.77%	1.56%	2.58%	5.72%	6.19%	3.66%	21.10%	1.81%	2.02%	15.34%	7.35%	7.81%	15.67%	5.04%	2.50%	1.64%	3.33%					
28	"11. ""Истинные патриоты России"""	11	0	2	0	1	2	0	0	3	0	0	0	0	0	0	0	0	0	1	2	0	0					
		0.17%	0.0%	0.54%	0.0%	0.57%	0.47%	0.0%	0.0%	1.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.33%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	46	1	3	2	0	1	0	2	2	0	0	2	0	0	1	2	0	3	10	11	6	0					
		0.74%	0.64%	0.81%	0.76%	0.0%	0.23%	0.0%	0.86%	0.76%	0.0%	0.0%	1.00%	0.0%	0.0%	0.56%	0.58%	0.0%	1.11%	0.8%	1.83%	0.82%	0.0%					
30	"13. ""Демократическая партия России"""	25	2	1	0	1	3	0	0	0	1	0	1	0	2	0	1	0	0	7	3	2	1					
		0.40%	1.29%	0.27%	0.0%	0.57%	0.71%	0.0%	0.0%	0.0%	0.88%	0.0%	0.50%	0.0%	2.02%	0.0%	0.29%	0.0%	0.0%	0.56%	0.50%	0.27%	1.66%					
31	"14. ""Великая Россия - Евразийский Союз"""	19	0	1	0	0	1	0	1	1	0	2	0	0	1	1	0	1	0	7	1	2	0					
		0.30%	0.0%	0.27%	0.0%	0.0%	0.23%	0.0%	0.43%	0.38%	0.0%	1.04%	0.0%	0.0%	1.01%	0.56%	0.0%	0.78%	0.0%	0.56%	0.16%	0.27%	0.0%					
32	"15. ""Партия СЛОН"""	10	0	0	0	0	1	1	1	0	0	0	0	0	2	1	0	0	0	1	3	0	0					
		0.16%	0.0%	0.0%	0.0%	0.0%	0.23%	1.56%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	2.02%	0.56%	0.0%	0.0%	0.0%	0.08%	0.50%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	316	6	5	9	4	25	3	14	11	3	6	15	1	4	7	14	4	8	87	31	53	6					
		5.14%	3.89%	1.36%	3.44%	2.28%	5.96%	4.68%	6.03%	4.19%	2.65%	3.14%	7.53%	1.81%	4.04%	3.97%	4.11%	3.12%	2.98%	6.96%	5.18%	7.26%	10.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	22	1	1	0	0	2	1	1	1	0	1	1	0	0	1	1	0	5	2	1	2	1					
		0.35%	0.64%	0.27%	0.0%	0.0%	0.47%	1.56%	0.43%	0.38%	0.0%	0.52%	0.50%	0.0%	0.0%	0.56%	0.29%	0.0%	1.86%	0.16%	0.16%	0.27%	1.66%					
35	"18. ""ЛДПР"""	548	10	35	14	2	42	5	17	19	6	12	14	2	5	14	22	19	15	151	73	60	11					
		8.92%	6.49%	9.53%	5.36%	1.14%	10.02%	7.81%	7.32%	7.25%	5.30%	6.28%	7.03%	3.63%	5.05%	7.95%	6.47%	14.84%	5.59%	12.08%	12.20%	8.21%	18.33%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	141	0	5	7	2	12	0	7	12	1	16	2	0	1	5	6	2	9	29	12	12	1					
		2.29%	0.0%	1.36%	2.68%	1.14%	2.86%	0.0%	3.01%	4.58%	0.88%	8.37%	1.00%	0.0%	1.01%	2.84%	1.76%	1.56%	3.35%	2.32%	2.00%	1.64%	1.66%					
37	"20. ""Политическая партия ""Единая Россия"""	2473	99	197	93	130	167	37	87	89	78	104	63	44	16	78	160	49	73	460	242	203	4					
		40.27%	64.28%	53.67%	35.63%	74.28%	39.85%	57.81%	37.5%	33.96%	69.02%	54.45%	31.65%	80.0%	16.16%	44.31%	47.05%	38.28%	27.23%	36.8%	40.46%	27.80%	6.66%					
38	"21. ""Российская Конституционно-демократическая партия"""	30	1	2	0	0	4	1	0	3	0	0	2	0	2	0	1	1	4	2	5	2	0					
		0.48%	0.64%	0.54%	0.0%	0.0%	0.95%	1.56%	0.0%	1.14%	0.0%	0.0%	1.00%	0.0%	2.02%	0.0%	0.29%	0.78%	1.49%	0.16%	0.83%	0.27%	0.0%					
39	"22. ""Развитие предпринимательства"""	11	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	2	2	0	3	0					
		0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.38%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.74%	0.16%	0.0%	0.41%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1431	20	58	53	24	100	12	73	62	12	31	31	4	43	31	75	15	75	276	120	284	32					
		23.30%	12.98%	15.80%	20.30%	13.71%	23.86%	18.75%	31.46%	23.66%	10.61%	16.23%	15.57%	7.27%	43.43%	17.61%	22.05%	11.71%	27.98%	22.08%	20.06%	38.90%	53.33%					
																												
41	Против всех	199	5	25	12	4	8	1	10	14	2	5	9	2	3	0	5	8	4	45	19	17	1					
		3.24%	3.24%	6.81%	4.59%	2.28%	1.90%	1.56%	4.31%	5.34%	1.76%	2.61%	4.52%	3.63%	3.03%	0.0%	1.47%	6.25%	1.49%	3.6%	3.17%	2.32%	1.66%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
