Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Орловская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945					
		12.70%	9.32%	6.45%	10.20%	8.31%	6.76%	6.80%	8.07%	16.50%	7.56%	20.66%	20.61%	28.43%	24.04%	15.78%	20.13%	13.65%	7.89%	23.45%	19.89%	19.74%	15.74%					
28	"11. ""Истинные патриоты России"""	10	1	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0					
		0.13%	0.17%	0.20%	0.17%	0.0%	0.25%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	86	4	4	6	7	5	9	8	4	3	0	3	1	2	2	4	4	1	0	15	1	3					
		1.14%	0.69%	0.80%	1.02%	1.23%	1.25%	1.45%	1.21%	1.26%	0.59%	0.0%	1.03%	0.49%	1.09%	1.31%	1.34%	1.95%	1.31%	0.0%	2.66%	0.25%	1.27%					
30	"13. ""Демократическая партия России"""	26	0	2	2	0	0	4	4	1	3	0	0	0	0	1	3	0	2	0	1	1	2					
		0.34%	0.0%	0.40%	0.34%	0.0%	0.0%	0.64%	0.60%	0.31%	0.59%	0.0%	0.0%	0.0%	0.0%	0.65%	1.00%	0.0%	2.63%	0.0%	0.17%	0.25%	0.85%					
31	"14. ""Великая Россия - Евразийский Союз"""	11	2	0	1	0	1	1	0	0	0	0	2	0	0	0	0	0	0	1	2	0	1					
		0.14%	0.34%	0.0%	0.17%	0.0%	0.25%	0.16%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.23%	0.35%	0.0%	0.42%					
32	"15. ""Партия СЛОН"""	10	0	0	0	3	3	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1					
		0.13%	0.0%	0.0%	0.0%	0.53%	0.75%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.42%					
33	"16. ""Родина"" (народно-патриотический союз)"""	416	45	31	42	29	23	36	32	16	38	4	10	5	2	4	13	15	2	1	34	22	12					
		5.53%	7.77%	6.25%	7.14%	5.13%	5.76%	5.83%	4.87%	5.07%	7.56%	3.30%	3.43%	2.45%	1.09%	2.63%	4.36%	7.31%	2.63%	1.23%	6.03%	5.71%	5.10%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	52	4	2	3	4	3	4	4	1	3	2	1	2	4	0	3	0	1	2	1	1	7					
		0.69%	0.69%	0.40%	0.51%	0.70%	0.75%	0.64%	0.60%	0.31%	0.59%	1.65%	0.34%	0.98%	2.18%	0.0%	1.00%	0.0%	1.31%	2.46%	0.17%	0.25%	2.97%					
35	"18. ""ЛДПР"""	1091	73	73	89	86	42	97	103	42	99	20	59	27	14	23	26	26	19	11	79	54	29					
		14.52%	12.60%	14.71%	15.13%	15.22%	10.52%	15.72%	15.70%	13.33%	19.72%	16.52%	20.27%	13.23%	7.65%	15.13%	8.72%	12.68%	25.0%	13.58%	14.03%	14.02%	12.34%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	186	10	12	11	14	17	17	23	5	9	3	9	3	7	3	9	4	1	2	13	11	3					
		2.47%	1.72%	2.41%	1.87%	2.47%	4.26%	2.75%	3.50%	1.58%	1.79%	2.47%	3.09%	1.47%	3.82%	1.97%	3.02%	1.95%	1.31%	2.46%	2.30%	2.85%	1.27%					
37	"20. ""Политическая партия ""Единая Россия"""	2506	219	162	205	195	151	207	227	106	173	35	75	76	49	60	76	54	26	24	185	100	101					
		33.36%	37.82%	32.66%	34.86%	34.51%	37.84%	33.54%	34.60%	33.65%	34.46%	28.92%	25.77%	37.25%	26.77%	39.47%	25.50%	26.34%	34.21%	29.62%	32.85%	25.97%	42.97%					
38	"21. ""Российская Конституционно-демократическая партия"""	12	1	0	0	3	0	0	0	0	2	0	0	0	1	0	0	1	0	0	2	2	0					
		0.15%	0.17%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.48%	0.0%	0.0%	0.35%	0.51%	0.0%					
39	"22. ""Развитие предпринимательства"""	29	3	1	1	5	0	4	3	2	3	1	1	1	0	0	0	0	0	0	3	0	1					
		0.38%	0.51%	0.20%	0.17%	0.88%	0.0%	0.64%	0.45%	0.63%	0.59%	0.82%	0.34%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.42%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	873	59	72	66	68	49	87	86	33	56	17	36	12	27	7	60	34	4	13	36	40	11					
		11.62%	10.18%	14.51%	11.22%	12.03%	12.28%	14.10%	13.10%	10.47%	11.15%	14.04%	12.37%	5.88%	14.75%	4.60%	20.13%	16.58%	5.26%	16.04%	6.39%	10.38%	4.68%					
																												
41	Против всех	283	23	27	27	17	16	31	24	14	14	2	3	5	8	4	10	11	2	1	14	24	6					
		3.76%	3.97%	5.44%	4.59%	3.00%	4.01%	5.02%	3.65%	4.44%	2.78%	1.65%	1.03%	2.45%	4.37%	2.63%	3.35%	5.36%	2.63%	1.23%	2.48%	6.23%	2.55%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
