Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																							
Дата голосования: 07.12.2003 0:00:00																							
																							
Наименование Избирательной комиссии:    Собинская городская																							
																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																							
																							
		Сумма	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250					
		0.36%	0.27%	1.05%	0.58%	0.24%	0.11%	0.54%	0.26%	0.0%	0.32%	0.09%	0.51%	0.20%	0.54%	0.72%	0.21%	0.23%					
24	"7. ""Новый курс - Автомобильная Россия"""	97	7	5	10	4	5	4	2	4	4	12	8	5	11	6	5	5					
		0.72%	0.96%	0.66%	1.17%	0.48%	0.58%	0.54%	0.26%	0.52%	0.65%	1.19%	1.02%	0.50%	1.19%	0.62%	0.52%	0.59%					
25	"8. ""Народно-республиканская партия России"""	29	8	0	5	1	2	1	0	2	1	0	0	3	1	1	2	2					
		0.21%	1.10%	0.0%	0.58%	0.12%	0.23%	0.13%	0.0%	0.26%	0.16%	0.0%	0.0%	0.30%	0.10%	0.10%	0.21%	0.23%					
26	"9. ""Российская экологическая партия ""Зеленые"""	97	5	4	3	12	4	8	6	5	3	10	12	8	5	3	5	4					
		0.72%	0.68%	0.52%	0.35%	1.44%	0.46%	1.08%	0.78%	0.65%	0.49%	0.99%	1.54%	0.80%	0.54%	0.31%	0.52%	0.47%					
27	"10. ""Аграрная партия России"""	468	22	20	12	22	22	21	16	25	22	32	53	38	51	34	47	31					
		3.50%	3.03%	2.64%	1.41%	2.65%	2.58%	2.84%	2.08%	3.27%	3.61%	3.19%	6.81%	3.82%	5.56%	3.52%	4.95%	3.66%					
28	"11. ""Истинные патриоты России"""	8	2	0	1	0	0	0	1	0	0	0	0	1	1	0	0	2					
		0.05%	0.27%	0.0%	0.11%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.10%	0.10%	0.0%	0.0%	0.23%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	125	11	12	8	6	5	0	11	10	7	5	12	4	8	6	11	9					
		0.93%	1.51%	1.58%	0.94%	0.72%	0.58%	0.0%	1.43%	1.30%	1.14%	0.49%	1.54%	0.40%	0.87%	0.62%	1.16%	1.06%					
30	"13. ""Демократическая партия России"""	22	1	2	1	1	2	2	2	3	1	0	2	2	1	1	0	1					
		0.16%	0.13%	0.26%	0.11%	0.12%	0.23%	0.27%	0.26%	0.39%	0.16%	0.0%	0.25%	0.20%	0.10%	0.10%	0.0%	0.11%					
31	"14. ""Великая Россия - Евразийский Союз"""	43	2	4	4	1	3	0	3	1	1	5	4	5	1	4	1	4					
		0.32%	0.27%	0.52%	0.47%	0.12%	0.35%	0.0%	0.39%	0.13%	0.16%	0.49%	0.51%	0.50%	0.10%	0.41%	0.10%	0.47%					
32	"15. ""Партия СЛОН"""	24	2	0	2	0	3	3	1	0	0	0	1	3	4	1	1	3					
		0.17%	0.27%	0.0%	0.23%	0.0%	0.35%	0.40%	0.13%	0.0%	0.0%	0.0%	0.12%	0.30%	0.43%	0.10%	0.10%	0.35%					
33	"16. ""Родина"" (народно-патриотический союз)"""	988	45	51	47	64	61	65	45	61	52	66	51	85	81	84	73	57					
		7.40%	6.19%	6.75%	5.52%	7.72%	7.15%	8.80%	5.85%	7.98%	8.53%	6.58%	6.55%	8.55%	8.83%	8.70%	7.70%	6.74%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	32	2	1	2	6	2	2	1	0	1	1	0	0	4	3	4	3					
		0.23%	0.27%	0.13%	0.23%	0.72%	0.23%	0.27%	0.13%	0.0%	0.16%	0.09%	0.0%	0.0%	0.43%	0.31%	0.42%	0.35%					
35	"18. ""ЛДПР"""	2083	104	115	131	126	105	101	104	101	116	209	133	176	128	154	137	143					
		15.61%	14.32%	15.23%	15.41%	15.21%	12.32%	13.68%	13.54%	13.21%	19.04%	20.83%	17.09%	17.70%	13.95%	15.95%	14.45%	16.92%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	240	10	10	10	11	19	11	13	22	14	20	15	16	11	16	16	26					
		1.79%	1.37%	1.32%	1.17%	1.32%	2.23%	1.49%	1.69%	2.87%	2.29%	1.99%	1.92%	1.60%	1.19%	1.65%	1.68%	3.07%					
37	"20. ""Политическая партия ""Единая Россия"""	4830	235	280	279	277	327	277	361	297	204	415	251	359	315	339	316	298					
		36.20%	32.36%	37.08%	32.82%	33.45%	38.38%	37.53%	47.00%	38.87%	33.49%	41.37%	32.26%	36.11%	34.35%	35.12%	33.33%	35.26%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	2	2	2	1	1	3	1	1	0	1	0	0	2	1	3	0					
		0.14%	0.27%	0.26%	0.23%	0.12%	0.11%	0.40%	0.13%	0.13%	0.0%	0.09%	0.0%	0.0%	0.21%	0.10%	0.31%	0.0%					
39	"22. ""Развитие предпринимательства"""	32	2	0	5	1	2	1	0	1	0	6	2	7	1	3	1	0					
		0.23%	0.27%	0.0%	0.58%	0.12%	0.23%	0.13%	0.0%	0.13%	0.0%	0.59%	0.25%	0.70%	0.10%	0.31%	0.10%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1436	79	71	123	88	66	91	65	93	89	72	69	80	113	114	125	98					
		10.76%	10.88%	9.40%	14.47%	10.62%	7.74%	12.33%	8.46%	12.17%	14.61%	7.17%	8.86%	8.04%	12.32%	11.81%	13.18%	11.59%					
																							
41	Против всех	629	26	38	49	43	45	35	30	33	16	41	40	52	39	50	55	37					
		4.71%	3.58%	5.03%	5.76%	5.19%	5.28%	4.74%	3.90%	4.31%	2.62%	4.08%	5.14%	5.23%	4.25%	5.18%	5.80%	4.37%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
