Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																				
Дата голосования: 02.12.2007																																																				
																																																				
"Наименование Избирательной комиссии:    Набережные Челны, Комсомольская"																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №2047	УИК №2048	УИК №2049	УИК №2050	УИК №2051	УИК №2052	УИК №2053	УИК №2054	УИК №2055	УИК №2056	УИК №2057	УИК №2058	УИК №2059	УИК №2060	УИК №2061	УИК №2062	УИК №2063	УИК №2064	УИК №2065	УИК №2066	УИК №2067	УИК №2068	УИК №2069	УИК №2070	УИК №2071	УИК №2072	УИК №2073	УИК №2074	УИК №2075	УИК №2076	УИК №2077	УИК №2078	УИК №2079	УИК №2080	УИК №2081	УИК №2082	УИК №2083	УИК №2084	УИК №2085	УИК №2086	УИК №2087	УИК №2088	УИК №2089	УИК №2090	УИК №2091					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1442	30	30	30	30	30	30	25	35	40	41	55	33	30	30	29	30	30	30	30	27	30	30	30	30	30	40	30	30	30	30	30	30	30	30	35	40	30	30	30	30	30	40	42	30	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1088	5	20	19	16	4	23	15	32	39	38	50	33	30	30	27	30	30	21	27	17	24	22	24	14	11	31	23	18	21	30	27	13	24	9	35	33	8	16	27	22	18	38	41	30	23					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	597	5	12	10	7	4	12	12	12	10	14	12	51	14	36	16	13	11	8	9	7	9	9	18	6	8	15	5	16	2	16	16	20	13	10	12	12	6	25	12	16	12	26	15	8	15					
14	Число погашенных неиспользованных открепительных удостоверений	354	25	10	11	14	26	7	10	3	1	3	5	0	0	0	2	0	0	9	3	10	6	8	6	16	19	9	7	12	9	0	3	17	6	21	0	7	22	14	3	8	12	2	1	0	7					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	58	0	0	0	1	0	2	1	1	4	3	3	1	4	0	2	5	2	3	2	0	2	3	1	0	1	3	0	0	0	1	0	0	0	0	2	0	1	3	1	1	0	1	1	0	3					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
18	1.Политическая партия «Аграрная партия России»	926	5	19	3	17	7	10	0	29	6	31	29	19	40	8	27	31	29	23	32	17	10	33	30	17	30	57	33	12	18	22	35	13	22	32	6	4	8	11	25	10	38	0	30	33	15					
		1.19%	0.67%	1.29%	0.94%	1.07%	1.75%	0.92%	0.00%	1.22%	0.27%	1.55%	1.80%	0.98%	1.84%	0.33%	1.33%	1.71%	1.33%	1.11%	1.53%	0.97%	0.49%	2.20%	1.76%	1.14%	1.81%	2.65%	1.79%	0.75%	1.16%	1.14%	1.71%	1.22%	1.35%	3.31%	0.26%	0.20%	1.02%	0.54%	1.47%	0.68%	1.83%	0.00%	1.40%	1.71%	0.66%					
19	2.Всероссийская политическая партия «Гражданская Сила»	483	8	6	3	7	4	6	0	6	3	14	8	9	13	6	8	19	16	12	21	20	10	13	12	8	13	20	18	7	18	5	13	11	22	10	7	7	4	6	13	15	21	0	20	16	5					
		0.62%	1.07%	0.41%	0.94%	0.44%	1.00%	0.55%	0.00%	0.25%	0.14%	0.70%	0.50%	0.46%	0.60%	0.25%	0.40%	1.05%	0.73%	0.58%	1.00%	1.14%	0.49%	0.87%	0.70%	0.54%	0.79%	0.93%	0.98%	0.43%	1.16%	0.26%	0.64%	1.03%	1.35%	1.03%	0.30%	0.35%	0.51%	0.30%	0.76%	1.02%	1.01%	0.00%	0.93%	0.83%	0.22%					
20	3.Политическая партия «Демократическая партия России»	119	0	0	2	2	1	2	0	4	5	2	0	3	3	4	7	3	3	2	4	2	2	3	0	6	5	7	4	1	1	1	7	1	2	3	1	2	3	7	2	3	4	3	0	1	1					
		0.15%	0.00%	0.00%	0.63%	0.13%	0.25%	0.18%	0.00%	0.17%	0.23%	0.10%	0.00%	0.15%	0.14%	0.17%	0.35%	0.17%	0.14%	0.10%	0.19%	0.11%	0.10%	0.20%	0.00%	0.40%	0.30%	0.33%	0.22%	0.06%	0.06%	0.05%	0.34%	0.09%	0.12%	0.31%	0.04%	0.10%	0.38%	0.34%	0.12%	0.20%	0.19%	0.13%	0.00%	0.05%	0.04%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	11705	142	250	47	231	39	173	237	320	324	362	190	247	396	239	318	348	399	302	351	298	350	303	234	258	300	425	356	179	222	270	343	69	259	153	269	152	116	429	264	200	328	306	193	202	312					
		15.05%	18.93%	17.03%	14.73%	14.50%	9.77%	15.96%	17.26%	13.45%	14.63%	18.06%	11.78%	12.71%	18.18%	10.00%	15.72%	19.21%	18.26%	14.60%	16.78%	16.98%	17.11%	20.23%	13.69%	17.33%	18.14%	19.77%	19.28%	11.12%	14.28%	14.00%	16.77%	6.47%	15.95%	15.82%	11.61%	7.60%	14.80%	21.13%	15.49%	13.66%	15.79%	13.74%	9.01%	10.47%	13.68%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	486	1	7	0	6	1	8	0	10	5	13	9	10	20	33	10	10	15	5	20	5	22	11	9	6	7	12	20	8	9	2	21	4	6	10	2	12	4	14	16	34	24	16	13	11	5					
		0.62%	0.13%	0.48%	0.00%	0.38%	0.25%	0.74%	0.00%	0.42%	0.23%	0.65%	0.56%	0.51%	0.92%	1.38%	0.49%	0.55%	0.69%	0.24%	0.96%	0.28%	1.08%	0.73%	0.53%	0.40%	0.42%	0.56%	1.08%	0.50%	0.58%	0.10%	1.03%	0.37%	0.37%	1.03%	0.09%	0.60%	0.51%	0.69%	0.94%	2.32%	1.16%	0.72%	0.61%	0.57%	0.22%					
23	6.Политическая партия «Партия социальной справедливости»	217	2	7	0	2	0	5	0	20	7	7	6	3	4	6	7	7	2	4	4	5	8	5	4	8	1	12	8	4	4	2	2	4	0	3	2	8	1	6	8	6	8	0	3	9	3					
		0.28%	0.27%	0.48%	0.00%	0.13%	0.00%	0.46%	0.00%	0.84%	0.32%	0.35%	0.37%	0.15%	0.18%	0.25%	0.35%	0.39%	0.09%	0.19%	0.19%	0.28%	0.39%	0.33%	0.23%	0.54%	0.06%	0.56%	0.43%	0.25%	0.26%	0.10%	0.10%	0.37%	0.00%	0.31%	0.09%	0.40%	0.13%	0.30%	0.47%	0.41%	0.39%	0.00%	0.14%	0.47%	0.13%					
24	7.Политическая партия «Либерально-демократическая партия России»	4359	19	96	18	72	36	36	92	95	140	114	121	124	156	171	114	145	117	129	127	112	124	100	79	101	119	143	150	79	74	88	138	20	99	43	122	103	59	99	105	88	68	107	58	103	56					
		5.60%	2.53%	6.54%	5.64%	4.52%	9.02%	3.32%	6.70%	3.99%	6.32%	5.69%	7.50%	6.38%	7.16%	7.15%	5.64%	8.00%	5.35%	6.23%	6.07%	6.38%	6.06%	6.68%	4.62%	6.78%	7.19%	6.65%	8.13%	4.91%	4.76%	4.56%	6.75%	1.87%	6.10%	4.45%	5.27%	5.15%	7.53%	4.88%	6.16%	6.01%	3.27%	4.80%	2.71%	5.34%	2.46%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	7115	28	170	27	146	39	122	149	204	2	261	206	210	260	225	184	101	277	168	258	198	280	175	167	215	32	266	244	161	163	109	215	67	228	95	173	278	58	141	139	130	157	121	25	168	73					
		9.15%	3.73%	11.58%	8.46%	9.17%	9.77%	11.25%	10.85%	8.57%	0.09%	13.02%	12.77%	10.81%	11.94%	9.41%	9.10%	5.57%	12.68%	8.12%	12.33%	11.28%	13.69%	11.68%	9.77%	14.44%	1.93%	12.37%	13.22%	10.00%	10.48%	5.65%	10.51%	6.28%	14.04%	9.82%	7.47%	13.91%	7.40%	6.95%	8.16%	8.88%	7.56%	5.43%	1.17%	8.71%	3.20%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	275	1	9	0	3	1	4	0	12	6	8	9	4	14	3	6	5	13	5	10	4	6	3	12	8	10	14	7	3	8	6	9	4	7	7	6	9	3	6	2	2	12	0	5	5	4					
		0.35%	0.13%	0.61%	0.00%	0.19%	0.25%	0.37%	0.00%	0.50%	0.27%	0.40%	0.56%	0.21%	0.64%	0.13%	0.30%	0.28%	0.59%	0.24%	0.48%	0.23%	0.29%	0.20%	0.70%	0.54%	0.60%	0.65%	0.38%	0.19%	0.51%	0.31%	0.44%	0.37%	0.43%	0.72%	0.26%	0.45%	0.38%	0.30%	0.12%	0.14%	0.58%	0.00%	0.23%	0.26%	0.18%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	50684	533	872	215	1084	263	698	883	1648	1695	1145	1001	1275	1235	1673	1315	1099	1278	1402	1209	1064	1188	825	1110	837	1101	1134	960	1136	1030	1387	1200	857	937	588	1699	1383	506	1274	1079	929	1380	1652	1752	1352	1801					
		65.16%	71.07%	59.40%	67.40%	68.05%	65.91%	64.39%	64.31%	69.24%	76.56%	57.14%	62.06%	65.62%	56.70%	70.00%	65.00%	60.65%	58.49%	67.76%	57.79%	60.63%	58.09%	55.07%	64.95%	56.21%	66.57%	52.74%	52.00%	70.56%	66.24%	71.94%	58.68%	80.32%	57.70%	60.81%	73.33%	69.18%	64.54%	62.76%	63.32%	63.46%	66.44%	74.18%	81.83%	70.09%	78.99%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	745	6	14	2	10	4	15	0	27	6	34	16	10	19	8	20	19	24	17	43	12	31	18	14	9	20	35	24	13	8	12	25	13	18	12	21	30	6	11	31	23	16	0	23	21	5					
		0.96%	0.80%	0.95%	0.63%	0.63%	1.00%	1.38%	0.00%	1.13%	0.27%	1.70%	0.99%	0.51%	0.87%	0.33%	0.99%	1.05%	1.10%	0.82%	2.06%	0.68%	1.52%	1.20%	0.82%	0.60%	1.21%	1.63%	1.30%	0.81%	0.51%	0.62%	1.22%	1.22%	1.11%	1.24%	0.91%	1.50%	0.77%	0.54%	1.82%	1.57%	0.77%	0.00%	1.07%	1.09%	0.22%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
