Выборы Президента Российской Федерации																																							
																																							
Наименование Избирательной комиссии:    Чердаклинская																																							
																																							
Итоги голосования 																																							
																																							
		Сумма	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	357	1	20	9	3	5	9	5	17	16	21	3	8	13	7	21	29	52	11	9	8	6	7	6	3	2	1	10	4	17	18	7	9					
14	Число неиспользованных открепительных удостоверений	108	1	0	0	0	0	2	0	0	0	0	0	0	4	2	0	0	49	6	0	0	1	0	3	0	0	5	0	1	2	13	19	0					
15	"Число открепительных удостоверений, выданных в ТИК"	26	0	0	0	0	0	0	2	1	0	4	3	0	3	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0	2	3	1	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																							
18	. Глазьев Сергей Юрьевич	817	2	22	16	21	9	1	12	15	25	20	4	4	80	28	27	75	123	13	11	5	6	10	17	12	15	22	20	8	33	50	65	46					
		3.24%	0.62%	3.27%	3.17%	3.70%	4.31%	0.34%	1.73%	3.25%	2.45%	1.66%	1.20%	1.63%	4.34%	6.65%	2.52%	3.81%	6.45%	1.81%	2.56%	2.00%	1.18%	2.36%	2.93%	3.68%	3.95%	3.64%	2.89%	1.49%	2.37%	3.38%	4.19%	2.82%					
19	. Малышкин Олег Александрович	521	3	13	12	9	3	7	6	8	18	18	11	0	56	6	28	50	39	8	12	9	6	5	14	9	12	9	1	6	38	30	31	44					
		2.06%	0.93%	1.93%	2.38%	1.59%	1.44%	2.36%	0.86%	1.74%	1.76%	1.49%	3.29%	0.00%	3.04%	1.43%	2.62%	2.54%	2.05%	1.11%	2.80%	3.60%	1.18%	1.18%	2.41%	2.76%	3.16%	1.49%	0.14%	1.12%	2.73%	2.03%	2.00%	2.70%					
20	. Миронов Сергей Михайлович	134	2	4	8	2	1	1	1	0	3	3	1	2	10	2	4	13	13	4	4	0	0	2	7	3	1	4	2	6	7	9	7	8					
		0.53%	0.62%	0.59%	1.58%	0.35%	0.48%	0.34%	0.14%	0.00%	0.29%	0.25%	0.30%	0.82%	0.54%	0.48%	0.37%	0.66%	0.68%	0.56%	0.93%	0.00%	0.00%	0.47%	1.21%	0.92%	0.26%	0.66%	0.29%	1.12%	0.50%	0.61%	0.45%	0.49%					
21	. Путин Владимир Владимирович	17267	248	510	272	424	159	257	541	313	784	921	250	195	1202	314	616	1228	1366	413	230	199	336	341	433	197	288	390	528	412	933	873	996	1098					
		68.38%	77.26%	75.78%	53.86%	74.78%	76.08%	86.82%	77.84%	67.90%	76.79%	76.30%	74.85%	79.59%	65.15%	74.58%	57.57%	62.34%	71.67%	57.44%	53.61%	79.60%	66.14%	80.42%	74.66%	60.43%	75.79%	64.57%	76.41%	76.72%	66.98%	58.99%	64.13%	67.28%					
22	. Хакамада Ирина Муцуовна	337	4	4	3	9	0	3	2	15	14	8	2	4	24	13	9	36	50	7	3	0	8	5	5	8	4	9	9	3	15	22	22	17					
		1.33%	1.25%	0.59%	0.59%	1.59%	0.00%	1.01%	0.29%	3.25%	1.37%	0.66%	0.60%	1.63%	1.30%	3.09%	0.84%	1.83%	2.62%	0.97%	0.70%	0.00%	1.57%	1.18%	0.86%	2.45%	1.05%	1.49%	1.30%	0.56%	1.08%	1.49%	1.42%	1.04%					
23	. Харитонов Николай Михайлович	5205	57	87	173	81	31	20	119	96	132	189	56	32	347	49	360	494	207	249	148	31	136	56	83	92	43	151	120	90	305	443	375	353					
		20.61%	17.76%	12.93%	34.26%	14.29%	14.83%	6.76%	17.12%	20.82%	12.93%	15.66%	16.77%	13.06%	18.81%	11.64%	33.64%	25.08%	10.86%	34.63%	34.50%	12.40%	26.77%	13.21%	14.31%	28.22%	11.32%	25.00%	17.37%	16.76%	21.90%	29.93%	24.15%	21.63%					
																																							
24	Против всех	644	3	22	8	7	4	4	4	6	29	25	5	1	95	6	12	54	96	16	16	4	12	5	11	2	12	9	5	6	34	35	43	53					
		2.55%	0.93%	3.27%	1.58%	1.23%	1.91%	1.35%	0.58%	1.30%	2.84%	2.07%	1.50%	0.41%	5.15%	1.43%	1.12%	2.74%	5.04%	2.23%	3.73%	1.60%	2.36%	1.18%	1.90%	0.61%	3.16%	1.49%	0.72%	1.12%	2.44%	2.36%	2.77%	3.25%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
