Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
"Наименование Избирательной комиссии:    Уфа, Демская "																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	523	7	12	28	32	1	24	12	24	11	12	11	15	11	8	25	16	30	11	31	5	6	191					
14	Число погашенных открепительных удостоверений	139	2	3	18	2	1	0	0	7	0	0	13	6	0	19	5	16	5	5	6	15	16	0					
15	Число открепительных удостоверений выданных ТИК	8	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0					
16	Число утраченных бюллетеней	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0					
																													
18	"1. ""ЕДИНЕНИЕ"""	401	12	19	14	18	22	17	22	17	14	24	11	34	11	24	15	14	31	18	24	17	21	2					
		1.44%	4.31%	1.44%	1.49%	1.18%	1.36%	1.26%	1.58%	1.11%	0.93%	1.58%	0.82%	2.77%	0.74%	2.46%	1.07%	1.17%	1.72%	1.10%	1.71%	1.47%	1.93%	1.04%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1225	10	55	18	69	72	82	64	48	60	83	55	40	79	51	51	47	83	84	73	71	24	6					
		4.40%	3.59%	4.18%	1.92%	4.54%	4.45%	6.08%	4.61%	3.13%	3.99%	5.48%	4.13%	3.26%	5.32%	5.23%	3.66%	3.94%	4.61%	5.14%	5.21%	6.15%	2.20%	3.14%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	951	5	47	41	48	55	54	62	62	75	52	50	27	43	19	31	38	57	47	39	45	46	8					
		3.42%	1.79%	3.57%	4.37%	3.15%	3.40%	4.00%	4.47%	4.05%	4.99%	3.43%	3.76%	2.20%	2.89%	1.94%	2.23%	3.18%	3.17%	2.87%	2.78%	3.90%	4.23%	4.18%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1438	21	60	39	77	87	77	85	90	94	91	60	54	77	45	60	53	87	90	57	75	50	9					
		5.17%	7.55%	4.56%	4.16%	5.06%	5.38%	5.71%	6.13%	5.88%	6.25%	6.01%	4.51%	4.40%	5.18%	4.61%	4.31%	4.44%	4.83%	5.51%	4.06%	6.50%	4.59%	4.71%					
22	"5. ""За Русь Святую"""	162	1	7	7	6	10	6	15	9	3	6	7	7	12	3	5	11	20	8	7	9	3	0					
		0.58%	0.35%	0.53%	0.74%	0.39%	0.61%	0.44%	1.08%	0.58%	0.19%	0.39%	0.52%	0.57%	0.80%	0.30%	0.35%	0.92%	1.11%	0.49%	0.49%	0.78%	0.27%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	108	3	5	7	9	2	7	3	5	6	5	5	4	5	3	4	5	10	4	8	2	6	0					
		0.38%	1.07%	0.38%	0.74%	0.59%	0.12%	0.51%	0.21%	0.32%	0.39%	0.33%	0.37%	0.32%	0.33%	0.30%	0.28%	0.41%	0.55%	0.24%	0.57%	0.17%	0.55%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	437	3	21	7	15	30	23	16	20	13	34	18	26	16	28	20	23	31	22	22	26	21	2					
		1.57%	1.07%	1.59%	0.74%	0.98%	1.85%	1.70%	1.15%	1.30%	0.86%	2.24%	1.35%	2.12%	1.07%	2.87%	1.43%	1.92%	1.72%	1.34%	1.57%	2.25%	1.93%	1.04%					
25	"8. ""Народно-республиканская партия России"""	45	0	2	6	0	3	3	0	2	1	3	3	2	7	2	0	3	2	0	2	0	3	1					
		0.16%	0.0%	0.15%	0.64%	0.0%	0.18%	0.22%	0.0%	0.13%	0.06%	0.19%	0.22%	0.16%	0.47%	0.20%	0.0%	0.25%	0.11%	0.0%	0.14%	0.0%	0.27%	0.52%					
26	"9. ""Российская экологическая партия ""Зеленые"""	233	0	6	15	10	15	12	20	14	14	13	11	10	16	6	10	8	9	17	11	11	4	1					
		0.83%	0.0%	0.45%	1.60%	0.65%	0.92%	0.89%	1.44%	0.91%	0.93%	0.85%	0.82%	0.81%	1.07%	0.61%	0.71%	0.67%	0.50%	1.04%	0.78%	0.95%	0.36%	0.52%					
27	"10. ""Аграрная партия России"""	630	5	35	18	27	24	33	35	33	32	43	30	17	38	26	24	24	47	42	42	24	25	6					
		2.26%	1.79%	2.66%	1.92%	1.77%	1.48%	2.44%	2.52%	2.15%	2.12%	2.84%	2.25%	1.38%	2.56%	2.66%	1.72%	2.01%	2.61%	2.57%	2.99%	2.08%	2.29%	3.14%					
28	"11. ""Истинные патриоты России"""	70	0	9	3	2	2	5	1	4	3	5	1	5	4	2	8	3	2	3	1	2	4	1					
		0.25%	0.0%	0.68%	0.32%	0.13%	0.12%	0.37%	0.07%	0.26%	0.19%	0.33%	0.07%	0.40%	0.26%	0.20%	0.57%	0.25%	0.11%	0.18%	0.07%	0.17%	0.36%	0.52%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	222	2	5	9	9	15	7	11	9	10	22	10	7	10	6	13	6	19	16	17	5	6	8					
		0.79%	0.71%	0.38%	0.96%	0.59%	0.92%	0.51%	0.79%	0.58%	0.66%	1.45%	0.75%	0.57%	0.67%	0.61%	0.93%	0.50%	1.05%	0.98%	1.21%	0.43%	0.55%	4.18%					
30	"13. ""Демократическая партия России"""	108	0	5	13	5	6	11	5	9	8	3	4	3	3	2	4	9	5	3	3	3	4	0					
		0.38%	0.0%	0.38%	1.38%	0.32%	0.37%	0.81%	0.36%	0.58%	0.53%	0.19%	0.30%	0.24%	0.20%	0.20%	0.28%	0.75%	0.27%	0.18%	0.21%	0.26%	0.36%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	123	0	4	4	5	11	3	10	6	11	11	4	3	2	4	0	6	7	8	8	8	7	1					
		0.44%	0.0%	0.30%	0.42%	0.32%	0.68%	0.22%	0.72%	0.39%	0.73%	0.72%	0.30%	0.24%	0.13%	0.41%	0.0%	0.50%	0.38%	0.49%	0.57%	0.69%	0.64%	0.52%					
32	"15. ""Партия СЛОН"""	80	0	4	2	1	3	7	8	5	3	6	2	5	5	4	2	3	4	5	3	5	3	0					
		0.28%	0.0%	0.30%	0.21%	0.06%	0.18%	0.51%	0.57%	0.32%	0.19%	0.39%	0.15%	0.40%	0.33%	0.41%	0.14%	0.25%	0.22%	0.30%	0.21%	0.43%	0.27%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2448	18	125	83	121	130	138	134	141	132	150	139	100	113	87	109	88	180	146	131	97	67	19					
		8.80%	6.47%	9.50%	8.85%	7.96%	8.04%	10.23%	9.66%	9.21%	8.78%	9.90%	10.45%	8.16%	7.61%	8.92%	7.84%	7.38%	10.01%	8.94%	9.35%	8.41%	6.16%	9.94%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	73	3	5	2	2	2	2	4	4	3	0	2	5	2	9	1	7	4	4	4	0	7	1					
		0.26%	1.07%	0.38%	0.21%	0.13%	0.12%	0.14%	0.28%	0.26%	0.19%	0.0%	0.15%	0.40%	0.13%	0.92%	0.07%	0.58%	0.22%	0.24%	0.28%	0.0%	0.64%	0.52%					
35	"18. ""ЛДПР"""	3890	33	192	130	201	224	194	176	207	227	203	197	163	210	120	225	165	256	228	189	153	180	17					
		13.99%	11.87%	14.60%	13.87%	13.23%	13.86%	14.39%	12.69%	13.52%	15.10%	13.40%	14.82%	13.30%	14.15%	12.30%	16.18%	13.84%	14.23%	13.97%	13.49%	13.26%	16.55%	8.90%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	686	7	45	27	37	26	29	33	45	30	14	35	23	40	40	24	31	56	39	38	27	28	12					
		2.46%	2.51%	3.42%	2.88%	2.43%	1.60%	2.15%	2.38%	2.94%	1.99%	0.92%	2.63%	1.87%	2.69%	4.10%	1.72%	2.60%	3.11%	2.38%	2.71%	2.34%	2.57%	6.28%					
37	"20. ""Политическая партия ""Единая Россия"""	9426	82	467	325	561	525	397	404	516	476	536	447	486	524	330	543	405	611	547	480	370	329	65					
		33.90%	29.49%	35.51%	34.68%	36.93%	32.50%	29.45%	29.14%	33.72%	31.66%	35.40%	33.63%	39.67%	35.30%	33.84%	39.06%	33.97%	33.98%	33.51%	34.26%	32.09%	30.26%	34.03%					
38	"21. ""Российская Конституционно-демократическая партия"""	54	0	2	2	4	2	1	2	5	1	3	2	4	2	4	6	4	2	1	2	3	1	1					
		0.19%	0.0%	0.15%	0.21%	0.26%	0.12%	0.07%	0.14%	0.32%	0.06%	0.19%	0.15%	0.32%	0.13%	0.41%	0.43%	0.33%	0.11%	0.06%	0.14%	0.26%	0.09%	0.52%					
39	"22. ""Развитие предпринимательства"""	132	0	6	2	4	10	8	5	4	1	3	5	7	7	3	8	9	10	23	6	7	3	1					
		0.47%	0.0%	0.45%	0.21%	0.26%	0.61%	0.59%	0.36%	0.26%	0.06%	0.19%	0.37%	0.57%	0.47%	0.30%	0.57%	0.75%	0.55%	1.40%	0.42%	0.60%	0.27%	0.52%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3355	25	125	98	210	270	171	198	192	201	127	170	135	190	88	160	172	187	203	181	125	102	25					
		12.06%	8.99%	9.50%	10.45%	13.82%	16.71%	12.68%	14.28%	12.54%	13.37%	8.38%	12.79%	11.02%	12.80%	9.02%	11.51%	14.42%	10.40%	12.43%	12.91%	10.84%	9.38%	13.08%					
																													
41	Против всех	788	7	36	30	48	35	36	37	36	31	43	37	40	39	53	50	30	49	51	32	33	31	4					
		2.83%	2.51%	2.73%	3.20%	3.15%	2.16%	2.67%	2.66%	2.35%	2.06%	2.84%	2.78%	3.26%	2.62%	5.43%	3.59%	2.51%	2.72%	3.12%	2.28%	2.86%	2.85%	2.09%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
