Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Кежемская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438	УИК №1439	УИК №1440	УИК №1441	УИК №1442	УИК №1443	УИК №1444	УИК №1445	УИК №1446	УИК №1447	УИК №1448	УИК №1449	УИК №1450	УИК №1451	УИК №1452	УИК №1453	УИК №1454	УИК №1455					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	165	0	0	0	2	2	12	3	0	0	1	1	32	22	34	33	1	0	8	0	7	6	1	0	0					
		2.29%	0.0%	0.0%	0.0%	1.19%	0.98%	3.52%	1.97%	0.0%	0.0%	0.74%	1.40%	2.93%	2.39%	3.17%	3.11%	1.06%	0.0%	2.20%	0.0%	1.59%	2.47%	0.85%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	21	0	0	0	1	2	0	1	0	0	0	0	1	2	5	3	0	0	0	0	4	0	0	2	0					
		0.29%	0.0%	0.0%	0.0%	0.59%	0.98%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.09%	0.21%	0.46%	0.28%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%	0.0%	1.39%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	13	2	0	0	0	0	3	0	0	1	1	0	0	2	0	0	0	0	0	0	2	0	0	2	0					
		0.18%	1.21%	0.0%	0.0%	0.0%	0.0%	0.88%	0.0%	0.0%	2.17%	0.74%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	1.39%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	46	4	0	0	1	0	1	0	0	0	2	2	8	3	8	6	5	0	0	1	4	0	0	1	0					
		0.63%	2.42%	0.0%	0.0%	0.59%	0.0%	0.29%	0.0%	0.0%	0.0%	1.48%	2.81%	0.73%	0.32%	0.74%	0.56%	5.31%	0.0%	0.0%	1.08%	0.91%	0.0%	0.0%	0.69%	0.0%					
25	"8. ""Народно-республиканская партия России"""	8	3	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0					
		0.11%	1.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.09%	0.09%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	16	0	0	0	0	0	0	0	0	0	0	0	6	1	3	4	0	0	0	0	2	0	0	0	0					
		0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.10%	0.28%	0.37%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	117	5	0	7	1	4	12	1	0	0	0	0	16	6	14	13	1	0	5	1	18	3	7	0	3					
		1.62%	3.03%	0.0%	8.04%	0.59%	1.97%	3.52%	0.65%	0.0%	0.0%	0.0%	0.0%	1.46%	0.65%	1.30%	1.22%	1.06%	0.0%	1.37%	1.08%	4.10%	1.23%	5.98%	0.0%	8.10%					
28	"11. ""Истинные патриоты России"""	7	0	0	1	0	2	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0					
		0.09%	0.0%	0.0%	1.14%	0.0%	0.98%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.09%	0.09%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	38	1	0	0	3	1	3	0	0	1	0	0	3	4	5	6	0	0	3	2	5	0	1	0	0					
		0.52%	0.60%	0.0%	0.0%	1.78%	0.49%	0.88%	0.0%	0.0%	2.17%	0.0%	0.0%	0.27%	0.43%	0.46%	0.56%	0.0%	0.0%	0.82%	2.17%	1.14%	0.0%	0.85%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	27	2	0	1	0	0	1	0	0	0	0	0	5	3	5	3	0	0	1	0	5	0	1	0	0					
		0.37%	1.21%	0.0%	1.14%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.32%	0.46%	0.28%	0.0%	0.0%	0.27%	0.0%	1.14%	0.0%	0.85%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	8	0	0	0	0	0	1	1	0	0	0	0	0	0	2	1	0	0	0	0	1	1	1	0	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.09%	0.0%	0.0%	0.0%	0.0%	0.22%	0.41%	0.85%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	2	0	0	0	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.09%	0.0%	0.0%	0.0%	0.27%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1049	23	2	29	23	30	21	9	0	6	15	3	182	174	206	181	8	0	46	3	52	17	7	12	0					
		14.59%	13.93%	5.71%	33.33%	13.69%	14.77%	6.17%	5.92%	0.0%	13.04%	11.11%	4.22%	16.71%	18.95%	19.25%	17.05%	8.51%	0.0%	12.67%	3.26%	11.87%	7.02%	5.98%	8.39%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	15	1	0	0	0	0	1	1	0	0	0	0	2	1	3	2	1	0	1	0	2	0	0	0	0					
		0.20%	0.60%	0.0%	0.0%	0.0%	0.0%	0.29%	0.65%	0.0%	0.0%	0.0%	0.0%	0.18%	0.10%	0.28%	0.18%	1.06%	0.0%	0.27%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	883	22	11	11	19	15	39	22	6	10	6	7	150	91	116	141	24	2	56	21	49	29	11	17	8					
		12.28%	13.33%	31.42%	12.64%	11.30%	7.38%	11.47%	14.47%	30.0%	21.73%	4.44%	9.85%	13.77%	9.91%	10.84%	13.28%	25.53%	1.94%	15.42%	22.82%	11.18%	11.98%	9.40%	11.88%	21.62%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	114	5	1	0	1	2	4	2	1	0	1	3	21	18	11	20	1	0	9	1	9	3	0	0	1					
		1.58%	3.03%	2.85%	0.0%	0.59%	0.98%	1.17%	1.31%	5.0%	0.0%	0.74%	4.22%	1.92%	1.96%	1.02%	1.88%	1.06%	0.0%	2.47%	1.08%	2.05%	1.23%	0.0%	0.0%	2.70%					
37	"20. ""Политическая партия ""Единая Россия"""	2784	51	19	14	69	89	161	82	5	19	66	42	408	336	354	383	28	40	161	32	171	135	21	78	20					
		38.72%	30.90%	54.28%	16.09%	41.07%	43.84%	47.35%	53.94%	25.0%	41.30%	48.88%	59.15%	37.46%	36.60%	33.08%	36.09%	29.78%	38.83%	44.35%	34.78%	39.04%	55.78%	17.94%	54.54%	54.05%					
38	"21. ""Российская Конституционно-демократическая партия"""	13	0	0	0	1	0	0	0	0	0	0	0	2	4	1	2	0	0	1	1	1	0	0	0	0					
		0.18%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.43%	0.09%	0.18%	0.0%	0.0%	0.27%	1.08%	0.22%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	15	0	0	0	0	0	0	0	0	0	1	0	4	0	2	2	0	0	0	0	3	2	0	1	0					
		0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	0.36%	0.0%	0.18%	0.18%	0.0%	0.0%	0.0%	0.0%	0.68%	0.82%	0.0%	0.69%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1169	34	1	16	28	48	42	15	4	5	32	11	145	156	186	142	17	60	47	21	54	31	56	16	2					
		16.26%	20.60%	2.85%	18.39%	16.66%	23.64%	12.35%	9.86%	20.0%	10.86%	23.70%	15.49%	13.31%	16.99%	17.38%	13.38%	18.08%	58.25%	12.94%	22.82%	12.32%	12.80%	47.86%	11.18%	5.40%					
																															
41	Против всех	252	7	1	2	7	2	13	8	2	2	4	1	42	39	33	47	3	1	10	5	11	4	5	2	1					
		3.50%	4.24%	2.85%	2.29%	4.16%	0.98%	3.82%	5.26%	10.0%	4.34%	2.96%	1.40%	3.85%	4.24%	3.08%	4.42%	3.19%	0.97%	2.75%	5.43%	2.51%	1.65%	4.27%	1.39%	2.70%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
