Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Cуджанская 																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054									
		0.38%	0.34%	0.0%	0.10%	0.28%	1.65%	0.51%	0.99%	0.31%	0.25%	0.34%	0.0%	0.0%	0.19%	0.70%	0.91%	0.18%	0.40%	0.41%	0.66%	1.45%	0.29%	0.0%	0.07%	0.46%	0.54%	0.78%	2.52%	0.36%	0.0%	0.38%	0.0%	0.33%	0.0%	4.08%	0.17%	0.0%									
24	"7. ""Новый курс - Автомобильная Россия"""	103	7	8	4	4	2	0	0	6	2	6	0	0	3	3	0	2	0	4	1	1	5	2	9	1	3	0	5	5	1	1	3	5	0	1	9	0									
		0.67%	0.80%	0.92%	0.43%	0.57%	0.66%	0.0%	0.0%	1.88%	0.50%	1.04%	0.0%	0.0%	0.59%	1.06%	0.0%	0.36%	0.0%	0.82%	0.66%	0.36%	0.37%	2.19%	0.66%	0.46%	0.81%	0.0%	4.20%	1.80%	0.81%	0.38%	0.74%	0.83%	0.0%	0.40%	0.76%	0.0%									
25	"8. ""Народно-республиканская партия России"""	56	0	1	0	2	2	1	0	1	3	3	0	1	5	2	0	2	0	11	2	0	0	2	2	3	0	0	1	3	1	1	0	1	1	2	2	1									
		0.36%	0.0%	0.11%	0.0%	0.28%	0.66%	0.51%	0.0%	0.31%	0.75%	0.52%	0.0%	1.31%	0.99%	0.70%	0.0%	0.36%	0.0%	2.28%	1.33%	0.0%	0.0%	2.19%	0.14%	1.40%	0.0%	0.0%	0.84%	1.08%	0.81%	0.38%	0.0%	0.16%	0.64%	0.81%	0.17%	0.47%									
26	"9. ""Российская экологическая партия ""Зеленые"""	30	1	1	2	2	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	4	1	3	1	1	0	0	0	0	0	3	3	0	2	3	0									
		0.19%	0.11%	0.11%	0.21%	0.28%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.29%	1.09%	0.22%	0.46%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.74%	0.49%	0.0%	0.81%	0.25%	0.0%									
27	"10. ""Аграрная партия России"""	1155	33	42	46	21	37	21	2	22	20	30	10	3	97	30	10	71	31	21	2	30	70	4	86	22	22	15	30	28	26	39	24	45	10	48	81	26									
		7.57%	3.79%	4.85%	5.03%	3.0%	12.25%	10.71%	0.99%	6.89%	5.06%	5.22%	5.68%	3.94%	19.36%	10.60%	9.17%	12.90%	12.60%	4.35%	1.33%	10.90%	5.20%	4.39%	6.35%	10.28%	5.99%	11.81%	25.21%	10.10%	21.31%	15.11%	5.98%	7.48%	6.41%	19.59%	6.89%	12.26%									
28	"11. ""Истинные патриоты России"""	19	1	0	2	0	1	0	2	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	6	0	0	1	0	1									
		0.12%	0.11%	0.0%	0.21%	0.0%	0.33%	0.0%	0.99%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	1.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	1.49%	0.0%	0.0%	0.40%	0.0%	0.47%									
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	290	25	13	25	12	6	4	2	8	4	7	4	4	5	7	2	8	4	9	0	8	27	2	24	6	12	6	1	4	0	5	4	16	0	4	15	7									
		1.90%	2.87%	1.50%	2.73%	1.71%	1.98%	2.04%	0.99%	2.50%	1.01%	1.21%	2.27%	5.26%	0.99%	2.47%	1.83%	1.45%	1.62%	1.86%	0.0%	2.90%	2.00%	2.19%	1.77%	2.80%	3.26%	4.72%	0.84%	1.44%	0.0%	1.93%	0.99%	2.66%	0.0%	1.63%	1.27%	3.30%									
30	"13. ""Демократическая партия России"""	49	0	3	1	4	2	0	0	0	4	2	0	0	1	1	0	3	0	2	0	2	3	0	4	0	2	0	1	3	1	1	1	3	0	2	0	3									
		0.32%	0.0%	0.34%	0.10%	0.57%	0.66%	0.0%	0.0%	0.0%	1.01%	0.34%	0.0%	0.0%	0.19%	0.35%	0.0%	0.54%	0.0%	0.41%	0.0%	0.72%	0.22%	0.0%	0.29%	0.0%	0.54%	0.0%	0.84%	1.08%	0.81%	0.38%	0.24%	0.49%	0.0%	0.81%	0.0%	1.41%									
31	"14. ""Великая Россия - Евразийский Союз"""	56	1	4	1	2	2	0	0	0	1	3	0	1	0	3	0	9	0	2	1	1	3	0	3	0	1	0	1	1	0	3	0	4	2	2	5	0									
		0.36%	0.11%	0.46%	0.10%	0.28%	0.66%	0.0%	0.0%	0.0%	0.25%	0.52%	0.0%	1.31%	0.0%	1.06%	0.0%	1.63%	0.0%	0.41%	0.66%	0.36%	0.22%	0.0%	0.22%	0.0%	0.27%	0.0%	0.84%	0.36%	0.0%	1.16%	0.0%	0.66%	1.28%	0.81%	0.42%	0.0%									
32	"15. ""Партия СЛОН"""	22	3	2	1	0	1	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	1	1	0	1	0	0	0	2	0	2	1	0	1	1	0	1									
		0.14%	0.34%	0.23%	0.10%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.07%	1.09%	0.0%	0.46%	0.0%	0.0%	0.0%	0.72%	0.0%	0.77%	0.24%	0.0%	0.64%	0.40%	0.0%	0.47%									
33	"16. ""Родина"" (народно-патриотический союз)"""	1276	135	105	105	100	23	12	17	14	28	30	14	5	50	11	3	30	8	29	1	21	135	6	121	11	34	1	0	11	4	13	38	22	12	6	102	19									
		8.36%	15.53%	12.13%	11.48%	14.28%	7.61%	6.12%	8.45%	4.38%	7.08%	5.22%	7.95%	6.57%	9.98%	3.88%	2.75%	5.45%	3.25%	6.01%	0.66%	7.63%	10.03%	6.59%	8.94%	5.14%	9.26%	0.78%	0.0%	3.97%	3.27%	5.03%	9.47%	3.66%	7.69%	2.44%	8.68%	8.96%									
34	"17. ""Партия Мира и Единства (ПМЕ)"""	73	1	6	2	1	3	5	0	2	4	3	1	0	2	1	2	4	3	3	0	1	5	0	2	1	1	2	1	1	1	3	3	2	2	5	0	0									
		0.47%	0.11%	0.69%	0.21%	0.14%	0.99%	2.55%	0.0%	0.62%	1.01%	0.52%	0.56%	0.0%	0.39%	0.35%	1.83%	0.72%	1.21%	0.62%	0.0%	0.36%	0.37%	0.0%	0.14%	0.46%	0.27%	1.57%	0.84%	0.36%	0.81%	1.16%	0.74%	0.33%	1.28%	2.04%	0.0%	0.0%									
35	"18. ""ЛДПР"""	2265	129	101	183	124	29	30	29	24	96	98	14	10	69	41	22	81	14	85	2	32	264	6	220	28	44	25	8	26	6	33	34	91	14	27	217	9									
		14.85%	14.84%	11.67%	20.02%	17.71%	9.60%	15.30%	14.42%	7.52%	24.30%	17.07%	7.95%	13.15%	13.77%	14.48%	20.18%	14.72%	5.69%	17.63%	1.33%	11.63%	19.62%	6.59%	16.26%	13.08%	11.98%	19.68%	6.72%	9.38%	4.91%	12.79%	8.47%	15.14%	8.97%	11.02%	18.46%	4.24%									
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	343	14	13	22	26	16	6	15	3	14	6	2	0	9	10	1	14	6	18	1	6	39	4	14	3	8	3	5	6	0	1	4	16	9	4	23	2									
		2.24%	1.61%	1.50%	2.40%	3.71%	5.29%	3.06%	7.46%	0.94%	3.54%	1.04%	1.13%	0.0%	1.79%	3.53%	0.91%	2.54%	2.43%	3.73%	0.66%	2.18%	2.89%	4.39%	1.03%	1.40%	2.17%	2.36%	4.20%	2.16%	0.0%	0.38%	0.99%	2.66%	5.76%	1.63%	1.95%	0.94%									
37	"20. ""Политическая партия ""Единая Россия"""	5202	327	320	293	219	79	46	67	144	116	261	79	30	149	75	16	165	86	165	88	95	478	32	567	73	120	26	25	69	29	42	164	132	50	62	425	88									
		34.12%	37.62%	36.99%	32.05%	31.28%	26.15%	23.46%	33.33%	45.14%	29.36%	45.47%	44.88%	39.47%	29.74%	26.50%	14.67%	30.0%	34.95%	34.23%	58.66%	34.54%	35.53%	35.16%	41.90%	34.11%	32.69%	20.47%	21.00%	24.90%	23.77%	16.27%	40.89%	21.96%	32.05%	25.30%	36.17%	41.50%									
38	"21. ""Российская Конституционно-демократическая партия"""	140	2	4	5	1	4	6	1	4	0	10	0	0	3	6	5	7	4	4	1	1	5	4	6	1	12	9	2	5	2	2	3	12	2	2	5	0									
		0.91%	0.23%	0.46%	0.54%	0.14%	1.32%	3.06%	0.49%	1.25%	0.0%	1.74%	0.0%	0.0%	0.59%	2.12%	4.58%	1.27%	1.62%	0.82%	0.66%	0.36%	0.37%	4.39%	0.44%	0.46%	3.26%	7.08%	1.68%	1.80%	1.63%	0.77%	0.74%	1.99%	1.28%	0.81%	0.42%	0.0%									
39	"22. ""Развитие предпринимательства"""	34	4	1	2	2	0	0	1	0	0	0	0	0	2	1	0	3	2	1	0	1	4	0	2	0	0	1	2	0	0	0	0	1	2	0	2	0									
		0.22%	0.46%	0.11%	0.21%	0.28%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.35%	0.0%	0.54%	0.81%	0.20%	0.0%	0.36%	0.29%	0.0%	0.14%	0.0%	0.0%	0.78%	1.68%	0.0%	0.0%	0.0%	0.0%	0.16%	1.28%	0.0%	0.17%	0.0%									
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1884	80	126	113	98	56	28	34	14	49	53	24	9	53	24	11	53	23	56	35	26	142	10	130	16	34	18	14	37	25	65	62	149	24	19	144	30									
		12.35%	9.20%	14.56%	12.36%	14.0%	18.54%	14.28%	16.91%	4.38%	12.40%	9.23%	13.63%	11.84%	10.57%	8.48%	10.09%	9.63%	9.34%	11.61%	23.33%	9.45%	10.55%	10.98%	9.60%	7.47%	9.26%	14.17%	11.76%	13.35%	20.49%	25.19%	15.46%	24.79%	15.38%	7.75%	12.25%	14.15%									
																																															
41	Против всех	480	27	35	40	19	1	6	7	14	16	13	8	7	4	8	3	14	12	10	2	12	43	2	40	8	15	3	1	11	3	3	8	19	6	12	44	4									
		3.14%	3.10%	4.04%	4.37%	2.71%	0.33%	3.06%	3.48%	4.38%	4.05%	2.26%	4.54%	9.21%	0.79%	2.82%	2.75%	2.54%	4.87%	2.07%	1.33%	4.36%	3.19%	2.19%	2.95%	3.73%	4.08%	2.36%	0.84%	3.97%	2.45%	1.16%	1.99%	3.16%	3.84%	4.89%	3.74%	1.88%									
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
