Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
"Наименование Избирательной комиссии:    Прокопьевск, Зенковская"																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	378	1	2	5	27	23	27	3	0	20	19	4	1	12	17	6	16	20	7	24	4	16	5	3	7	9	10	11	14	6	4	8	0	21	15	11					
		1.49%	1.05%	0.88%	1.37%	2.29%	1.99%	1.87%	0.29%	0.0%	1.62%	1.99%	0.94%	0.10%	0.84%	1.31%	0.86%	1.38%	1.62%	0.85%	1.80%	1.33%	2.64%	8.06%	0.32%	0.90%	1.36%	1.16%	2.34%	3.38%	2.12%	1.66%	0.99%	0.0%	3.56%	2.73%	1.61%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	502	1	4	3	25	11	40	13	1	20	26	10	5	25	35	11	27	29	18	28	0	19	1	7	15	13	24	5	8	2	5	31	0	20	6	14					
		1.98%	1.05%	1.76%	0.82%	2.12%	0.95%	2.77%	1.27%	2.32%	1.62%	2.73%	2.35%	0.50%	1.75%	2.69%	1.59%	2.33%	2.36%	2.20%	2.11%	0.0%	3.13%	1.61%	0.76%	1.93%	1.97%	2.80%	1.06%	1.93%	0.70%	2.08%	3.85%	0.0%	3.39%	1.09%	2.04%					
22	"5. ""За Русь Святую"""	62	0	4	0	5	0	3	0	1	4	2	1	1	3	4	0	2	0	2	2	1	3	0	2	2	1	2	2	1	3	0	3	0	3	2	3					
		0.24%	0.0%	1.76%	0.0%	0.42%	0.0%	0.20%	0.0%	2.32%	0.32%	0.21%	0.23%	0.10%	0.21%	0.30%	0.0%	0.17%	0.0%	0.24%	0.15%	0.33%	0.49%	0.0%	0.21%	0.25%	0.15%	0.23%	0.42%	0.24%	1.06%	0.0%	0.37%	0.0%	0.50%	0.36%	0.43%					
23	"6. ""Объединенная Российская партия ""Русь"""	57	0	1	0	3	1	5	1	0	2	0	2	1	2	2	2	3	1	3	7	1	5	0	1	1	0	1	1	1	1	2	3	0	1	2	1					
		0.22%	0.0%	0.44%	0.0%	0.25%	0.08%	0.34%	0.09%	0.0%	0.16%	0.0%	0.47%	0.10%	0.14%	0.15%	0.28%	0.25%	0.08%	0.36%	0.52%	0.33%	0.82%	0.0%	0.10%	0.12%	0.0%	0.11%	0.21%	0.24%	0.35%	0.83%	0.37%	0.0%	0.16%	0.36%	0.14%					
24	"7. ""Новый курс - Автомобильная Россия"""	118	1	0	1	4	5	4	4	0	11	4	3	2	9	3	3	3	8	4	4	1	7	0	1	5	1	9	6	1	0	0	3	0	3	6	2					
		0.46%	1.05%	0.0%	0.27%	0.33%	0.43%	0.27%	0.39%	0.0%	0.89%	0.42%	0.70%	0.20%	0.63%	0.23%	0.43%	0.25%	0.65%	0.49%	0.30%	0.33%	1.15%	0.0%	0.10%	0.64%	0.15%	1.05%	1.27%	0.24%	0.0%	0.0%	0.37%	0.0%	0.50%	1.09%	0.29%					
25	"8. ""Народно-республиканская партия России"""	13	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	0	0	1	0	0	1	1	0	2	0	0	0	0	1	0					
		0.05%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.14%	0.08%	0.08%	0.0%	0.07%	0.33%	0.0%	0.0%	0.10%	0.0%	0.0%	0.11%	0.21%	0.0%	0.70%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	45	0	0	0	2	1	3	0	0	4	2	0	1	1	1	0	3	3	2	4	0	1	0	2	5	3	0	0	0	1	0	3	0	1	0	2					
		0.17%	0.0%	0.0%	0.0%	0.16%	0.08%	0.20%	0.0%	0.0%	0.32%	0.21%	0.0%	0.10%	0.07%	0.07%	0.0%	0.25%	0.24%	0.24%	0.30%	0.0%	0.16%	0.0%	0.21%	0.64%	0.45%	0.0%	0.0%	0.0%	0.35%	0.0%	0.37%	0.0%	0.16%	0.0%	0.29%					
27	"10. ""Аграрная партия России"""	266	0	4	4	7	10	17	12	1	13	7	8	4	10	8	4	11	18	12	16	2	11	0	6	10	15	7	4	2	3	7	6	1	7	1	18					
		1.05%	0.0%	1.76%	1.10%	0.59%	0.86%	1.18%	1.17%	2.32%	1.05%	0.73%	1.88%	0.40%	0.70%	0.61%	0.57%	0.95%	1.46%	1.47%	1.20%	0.66%	1.81%	0.0%	0.65%	1.29%	2.28%	0.81%	0.85%	0.48%	1.06%	2.91%	0.74%	3.03%	1.18%	0.18%	2.63%					
28	"11. ""Истинные патриоты России"""	11	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	4	0	0	0	1	1	0	0	0	0					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.41%	0.12%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	116	0	4	2	7	3	1	3	0	3	11	4	3	3	6	9	3	3	5	5	1	2	0	4	1	0	1	2	2	1	1	8	0	6	4	8					
		0.45%	0.0%	1.76%	0.55%	0.59%	0.25%	0.06%	0.29%	0.0%	0.24%	1.15%	0.94%	0.30%	0.21%	0.46%	1.30%	0.25%	0.24%	0.61%	0.37%	0.33%	0.33%	0.0%	0.43%	0.12%	0.0%	0.11%	0.42%	0.48%	0.35%	0.41%	0.99%	0.0%	1.01%	0.72%	1.17%					
30	"13. ""Демократическая партия России"""	29	1	1	0	1	0	2	1	0	2	1	0	2	2	2	1	1	0	0	0	1	1	0	1	0	0	3	0	2	0	0	1	0	2	1	0					
		0.11%	1.05%	0.44%	0.0%	0.08%	0.0%	0.13%	0.09%	0.0%	0.16%	0.10%	0.0%	0.20%	0.14%	0.15%	0.14%	0.08%	0.0%	0.0%	0.0%	0.33%	0.16%	0.0%	0.10%	0.0%	0.0%	0.35%	0.0%	0.48%	0.0%	0.0%	0.12%	0.0%	0.33%	0.18%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	28	0	1	2	2	2	3	0	0	0	1	0	1	0	0	2	3	1	2	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	2					
		0.11%	0.0%	0.44%	0.55%	0.16%	0.17%	0.20%	0.0%	0.0%	0.0%	0.10%	0.0%	0.10%	0.0%	0.0%	0.28%	0.25%	0.08%	0.24%	0.07%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.29%					
32	"15. ""Партия СЛОН"""	17	1	0	1	0	1	1	1	0	1	0	1	0	0	0	1	0	2	1	0	0	0	0	1	0	0	3	0	1	0	0	0	0	0	0	1					
		0.06%	1.05%	0.0%	0.27%	0.0%	0.08%	0.06%	0.09%	0.0%	0.08%	0.0%	0.23%	0.0%	0.0%	0.0%	0.14%	0.0%	0.16%	0.12%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.35%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1291	0	14	11	95	69	99	32	2	72	51	17	14	69	69	34	62	69	42	91	26	27	0	14	29	43	41	27	10	15	10	56	0	32	20	29					
		5.10%	0.0%	6.19%	3.03%	8.05%	5.97%	6.87%	3.14%	4.65%	5.86%	5.35%	4.00%	1.42%	4.85%	5.31%	4.92%	5.36%	5.62%	5.15%	6.85%	8.69%	4.45%	0.0%	1.52%	3.74%	6.54%	4.78%	5.74%	2.42%	5.30%	4.16%	6.96%	0.0%	5.43%	3.64%	4.24%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	48	0	0	2	2	2	1	1	0	1	3	4	0	2	5	0	3	0	2	2	0	3	0	1	1	0	6	3	0	1	0	0	0	1	1	1					
		0.18%	0.0%	0.0%	0.55%	0.16%	0.17%	0.06%	0.09%	0.0%	0.08%	0.31%	0.94%	0.0%	0.14%	0.38%	0.0%	0.25%	0.0%	0.24%	0.15%	0.0%	0.49%	0.0%	0.10%	0.12%	0.0%	0.70%	0.63%	0.0%	0.35%	0.0%	0.0%	0.0%	0.16%	0.18%	0.14%					
35	"18. ""ЛДПР"""	3672	2	42	60	215	190	206	104	6	218	175	66	64	287	220	90	163	149	110	205	45	81	12	44	103	84	107	84	64	47	22	120	3	77	96	111					
		14.52%	2.10%	18.58%	16.52%	18.23%	16.45%	14.30%	10.21%	13.95%	17.75%	18.38%	15.56%	6.52%	20.19%	16.96%	13.02%	14.11%	12.14%	13.49%	15.44%	15.05%	13.36%	19.35%	4.77%	13.30%	12.78%	12.48%	17.87%	15.49%	16.60%	9.16%	14.92%	9.09%	13.07%	17.48%	16.25%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	219	1	4	4	14	8	16	9	1	17	12	3	1	16	13	8	13	8	7	14	3	2	2	5	6	6	0	1	1	3	2	1	0	6	3	9					
		0.86%	1.05%	1.76%	1.10%	1.18%	0.69%	1.11%	0.88%	2.32%	1.38%	1.26%	0.70%	0.10%	1.12%	1.00%	1.15%	1.12%	0.65%	0.85%	1.05%	1.00%	0.33%	3.22%	0.54%	0.77%	0.91%	0.0%	0.21%	0.24%	1.06%	0.83%	0.12%	0.0%	1.01%	0.54%	1.31%					
37	"20. ""Политическая партия ""Единая Россия"""	14841	70	114	194	579	628	813	735	25	667	509	256	806	771	655	430	664	725	483	751	152	353	32	727	492	402	517	223	257	160	157	453	25	325	323	368					
		58.71%	73.68%	50.44%	53.44%	49.10%	54.37%	56.45%	72.20%	58.13%	54.31%	53.46%	60.37%	82.16%	54.25%	50.50%	62.22%	57.48%	59.08%	59.26%	56.59%	50.83%	58.25%	51.61%	78.93%	63.56%	61.18%	60.32%	47.44%	62.22%	56.53%	65.41%	56.34%	75.75%	55.17%	58.83%	53.87%					
38	"21. ""Российская Конституционно-демократическая партия"""	50	0	0	0	3	2	1	1	1	0	2	1	2	2	4	2	2	1	1	6	2	1	0	2	2	1	1	3	0	0	1	1	0	0	3	2					
		0.19%	0.0%	0.0%	0.0%	0.25%	0.17%	0.06%	0.09%	2.32%	0.0%	0.21%	0.23%	0.20%	0.14%	0.30%	0.28%	0.17%	0.08%	0.12%	0.45%	0.66%	0.16%	0.0%	0.21%	0.25%	0.15%	0.11%	0.63%	0.0%	0.0%	0.41%	0.12%	0.0%	0.0%	0.54%	0.29%					
39	"22. ""Развитие предпринимательства"""	36	0	0	2	0	2	1	1	0	0	0	0	2	2	2	2	4	1	1	1	0	1	0	2	1	1	9	0	0	0	0	0	0	0	0	1					
		0.14%	0.0%	0.0%	0.55%	0.0%	0.17%	0.06%	0.09%	0.0%	0.0%	0.0%	0.0%	0.20%	0.14%	0.15%	0.28%	0.34%	0.08%	0.12%	0.07%	0.0%	0.16%	0.0%	0.21%	0.12%	0.15%	1.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1753	2	17	35	101	104	89	65	1	83	73	17	31	83	133	51	91	82	47	86	35	27	5	71	40	49	59	50	27	17	12	52	1	46	28	43					
		6.93%	2.10%	7.52%	9.64%	8.56%	9.00%	6.18%	6.38%	2.32%	6.75%	7.66%	4.00%	3.16%	5.84%	10.25%	7.38%	7.87%	6.68%	5.76%	6.48%	11.70%	4.45%	8.06%	7.70%	5.16%	7.45%	6.88%	10.63%	6.53%	6.00%	5.0%	6.46%	3.03%	7.80%	5.10%	6.29%					
																																										
41	Против всех	751	1	3	16	46	42	52	11	3	42	20	12	15	65	40	12	31	55	43	45	5	14	3	8	17	10	15	21	12	8	6	24	1	19	12	22					
		2.97%	1.05%	1.32%	4.40%	3.90%	3.63%	3.61%	1.08%	6.97%	3.42%	2.10%	2.83%	1.52%	4.57%	3.08%	1.73%	2.68%	4.48%	5.27%	3.39%	1.67%	2.31%	4.83%	0.86%	2.19%	1.52%	1.75%	4.46%	2.90%	2.82%	2.5%	2.98%	3.03%	3.22%	2.18%	3.22%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
