Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																								
Дата голосования: 02.12.2007																								
																								
Наименование Избирательной комиссии:    Княгининская																								
																								
Сводная таблица результатов выборов																								
																								
		Сумма	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981					
		0.11%	0.19%	0.10%	0.17%	0.00%	0.00%	0.00%	0.95%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.44%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1019	243	125	99	45	127	23	20	25	22	32	45	2	32	27	66	36	50					
		16.03%	22.97%	12.40%	17.04%	16.19%	18.41%	8.36%	19.05%	13.23%	8.27%	12.26%	15.52%	3.03%	12.80%	12.00%	43.14%	16.00%	11.49%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	31	10	9	4	6	0	0	0	0	1	0	0	0	0	0	1	0	0					
		0.49%	0.95%	0.89%	0.69%	2.16%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	10	1	2	1	0	2	0	0	1	0	0	2	0	0	0	0	1	0					
		0.16%	0.09%	0.20%	0.17%	0.00%	0.29%	0.00%	0.00%	0.53%	0.00%	0.00%	0.69%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	579	81	97	49	32	81	21	5	18	18	22	26	8	29	15	10	22	45					
		9.11%	7.66%	9.62%	8.43%	11.51%	11.74%	7.64%	4.76%	9.52%	6.77%	8.43%	8.97%	12.12%	11.60%	6.67%	6.54%	9.78%	10.34%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	604	108	103	74	29	62	23	11	11	32	34	26	1	13	24	3	9	41					
		9.50%	10.21%	10.22%	12.74%	10.43%	8.99%	8.36%	10.48%	5.82%	12.03%	13.03%	8.97%	1.52%	5.20%	10.67%	1.96%	4.00%	9.43%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	33	8	4	3	2	4	2	0	0	1	3	0	0	2	2	0	0	2					
		0.52%	0.76%	0.40%	0.52%	0.72%	0.58%	0.73%	0.00%	0.00%	0.38%	1.15%	0.00%	0.00%	0.80%	0.89%	0.00%	0.00%	0.46%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3760	565	624	331	141	381	190	64	127	171	153	175	51	158	152	57	152	268					
		59.17%	53.40%	61.90%	56.97%	50.72%	55.22%	69.09%	60.95%	67.20%	64.29%	58.62%	60.34%	77.27%	63.20%	67.56%	37.25%	67.56%	61.61%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	28	5	3	3	3	3	0	0	0	2	1	4	0	2	0	2	0	0					
		0.44%	0.47%	0.30%	0.52%	1.08%	0.43%	0.00%	0.00%	0.00%	0.75%	0.38%	1.38%	0.00%	0.80%	0.00%	1.31%	0.00%	0.00%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
