Выборы Президента Российской Федерации																																					
																																					
Наименование Избирательной комиссии:    Русско-Полянская																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019					
		1.47%	1.46%	2.15%	1.61%	0.84%	1.54%	0.00%	3.64%	0.00%	2.51%	0.90%	2.68%	2.08%	1.30%	1.53%	0.00%	1.87%	1.56%	0.70%	0.53%	0.58%	1.69%	0.58%	2.40%	0.00%	1.68%	1.79%	1.42%	1.59%	1.71%	2.99%					
23	. Харитонов Николай Михайлович	2152	123	12	37	33	52	12	8	10	34	112	9	39	119	169	18	201	109	7	25	114	94	17	29	20	18	20	157	243	294	17					
		17.12%	19.94%	12.90%	29.84%	27.73%	10.00%	5.58%	4.85%	4.44%	14.23%	16.77%	6.04%	20.31%	19.32%	21.58%	21.69%	20.92%	13.04%	4.93%	13.16%	16.55%	17.70%	9.94%	23.20%	23.81%	15.13%	11.90%	22.30%	16.10%	20.97%	12.69%					
																																					
24	Против всех	149	1	1	1	0	6	1	2	12	1	4	3	0	14	4	0	14	2	0	2	2	10	1	0	1	1	0	18	25	17	6					
		1.19%	0.16%	1.08%	0.81%	0.00%	1.15%	0.47%	1.21%	5.33%	0.42%	0.60%	2.01%	0.00%	2.27%	0.51%	0.00%	1.46%	0.24%	0.00%	1.05%	0.29%	1.88%	0.58%	0.00%	1.19%	0.84%	0.00%	2.56%	1.66%	1.21%	4.48%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
