Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Ишимская городская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448					
20	3.Политическая партия «Демократическая партия России»	26	4	0	0	0	0	0	2	0	0	1	0	0	1	2	0	0	2	0	0	0	1	1	0	1	1	0	2	1	1	0	0	1	1	1	1	1	1	0	0	0					
		0.07%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.06%	0.00%	0.00%	0.10%	0.18%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.07%	0.06%	0.00%	0.10%	0.11%	0.00%	0.19%	0.14%	0.06%	0.00%	0.00%	0.16%	0.17%	0.12%	0.12%	0.17%	0.07%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2918	43	84	67	71	65	59	73	40	79	81	30	81	83	96	70	32	46	91	129	104	106	177	81	93	53	46	169	44	156	70	88	30	47	55	49	41	125	50	14	0					
		8.12%	4.06%	8.43%	8.66%	8.16%	6.94%	5.45%	9.25%	3.55%	11.10%	4.58%	4.87%	9.51%	8.33%	8.51%	13.08%	4.57%	5.88%	12.36%	13.44%	11.62%	7.79%	11.46%	9.55%	9.72%	5.98%	9.54%	15.76%	6.07%	8.76%	6.92%	8.13%	4.83%	7.90%	6.82%	6.09%	6.98%	9.26%	6.25%	4.88%	0.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	130	3	1	3	5	4	2	1	0	5	4	1	1	2	6	1	8	1	1	2	1	8	12	5	2	3	1	2	1	3	2	8	5	1	5	2	6	10	0	2	0					
		0.36%	0.28%	0.10%	0.39%	0.57%	0.43%	0.18%	0.13%	0.00%	0.70%	0.23%	0.16%	0.12%	0.20%	0.53%	0.19%	1.14%	0.13%	0.14%	0.21%	0.11%	0.59%	0.78%	0.59%	0.21%	0.34%	0.21%	0.19%	0.14%	0.17%	0.20%	0.74%	0.81%	0.17%	0.62%	0.25%	1.02%	0.74%	0.00%	0.70%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	47	0	0	3	1	0	1	1	0	2	0	1	1	1	2	0	0	3	0	1	1	1	2	0	2	0	1	1	1	4	4	1	1	1	4	3	0	2	0	1	0					
		0.13%	0.00%	0.00%	0.39%	0.11%	0.00%	0.09%	0.13%	0.00%	0.28%	0.00%	0.16%	0.12%	0.10%	0.18%	0.00%	0.00%	0.38%	0.00%	0.10%	0.11%	0.07%	0.13%	0.00%	0.21%	0.00%	0.21%	0.09%	0.14%	0.22%	0.40%	0.09%	0.16%	0.17%	0.50%	0.37%	0.00%	0.15%	0.00%	0.35%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	3872	130	73	75	127	92	123	89	100	85	255	62	56	134	136	66	52	20	78	92	86	80	177	102	109	95	86	169	71	172	108	111	67	80	91	96	63	134	58	47	25					
		10.77%	12.29%	7.33%	9.69%	14.60%	9.83%	11.37%	11.28%	8.88%	11.94%	14.43%	10.06%	6.57%	13.45%	12.06%	12.34%	7.43%	2.56%	10.60%	9.58%	9.61%	5.88%	11.46%	12.03%	11.39%	10.71%	17.84%	15.76%	9.79%	9.66%	10.67%	10.26%	10.79%	13.45%	11.29%	11.93%	10.73%	9.93%	7.25%	16.38%	65.79%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1536	41	56	50	55	46	53	22	27	30	93	23	27	42	13	12	47	4	2	52	45	56	145	21	71	50	7	17	38	85	36	52	29	27	35	49	39	25	0	14	0					
		4.27%	3.88%	5.62%	6.46%	6.32%	4.91%	4.90%	2.79%	2.40%	4.21%	5.26%	3.73%	3.17%	4.22%	1.15%	2.24%	6.71%	0.51%	0.27%	5.42%	5.03%	4.11%	9.39%	2.48%	7.42%	5.64%	1.45%	1.59%	5.24%	4.77%	3.56%	4.81%	4.67%	4.54%	4.34%	6.09%	6.64%	1.85%	0.00%	4.88%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	206	6	8	6	11	5	9	3	2	6	22	6	4	9	7	0	5	3	2	5	4	3	4	5	2	9	1	5	6	11	0	4	5	2	5	5	7	8	0	1	0					
		0.57%	0.57%	0.80%	0.78%	1.26%	0.53%	0.83%	0.38%	0.18%	0.84%	1.25%	0.97%	0.47%	0.90%	0.62%	0.00%	0.71%	0.38%	0.27%	0.52%	0.45%	0.22%	0.26%	0.59%	0.21%	1.01%	0.21%	0.47%	0.83%	0.62%	0.00%	0.37%	0.81%	0.34%	0.62%	0.62%	1.19%	0.59%	0.00%	0.35%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	26159	791	727	552	569	701	796	586	935	483	1249	476	652	695	831	381	525	693	555	658	615	1050	974	611	637	665	327	686	547	1284	772	783	469	411	580	576	404	1004	692	206	11					
		72.76%	74.76%	72.99%	71.32%	65.40%	74.89%	73.57%	74.27%	83.04%	67.84%	70.68%	77.27%	76.53%	69.78%	73.67%	71.21%	75.00%	88.62%	75.41%	68.54%	68.72%	77.15%	63.08%	72.05%	66.56%	74.97%	67.84%	63.99%	75.45%	72.09%	76.28%	72.37%	75.52%	69.08%	71.96%	71.55%	68.82%	74.37%	86.50%	71.78%	28.95%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	247	5	20	2	6	2	5	1	2	8	10	6	8	5	8	1	3	2	0	0	5	13	14	5	16	6	5	5	4	20	7	6	4	7	16	7	6	6	0	1	0					
		0.69%	0.47%	2.01%	0.26%	0.69%	0.21%	0.46%	0.13%	0.18%	1.12%	0.57%	0.97%	0.94%	0.50%	0.71%	0.19%	0.43%	0.26%	0.00%	0.00%	0.56%	0.96%	0.91%	0.59%	1.67%	0.68%	1.04%	0.47%	0.55%	1.12%	0.69%	0.55%	0.64%	1.18%	1.99%	0.87%	1.02%	0.44%	0.00%	0.35%	0.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
