Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Гдовская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538					
		0.17%	0.00%	0.32%	0.00%	0.00%	0.39%	0.44%	0.00%	1.61%	0.24%	0.55%	0.00%	0.00%	0.00%	0.44%	0.41%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	788	108	142	75	55	18	18	7	4	75	28	25	27	28	18	43	49	30	15	23					
		10.21%	15.00%	15.30%	14.02%	10.04%	6.95%	7.96%	2.10%	3.23%	9.11%	15.47%	4.84%	5.91%	11.86%	7.93%	8.88%	11.61%	10.71%	9.62%	8.78%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	45	6	8	4	4	0	1	1	1	4	0	1	4	1	2	1	3	4	0	0					
		0.58%	0.83%	0.86%	0.75%	0.73%	0.00%	0.44%	0.30%	0.81%	0.49%	0.00%	0.19%	0.88%	0.42%	0.88%	0.21%	0.71%	1.43%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	15	2	2	1	2	1	1	0	0	0	0	0	2	2	2	0	0	0	0	0					
		0.19%	0.28%	0.22%	0.19%	0.36%	0.39%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.85%	0.88%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	797	75	86	66	57	20	7	34	20	129	14	39	32	42	14	51	43	35	10	23					
		10.33%	10.42%	9.27%	12.34%	10.40%	7.72%	3.10%	10.18%	16.13%	15.67%	7.73%	7.54%	7.00%	17.80%	6.17%	10.54%	10.19%	12.50%	6.41%	8.78%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	833	114	116	66	40	23	23	30	11	54	22	82	38	27	13	60	49	19	20	26					
		10.79%	15.83%	12.50%	12.34%	7.30%	8.88%	10.18%	8.98%	8.87%	6.56%	12.15%	15.86%	8.32%	11.44%	5.73%	12.40%	11.61%	6.79%	12.82%	9.92%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	91	8	21	4	11	3	1	4	0	9	0	6	7	1	2	4	7	2	0	1					
		1.18%	1.11%	2.26%	0.75%	2.01%	1.16%	0.44%	1.20%	0.00%	1.09%	0.00%	1.16%	1.53%	0.42%	0.88%	0.83%	1.66%	0.71%	0.00%	0.38%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4668	367	485	280	353	165	162	229	78	501	105	338	326	123	167	293	241	173	107	175					
		60.47%	50.97%	52.26%	52.34%	64.42%	63.71%	71.68%	68.56%	62.90%	60.87%	58.01%	65.38%	71.33%	52.12%	73.57%	60.54%	57.11%	61.79%	68.59%	66.79%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	128	13	23	19	5	8	5	14	0	13	0	4	4	0	2	5	6	5	1	1					
		1.66%	1.81%	2.48%	3.55%	0.91%	3.09%	2.21%	4.19%	0.00%	1.58%	0.00%	0.77%	0.88%	0.00%	0.88%	1.03%	1.42%	1.79%	0.64%	0.38%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
