Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Гдовская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	51	4	0	4	6	1	1	1	0	5	1	9	2	1	1	4	1	3	3	1	3					
		0.93%	0.64%	0.00%	1.01%	1.53%	0.56%	0.85%	0.43%	0.00%	1.30%	0.65%	2.27%	0.57%	0.51%	0.54%	1.60%	0.76%	1.10%	1.49%	1.01%	1.58%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1353	226	212	121	108	49	24	30	9	90	37	49	63	47	35	26	25	79	52	28	43					
		24.77%	36.16%	34.14%	30.63%	27.62%	27.37%	20.51%	12.88%	10.23%	23.44%	23.87%	12.34%	17.85%	23.86%	19.02%	10.40%	18.94%	29.04%	25.87%	28.28%	22.63%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	418	66	40	46	33	22	16	31	11	16	8	29	19	11	14	3	5	27	8	6	7					
		7.65%	10.56%	6.44%	11.65%	8.44%	12.29%	13.68%	13.30%	12.50%	4.17%	5.16%	7.30%	5.38%	5.58%	7.61%	1.20%	3.79%	9.93%	3.98%	6.06%	3.68%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	1846	138	154	107	110	61	42	100	43	134	54	184	179	52	76	136	45	63	54	27	87					
		33.79%	22.08%	24.80%	27.09%	28.13%	34.08%	35.90%	42.92%	48.86%	34.90%	34.84%	46.35%	50.71%	26.40%	41.30%	54.40%	34.09%	23.16%	26.87%	27.27%	45.79%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	22	2	0	1	1	1	1	1	0	4	0	1	0	2	1	2	2	1	1	0	1					
		0.40%	0.32%	0.00%	0.25%	0.26%	0.56%	0.85%	0.43%	0.00%	1.04%	0.00%	0.25%	0.00%	1.02%	0.54%	0.80%	1.52%	0.37%	0.50%	0.00%	0.53%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
