Выборы Президента Российской Федерации																																																											
																																																											
Наименование Избирательной комиссии:    Батыревская																																																											
																																																											
Итоги голосования 																																																											
																																																											
		Сумма	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141					
		1.42%	2.95%	2.86%	1.79%	1.46%	0.73%	0.52%	0.93%	1.35%	0.00%	0.32%	0.95%	3.25%	1.53%	0.92%	1.21%	1.47%	0.00%	0.44%	0.46%	0.22%	2.12%	1.66%	1.71%	1.78%	1.07%	1.90%	2.56%	1.05%	0.00%	0.87%	1.33%	0.83%	0.00%	0.34%	0.51%	1.18%	0.00%	0.84%	0.00%	2.99%	2.47%	0.72%	0.00%	1.32%	0.58%	1.46%	1.08%	2.16%	1.36%	0.55%	1.12%	0.93%					
19	. Малышкин Олег Александрович	384	20	17	14	3	5	5	7	6	6	11	6	16	5	5	6	6	3	2	17	3	9	8	16	3	10	11	16	8	8	1	0	6	3	4	10	6	4	8	0	11	10	8	0	2	11	19	8	2	7	6	2	4					
		1.84%	2.27%	1.87%	1.79%	1.46%	1.22%	1.30%	3.26%	1.16%	2.99%	3.49%	1.90%	3.06%	2.55%	1.53%	1.46%	2.20%	1.67%	0.44%	3.94%	0.66%	1.59%	1.11%	1.95%	1.33%	0.82%	0.84%	2.73%	2.10%	4.06%	0.43%	0.00%	2.48%	1.27%	1.37%	1.69%	3.55%	2.86%	3.38%	0.00%	2.74%	2.75%	1.93%	0.00%	0.66%	6.43%	3.95%	2.17%	0.86%	1.91%	3.31%	0.75%	3.70%					
20	. Миронов Сергей Михайлович	117	3	7	5	0	3	0	1	6	2	3	3	4	0	2	3	3	1	5	4	1	3	4	3	2	7	5	4	2	0	2	3	1	0	1	1	1	2	3	0	2	1	3	0	0	0	1	3	2	3	0	1	1					
		0.56%	0.34%	0.77%	0.64%	0.00%	0.73%	0.00%	0.47%	1.16%	1.00%	0.95%	0.95%	0.76%	0.00%	0.61%	0.73%	1.10%	0.56%	1.11%	0.93%	0.22%	0.53%	0.55%	0.37%	0.89%	0.58%	0.38%	0.68%	0.52%	0.00%	0.87%	0.57%	0.41%	0.00%	0.34%	0.17%	0.59%	1.43%	1.27%	0.00%	0.50%	0.27%	0.72%	0.00%	0.00%	0.00%	0.21%	0.81%	0.86%	0.82%	0.00%	0.37%	0.93%					
21	. Путин Владимир Владимирович	13965	607	658	564	160	335	307	151	311	134	201	216	285	154	206	280	165	105	285	282	412	419	475	589	151	922	994	348	210	127	144	337	129	143	182	346	112	86	183	51	235	232	235	57	220	107	207	186	89	266	143	155	67					
		66.90%	68.90%	72.31%	72.22%	77.67%	81.51%	79.95%	70.23%	59.92%	66.67%	63.81%	68.57%	54.49%	78.57%	63.00%	67.96%	60.44%	58.33%	63.05%	65.43%	90.15%	73.90%	65.79%	71.83%	67.11%	75.95%	75.59%	59.28%	55.12%	64.47%	62.34%	64.07%	53.31%	60.59%	62.33%	58.35%	66.27%	61.43%	77.22%	87.93%	58.60%	63.74%	56.76%	76.00%	72.61%	62.57%	43.04%	50.41%	38.36%	72.48%	79.01%	57.84%	62.04%					
22	. Хакамада Ирина Муцуовна	185	7	8	6	3	1	5	2	3	2	3	1	3	1	4	6	3	1	2	1	5	9	17	6	3	10	10	6	2	0	1	7	2	1	2	5	1	1	3	0	4	4	2	2	4	0	4	4	1	1	2	4	0					
		0.89%	0.79%	0.88%	0.77%	1.46%	0.24%	1.30%	0.93%	0.58%	1.00%	0.95%	0.32%	0.57%	0.51%	1.22%	1.46%	1.10%	0.56%	0.44%	0.23%	1.09%	1.59%	2.35%	0.73%	1.33%	0.82%	0.76%	1.02%	0.52%	0.00%	0.43%	1.33%	0.83%	0.42%	0.68%	0.84%	0.59%	0.71%	1.27%	0.00%	1.00%	1.10%	0.48%	2.67%	1.32%	0.00%	0.83%	1.08%	0.43%	0.27%	1.10%	1.49%	0.00%					
23	. Харитонов Николай Михайлович	5444	196	175	168	35	53	53	48	177	54	84	76	182	30	98	99	87	63	149	117	33	105	198	173	54	235	254	185	143	57	75	159	100	82	87	216	41	47	34	4	120	90	147	15	61	46	230	155	118	79	28	96	33					
		26.08%	22.25%	19.23%	21.51%	16.99%	12.90%	13.80%	22.33%	34.10%	26.87%	26.67%	24.13%	34.80%	15.31%	29.97%	24.03%	31.87%	35.00%	32.96%	27.15%	7.22%	18.52%	27.42%	21.10%	24.00%	19.36%	19.32%	31.52%	37.53%	28.93%	32.47%	30.23%	41.32%	34.75%	29.79%	36.42%	24.26%	33.57%	14.35%	6.90%	29.93%	24.73%	35.51%	20.00%	20.13%	26.90%	47.82%	42.01%	50.86%	21.53%	15.47%	35.82%	30.56%					
																																																											
24	Против всех	163	11	6	6	0	4	4	0	5	0	5	1	6	2	2	5	1	5	3	5	2	6	6	5	2	5	7	8	4	4	2	1	0	3	3	2	3	0	1	3	5	3	6	0	0	4	2	1	3	1	0	0	0					
		0.78%	1.25%	0.66%	0.77%	0.00%	0.97%	1.04%	0.00%	0.96%	0.00%	1.59%	0.32%	1.15%	1.02%	0.61%	1.21%	0.37%	2.78%	0.66%	1.16%	0.44%	1.06%	0.83%	0.61%	0.89%	0.41%	0.53%	1.36%	1.05%	2.03%	0.87%	0.19%	0.00%	1.27%	1.03%	0.34%	1.78%	0.00%	0.42%	5.17%	1.25%	0.82%	1.45%	0.00%	0.00%	2.34%	0.42%	0.27%	1.29%	0.27%	0.00%	0.00%	0.00%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
