Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Печенгская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	"1. ""ЕДИНЕНИЕ"""	202	3	4	10	10	3	5	2	10	0	6	5	5	6	9	3	6	5	2	0	4	4	2	11	6	23	22	22	8	0	6					
		0.92%	0.30%	0.59%	0.93%	1.17%	0.32%	0.55%	0.26%	1.61%	0.0%	0.77%	0.79%	0.59%	0.54%	0.73%	0.39%	0.80%	0.62%	0.24%	0.0%	1.17%	0.72%	1.21%	1.44%	0.89%	2.03%	1.86%	1.37%	1.37%	0.0%	5.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	466	19	12	22	9	12	20	17	20	3	13	18	28	30	26	17	8	11	13	0	9	11	6	31	4	22	20	37	17	1	10					
		2.14%	1.93%	1.79%	2.04%	1.05%	1.31%	2.22%	2.26%	3.23%	4.91%	1.67%	2.86%	3.30%	2.71%	2.12%	2.25%	1.06%	1.36%	1.58%	0.0%	2.64%	2.0%	3.65%	4.06%	0.59%	1.94%	1.69%	2.30%	2.93%	1.47%	8.33%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1128	178	45	78	56	69	61	44	8	7	45	34	47	78	70	28	46	52	31	1	15	4	18	34	5	10	16	30	15	3	0					
		5.19%	18.10%	6.71%	7.25%	6.58%	7.58%	6.79%	5.86%	1.29%	11.47%	5.80%	5.41%	5.54%	7.05%	5.71%	3.71%	6.14%	6.47%	3.78%	2.70%	4.41%	0.72%	10.97%	4.46%	0.74%	0.88%	1.35%	1.87%	2.58%	4.41%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	672	54	31	40	25	35	26	35	21	1	30	16	35	44	40	36	38	21	42	1	6	5	6	6	8	16	16	29	5	0	4					
		3.09%	5.49%	4.62%	3.72%	2.93%	3.84%	2.89%	4.66%	3.39%	1.63%	3.87%	2.54%	4.13%	3.98%	3.26%	4.77%	5.07%	2.61%	5.12%	2.70%	1.76%	0.90%	3.65%	0.78%	1.19%	1.41%	1.35%	1.81%	0.86%	0.0%	3.33%					
22	"5. ""За Русь Святую"""	93	5	2	7	4	7	1	0	3	0	1	1	1	10	9	2	4	2	2	0	3	4	1	2	1	4	4	9	3	0	1					
		0.42%	0.50%	0.29%	0.65%	0.47%	0.76%	0.11%	0.0%	0.48%	0.0%	0.12%	0.15%	0.11%	0.90%	0.73%	0.26%	0.53%	0.24%	0.24%	0.0%	0.88%	0.72%	0.60%	0.26%	0.14%	0.35%	0.33%	0.56%	0.51%	0.0%	0.83%					
23	"6. ""Объединенная Российская партия ""Русь"""	44	0	6	0	0	0	4	2	1	0	1	0	2	0	2	1	0	0	5	0	1	3	0	2	0	4	3	5	1	0	1					
		0.20%	0.0%	0.89%	0.0%	0.0%	0.0%	0.44%	0.26%	0.16%	0.0%	0.12%	0.0%	0.23%	0.0%	0.16%	0.13%	0.0%	0.0%	0.61%	0.0%	0.29%	0.54%	0.0%	0.26%	0.0%	0.35%	0.25%	0.31%	0.17%	0.0%	0.83%					
24	"7. ""Новый курс - Автомобильная Россия"""	214	5	7	14	7	9	9	5	13	2	6	1	13	10	8	10	2	7	10	0	5	7	1	11	4	9	12	21	5	0	1					
		0.98%	0.50%	1.04%	1.30%	0.82%	0.98%	1.00%	0.66%	2.10%	3.27%	0.77%	0.15%	1.53%	0.90%	0.65%	1.32%	0.26%	0.87%	1.22%	0.0%	1.47%	1.27%	0.60%	1.44%	0.59%	0.79%	1.01%	1.31%	0.86%	0.0%	0.83%					
25	"8. ""Народно-республиканская партия России"""	51	2	3	2	1	4	0	2	3	1	3	3	1	3	5	0	3	4	2	0	0	0	0	2	0	0	2	1	2	0	2					
		0.23%	0.20%	0.44%	0.18%	0.11%	0.43%	0.0%	0.26%	0.48%	1.63%	0.38%	0.47%	0.11%	0.27%	0.40%	0.0%	0.40%	0.49%	0.24%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.16%	0.06%	0.34%	0.0%	1.66%					
26	"9. ""Российская экологическая партия ""Зеленые"""	119	1	5	3	4	4	3	2	4	1	6	4	4	3	3	2	7	5	2	0	0	5	0	5	1	7	8	18	9	0	3					
		0.54%	0.10%	0.74%	0.27%	0.47%	0.43%	0.33%	0.26%	0.64%	1.63%	0.77%	0.63%	0.47%	0.27%	0.24%	0.26%	0.93%	0.62%	0.24%	0.0%	0.0%	0.90%	0.0%	0.65%	0.14%	0.61%	0.67%	1.12%	1.55%	0.0%	2.5%					
27	"10. ""Аграрная партия России"""	260	9	14	11	9	21	13	13	4	3	14	8	6	17	21	9	12	20	7	0	3	2	2	5	3	2	7	16	6	2	1					
		1.19%	0.91%	2.08%	1.02%	1.05%	2.30%	1.44%	1.73%	0.64%	4.91%	1.80%	1.27%	0.70%	1.53%	1.71%	1.19%	1.60%	2.49%	0.85%	0.0%	0.88%	0.36%	1.21%	0.65%	0.44%	0.17%	0.59%	0.99%	1.03%	2.94%	0.83%					
28	"11. ""Истинные патриоты России"""	52	1	0	2	2	0	0	0	3	0	0	0	0	3	1	7	0	1	0	0	1	4	0	4	13	1	3	6	0	0	0					
		0.23%	0.10%	0.0%	0.18%	0.23%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.27%	0.08%	0.92%	0.0%	0.12%	0.0%	0.0%	0.29%	0.72%	0.0%	0.52%	1.93%	0.08%	0.25%	0.37%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	235	10	12	8	15	11	14	5	5	0	11	8	11	17	26	8	8	9	2	0	1	1	2	8	4	4	18	9	3	2	3					
		1.08%	1.01%	1.79%	0.74%	1.76%	1.20%	1.55%	0.66%	0.80%	0.0%	1.41%	1.27%	1.29%	1.53%	2.12%	1.06%	1.06%	1.12%	0.24%	0.0%	0.29%	0.18%	1.21%	1.04%	0.59%	0.35%	1.52%	0.56%	0.51%	2.94%	2.5%					
30	"13. ""Демократическая партия России"""	56	0	1	2	2	3	3	2	1	1	2	3	2	2	2	1	3	1	2	0	3	0	1	1	0	3	3	9	2	1	0					
		0.25%	0.0%	0.14%	0.18%	0.23%	0.32%	0.33%	0.26%	0.16%	1.63%	0.25%	0.47%	0.23%	0.18%	0.16%	0.13%	0.40%	0.12%	0.24%	0.0%	0.88%	0.0%	0.60%	0.13%	0.0%	0.26%	0.25%	0.56%	0.34%	1.47%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	36	0	0	3	0	3	1	0	2	0	1	2	2	1	0	3	2	0	2	0	1	0	0	2	0	0	1	4	4	2	0					
		0.16%	0.0%	0.0%	0.27%	0.0%	0.32%	0.11%	0.0%	0.32%	0.0%	0.12%	0.31%	0.23%	0.09%	0.0%	0.39%	0.26%	0.0%	0.24%	0.0%	0.29%	0.0%	0.0%	0.26%	0.0%	0.0%	0.08%	0.24%	0.68%	2.94%	0.0%					
32	"15. ""Партия СЛОН"""	55	0	0	2	1	0	1	0	2	0	1	3	1	3	0	4	2	2	4	0	3	0	0	5	1	6	3	9	2	0	0					
		0.25%	0.0%	0.0%	0.18%	0.11%	0.0%	0.11%	0.0%	0.32%	0.0%	0.12%	0.47%	0.11%	0.27%	0.0%	0.53%	0.26%	0.24%	0.48%	0.0%	0.88%	0.0%	0.0%	0.65%	0.14%	0.53%	0.25%	0.56%	0.34%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1474	69	39	87	66	70	84	97	15	4	69	63	109	117	102	57	61	94	106	0	11	15	20	11	10	8	22	48	15	3	2					
		6.78%	7.01%	5.82%	8.09%	7.75%	7.69%	9.35%	12.93%	2.42%	6.55%	8.90%	10.03%	12.86%	10.58%	8.33%	7.55%	8.14%	11.70%	12.94%	0.0%	3.23%	2.72%	12.19%	1.44%	1.48%	0.70%	1.86%	2.99%	2.58%	4.41%	1.66%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	59	0	3	0	4	0	1	5	1	1	0	0	2	0	1	4	5	0	0	0	0	5	0	2	2	8	7	2	6	0	0					
		0.27%	0.0%	0.44%	0.0%	0.47%	0.0%	0.11%	0.66%	0.16%	1.63%	0.0%	0.0%	0.23%	0.0%	0.08%	0.53%	0.66%	0.0%	0.0%	0.0%	0.0%	0.90%	0.0%	0.26%	0.29%	0.70%	0.59%	0.12%	1.03%	0.0%	0.0%					
35	"18. ""ЛДПР"""	4011	118	125	200	134	172	177	152	184	8	141	128	158	203	277	122	119	143	173	7	88	113	22	140	105	157	205	323	90	4	23					
		18.45%	12.00%	18.65%	18.60%	15.74%	18.90%	19.71%	20.26%	29.72%	13.11%	18.19%	20.38%	18.65%	18.37%	22.63%	16.18%	15.88%	17.80%	21.12%	18.91%	25.88%	20.54%	13.41%	18.37%	15.62%	13.86%	17.35%	20.16%	15.51%	5.88%	19.16%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	266	5	13	19	20	17	7	11	6	1	5	10	13	11	17	13	13	16	13	0	2	6	3	2	2	10	10	14	5	1	1					
		1.22%	0.50%	1.94%	1.76%	2.35%	1.86%	0.77%	1.46%	0.96%	1.63%	0.64%	1.59%	1.53%	0.99%	1.38%	1.72%	1.73%	1.99%	1.58%	0.0%	0.58%	1.09%	1.82%	0.26%	0.29%	0.88%	0.84%	0.87%	0.86%	1.47%	0.83%					
37	"20. ""Политическая партия ""Единая Россия"""	9477	386	261	417	353	369	324	255	197	22	298	227	295	379	423	337	296	295	277	22	144	297	64	417	456	756	654	861	322	32	41					
		43.61%	39.26%	38.95%	38.79%	41.48%	40.54%	36.08%	34.0%	31.82%	36.06%	38.45%	36.14%	34.82%	34.29%	34.55%	44.69%	39.51%	36.73%	33.82%	59.45%	42.35%	54.0%	39.02%	54.72%	67.85%	66.78%	55.37%	53.74%	55.51%	47.05%	34.16%					
38	"21. ""Российская Конституционно-демократическая партия"""	45	4	0	4	0	4	5	2	2	0	0	2	1	0	1	0	0	1	1	0	0	3	1	3	0	2	2	3	2	1	1					
		0.20%	0.40%	0.0%	0.37%	0.0%	0.43%	0.55%	0.26%	0.32%	0.0%	0.0%	0.31%	0.11%	0.0%	0.08%	0.0%	0.0%	0.12%	0.12%	0.0%	0.0%	0.54%	0.60%	0.39%	0.0%	0.17%	0.16%	0.18%	0.34%	1.47%	0.83%					
39	"22. ""Развитие предпринимательства"""	57	3	1	2	0	3	3	2	5	0	2	0	2	3	4	5	1	0	5	0	0	2	0	1	1	2	3	6	1	0	0					
		0.26%	0.30%	0.14%	0.18%	0.0%	0.32%	0.33%	0.26%	0.80%	0.0%	0.25%	0.0%	0.23%	0.27%	0.32%	0.66%	0.13%	0.0%	0.61%	0.0%	0.0%	0.36%	0.0%	0.13%	0.14%	0.17%	0.25%	0.37%	0.17%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1162	46	41	78	61	47	84	48	23	4	61	53	53	83	71	29	73	59	58	5	2	23	7	21	7	19	31	33	29	7	6					
		5.34%	4.67%	6.11%	7.25%	7.16%	5.16%	9.35%	6.4%	3.71%	6.55%	7.87%	8.43%	6.25%	7.51%	5.80%	3.84%	9.74%	7.34%	7.08%	13.51%	0.58%	4.18%	4.26%	2.75%	1.04%	1.67%	2.62%	2.05%	5.0%	10.29%	5.0%					
																																					
41	Против всех	1345	59	40	57	52	37	47	46	76	1	50	34	55	73	90	55	35	51	57	1	38	35	6	29	33	53	106	82	27	7	13					
		6.18%	6.00%	5.97%	5.30%	6.11%	4.06%	5.23%	6.13%	12.27%	1.63%	6.45%	5.41%	6.49%	6.60%	7.35%	7.29%	4.67%	6.35%	6.95%	2.70%	11.17%	6.36%	3.65%	3.80%	4.91%	4.68%	8.97%	5.11%	4.65%	10.29%	10.83%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
