Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Сампурская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676					
		11.47%	13.11%	3.48%	13.31%	15.42%	5.48%	10.00%	9.23%	8.78%	15.29%	6.47%	11.59%	8.28%	9.05%	9.13%	9.86%	4.47%	6.44%	17.03%	11.75%	10.38%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	12	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	4	2	0					
		0.15%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.46%	0.23%	0.60%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	18	1	0	0	0	0	0	0	3	0	3	1	2	1	0	0	1	0	5	1	0					
		0.23%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.97%	0.72%	0.66%	0.41%	0.00%	0.00%	0.16%	0.00%	0.28%	0.30%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	624	118	6	27	45	10	16	5	50	12	16	8	18	12	22	16	43	32	132	21	15					
		7.86%	10.18%	5.22%	9.71%	10.51%	6.85%	9.41%	7.69%	7.08%	7.64%	5.18%	5.80%	5.96%	4.94%	9.57%	11.27%	6.87%	7.36%	7.45%	6.33%	8.20%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	351	66	1	9	10	6	6	1	23	14	9	9	14	7	7	8	20	23	103	11	4					
		4.42%	5.69%	0.87%	3.24%	2.34%	4.11%	3.53%	1.54%	3.26%	8.92%	2.91%	6.52%	4.64%	2.88%	3.04%	5.63%	3.19%	5.29%	5.81%	3.31%	2.19%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	53	10	0	3	4	2	2	0	6	4	0	1	1	1	1	0	1	2	7	6	2					
		0.67%	0.86%	0.00%	1.08%	0.93%	1.37%	1.18%	0.00%	0.85%	2.55%	0.00%	0.72%	0.33%	0.41%	0.43%	0.00%	0.16%	0.46%	0.39%	1.81%	1.09%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5391	718	97	190	278	105	116	51	508	72	232	91	227	174	165	98	512	313	1093	222	129					
		67.92%	61.95%	84.35%	68.35%	64.95%	71.92%	68.24%	78.46%	71.95%	45.86%	75.08%	65.94%	75.17%	71.60%	71.74%	69.01%	81.79%	71.95%	61.65%	66.87%	70.49%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	26	3	1	1	0	0	2	0	0	2	0	2	1	0	0	0	0	3	11	0	0					
		0.33%	0.26%	0.87%	0.36%	0.00%	0.00%	1.18%	0.00%	0.00%	1.27%	0.00%	1.45%	0.33%	0.00%	0.00%	0.00%	0.00%	0.69%	0.62%	0.00%	0.00%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
