Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Благовещенская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653					
		0.40%	0.38%	0.46%	0.64%	0.43%	0.95%	0.82%	0.65%	0.27%	0.09%	0.39%	0.0%	0.0%	0.49%	0.93%	0.33%	0.0%	0.0%	0.80%	0.0%	0.0%	0.34%	0.0%	0.29%	0.72%	0.0%	0.20%	1.28%					
25	"8. ""Народно-республиканская партия России"""	13	2	1	2	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	1	0	0	0					
		0.08%	0.19%	0.15%	0.21%	0.0%	0.19%	0.0%	0.16%	0.09%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.68%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	23	0	1	1	2	2	1	2	3	3	0	0	0	2	1	0	1	0	0	0	2	1	0	0	1	0	0	0					
		0.14%	0.0%	0.15%	0.10%	0.28%	0.38%	0.09%	0.32%	0.27%	0.29%	0.0%	0.0%	0.0%	0.24%	0.23%	0.0%	0.84%	0.0%	0.0%	0.0%	0.28%	0.34%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	3481	84	73	91	58	74	187	112	172	202	305	246	119	207	105	103	44	98	80	57	239	85	54	148	226	147	139	26					
		21.51%	8.13%	11.40%	9.77%	8.36%	14.12%	17.10%	18.42%	15.97%	19.90%	23.88%	61.80%	15.84%	25.65%	24.41%	17.28%	37.28%	27.37%	21.56%	24.25%	34.09%	29.10%	55.67%	22.18%	40.94%	55.68%	28.13%	16.66%					
28	"11. ""Истинные патриоты России"""	8	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	2	0					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.34%	1.03%	0.0%	0.0%	0.0%	0.40%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	127	36	13	4	4	0	12	5	6	8	5	0	5	1	4	4	0	5	0	2	1	2	1	1	2	4	1	1					
		0.78%	3.48%	2.03%	0.42%	0.57%	0.0%	1.09%	0.82%	0.55%	0.78%	0.39%	0.0%	0.66%	0.12%	0.93%	0.67%	0.0%	1.39%	0.0%	0.85%	0.14%	0.68%	1.03%	0.14%	0.36%	1.51%	0.20%	0.64%					
30	"13. ""Демократическая партия России"""	27	1	1	1	2	0	1	0	0	0	3	0	0	1	0	0	0	2	0	2	7	2	1	0	2	0	1	0					
		0.16%	0.09%	0.15%	0.10%	0.28%	0.0%	0.09%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.55%	0.0%	0.85%	0.99%	0.68%	1.03%	0.0%	0.36%	0.0%	0.20%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	0	0	0	1	2	1	0	1	6	1	0	1	0	0	0	0	0	0	0	4	0	0	2	0	0	3	0					
		0.13%	0.0%	0.0%	0.0%	0.14%	0.38%	0.09%	0.0%	0.09%	0.59%	0.07%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.29%	0.0%	0.0%	0.60%	0.0%					
32	"15. ""Партия СЛОН"""	22	3	0	1	0	0	0	1	2	1	0	2	3	1	1	1	0	0	0	0	1	1	0	1	3	0	0	0					
		0.13%	0.29%	0.0%	0.10%	0.0%	0.0%	0.0%	0.16%	0.18%	0.09%	0.0%	0.50%	0.39%	0.12%	0.23%	0.16%	0.0%	0.0%	0.0%	0.0%	0.14%	0.34%	0.0%	0.14%	0.54%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	883	96	43	53	65	31	71	48	53	58	81	11	65	21	21	27	1	17	24	2	24	7	1	16	19	3	23	2					
		5.45%	9.30%	6.71%	5.69%	9.37%	5.91%	6.49%	7.89%	4.92%	5.71%	6.34%	2.76%	8.65%	2.60%	4.88%	4.53%	0.84%	4.74%	6.46%	0.85%	3.42%	2.39%	1.03%	2.39%	3.44%	1.13%	4.65%	1.28%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	23	0	4	3	1	1	0	0	0	1	1	0	2	0	0	0	0	1	3	0	1	1	0	2	0	0	1	1					
		0.14%	0.0%	0.62%	0.32%	0.14%	0.19%	0.0%	0.0%	0.0%	0.09%	0.07%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.27%	0.80%	0.0%	0.14%	0.34%	0.0%	0.29%	0.0%	0.0%	0.20%	0.64%					
35	"18. ""ЛДПР"""	2387	137	97	137	111	91	205	89	143	161	194	32	148	133	66	76	8	56	44	40	84	26	0	136	64	12	64	33					
		14.75%	13.27%	15.15%	14.71%	16.01%	17.36%	18.75%	14.63%	13.27%	15.86%	15.19%	8.04%	19.70%	16.48%	15.34%	12.75%	6.77%	15.64%	11.85%	17.02%	11.98%	8.90%	0.0%	20.38%	11.59%	4.54%	12.95%	21.15%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	215	21	12	12	8	9	19	13	22	7	10	4	14	9	6	10	0	6	3	3	4	6	1	9	4	0	3	0					
		1.32%	2.03%	1.87%	1.28%	1.15%	1.71%	1.73%	2.13%	2.04%	0.68%	0.78%	1.00%	1.86%	1.11%	1.39%	1.67%	0.0%	1.67%	0.80%	1.27%	0.57%	2.05%	1.03%	1.34%	0.72%	0.0%	0.60%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	4674	307	204	302	189	176	308	167	311	307	364	45	269	251	111	211	46	72	127	85	165	83	17	217	88	45	153	54					
		28.89%	29.74%	31.87%	32.43%	27.27%	33.58%	28.17%	27.46%	28.87%	30.24%	28.50%	11.30%	35.81%	31.10%	25.81%	35.40%	38.98%	20.11%	34.23%	36.17%	23.53%	28.42%	17.52%	32.53%	15.94%	17.04%	30.97%	34.61%					
38	"21. ""Российская Конституционно-демократическая партия"""	29	1	1	1	1	2	1	0	3	1	2	2	2	3	0	2	2	0	0	0	0	0	0	3	0	1	1	0					
		0.17%	0.09%	0.15%	0.10%	0.14%	0.38%	0.09%	0.0%	0.27%	0.09%	0.15%	0.50%	0.26%	0.37%	0.0%	0.33%	1.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.37%	0.20%	0.0%					
39	"22. ""Развитие предпринимательства"""	43	1	1	1	2	2	5	1	2	1	8	0	2	4	0	3	0	1	0	1	2	1	0	0	2	1	1	1					
		0.26%	0.09%	0.15%	0.10%	0.28%	0.38%	0.45%	0.16%	0.18%	0.09%	0.62%	0.0%	0.26%	0.49%	0.0%	0.50%	0.0%	0.27%	0.0%	0.42%	0.28%	0.34%	0.0%	0.0%	0.36%	0.37%	0.20%	0.64%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2380	175	84	204	155	72	123	80	215	158	163	27	55	133	72	118	7	67	45	13	98	30	11	74	89	30	65	17					
		14.71%	16.95%	13.12%	21.91%	22.36%	13.74%	11.25%	13.15%	19.96%	15.56%	12.76%	6.78%	7.32%	16.48%	16.74%	19.79%	5.93%	18.71%	12.12%	5.53%	13.98%	10.27%	11.34%	11.09%	16.12%	11.36%	13.15%	10.89%					
																																		
41	Против всех	471	45	27	28	22	18	33	20	45	26	35	8	22	11	12	7	4	9	8	12	20	10	2	11	20	7	5	4					
		2.91%	4.36%	4.21%	3.00%	3.17%	3.43%	3.01%	3.28%	4.17%	2.56%	2.74%	2.01%	2.92%	1.36%	2.79%	1.17%	3.38%	2.51%	2.15%	5.10%	2.85%	3.42%	2.06%	1.64%	3.62%	2.65%	1.01%	2.56%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
