Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																				
Дата голосования: 07.12.2003 0:00:00																																																				
																																																				
Наименование Избирательной комиссии:    Кунашакская																																																				
																																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																				
																																																				
		Сумма	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	186	25	25	2	2	2	2	10	2	2	2	10	2	2	2	2	10	5	5	5	2	2	2	2	5	2	2	2	5	5	2	2	2	2	2	2	2	10	2	2	2	2	2	2	2	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	71	12	7	2	1	1	2	8	2	0	0	4	0	0	2	0	6	5	3	0	1	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	64	3	3	3	1	0	0	5	0	0	0	2	0	1	3	2	2	1	2	7	0	3	1	5	2	0	1	3	0	3	2	0	0	2	0	0	3	2	0	1	0	0	0	1	0	0					
14	Число погашенных открепительных удостоверений	115	13	18	0	1	1	0	2	0	2	2	6	2	2	0	2	4	0	2	5	1	2	2	2	0	2	2	1	5	5	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2					
15	Число открепительных удостоверений выданных ТИК	14	0	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	1	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
18	"1. ""ЕДИНЕНИЕ"""	394	32	23	2	2	6	4	15	3	3	2	17	10	7	5	2	20	23	17	9	8	3	6	14	15	5	6	4	6	9	1	2	7	7	9	8	4	27	7	3	11	3	2	8	6	11					
		3.24%	2.50%	2.41%	0.75%	0.85%	2.97%	1.75%	2.14%	2.09%	2.63%	2.53%	3.12%	6.66%	2.86%	2.97%	1.63%	3.86%	4.23%	4.94%	1.99%	6.45%	4.41%	3.94%	6.03%	3.11%	2.20%	2.35%	1.76%	1.95%	2.51%	2.77%	2.85%	6.60%	8.04%	7.82%	6.34%	3.60%	4.12%	5.73%	3.37%	5.28%	3.0%	1.21%	4.30%	4.16%	9.32%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	171	20	20	17	4	0	0	3	0	0	0	3	3	4	6	4	15	9	7	5	1	0	2	5	2	1	2	1	2	12	0	2	5	2	1	1	0	3	1	0	4	1	0	0	2	1					
		1.40%	1.56%	2.09%	6.43%	1.70%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.55%	2.0%	1.63%	3.57%	3.27%	2.89%	1.65%	2.03%	1.10%	0.80%	0.0%	1.31%	2.15%	0.41%	0.44%	0.78%	0.44%	0.65%	3.35%	0.0%	2.85%	4.71%	2.29%	0.86%	0.79%	0.0%	0.45%	0.81%	0.0%	1.92%	1.0%	0.0%	0.0%	1.38%	0.84%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1367	162	109	44	27	31	11	94	23	12	10	58	18	36	19	11	67	53	38	29	6	1	37	29	63	19	30	25	51	36	4	15	9	9	22	9	8	30	13	20	16	2	34	19	5	3					
		11.25%	12.67%	11.43%	16.66%	11.48%	15.34%	4.82%	13.42%	16.08%	10.52%	12.65%	10.66%	12.0%	14.75%	11.30%	9.01%	12.93%	9.76%	11.04%	6.41%	4.83%	1.47%	24.34%	12.5%	13.07%	8.37%	11.76%	11.06%	16.61%	10.05%	11.11%	21.42%	8.49%	10.34%	19.13%	7.14%	7.20%	4.58%	10.65%	22.47%	7.69%	2.0%	20.60%	10.21%	3.47%	2.54%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	295	31	21	8	2	3	1	11	1	2	5	58	2	3	0	2	48	7	6	8	1	0	1	12	21	1	1	3	2	1	0	0	1	1	0	2	0	11	1	2	2	0	8	2	0	3					
		2.42%	2.42%	2.20%	3.03%	0.85%	1.48%	0.43%	1.57%	0.69%	1.75%	6.32%	10.66%	1.33%	1.22%	0.0%	1.63%	9.26%	1.28%	1.74%	1.76%	0.80%	0.0%	0.65%	5.17%	4.35%	0.44%	0.39%	1.32%	0.65%	0.27%	0.0%	0.0%	0.94%	1.14%	0.0%	1.58%	0.0%	1.67%	0.81%	2.24%	0.96%	0.0%	4.84%	1.07%	0.0%	2.54%					
22	"5. ""За Русь Святую"""	23	0	2	2	1	1	2	0	0	0	1	0	0	0	0	1	1	0	0	2	0	0	0	0	2	0	1	0	0	1	0	0	2	1	0	1	0	0	0	0	1	0	0	1	0	0					
		0.18%	0.0%	0.20%	0.75%	0.42%	0.49%	0.87%	0.0%	0.0%	0.0%	1.26%	0.0%	0.0%	0.0%	0.0%	0.81%	0.19%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.39%	0.0%	0.0%	0.27%	0.0%	0.0%	1.88%	1.14%	0.0%	0.79%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.53%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	22	1	1	1	0	0	1	2	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	2	2	1	1	1	2	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0					
		0.18%	0.07%	0.10%	0.37%	0.0%	0.0%	0.43%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.59%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.88%	0.39%	0.44%	0.32%	0.55%	0.0%	0.0%	0.0%	3.44%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	52	3	17	1	2	0	2	0	1	0	0	0	0	2	0	0	6	1	3	0	1	1	1	0	2	2	0	0	1	0	0	0	1	0	0	1	0	0	0	3	0	0	1	0	0	0					
		0.42%	0.23%	1.78%	0.37%	0.85%	0.0%	0.87%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%	1.15%	0.18%	0.87%	0.0%	0.80%	1.47%	0.65%	0.0%	0.41%	0.88%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.94%	0.0%	0.0%	0.79%	0.0%	0.0%	0.0%	3.37%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	22	0	1	2	1	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	2	0	0	0	1	1	0	0	1	1	1	1	0	0	0	2	0	1					
		0.18%	0.0%	0.10%	0.75%	0.42%	0.49%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.65%	0.43%	0.20%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.94%	1.14%	0.0%	0.0%	0.90%	0.15%	0.81%	1.12%	0.0%	0.0%	0.0%	1.07%	0.0%	0.84%					
26	"9. ""Российская экологическая партия ""Зеленые"""	73	6	2	1	0	0	3	3	1	0	0	12	1	5	1	1	11	6	4	0	0	0	0	4	2	0	0	0	3	0	0	0	0	1	0	0	0	2	1	0	2	0	0	0	0	1					
		0.60%	0.46%	0.20%	0.37%	0.0%	0.0%	1.31%	0.42%	0.69%	0.0%	0.0%	2.20%	0.66%	2.04%	0.59%	0.81%	2.12%	1.10%	1.16%	0.0%	0.0%	0.0%	0.0%	1.72%	0.41%	0.0%	0.0%	0.0%	0.97%	0.0%	0.0%	0.0%	0.0%	1.14%	0.0%	0.0%	0.0%	0.30%	0.81%	0.0%	0.96%	0.0%	0.0%	0.0%	0.0%	0.84%					
27	"10. ""Аграрная партия России"""	569	37	37	1	13	12	11	45	5	1	0	22	7	4	9	6	25	28	22	27	4	2	4	8	33	6	17	6	24	24	2	1	10	4	3	6	8	25	2	3	12	4	11	31	5	2					
		4.68%	2.89%	3.88%	0.37%	5.53%	5.94%	4.82%	6.42%	3.49%	0.87%	0.0%	4.04%	4.66%	1.63%	5.35%	4.91%	4.82%	5.15%	6.39%	5.97%	3.22%	2.94%	2.63%	3.44%	6.84%	2.64%	6.66%	2.65%	7.81%	6.70%	5.55%	1.42%	9.43%	4.59%	2.60%	4.76%	7.20%	3.81%	1.63%	3.37%	5.76%	4.0%	6.66%	16.66%	3.47%	1.69%					
28	"11. ""Истинные патриоты России"""	70	3	5	4	4	2	3	8	0	0	0	0	3	0	2	5	3	4	0	1	2	0	1	0	3	0	4	0	0	1	0	1	0	0	1	0	1	6	0	1	0	0	1	0	0	1					
		0.57%	0.23%	0.52%	1.51%	1.70%	0.99%	1.31%	1.14%	0.0%	0.0%	0.0%	0.0%	2.0%	0.0%	1.19%	4.09%	0.57%	0.73%	0.0%	0.22%	1.61%	0.0%	0.65%	0.0%	0.62%	0.0%	1.56%	0.0%	0.0%	0.27%	0.0%	1.42%	0.0%	0.0%	0.86%	0.0%	0.90%	0.91%	0.0%	1.12%	0.0%	0.0%	0.60%	0.0%	0.0%	0.84%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	91	9	6	2	1	2	1	7	2	1	1	9	2	0	1	5	3	3	4	2	3	0	1	1	2	2	2	1	2	2	1	0	1	0	0	1	1	5	1	0	2	0	1	0	0	1					
		0.74%	0.70%	0.62%	0.75%	0.42%	0.99%	0.43%	1.0%	1.39%	0.87%	1.26%	1.65%	1.33%	0.0%	0.59%	4.09%	0.57%	0.55%	1.16%	0.44%	2.41%	0.0%	0.65%	0.43%	0.41%	0.88%	0.78%	0.44%	0.65%	0.55%	2.77%	0.0%	0.94%	0.0%	0.0%	0.79%	0.90%	0.76%	0.81%	0.0%	0.96%	0.0%	0.60%	0.0%	0.0%	0.84%					
30	"13. ""Демократическая партия России"""	37	2	4	2	1	0	2	2	1	0	0	0	0	0	1	1	1	1	2	2	0	1	0	0	0	0	0	1	2	2	2	0	1	0	0	1	0	0	0	2	0	0	1	1	0	1					
		0.30%	0.15%	0.41%	0.75%	0.42%	0.0%	0.87%	0.28%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.81%	0.19%	0.18%	0.58%	0.44%	0.0%	1.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.65%	0.55%	5.55%	0.0%	0.94%	0.0%	0.0%	0.79%	0.0%	0.0%	0.0%	2.24%	0.0%	0.0%	0.60%	0.53%	0.0%	0.84%					
31	"14. ""Великая Россия - Евразийский Союз"""	36	3	2	1	0	0	0	5	0	0	0	5	0	2	1	0	0	1	1	4	0	0	1	1	1	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0					
		0.29%	0.23%	0.20%	0.37%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.91%	0.0%	0.81%	0.59%	0.0%	0.0%	0.18%	0.29%	0.88%	0.0%	0.0%	0.65%	0.43%	0.20%	0.0%	0.78%	0.0%	0.32%	0.27%	0.0%	0.0%	0.94%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.96%	0.0%	0.0%	0.53%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	28	3	4	0	0	0	0	0	0	0	0	2	0	0	2	1	1	1	0	2	1	0	0	0	3	0	1	0	0	0	2	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0					
		0.23%	0.23%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	1.19%	0.81%	0.19%	0.18%	0.0%	0.44%	0.80%	0.0%	0.0%	0.0%	0.62%	0.0%	0.39%	0.0%	0.0%	0.0%	5.55%	0.0%	0.0%	0.0%	3.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	313	42	28	5	2	3	4	15	3	1	3	11	4	5	5	6	25	25	8	21	2	2	3	8	13	3	1	8	0	5	3	0	0	0	6	0	3	12	5	3	3	1	1	8	7	0					
		2.57%	3.28%	2.93%	1.89%	0.85%	1.48%	1.75%	2.14%	2.09%	0.87%	3.79%	2.02%	2.66%	2.04%	2.97%	4.91%	4.82%	4.60%	2.32%	4.64%	1.61%	2.94%	1.97%	3.44%	2.69%	1.32%	0.39%	3.53%	0.0%	1.39%	8.33%	0.0%	0.0%	0.0%	5.21%	0.0%	2.70%	1.83%	4.09%	3.37%	1.44%	1.0%	0.60%	4.30%	4.86%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	38	3	4	0	0	0	0	0	2	0	0	1	2	0	2	1	0	1	0	0	1	0	2	0	0	1	0	1	3	1	1	0	0	0	0	2	0	1	1	1	3	0	1	0	0	3					
		0.31%	0.23%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	1.39%	0.0%	0.0%	0.18%	1.33%	0.0%	1.19%	0.81%	0.0%	0.18%	0.0%	0.0%	0.80%	0.0%	1.31%	0.0%	0.0%	0.44%	0.0%	0.44%	0.97%	0.27%	2.77%	0.0%	0.0%	0.0%	0.0%	1.58%	0.0%	0.15%	0.81%	1.12%	1.44%	0.0%	0.60%	0.0%	0.0%	2.54%					
35	"18. ""ЛДПР"""	506	41	46	25	4	9	6	46	17	10	11	17	7	10	5	6	27	19	10	36	18	3	2	6	17	5	7	5	10	8	0	1	5	1	2	3	6	13	15	4	4	6	3	4	3	3					
		4.16%	3.20%	4.82%	9.46%	1.70%	4.45%	2.63%	6.57%	11.88%	8.77%	13.92%	3.12%	4.66%	4.09%	2.97%	4.91%	5.21%	3.49%	2.90%	7.96%	14.51%	4.41%	1.31%	2.58%	3.52%	2.20%	2.74%	2.21%	3.25%	2.23%	0.0%	1.42%	4.71%	1.14%	1.73%	2.38%	5.40%	1.98%	12.29%	4.49%	1.92%	6.0%	1.81%	2.15%	2.08%	2.54%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	161	16	18	4	0	0	8	7	5	3	0	3	1	2	3	4	11	1	6	6	0	1	1	3	6	3	4	2	5	0	3	2	3	5	1	4	1	12	0	1	2	3	0	1	0	0					
		1.32%	1.25%	1.88%	1.51%	0.0%	0.0%	3.50%	1.0%	3.49%	2.63%	0.0%	0.55%	0.66%	0.81%	1.78%	3.27%	2.12%	0.18%	1.74%	1.32%	0.0%	1.47%	0.65%	1.29%	1.24%	1.32%	1.56%	0.88%	1.62%	0.0%	8.33%	2.85%	2.83%	5.74%	0.86%	3.17%	0.90%	1.83%	0.0%	1.12%	0.96%	3.0%	0.0%	0.53%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	4430	567	388	80	72	67	79	269	60	63	29	194	56	65	67	32	170	194	97	204	51	26	60	75	135	108	71	75	96	107	14	28	27	21	29	59	30	255	49	28	76	49	63	56	37	52					
		36.46%	44.36%	40.71%	30.30%	30.63%	33.16%	34.64%	38.42%	41.95%	55.26%	36.70%	35.66%	37.33%	26.63%	39.88%	26.22%	32.81%	35.72%	28.19%	45.13%	41.12%	38.23%	39.47%	32.32%	28.00%	47.57%	27.84%	33.18%	31.27%	29.88%	38.88%	39.99%	25.47%	24.13%	25.21%	46.82%	27.02%	38.93%	40.16%	31.46%	36.53%	49.0%	38.18%	30.10%	25.69%	44.06%					
38	"21. ""Российская Конституционно-демократическая партия"""	51	8	1	0	7	1	0	4	4	2	0	0	1	3	1	0	0	2	2	5	1	2	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0					
		0.41%	0.62%	0.10%	0.0%	2.97%	0.49%	0.0%	0.57%	2.79%	1.75%	0.0%	0.0%	0.66%	1.22%	0.59%	0.0%	0.0%	0.36%	0.58%	1.10%	0.80%	2.94%	0.65%	0.43%	0.20%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%	1.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	27	1	0	1	2	0	3	3	0	0	0	0	0	4	0	0	1	1	2	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	0					
		0.22%	0.07%	0.0%	0.37%	0.85%	0.0%	1.31%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	1.63%	0.0%	0.0%	0.19%	0.18%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.32%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	2.24%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2492	196	158	20	78	47	64	122	9	9	16	95	19	60	25	23	47	149	73	58	17	20	19	49	114	47	82	75	63	112	2	16	20	27	19	23	34	221	13	6	56	30	27	39	73	20					
		20.51%	15.33%	16.57%	7.57%	33.19%	23.26%	28.07%	17.42%	6.29%	7.89%	20.25%	17.46%	12.66%	24.59%	14.88%	18.85%	9.07%	27.44%	21.22%	12.83%	13.70%	29.41%	12.5%	21.12%	23.65%	20.70%	32.15%	33.18%	20.52%	31.28%	5.55%	22.85%	18.86%	31.03%	16.52%	18.25%	30.63%	33.74%	10.65%	6.74%	26.92%	30.0%	16.36%	20.96%	50.69%	16.94%					
																																																				
41	Против всех	313	49	24	22	4	7	6	17	3	1	1	11	0	10	2	0	23	8	12	17	2	0	3	3	15	2	6	4	3	10	0	1	5	1	2	4	1	9	5	1	5	0	4	4	4	2					
		2.57%	3.83%	2.51%	8.33%	1.70%	3.46%	2.63%	2.42%	2.09%	0.87%	1.26%	2.02%	0.0%	4.09%	1.19%	0.0%	4.44%	1.47%	3.48%	3.76%	1.61%	0.0%	1.97%	1.29%	3.11%	0.88%	2.35%	1.76%	0.97%	2.79%	0.0%	1.42%	4.71%	1.14%	1.73%	3.17%	0.90%	1.37%	4.09%	1.12%	2.40%	0.0%	2.42%	2.15%	2.77%	1.69%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
