Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Исаклинская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	1.Политическая партия «Аграрная партия России»	207	44	37	9	0	2	1	7	4	0	5	2	4	2	2	15	5	2	8	6	12	7	6	3	10	14					
		2.22%	3.40%	2.75%	3.19%	0.00%	0.61%	0.72%	2.24%	1.53%	0.00%	2.25%	1.80%	2.35%	1.12%	1.80%	2.24%	1.27%	0.41%	1.56%	3.45%	3.82%	3.11%	2.05%	1.10%	3.41%	2.13%					
19	2.Всероссийская политическая партия «Гражданская Сила»	18	3	3	0	1	0	0	1	0	0	0	0	2	0	0	0	0	1	5	0	0	1	0	0	0	1					
		0.19%	0.23%	0.22%	0.00%	0.82%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	1.18%	0.00%	0.00%	0.00%	0.00%	0.21%	0.97%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.15%					
20	3.Политическая партия «Демократическая партия России»	6	0	2	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0					
		0.06%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.59%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	738	160	155	20	4	18	10	23	5	4	24	6	15	0	6	44	11	18	25	13	9	3	11	23	21	110					
		7.93%	12.36%	11.51%	7.09%	3.28%	5.45%	7.25%	7.35%	1.92%	2.86%	10.81%	5.41%	8.82%	0.00%	5.41%	6.58%	2.79%	3.70%	4.86%	7.47%	2.87%	1.33%	3.75%	8.46%	7.17%	16.77%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	48	6	11	0	0	3	0	0	0	0	0	0	1	0	1	8	6	0	2	0	1	0	0	0	7	2					
		0.52%	0.46%	0.82%	0.00%	0.00%	0.91%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.59%	0.00%	0.90%	1.20%	1.52%	0.00%	0.39%	0.00%	0.32%	0.00%	0.00%	0.00%	2.39%	0.30%					
23	6.Политическая партия «Партия социальной справедливости»	8	0	1	1	0	0	0	0	0	0	0	0	2	0	0	2	1	1	0	0	0	0	0	0	0	0					
		0.09%	0.00%	0.07%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.18%	0.00%	0.00%	0.30%	0.25%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	571	130	99	23	4	34	12	18	2	2	14	6	2	7	5	49	20	20	25	6	23	4	13	23	9	21					
		6.13%	10.04%	7.35%	8.16%	3.28%	10.30%	8.70%	5.75%	0.77%	1.43%	6.31%	5.41%	1.18%	3.93%	4.50%	7.32%	5.08%	4.11%	4.86%	3.45%	7.32%	1.78%	4.44%	8.46%	3.07%	3.20%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	851	149	141	55	7	16	5	33	10	7	25	11	30	29	14	70	11	19	28	12	28	28	41	13	28	41					
		9.14%	11.51%	10.47%	19.50%	5.74%	4.85%	3.62%	10.54%	3.83%	5.00%	11.26%	9.91%	17.65%	16.29%	12.61%	10.46%	2.79%	3.90%	5.45%	6.90%	8.92%	12.44%	13.99%	4.78%	9.56%	6.25%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	51	8	11	2	2	0	1	0	0	0	1	0	0	1	0	4	2	2	4	0	3	0	0	2	2	6					
		0.55%	0.62%	0.82%	0.71%	1.64%	0.00%	0.72%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.56%	0.00%	0.60%	0.51%	0.41%	0.78%	0.00%	0.96%	0.00%	0.00%	0.74%	0.68%	0.91%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6699	775	864	171	104	255	108	216	240	127	152	85	112	138	83	472	326	423	401	137	236	179	222	202	214	457					
		71.95%	59.85%	64.14%	60.64%	85.25%	77.27%	78.26%	69.01%	91.95%	90.71%	68.47%	76.58%	65.88%	77.53%	74.77%	70.55%	82.74%	86.86%	78.02%	78.74%	75.16%	79.56%	75.77%	74.26%	73.04%	69.66%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	22	4	6	1	0	2	0	0	0	0	1	0	0	0	0	2	0	1	1	0	0	0	0	1	0	3					
		0.24%	0.31%	0.45%	0.35%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.21%	0.19%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.46%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
