13	"Число избирателей, проголосовавших по открепительным удостоверениям"	197	10	17	4	11	16	1	0	22	1	1	3	0	0	0	0	3	2	2	2	1	17	1	0	6	2	2	2	7	1	4	6	16	11	7	1	1	0	1	9	2	0	1	3	1					
14	Число неиспользованных открепительных удостоверений	39	0	8	2	8	6	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	4	0	1	0	0	0	0	0	0	0	0	2	0	0	3	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	32	5	1	3	8	8	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																			
18	Богданов Андрей Владимирович	174	15	8	11	5	18	2	1	8	1	2	5	1	0	1	0	1	2	0	7	4	13	1	0	1	2	2	8	3	0	4	7	7	3	3	4	3	1	1	6	6	1	1	5	0					
		1.13%	1.39%	1.09%	1.07%	0.50%	1.58%	0.99%	0.65%	1.23%	0.92%	1.09%	1.43%	0.51%	0.00%	1.75%	0.00%	0.89%	1.16%	0.00%	4.12%	1.37%	1.81%	1.52%	0.00%	0.24%	1.23%	0.98%	1.58%	1.18%	0.00%	4.12%	1.22%	0.86%	0.45%	1.06%	1.18%	2.50%	2.08%	1.03%	1.49%	0.88%	0.67%	0.54%	1.05%	0.00%					
19	Жириновский Владимир Вольфович	1826	128	104	116	121	137	22	12	62	10	22	28	33	11	7	10	14	23	6	28	32	92	10	7	46	22	24	70	41	4	15	81	87	67	24	36	20	4	20	53	86	15	14	52	10					
		11.85%	11.90%	14.11%	11.31%	12.02%	12.06%	10.89%	7.79%	9.57%	9.17%	11.96%	8.00%	16.84%	15.07%	12.28%	12.20%	12.50%	13.29%	10.00%	16.47%	10.99%	12.80%	15.15%	8.14%	11.11%	13.58%	11.71%	13.83%	16.08%	9.09%	15.46%	14.09%	10.67%	9.96%	8.48%	10.65%	16.67%	8.33%	20.62%	13.12%	12.59%	10.07%	7.57%	10.90%	5.99%					
20	Зюганов Геннадий Андреевич	2559	196	115	209	178	194	50	20	83	12	27	38	5	6	11	14	7	19	7	23	64	125	15	9	82	31	22	95	38	10	11	90	127	99	21	36	14	8	16	68	163	30	23	109	39					
		16.61%	18.22%	15.60%	20.37%	17.68%	17.08%	24.75%	12.99%	12.81%	11.01%	14.67%	10.86%	2.55%	8.22%	19.30%	17.07%	6.25%	10.98%	11.67%	13.53%	21.99%	17.39%	22.73%	10.47%	19.81%	19.14%	10.73%	18.77%	14.90%	22.73%	11.34%	15.65%	15.58%	14.71%	7.42%	10.65%	11.67%	16.67%	16.49%	16.83%	23.87%	20.13%	12.43%	22.85%	23.35%					
21	Медведев Дмитрий Анатольевич	10688	728	494	679	691	770	128	120	484	86	133	270	156	56	38	57	88	129	47	112	188	487	39	69	285	105	157	331	173	30	66	390	579	499	232	260	82	34	59	270	424	101	147	297	118					
		69.35%	67.66%	67.03%	66.18%	68.62%	67.78%	63.37%	77.92%	74.69%	78.90%	72.28%	77.14%	79.59%	76.71%	66.67%	69.51%	78.57%	74.57%	78.33%	65.88%	64.60%	67.73%	59.09%	80.23%	68.84%	64.81%	76.59%	65.42%	67.84%	68.18%	68.04%	67.83%	71.04%	74.15%	81.98%	76.92%	68.33%	70.83%	60.82%	66.83%	62.08%	67.79%	79.46%	62.26%	70.66%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
