Выборы Президента Российской Федерации																																		
																																		
Наименование Избирательной комиссии:    Чернышковская																																		
																																		
Итоги голосования 																																		
																																		
		Сумма	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665	УИК №1666	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673	УИК №1674	УИК №1675	УИК №1676	УИК №1677	УИК №1678	УИК №1679	УИК №1680	УИК №1681	УИК №1682	УИК №1683					
11	Число полученных открепительных  удостоверений	175	20	10	15	3	5	6	9	3	5	5	5	6	3	10	5	5	6	3	10	5	3	10	5	5	5	5	3					
12	Число выданных открепительных удостоверений	49	4	4	11	0	0	1	3	0	1	3	1	1	0	8	0	0	0	0	6	0	0	5	0	1	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	26	3	0	1	0	0	0	1	1	1	0	0	0	3	1	1	2	1	0	0	1	1	4	1	0	1	0	3					
14	Число неиспользованных открепительных удостоверений	126	16	6	4	3	5	5	6	3	4	2	4	5	3	2	5	5	6	3	4	5	3	5	5	4	5	5	3					
15	"Число открепительных удостоверений, выданных в ТИК"	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																		
18	. Глазьев Сергей Юрьевич	203	44	37	20	5	8	12	7	4	1	5	5	6	0	12	0	1	7	0	5	1	0	10	1	4	6	2	0					
		2.28%	5.22%	4.68%	2.67%	4.39%	2.45%	2.51%	1.69%	3.77%	0.75%	1.79%	1.60%	1.39%	0.00%	2.51%	0.00%	0.88%	2.36%	0.00%	0.81%	0.58%	0.00%	1.59%	0.43%	1.25%	2.51%	0.87%	0.00%					
19	. Малышкин Олег Александрович	391	29	34	43	4	21	21	6	5	10	13	19	28	6	15	15	11	18	3	27	6	9	15	12	9	7	3	2					
		4.39%	3.44%	4.30%	5.74%	3.51%	6.44%	4.38%	1.45%	4.72%	7.52%	4.64%	6.09%	6.47%	5.13%	3.13%	8.82%	9.65%	6.08%	2.65%	4.38%	3.47%	8.65%	2.38%	5.22%	2.80%	2.93%	1.30%	2.30%					
20	. Миронов Сергей Михайлович	69	4	4	7	2	0	6	2	0	2	1	3	6	1	1	2	0	2	0	6	2	0	9	1	1	5	0	2					
		0.78%	0.47%	0.51%	0.93%	1.75%	0.00%	1.25%	0.48%	0.00%	1.50%	0.36%	0.96%	1.39%	0.85%	0.21%	1.18%	0.00%	0.68%	0.00%	0.97%	1.16%	0.00%	1.43%	0.43%	0.31%	2.09%	0.00%	2.30%					
21	. Путин Владимир Владимирович	5026	476	461	453	51	194	301	275	67	92	163	172	202	58	272	130	78	151	69	303	105	49	303	179	137	106	138	41					
		56.47%	56.47%	58.28%	60.48%	44.74%	59.51%	62.84%	66.27%	63.21%	69.17%	58.21%	55.13%	46.65%	49.57%	56.78%	76.47%	68.42%	51.01%	61.06%	49.19%	60.69%	47.12%	48.17%	77.83%	42.68%	44.35%	59.74%	47.13%					
22	. Хакамада Ирина Муцуовна	158	12	16	15	4	1	9	4	3	0	7	3	8	2	9	3	0	7	3	12	2	0	16	2	11	3	6	0					
		1.78%	1.42%	2.02%	2.00%	3.51%	0.31%	1.88%	0.96%	2.83%	0.00%	2.50%	0.96%	1.85%	1.71%	1.88%	1.76%	0.00%	2.36%	2.65%	1.95%	1.16%	0.00%	2.54%	0.87%	3.43%	1.26%	2.60%	0.00%					
23	. Харитонов Николай Михайлович	2801	246	205	175	46	95	113	115	24	27	83	105	168	47	157	14	22	107	38	248	52	44	265	29	150	109	77	40					
		31.47%	29.18%	25.92%	23.36%	40.35%	29.14%	23.59%	27.71%	22.64%	20.30%	29.64%	33.65%	38.80%	40.17%	32.78%	8.24%	19.30%	36.15%	33.63%	40.26%	30.06%	42.31%	42.13%	12.61%	46.73%	45.61%	33.33%	45.98%					
																																		
24	Против всех	176	21	27	30	2	1	11	5	3	1	6	4	12	1	8	4	1	3	0	11	2	2	7	3	5	1	3	2					
		1.98%	2.49%	3.41%	4.01%	1.75%	0.31%	2.30%	1.20%	2.83%	0.75%	2.14%	1.28%	2.77%	0.85%	1.67%	2.35%	0.88%	1.01%	0.00%	1.79%	1.16%	1.92%	1.11%	1.30%	1.56%	0.42%	1.30%	2.30%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
