Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Шемышейская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	292	11	2	8	2	7	7	6	4	10	14	6	9	3	7	6	12	18	11	8	8	4	24	37	22	46					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	140	1	1	0	0	1	7	4	2	2	14	0	1	0	6	0	10	5	3	3	1	0	0	18	21	40					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	67	2	1	3	1	1	4	4	1	1	4	1	2	1	3	1	2	6	2	3	1	1	3	6	1	12					
14	Число погашенных неиспользованных открепительных удостоверений	152	10	1	8	2	6	0	2	2	8	0	6	8	3	1	6	2	13	8	5	7	4	24	19	1	6					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	1.Политическая партия «Аграрная партия России»	96	3	1	1	1	2	4	0	3	6	7	2	4	9	1	2	5	0	4	6	4	0	3	12	2	14					
		0.75%	0.56%	1.41%	0.36%	1.05%	0.60%	1.14%	0.00%	1.60%	1.38%	1.13%	0.69%	0.94%	5.81%	0.40%	0.68%	1.03%	0.00%	0.79%	1.57%	1.04%	0.00%	0.27%	0.79%	0.21%	0.77%					
19	2.Всероссийская политическая партия «Гражданская Сила»	17	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	2	4	2	4					
		0.13%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.18%	0.26%	0.21%	0.22%					
20	3.Политическая партия «Демократическая партия России»	8	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1					
		0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.10%	0.06%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1031	39	4	15	4	25	34	16	33	34	61	15	16	21	14	16	58	87	44	25	24	12	37	139	94	164					
		8.11%	7.25%	5.63%	5.45%	4.21%	7.44%	9.71%	5.02%	17.65%	7.82%	9.82%	5.15%	3.76%	13.55%	5.67%	5.48%	11.96%	11.68%	8.66%	6.53%	6.27%	6.22%	3.38%	9.13%	9.84%	9.06%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	9	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	2	3					
		0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.34%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.21%	0.17%					
23	6.Политическая партия «Партия социальной справедливости»	8	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1					
		0.06%	0.00%	0.00%	0.00%	1.05%	0.00%	0.00%	0.00%	0.53%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.20%	0.00%	0.06%					
24	7.Политическая партия «Либерально-демократическая партия России»	463	8	5	10	1	15	10	7	4	18	14	17	4	6	10	17	23	28	12	17	7	2	32	65	46	85					
		3.64%	1.49%	7.04%	3.64%	1.05%	4.46%	2.86%	2.19%	2.14%	4.14%	2.25%	5.84%	0.94%	3.87%	4.05%	5.82%	4.74%	3.76%	2.36%	4.44%	1.83%	1.04%	2.92%	4.27%	4.82%	4.69%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	272	4	0	3	1	8	4	9	3	11	18	3	4	3	11	4	11	7	6	11	6	6	11	44	23	61					
		2.14%	0.74%	0.00%	1.09%	1.05%	2.38%	1.14%	2.82%	1.60%	2.53%	2.90%	1.03%	0.94%	1.94%	4.45%	1.37%	2.27%	0.94%	1.18%	2.87%	1.57%	3.11%	1.00%	2.89%	2.41%	3.37%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	70	2	0	0	0	2	0	0	1	1	5	0	2	1	1	6	3	5	0	0	0	1	5	18	12	5					
		0.55%	0.37%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.53%	0.23%	0.81%	0.00%	0.47%	0.65%	0.40%	2.05%	0.62%	0.67%	0.00%	0.00%	0.00%	0.52%	0.46%	1.18%	1.26%	0.28%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10587	479	60	241	86	282	298	286	137	357	499	251	381	115	210	245	385	604	442	318	337	172	957	1225	761	1459					
		83.24%	89.03%	84.51%	87.64%	90.53%	83.93%	85.14%	89.66%	73.26%	82.07%	80.35%	86.25%	89.44%	74.19%	85.02%	83.90%	79.38%	81.07%	87.01%	83.03%	87.99%	89.12%	87.32%	80.49%	79.69%	80.56%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	22	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	5	4	1	6					
		0.17%	0.00%	1.41%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.23%	0.16%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.46%	0.26%	0.10%	0.33%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
