Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Шемышейская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135					
14	Число погашенных неиспользованных открепительных удостоверений	107	5	4	2	5	4	5	3	6	3	2	11	4	3	0	3	5	5	3	6	4	4	10	0	5	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	649	19	8	3	7	8	15	15	19	11	33	18	14	12	9	14	34	22	19	20	25	7	27	79	72	139					
		6.21%	4.67%	3.69%	3.70%	2.38%	2.58%	4.69%	10.64%	5.40%	7.48%	8.19%	8.96%	4.71%	11.43%	3.67%	5.17%	8.35%	3.45%	4.25%	7.19%	9.65%	3.83%	2.50%	8.29%	9.41%	8.43%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	712	22	16	1	18	13	23	12	20	14	34	23	10	14	11	26	37	43	18	19	15	11	7	94	64	147					
		6.82%	5.41%	7.37%	1.23%	6.12%	4.19%	7.19%	8.51%	5.68%	9.52%	8.44%	11.44%	3.37%	13.33%	4.49%	9.59%	9.09%	6.74%	4.03%	6.83%	5.79%	6.01%	0.65%	9.86%	8.37%	8.92%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	38	1	0	0	0	2	1	0	2	2	1	1	0	0	0	0	2	3	3	0	0	1	0	1	9	9					
		0.36%	0.25%	0.00%	0.00%	0.00%	0.65%	0.31%	0.00%	0.57%	1.36%	0.25%	0.50%	0.00%	0.00%	0.00%	0.00%	0.49%	0.47%	0.67%	0.00%	0.00%	0.55%	0.00%	0.10%	1.18%	0.55%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1309	43	24	4	38	45	3	32	35	13	53	26	25	21	39	14	83	62	60	29	32	12	54	179	123	260					
		12.53%	10.57%	11.06%	4.94%	12.93%	14.52%	0.94%	22.70%	9.94%	8.84%	13.15%	12.94%	8.42%	20.00%	15.92%	5.17%	20.39%	9.72%	13.42%	10.43%	12.36%	6.56%	5.01%	18.78%	16.08%	15.78%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	72	0	1	0	1	2	1	2	1	0	0	6	1	1	0	3	5	5	0	0	3	0	0	10	13	17					
		0.69%	0.00%	0.46%	0.00%	0.34%	0.65%	0.31%	1.42%	0.28%	0.00%	0.00%	2.99%	0.34%	0.95%	0.00%	1.11%	1.23%	0.78%	0.00%	0.00%	1.16%	0.00%	0.00%	1.05%	1.70%	1.03%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7360	320	167	73	217	240	257	72	249	105	274	126	239	57	176	209	243	412	346	207	172	152	949	565	473	1060					
		70.45%	78.62%	76.96%	90.12%	73.81%	77.42%	80.31%	51.06%	70.74%	71.43%	67.99%	62.69%	80.47%	54.29%	71.84%	77.12%	59.71%	64.58%	77.40%	74.46%	66.41%	83.06%	88.03%	59.29%	61.83%	64.32%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	29	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	3	0	2	0	0	3	6	6	5					
		0.28%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.25%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.72%	0.00%	0.00%	0.28%	0.63%	0.78%	0.30%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
