Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Макарьевская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	284	12	9	11	13	17	9	12	1	2	5	14	11	1	1	3	5	3	10	1	3	13	6	31	12	10	19	13	10	16	4	3	4					
		3.36%	2.34%	1.93%	2.12%	2.40%	3.33%	2.60%	7.45%	3.22%	2.5%	3.52%	8.04%	4.76%	1.58%	0.66%	2.94%	3.87%	2.25%	3.48%	0.67%	1.70%	5.32%	6.12%	4.22%	2.12%	3.80%	4.09%	5.55%	3.37%	6.37%	4.12%	1.51%	4.08%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	161	14	15	16	8	10	12	3	0	2	2	1	3	0	0	1	0	1	2	1	2	4	0	18	9	8	8	10	4	1	0	4	2					
		1.90%	2.73%	3.23%	3.08%	1.48%	1.96%	3.46%	1.86%	0.0%	2.5%	1.40%	0.57%	1.29%	0.0%	0.0%	0.98%	0.0%	0.75%	0.69%	0.67%	1.13%	1.63%	0.0%	2.45%	1.59%	3.04%	1.72%	4.27%	1.35%	0.39%	0.0%	2.02%	2.04%					
22	"5. ""За Русь Святую"""	52	5	3	3	4	2	2	1	1	0	2	1	1	0	1	0	3	1	0	0	3	1	0	3	4	1	0	1	3	2	1	3	0					
		0.61%	0.97%	0.64%	0.57%	0.74%	0.39%	0.57%	0.62%	3.22%	0.0%	1.40%	0.57%	0.43%	0.0%	0.66%	0.0%	2.32%	0.75%	0.0%	0.0%	1.70%	0.40%	0.0%	0.40%	0.70%	0.38%	0.0%	0.42%	1.01%	0.79%	1.03%	1.51%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	21	1	0	2	4	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	1	1	1	1	2	0	0					
		0.24%	0.19%	0.0%	0.38%	0.74%	0.0%	0.57%	0.0%	0.0%	1.25%	0.0%	0.0%	0.0%	1.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.38%	0.21%	0.42%	0.33%	0.39%	2.06%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	30	4	3	4	5	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	2	0	2	1	0	0	2	0	0	0	0	0					
		0.35%	0.78%	0.64%	0.77%	0.92%	0.19%	0.28%	0.62%	0.0%	0.0%	0.70%	0.0%	0.43%	1.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.81%	0.0%	0.27%	0.17%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	26	1	1	1	1	0	1	2	0	0	0	2	1	0	2	0	1	1	1	0	0	1	0	3	0	1	0	2	2	0	0	2	0					
		0.30%	0.19%	0.21%	0.19%	0.18%	0.0%	0.28%	1.24%	0.0%	0.0%	0.0%	1.14%	0.43%	0.0%	1.33%	0.0%	0.77%	0.75%	0.34%	0.0%	0.0%	0.40%	0.0%	0.40%	0.0%	0.38%	0.0%	0.85%	0.67%	0.0%	0.0%	1.01%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	26	1	3	1	1	2	1	0	0	0	3	0	3	0	1	0	0	0	3	0	0	1	1	0	0	0	0	1	0	1	0	2	1					
		0.30%	0.19%	0.64%	0.19%	0.18%	0.39%	0.28%	0.0%	0.0%	0.0%	2.11%	0.0%	1.29%	0.0%	0.66%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.40%	1.02%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.39%	0.0%	1.01%	1.02%					
27	"10. ""Аграрная партия России"""	832	27	40	44	35	34	11	3	0	2	29	32	30	1	35	23	34	7	37	7	61	68	14	31	15	28	37	21	38	29	9	26	24					
		9.86%	5.28%	8.62%	8.49%	6.48%	6.67%	3.17%	1.86%	0.0%	2.5%	20.42%	18.39%	12.98%	1.58%	23.33%	22.54%	26.35%	5.26%	12.89%	4.69%	34.65%	27.86%	14.28%	4.22%	2.65%	10.64%	7.97%	8.97%	12.83%	11.55%	9.27%	13.13%	24.48%					
28	"11. ""Истинные патриоты России"""	12	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	3	0	0	1	0	0	1	1	1					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.58%	0.66%	0.0%	0.0%	0.75%	0.34%	0.0%	0.0%	0.0%	0.0%	0.13%	0.53%	0.0%	0.0%	0.42%	0.0%	0.0%	1.03%	0.50%	1.02%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	268	19	13	13	18	21	14	0	0	2	6	7	28	4	1	6	0	3	10	3	5	10	2	25	13	2	6	7	12	7	4	7	0					
		3.17%	3.71%	2.80%	2.50%	3.33%	4.12%	4.04%	0.0%	0.0%	2.5%	4.22%	4.02%	12.12%	6.34%	0.66%	5.88%	0.0%	2.25%	3.48%	2.01%	2.84%	4.09%	2.04%	3.41%	2.30%	0.76%	1.29%	2.99%	4.05%	2.78%	4.12%	3.53%	0.0%					
30	"13. ""Демократическая партия России"""	18	2	0	1	0	0	0	1	0	0	0	1	1	0	1	0	1	2	0	0	1	0	0	0	2	0	0	2	2	1	0	0	0					
		0.21%	0.39%	0.0%	0.19%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.57%	0.43%	0.0%	0.66%	0.0%	0.77%	1.50%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.85%	0.67%	0.39%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	16	1	1	1	1	2	1	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	2	0	1	0					
		0.18%	0.19%	0.21%	0.19%	0.18%	0.39%	0.28%	0.0%	0.0%	0.0%	0.70%	0.0%	0.43%	0.0%	0.0%	0.98%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.21%	0.0%	0.0%	0.79%	0.0%	0.50%	0.0%					
32	"15. ""Партия СЛОН"""	5	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.05%	0.19%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	616	50	30	36	42	46	30	12	0	5	8	16	12	4	5	4	9	4	28	5	12	17	7	69	46	8	28	12	31	15	1	22	2					
		7.30%	9.78%	6.46%	6.94%	7.77%	9.03%	8.67%	7.45%	0.0%	6.25%	5.63%	9.19%	5.19%	6.34%	3.33%	3.92%	6.97%	3.00%	9.75%	3.35%	6.81%	6.96%	7.14%	9.41%	8.15%	3.04%	6.03%	5.12%	10.47%	5.97%	1.03%	11.11%	2.04%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	1	1	3	2	0	1	1	0	1	1	2	0	0	0	1	1	1	3	1	0	0	1	1	2	2	0	0	0	3	0	0	0					
		0.34%	0.19%	0.21%	0.57%	0.37%	0.0%	0.28%	0.62%	0.0%	1.25%	0.70%	1.14%	0.0%	0.0%	0.0%	0.98%	0.77%	0.75%	1.04%	0.67%	0.0%	0.0%	1.02%	0.13%	0.35%	0.76%	0.0%	0.0%	0.0%	1.19%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1050	66	72	57	64	73	45	13	0	12	10	16	24	5	20	10	30	15	29	21	20	37	10	102	72	14	75	26	21	57	8	16	10					
		12.44%	12.91%	15.51%	11.00%	11.85%	14.34%	13.00%	8.07%	0.0%	15.0%	7.04%	9.19%	10.38%	7.93%	13.33%	9.80%	23.25%	11.27%	10.10%	14.09%	11.36%	15.16%	10.20%	13.91%	12.76%	5.32%	16.16%	11.11%	7.09%	22.70%	8.24%	8.08%	10.20%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	249	15	17	20	21	14	13	7	2	5	3	3	4	1	3	1	0	5	6	4	7	2	4	12	18	9	27	6	12	3	0	3	2					
		2.95%	2.93%	3.66%	3.86%	3.88%	2.75%	3.75%	4.34%	6.45%	6.25%	2.11%	1.72%	1.73%	1.58%	2.0%	0.98%	0.0%	3.75%	2.09%	2.68%	3.97%	0.81%	4.08%	1.63%	3.19%	3.42%	5.81%	2.56%	4.05%	1.19%	0.0%	1.51%	2.04%					
37	"20. ""Политическая партия ""Единая Россия"""	2963	159	154	193	215	173	123	81	25	35	32	48	77	34	51	34	31	61	98	90	43	60	29	266	189	97	179	81	120	63	55	42	25					
		35.12%	31.11%	33.18%	37.25%	39.81%	33.98%	35.54%	50.31%	80.64%	43.75%	22.53%	27.58%	33.33%	53.96%	34.0%	33.33%	24.03%	45.86%	34.14%	60.40%	24.43%	24.59%	29.59%	36.28%	33.51%	36.88%	38.57%	34.61%	40.54%	25.09%	56.70%	21.21%	25.51%					
38	"21. ""Российская Конституционно-демократическая партия"""	26	1	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	2	5	4	0	1	2	3	0	1	0					
		0.30%	0.19%	0.0%	0.19%	0.0%	0.0%	0.0%	1.86%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.67%	0.0%	0.0%	0.0%	0.27%	0.88%	1.52%	0.0%	0.42%	0.67%	1.19%	0.0%	0.50%	0.0%					
39	"22. ""Развитие предпринимательства"""	25	5	2	0	5	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	1	0	0	1	0	1	0					
		0.29%	0.97%	0.43%	0.0%	0.92%	0.39%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.53%	0.0%	0.21%	0.0%	0.0%	0.39%	0.0%	0.50%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1228	83	62	82	84	88	57	10	0	11	28	21	15	7	21	11	11	15	43	7	10	19	17	104	128	65	55	32	24	37	11	51	19					
		14.55%	16.24%	13.36%	15.83%	15.55%	17.28%	16.47%	6.21%	0.0%	13.75%	19.71%	12.06%	6.49%	11.11%	14.0%	10.78%	8.52%	11.27%	14.98%	4.69%	5.68%	7.78%	17.34%	14.18%	22.69%	24.71%	11.85%	13.67%	8.10%	14.74%	11.34%	25.75%	19.38%					
																																							
41	Против всех	192	21	16	17	8	11	10	4	0	2	1	6	6	1	1	2	1	3	2	2	3	4	1	20	16	7	12	7	5	1	1	1	0					
		2.27%	4.10%	3.44%	3.28%	1.48%	2.16%	2.89%	2.48%	0.0%	2.5%	0.70%	3.44%	2.59%	1.58%	0.66%	1.96%	0.77%	2.25%	0.69%	1.34%	1.70%	1.63%	1.02%	2.72%	2.83%	2.66%	2.58%	2.99%	1.68%	0.39%	1.03%	0.50%	0.0%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
