Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
"Наименование Избирательной комиссии:    Новосибирск, Первомайская"																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №1905	УИК №1906	УИК №1907	УИК №1908	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913	УИК №1914	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920	УИК №1921	УИК №1922	УИК №1923	УИК №1924	УИК №1925	УИК №1926	УИК №1927	УИК №1928	УИК №1929	УИК №1930	УИК №1931	УИК №1932					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	905	20	20	30	35	30	30	35	30	25	40	60	20	35	30	25	25	35	30	35	35	40	35	40	35	35	30	30	35					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	521	15	6	12	31	21	20	27	20	17	32	33	14	24	18	12	16	14	13	20	11	30	22	20	12	16	18	10	17					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	413	7	19	21	7	31	17	12	8	17	14	41	6	16	5	18	4	12	13	6	5	7	16	14	15	8	14	32	28					
14	Число погашенных неиспользованных открепительных удостоверений	384	5	14	18	4	9	10	8	10	8	8	27	6	11	12	13	9	21	17	15	24	10	13	20	23	19	12	20	18					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	19	0	1	2	2	3	1	0	4	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	588	8	13	28	20	17	22	17	31	19	48	19	14	19	20	21	34	27	18	20	13	26	15	19	22	24	17	20	17					
		1.98%	1.27%	2.07%	2.93%	1.41%	2.22%	2.50%	1.48%	2.64%	2.15%	3.32%	1.61%	2.04%	1.46%	1.92%	2.58%	3.50%	2.17%	1.75%	1.83%	1.45%	1.81%	1.34%	1.50%	1.68%	2.12%	1.60%	1.99%	1.45%					
19	2.Всероссийская политическая партия «Гражданская Сила»	261	4	3	8	22	8	9	6	11	7	18	22	6	21	4	11	5	8	8	12	3	10	5	11	4	9	7	13	6					
		0.88%	0.63%	0.48%	0.84%	1.55%	1.05%	1.02%	0.52%	0.94%	0.79%	1.24%	1.86%	0.87%	1.61%	0.38%	1.35%	0.51%	0.64%	0.78%	1.10%	0.33%	0.69%	0.45%	0.87%	0.31%	0.80%	0.66%	1.30%	0.51%					
20	3.Политическая партия «Демократическая партия России»	44	1	2	1	2	0	0	0	1	0	5	6	0	1	4	0	0	0	2	2	1	3	2	1	3	2	2	2	1					
		0.15%	0.16%	0.32%	0.10%	0.14%	0.00%	0.00%	0.00%	0.09%	0.00%	0.35%	0.51%	0.00%	0.08%	0.38%	0.00%	0.00%	0.00%	0.19%	0.18%	0.11%	0.21%	0.18%	0.08%	0.23%	0.18%	0.19%	0.20%	0.09%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5615	130	106	242	281	121	188	152	256	199	206	212	142	207	169	179	239	252	210	323	168	331	159	208	241	192	162	162	178					
		18.91%	20.57%	16.91%	25.31%	19.86%	15.82%	21.36%	13.23%	21.79%	22.51%	14.25%	17.97%	20.70%	15.86%	16.20%	22.02%	24.61%	20.29%	20.45%	29.58%	18.73%	22.99%	14.25%	16.42%	18.41%	16.96%	15.23%	16.15%	15.17%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	338	4	4	9	23	19	13	7	13	13	32	18	13	16	10	8	10	9	9	8	2	8	15	7	8	11	9	20	20					
		1.14%	0.63%	0.64%	0.94%	1.63%	2.48%	1.48%	0.61%	1.11%	1.47%	2.21%	1.53%	1.90%	1.23%	0.96%	0.98%	1.03%	0.72%	0.88%	0.73%	0.22%	0.56%	1.34%	0.55%	0.61%	0.97%	0.85%	1.99%	1.71%					
23	6.Политическая партия «Партия социальной справедливости»	66	3	0	2	2	3	2	1	4	6	2	3	3	4	3	4	0	5	4	2	0	2	0	2	3	1	3	1	1					
		0.22%	0.47%	0.00%	0.21%	0.14%	0.39%	0.23%	0.09%	0.34%	0.68%	0.14%	0.25%	0.44%	0.31%	0.29%	0.49%	0.00%	0.40%	0.39%	0.18%	0.00%	0.14%	0.00%	0.16%	0.23%	0.09%	0.28%	0.10%	0.09%					
24	7.Политическая партия «Либерально-демократическая партия России»	2576	51	69	84	132	55	74	115	95	86	139	110	63	124	91	73	61	76	137	84	67	111	97	103	108	79	86	94	112					
		8.68%	8.07%	11.00%	8.79%	9.33%	7.19%	8.41%	10.01%	8.09%	9.73%	9.61%	9.32%	9.18%	9.50%	8.72%	8.98%	6.28%	6.12%	13.34%	7.69%	7.47%	7.71%	8.69%	8.13%	8.25%	6.98%	8.08%	9.37%	9.55%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2405	28	39	68	120	62	58	71	117	102	131	127	56	115	64	83	100	87	62	79	58	91	89	126	111	93	90	90	88					
		8.10%	4.43%	6.22%	7.11%	8.48%	8.10%	6.59%	6.18%	9.96%	11.54%	9.06%	10.76%	8.16%	8.81%	6.14%	10.21%	10.30%	7.00%	6.04%	7.23%	6.47%	6.32%	7.97%	9.94%	8.48%	8.22%	8.46%	8.97%	7.50%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	241	4	5	9	7	11	5	1	9	13	10	6	5	13	10	4	8	11	9	7	12	3	12	10	9	8	13	14	13					
		0.81%	0.63%	0.80%	0.94%	0.49%	1.44%	0.57%	0.09%	0.77%	1.47%	0.69%	0.51%	0.73%	0.99%	0.96%	0.49%	0.82%	0.89%	0.88%	0.64%	1.34%	0.21%	1.08%	0.79%	0.69%	0.71%	1.22%	1.40%	1.11%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16814	383	375	473	773	443	486	745	607	412	833	631	370	748	654	405	489	712	546	520	548	807	702	757	778	691	651	564	711					
		56.63%	60.60%	59.81%	49.48%	54.63%	57.91%	55.23%	64.84%	51.66%	46.61%	57.61%	53.47%	53.94%	57.32%	62.70%	49.82%	50.36%	57.33%	53.16%	47.62%	61.09%	56.04%	62.90%	59.75%	59.43%	61.04%	61.18%	56.23%	60.61%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	398	4	1	22	21	19	12	22	13	11	11	13	10	26	6	19	14	25	6	26	17	24	11	7	10	12	17	8	11					
		1.34%	0.63%	0.16%	2.30%	1.48%	2.48%	1.36%	1.91%	1.11%	1.24%	0.76%	1.10%	1.46%	1.99%	0.58%	2.34%	1.44%	2.01%	0.58%	2.38%	1.90%	1.67%	0.99%	0.55%	0.76%	1.06%	1.60%	0.80%	0.94%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
