Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Пограничная																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839					
28	"11. ""Истинные патриоты России"""	32	2	1	2	7	2	0	0	2	0	0	3	1	1	0	0	0	0	0	0	0	7	4	0					
		0.35%	0.23%	0.17%	0.24%	1.06%	0.30%	0.0%	0.0%	1.33%	0.0%	0.0%	0.46%	1.13%	1.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.69%	0.24%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	67	6	0	10	1	4	2	3	3	0	1	4	1	0	2	3	1	0	9	0	2	1	13	1					
		0.73%	0.70%	0.0%	1.22%	0.15%	0.61%	1.25%	0.60%	2.0%	0.0%	4.0%	0.61%	1.13%	0.0%	0.63%	0.91%	0.52%	0.0%	1.66%	0.0%	0.88%	0.24%	0.80%	0.84%					
30	"13. ""Демократическая партия России"""	23	0	1	2	2	0	1	2	3	0	0	2	1	0	0	1	0	0	1	1	0	0	6	0					
		0.25%	0.0%	0.17%	0.24%	0.30%	0.0%	0.62%	0.40%	2.0%	0.0%	0.0%	0.30%	1.13%	0.0%	0.0%	0.30%	0.0%	0.0%	0.18%	1.02%	0.0%	0.0%	0.36%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	26	1	0	1	4	0	1	2	2	0	0	2	0	0	1	2	2	0	0	0	0	1	7	0					
		0.28%	0.11%	0.0%	0.12%	0.60%	0.0%	0.62%	0.40%	1.33%	0.0%	0.0%	0.30%	0.0%	0.0%	0.31%	0.61%	1.05%	0.0%	0.0%	0.0%	0.0%	0.24%	0.43%	0.0%					
32	"15. ""Партия СЛОН"""	19	3	0	1	2	0	0	1	1	0	0	2	0	0	2	0	0	0	0	0	0	0	6	1					
		0.20%	0.35%	0.0%	0.12%	0.30%	0.0%	0.0%	0.20%	0.66%	0.0%	0.0%	0.30%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.84%					
33	"16. ""Родина"" (народно-патриотический союз)"""	336	40	56	47	23	18	5	8	1	0	0	19	1	3	12	6	3	3	19	5	7	18	37	5					
		3.67%	4.69%	9.82%	5.73%	3.49%	2.78%	3.12%	1.61%	0.66%	0.0%	0.0%	2.91%	1.13%	3.75%	3.83%	1.83%	1.57%	5.66%	3.52%	5.10%	3.11%	4.36%	2.28%	4.23%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	46	3	0	0	9	2	1	1	3	0	0	5	0	1	2	0	0	2	4	1	0	0	12	0					
		0.50%	0.35%	0.0%	0.0%	1.36%	0.30%	0.62%	0.20%	2.0%	0.0%	0.0%	0.76%	0.0%	1.25%	0.63%	0.0%	0.0%	3.77%	0.74%	1.02%	0.0%	0.0%	0.73%	0.0%					
35	"18. ""ЛДПР"""	1662	203	83	136	98	109	21	78	10	6	4	113	24	12	50	83	35	5	120	18	31	73	321	29					
		18.19%	23.82%	14.56%	16.60%	14.89%	16.87%	13.12%	15.75%	6.66%	14.63%	16.0%	17.35%	27.27%	15.0%	15.97%	25.38%	18.42%	9.43%	22.26%	18.36%	13.77%	17.71%	19.79%	24.57%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	120	12	7	25	8	4	2	4	1	0	0	16	3	2	2	5	2	1	4	0	1	6	15	0					
		1.31%	1.40%	1.22%	3.05%	1.21%	0.61%	1.25%	0.80%	0.66%	0.0%	0.0%	2.45%	3.40%	2.5%	0.63%	1.52%	1.05%	1.88%	0.74%	0.0%	0.44%	1.45%	0.92%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	3943	303	218	247	294	263	91	241	85	23	11	281	32	27	156	145	81	23	243	30	120	207	774	48					
		43.17%	35.56%	38.24%	30.15%	44.68%	40.71%	56.87%	48.68%	56.66%	56.09%	44.0%	43.16%	36.36%	33.75%	49.84%	44.34%	42.63%	43.39%	45.08%	30.61%	53.33%	50.24%	47.71%	40.67%					
38	"21. ""Российская Конституционно-демократическая партия"""	29	6	2	3	3	1	0	0	0	0	0	5	0	1	0	0	0	0	0	1	0	0	6	1					
		0.31%	0.70%	0.35%	0.36%	0.45%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	1.25%	0.0%	0.0%	0.0%	0.0%	0.0%	1.02%	0.0%	0.0%	0.36%	0.84%					
39	"22. ""Развитие предпринимательства"""	26	4	1	3	3	0	1	1	0	0	0	4	0	0	0	0	0	1	2	1	0	0	4	1					
		0.28%	0.46%	0.17%	0.36%	0.45%	0.0%	0.62%	0.20%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	1.88%	0.37%	1.02%	0.0%	0.0%	0.24%	0.84%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	878	93	77	156	51	91	20	53	10	8	1	49	8	13	31	36	23	9	54	8	9	29	49	0					
		9.61%	10.91%	13.50%	19.04%	7.75%	14.08%	12.5%	10.70%	6.66%	19.51%	4.0%	7.52%	9.09%	16.25%	9.90%	11.00%	12.10%	16.98%	10.01%	8.16%	4.0%	7.03%	3.02%	0.0%					
																														
41	Против всех	409	36	32	48	38	38	4	15	6	1	0	29	1	5	10	13	13	0	2	9	5	21	70	13					
		4.47%	4.22%	5.61%	5.86%	5.77%	5.88%	2.5%	3.03%	4.0%	2.43%	0.0%	4.45%	1.13%	6.25%	3.19%	3.97%	6.84%	0.0%	0.37%	9.18%	2.22%	5.09%	4.31%	11.01%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
