Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Новоалтайская городская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	730	28	42	22	35	52	31	56	9	10	30	14	31	33	20	17	28	35	25	43	34	11	24	18	28	17	20	17					
		2.47%	2.92%	3.93%	1.61%	2.57%	3.75%	2.12%	3.20%	1.71%	2.07%	2.78%	1.56%	2.08%	3.06%	2.78%	1.18%	2.07%	2.68%	2.15%	2.75%	2.28%	1.90%	2.42%	2.43%	2.65%	3.11%	1.60%	3.55%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1004	35	24	35	35	37	65	74	10	16	34	37	75	45	21	64	64	63	36	61	57	12	22	17	12	11	29	13					
		3.40%	3.65%	2.24%	2.56%	2.57%	2.66%	4.45%	4.24%	1.90%	3.32%	3.15%	4.14%	5.04%	4.17%	2.92%	4.47%	4.75%	4.83%	3.10%	3.91%	3.82%	2.07%	2.22%	2.30%	1.13%	2.01%	2.32%	2.71%					
22	"5. ""За Русь Святую"""	124	5	2	3	7	9	4	5	7	2	2	3	8	5	2	5	6	8	4	8	4	1	5	1	6	1	7	4					
		0.42%	0.52%	0.18%	0.21%	0.51%	0.64%	0.27%	0.28%	1.33%	0.41%	0.18%	0.33%	0.53%	0.46%	0.27%	0.34%	0.44%	0.61%	0.34%	0.51%	0.26%	0.17%	0.50%	0.13%	0.56%	0.18%	0.56%	0.83%					
23	"6. ""Объединенная Российская партия ""Русь"""	72	1	3	2	1	2	3	5	3	0	4	2	5	1	3	1	1	5	4	3	3	3	2	3	2	4	6	0					
		0.24%	0.10%	0.28%	0.14%	0.07%	0.14%	0.20%	0.28%	0.57%	0.0%	0.37%	0.22%	0.33%	0.09%	0.41%	0.06%	0.07%	0.38%	0.34%	0.19%	0.20%	0.51%	0.20%	0.40%	0.18%	0.73%	0.48%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	181	6	4	12	5	10	6	6	5	0	6	5	20	4	6	8	7	14	10	9	14	1	3	5	3	1	10	1					
		0.61%	0.62%	0.37%	0.87%	0.36%	0.72%	0.41%	0.34%	0.95%	0.0%	0.55%	0.56%	1.34%	0.37%	0.83%	0.55%	0.51%	1.07%	0.86%	0.57%	0.93%	0.17%	0.30%	0.67%	0.28%	0.18%	0.80%	0.20%					
25	"8. ""Народно-республиканская партия России"""	29	0	0	0	2	0	0	3	1	0	2	2	0	0	2	2	0	0	3	1	1	1	3	0	2	0	3	1					
		0.09%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.17%	0.19%	0.0%	0.18%	0.22%	0.0%	0.0%	0.27%	0.13%	0.0%	0.0%	0.25%	0.06%	0.06%	0.17%	0.30%	0.0%	0.18%	0.0%	0.24%	0.20%					
26	"9. ""Российская экологическая партия ""Зеленые"""	106	7	2	3	6	4	5	6	0	2	3	5	4	4	3	8	4	5	8	8	3	2	5	0	2	0	4	3					
		0.35%	0.73%	0.18%	0.21%	0.44%	0.28%	0.34%	0.34%	0.0%	0.41%	0.27%	0.56%	0.26%	0.37%	0.41%	0.55%	0.29%	0.38%	0.68%	0.51%	0.20%	0.34%	0.50%	0.0%	0.18%	0.0%	0.32%	0.62%					
27	"10. ""Аграрная партия России"""	1103	28	43	47	51	64	55	63	15	14	34	39	39	45	3	57	56	46	26	72	71	35	34	27	43	22	54	20					
		3.73%	2.92%	4.02%	3.44%	3.75%	4.61%	3.76%	3.61%	2.86%	2.91%	3.15%	4.37%	2.62%	4.17%	0.41%	3.98%	4.15%	3.53%	2.23%	4.61%	4.76%	6.06%	3.44%	3.65%	4.08%	4.03%	4.33%	4.18%					
28	"11. ""Истинные патриоты России"""	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	2	1	1	0	0	0	0	0	0	0					
		0.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.09%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%	0.17%	0.06%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	155	6	8	6	10	7	3	9	5	5	3	5	7	6	8	7	6	6	4	10	5	4	7	4	4	4	2	4					
		0.52%	0.62%	0.74%	0.43%	0.73%	0.50%	0.20%	0.51%	0.95%	1.03%	0.27%	0.56%	0.47%	0.55%	1.11%	0.48%	0.44%	0.46%	0.34%	0.64%	0.33%	0.69%	0.70%	0.54%	0.37%	0.73%	0.16%	0.83%					
30	"13. ""Демократическая партия России"""	75	3	1	4	4	4	6	4	1	1	4	2	0	2	1	2	6	2	1	3	3	3	4	3	4	0	6	1					
		0.25%	0.31%	0.09%	0.29%	0.29%	0.28%	0.41%	0.22%	0.19%	0.20%	0.37%	0.22%	0.0%	0.18%	0.13%	0.13%	0.44%	0.15%	0.08%	0.19%	0.20%	0.51%	0.40%	0.40%	0.37%	0.0%	0.48%	0.20%					
31	"14. ""Великая Россия - Евразийский Союз"""	43	1	3	0	2	1	0	0	1	1	0	1	2	1	2	7	1	2	5	2	1	2	0	3	0	0	4	1					
		0.14%	0.10%	0.28%	0.0%	0.14%	0.07%	0.0%	0.0%	0.19%	0.20%	0.0%	0.11%	0.13%	0.09%	0.27%	0.48%	0.07%	0.15%	0.43%	0.12%	0.06%	0.34%	0.0%	0.40%	0.0%	0.0%	0.32%	0.20%					
32	"15. ""Партия СЛОН"""	54	1	1	0	3	1	0	4	2	0	7	1	4	1	1	8	5	3	4	2	3	0	0	0	2	0	0	1					
		0.18%	0.10%	0.09%	0.0%	0.22%	0.07%	0.0%	0.22%	0.38%	0.0%	0.64%	0.11%	0.26%	0.09%	0.13%	0.55%	0.37%	0.23%	0.34%	0.12%	0.20%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.20%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2200	81	75	90	102	90	188	188	20	23	103	109	156	98	6	106	119	86	64	130	98	15	54	39	48	27	59	26					
		7.45%	8.46%	7.02%	6.59%	7.5%	6.49%	12.88%	10.77%	3.81%	4.78%	9.55%	12.21%	10.49%	9.09%	0.83%	7.41%	8.83%	6.60%	5.51%	8.33%	6.57%	2.59%	5.46%	5.27%	4.55%	4.95%	4.73%	5.43%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	79	3	2	3	2	2	3	5	3	3	4	2	5	2	2	2	1	4	4	5	2	4	4	0	4	2	4	2					
		0.26%	0.31%	0.18%	0.21%	0.14%	0.14%	0.20%	0.28%	0.57%	0.62%	0.37%	0.22%	0.33%	0.18%	0.27%	0.13%	0.07%	0.30%	0.34%	0.32%	0.13%	0.69%	0.40%	0.0%	0.37%	0.36%	0.32%	0.41%					
35	"18. ""ЛДПР"""	3809	129	138	190	198	161	104	203	89	72	133	123	158	99	139	147	130	195	249	177	156	101	155	96	150	68	179	70					
		12.90%	13.47%	12.92%	13.91%	14.55%	11.61%	7.12%	11.63%	16.98%	14.96%	12.33%	13.78%	10.63%	9.18%	19.38%	10.27%	9.65%	14.97%	21.44%	11.34%	10.46%	17.50%	15.68%	12.99%	14.24%	12.47%	14.35%	14.64%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	820	17	29	28	33	36	39	27	12	12	34	13	37	39	26	47	41	45	41	42	51	23	31	30	30	16	29	12					
		2.77%	1.77%	2.71%	2.05%	2.42%	2.59%	2.67%	1.54%	2.29%	2.49%	3.15%	1.45%	2.48%	3.61%	3.62%	3.28%	3.04%	3.45%	3.53%	2.69%	3.42%	3.98%	3.13%	4.05%	2.84%	2.93%	2.32%	2.51%					
37	"20. ""Политическая партия ""Единая Россия"""	11241	372	448	604	491	573	472	643	212	176	391	303	541	377	295	583	482	450	386	569	536	227	368	308	479	230	544	181					
		38.08%	38.87%	41.94%	44.24%	36.10%	41.34%	32.35%	36.84%	40.45%	36.59%	36.27%	33.96%	36.40%	34.97%	41.14%	40.76%	35.78%	34.56%	33.24%	36.47%	35.97%	39.34%	37.24%	41.67%	45.48%	42.20%	43.62%	37.86%					
38	"21. ""Российская Конституционно-демократическая партия"""	48	0	0	2	3	2	6	5	1	0	1	0	5	4	0	1	1	1	4	1	3	0	3	1	1	0	2	1					
		0.16%	0.0%	0.0%	0.14%	0.22%	0.14%	0.41%	0.28%	0.19%	0.0%	0.09%	0.0%	0.33%	0.37%	0.0%	0.06%	0.07%	0.07%	0.34%	0.06%	0.20%	0.0%	0.30%	0.13%	0.09%	0.0%	0.16%	0.20%					
39	"22. ""Развитие предпринимательства"""	69	0	3	5	0	1	2	4	0	1	2	2	10	2	0	4	5	6	2	2	7	1	0	1	3	1	5	0					
		0.23%	0.0%	0.28%	0.36%	0.0%	0.07%	0.13%	0.22%	0.0%	0.20%	0.18%	0.22%	0.67%	0.18%	0.0%	0.27%	0.37%	0.46%	0.17%	0.12%	0.46%	0.17%	0.0%	0.13%	0.28%	0.18%	0.40%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4574	153	160	179	235	211	295	279	83	97	153	116	178	204	112	179	260	186	118	278	282	75	140	114	148	90	179	70					
		15.49%	15.98%	14.98%	13.11%	17.27%	15.22%	20.21%	15.98%	15.83%	20.16%	14.19%	13.00%	11.97%	18.92%	15.62%	12.51%	19.30%	14.28%	10.16%	17.82%	18.92%	12.99%	14.17%	15.42%	14.05%	16.51%	14.35%	14.64%					
																																		
41	Против всех	1220	37	28	56	50	55	74	58	15	13	52	54	73	51	23	68	43	55	84	48	63	21	40	29	34	26	40	30					
		4.13%	3.86%	2.62%	4.10%	3.67%	3.96%	5.07%	3.32%	2.86%	2.70%	4.82%	6.05%	4.91%	4.73%	3.20%	4.75%	3.19%	4.22%	7.23%	3.07%	4.22%	3.63%	4.04%	3.92%	3.22%	4.77%	3.20%	6.27%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
