Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																							
Дата голосования: 02.12.2007																							
																							
Наименование Избирательной комиссии:    Холм-Жирковская																							
																							
Сводная таблица результатов выборов																							
																							
		Сумма	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	45	1	0	2	1	10	4	1	2	0	0	2	3	1	0	11	7					
14	Число погашенных неиспользованных открепительных удостоверений	271	10	10	22	9	45	11	7	12	7	8	9	10	10	19	40	42					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																							
18	1.Политическая партия «Аграрная партия России»	169	5	7	8	4	14	0	2	9	3	13	37	5	2	3	22	35					
		2.90%	2.04%	3.23%	1.82%	2.07%	1.45%	0.00%	1.11%	4.09%	2.01%	7.34%	16.16%	2.37%	0.95%	0.99%	2.64%	3.43%					
19	2.Всероссийская политическая партия «Гражданская Сила»	25	0	0	1	0	4	1	2	1	0	1	0	0	0	3	8	4					
		0.43%	0.00%	0.00%	0.23%	0.00%	0.41%	0.43%	1.11%	0.45%	0.00%	0.56%	0.00%	0.00%	0.00%	0.99%	0.96%	0.39%					
20	3.Политическая партия «Демократическая партия России»	7	0	0	0	1	1	2	0	1	0	0	0	0	0	0	1	1					
		0.12%	0.00%	0.00%	0.00%	0.52%	0.10%	0.87%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.10%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	582	10	33	44	10	69	19	22	23	9	18	24	18	19	35	99	130					
		9.99%	4.08%	15.21%	10.02%	5.18%	7.13%	8.26%	12.22%	10.45%	6.04%	10.17%	10.48%	8.53%	9.05%	11.63%	11.87%	12.73%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	11	0	0	2	0	0	1	0	1	0	0	2	0	0	0	2	3					
		0.19%	0.00%	0.00%	0.46%	0.00%	0.00%	0.43%	0.00%	0.45%	0.00%	0.00%	0.87%	0.00%	0.00%	0.00%	0.24%	0.29%					
23	6.Политическая партия «Партия социальной справедливости»	9	0	0	0	1	0	0	0	0	3	1	1	0	0	0	3	0					
		0.15%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	2.01%	0.56%	0.44%	0.00%	0.00%	0.00%	0.36%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	739	12	34	68	35	109	15	13	27	21	18	25	19	39	59	106	139					
		12.69%	4.90%	15.67%	15.49%	18.13%	11.26%	6.52%	7.22%	12.27%	14.09%	10.17%	10.92%	9.00%	18.57%	19.60%	12.71%	13.61%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	360	9	17	26	10	68	10	3	4	3	14	5	9	10	22	63	87					
		6.18%	3.67%	7.83%	5.92%	5.18%	7.02%	4.35%	1.67%	1.82%	2.01%	7.91%	2.18%	4.27%	4.76%	7.31%	7.55%	8.52%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	37	2	2	8	0	4	3	1	1	2	1	1	2	2	1	4	3					
		0.64%	0.82%	0.92%	1.82%	0.00%	0.41%	1.30%	0.56%	0.45%	1.34%	0.56%	0.44%	0.95%	0.95%	0.33%	0.48%	0.29%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3782	204	121	275	131	686	173	137	147	106	110	132	153	132	174	511	590					
		64.94%	83.27%	55.76%	62.64%	67.88%	70.87%	75.22%	76.11%	66.82%	71.14%	62.15%	57.64%	72.51%	62.86%	57.81%	61.27%	57.79%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	29	0	1	6	0	3	0	0	3	1	0	1	0	5	1	2	6					
		0.50%	0.00%	0.46%	1.37%	0.00%	0.31%	0.00%	0.00%	1.36%	0.67%	0.00%	0.44%	0.00%	2.38%	0.33%	0.24%	0.59%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
