Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Путятинская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650					
18	"1. ""ЕДИНЕНИЕ"""	52	3	0	0	1	5	0	3	0	1	4	3	6	1	8	7	1	1	1	3	4					
		1.28%	1.47%	0.0%	0.0%	0.49%	3.33%	0.0%	1.32%	0.0%	0.84%	2.10%	2.72%	1.55%	2.77%	1.6%	0.86%	0.68%	0.97%	1.17%	5.17%	2.72%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	75	1	0	1	1	2	4	1	0	0	0	1	5	0	23	29	0	1	5	1	0					
		1.84%	0.49%	0.0%	0.68%	0.49%	1.33%	2.29%	0.44%	0.0%	0.0%	0.0%	0.90%	1.29%	0.0%	4.6%	3.57%	0.0%	0.97%	5.88%	1.72%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	609	28	13	34	14	21	43	23	38	17	27	9	62	4	91	85	31	14	12	18	25					
		15.01%	13.79%	16.88%	23.44%	6.86%	14.0%	24.71%	10.17%	20.65%	14.28%	14.21%	8.18%	16.02%	11.11%	18.2%	10.48%	21.23%	13.59%	14.11%	31.03%	17.00%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	55	11	1	1	0	3	2	2	1	1	0	0	6	0	6	17	1	0	0	1	2					
		1.35%	5.41%	1.29%	0.68%	0.0%	2.0%	1.14%	0.88%	0.54%	0.84%	0.0%	0.0%	1.55%	0.0%	1.2%	2.09%	0.68%	0.0%	0.0%	1.72%	1.36%					
22	"5. ""За Русь Святую"""	32	3	4	0	0	0	1	4	0	2	1	0	3	1	4	5	0	2	1	0	1					
		0.78%	1.47%	5.19%	0.0%	0.0%	0.0%	0.57%	1.76%	0.0%	1.68%	0.52%	0.0%	0.77%	2.77%	0.8%	0.61%	0.0%	1.94%	1.17%	0.0%	0.68%					
23	"6. ""Объединенная Российская партия ""Русь"""	13	2	0	0	0	1	0	2	0	0	0	1	1	0	1	3	0	0	0	1	1					
		0.32%	0.98%	0.0%	0.0%	0.0%	0.66%	0.0%	0.88%	0.0%	0.0%	0.0%	0.90%	0.25%	0.0%	0.2%	0.36%	0.0%	0.0%	0.0%	1.72%	0.68%					
24	"7. ""Новый курс - Автомобильная Россия"""	25	0	0	3	1	1	0	1	0	0	0	0	2	0	5	10	0	1	0	0	1					
		0.61%	0.0%	0.0%	2.06%	0.49%	0.66%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	1.0%	1.23%	0.0%	0.97%	0.0%	0.0%	0.68%					
25	"8. ""Народно-республиканская партия России"""	6	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0					
		0.14%	0.0%	0.0%	0.68%	0.0%	0.66%	0.0%	0.0%	0.0%	0.84%	0.52%	0.0%	0.0%	2.77%	0.0%	0.0%	0.0%	0.97%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	2	0	0	0	0	1	0	1	0	1	0	0	0	4	7	0	0	0	0	1					
		0.41%	0.98%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.54%	0.0%	0.52%	0.0%	0.0%	0.0%	0.8%	0.86%	0.0%	0.0%	0.0%	0.0%	0.68%					
27	"10. ""Аграрная партия России"""	388	10	5	21	0	9	29	24	25	11	8	4	76	7	29	76	28	8	0	9	9					
		9.56%	4.92%	6.49%	14.48%	0.0%	6.0%	16.66%	10.61%	13.58%	9.24%	4.21%	3.63%	19.63%	19.44%	5.8%	9.37%	19.17%	7.76%	0.0%	15.51%	6.12%					
28	"11. ""Истинные патриоты России"""	20	0	0	0	13	1	2	0	0	0	2	0	2	0	0	0	0	0	0	0	0					
		0.49%	0.0%	0.0%	0.0%	6.37%	0.66%	1.14%	0.0%	0.0%	0.0%	1.05%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	37	1	0	2	1	1	1	2	0	1	2	0	5	2	3	8	3	0	0	2	3					
		0.91%	0.49%	0.0%	1.37%	0.49%	0.66%	0.57%	0.88%	0.0%	0.84%	1.05%	0.0%	1.29%	5.55%	0.6%	0.98%	2.05%	0.0%	0.0%	3.44%	2.04%					
30	"13. ""Демократическая партия России"""	14	0	0	1	0	0	0	2	2	0	0	0	2	0	3	1	0	2	0	1	0					
		0.34%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.88%	1.08%	0.0%	0.0%	0.0%	0.51%	0.0%	0.6%	0.12%	0.0%	1.94%	0.0%	1.72%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	8	1	0	0	0	1	0	1	0	1	0	0	1	0	0	2	0	1	0	0	0					
		0.19%	0.49%	0.0%	0.0%	0.0%	0.66%	0.0%	0.44%	0.0%	0.84%	0.0%	0.0%	0.25%	0.0%	0.0%	0.24%	0.0%	0.97%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	8	0	0	1	0	0	0	0	0	1	1	1	0	0	1	2	1	0	0	0	0					
		0.19%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.52%	0.90%	0.0%	0.0%	0.2%	0.24%	0.68%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	232	18	0	1	11	6	6	11	13	7	4	4	16	0	34	61	7	8	16	4	5					
		5.72%	8.86%	0.0%	0.68%	5.39%	4.0%	3.44%	4.86%	7.06%	5.88%	2.10%	3.63%	4.13%	0.0%	6.8%	7.52%	4.79%	7.76%	18.82%	6.89%	3.40%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	16	1	0	0	0	5	0	0	3	1	1	0	0	1	3	0	0	0	0	0	1					
		0.39%	0.49%	0.0%	0.0%	0.0%	3.33%	0.0%	0.0%	1.63%	0.84%	0.52%	0.0%	0.0%	2.77%	0.6%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%					
35	"18. ""ЛДПР"""	379	20	10	12	28	7	29	25	11	20	8	8	18	1	57	87	17	10	2	1	8					
		9.34%	9.85%	12.98%	8.27%	13.72%	4.66%	16.66%	11.06%	5.97%	16.80%	4.21%	7.27%	4.65%	2.77%	11.4%	10.72%	11.64%	9.70%	2.35%	1.72%	5.44%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	64	0	1	2	8	2	2	5	4	2	1	1	8	1	6	6	4	0	5	2	4					
		1.57%	0.0%	1.29%	1.37%	3.92%	1.33%	1.14%	2.21%	2.17%	1.68%	0.52%	0.90%	2.06%	2.77%	1.2%	0.73%	2.73%	0.0%	5.88%	3.44%	2.72%					
37	"20. ""Политическая партия ""Единая Россия"""	1265	67	35	48	85	57	40	85	57	32	104	34	86	16	131	275	31	15	25	4	38					
		31.19%	33.00%	45.45%	33.10%	41.66%	38.0%	22.98%	37.61%	30.97%	26.89%	54.73%	30.90%	22.22%	44.44%	26.2%	33.90%	21.23%	14.56%	29.41%	6.89%	25.85%					
38	"21. ""Российская Конституционно-демократическая партия"""	9	2	0	0	0	0	2	0	0	0	2	0	1	0	0	0	1	0	0	0	1					
		0.22%	0.98%	0.0%	0.0%	0.0%	0.0%	1.14%	0.0%	0.0%	0.0%	1.05%	0.0%	0.25%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.68%					
39	"22. ""Развитие предпринимательства"""	16	0	0	0	1	0	0	0	2	1	0	2	2	0	0	1	1	1	1	0	4					
		0.39%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	1.08%	0.84%	0.0%	1.81%	0.51%	0.0%	0.0%	0.12%	0.68%	0.97%	1.17%	0.0%	2.72%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	421	17	6	14	20	10	6	20	17	15	10	28	58	1	44	75	13	32	9	8	18					
		10.38%	8.37%	7.79%	9.65%	9.80%	6.66%	3.44%	8.84%	9.23%	12.60%	5.26%	25.45%	14.98%	2.77%	8.8%	9.24%	8.90%	31.06%	10.58%	13.79%	12.24%					
																											
41	Против всех	181	11	2	2	14	8	2	4	3	4	6	6	13	0	31	47	5	5	6	1	11					
		4.46%	5.41%	2.59%	1.37%	6.86%	5.33%	1.14%	1.76%	1.63%	3.36%	3.15%	5.45%	3.35%	0.0%	6.2%	5.79%	3.42%	4.85%	7.05%	1.72%	7.48%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
