Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Гайнская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №4801	УИК №4802	УИК №4803	УИК №4804	УИК №4805	УИК №4806	УИК №4807	УИК №4808	УИК №4809	УИК №4810	УИК №4811	УИК №4812	УИК №4813	УИК №4814	УИК №4815	УИК №4816	УИК №4817	УИК №4818	УИК №4819	УИК №4820	УИК №4821	УИК №4822	УИК №4823	УИК №4824	УИК №4825	УИК №4826	УИК №4827	УИК №4828	УИК №4829					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	"1. ""ЕДИНЕНИЕ"""	306	14	11	33	13	19	11	2	0	3	8	9	12	1	14	14	3	6	12	2	12	7	14	7	2	4	5	14	42	12					
		4.24%	3.11%	2.39%	5.44%	4.59%	4.35%	7.97%	3.50%	0.0%	3.09%	4.76%	7.89%	3.08%	1.35%	5.6%	3.93%	3.70%	5.21%	2.85%	3.17%	7.59%	7.21%	3.41%	4.69%	1.53%	3.60%	2.43%	4.33%	6.81%	2.96%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	470	31	57	50	14	42	6	9	0	5	10	3	3	7	18	28	3	7	19	2	19	6	41	9	19	6	15	8	20	13					
		6.51%	6.88%	12.41%	8.25%	4.94%	9.63%	4.34%	15.78%	0.0%	5.15%	5.95%	2.63%	0.77%	9.45%	7.2%	7.86%	3.70%	6.08%	4.51%	3.17%	12.02%	6.18%	10.0%	6.04%	14.61%	5.40%	7.31%	2.47%	3.24%	3.20%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	276	15	8	22	9	17	7	2	0	1	4	4	16	0	12	17	3	1	15	0	10	8	25	5	3	4	9	18	30	11					
		3.82%	3.33%	1.74%	3.63%	3.18%	3.89%	5.07%	3.50%	0.0%	1.03%	2.38%	3.50%	4.11%	0.0%	4.8%	4.77%	3.70%	0.86%	3.56%	0.0%	6.32%	8.24%	6.09%	3.35%	2.30%	3.60%	4.39%	5.57%	4.87%	2.71%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	113	11	11	20	1	12	0	1	1	0	1	1	4	5	6	4	0	3	3	1	2	0	7	1	1	0	1	5	5	6					
		1.56%	2.44%	2.39%	3.30%	0.35%	2.75%	0.0%	1.75%	1.85%	0.0%	0.59%	0.87%	1.02%	6.75%	2.4%	1.12%	0.0%	2.60%	0.71%	1.58%	1.26%	0.0%	1.70%	0.67%	0.76%	0.0%	0.48%	1.54%	0.81%	1.48%					
22	"5. ""За Русь Святую"""	54	5	3	4	2	3	3	1	0	1	0	1	2	0	6	3	0	0	3	0	3	2	2	0	0	0	2	3	4	1					
		0.74%	1.11%	0.65%	0.66%	0.70%	0.68%	2.17%	1.75%	0.0%	1.03%	0.0%	0.87%	0.51%	0.0%	2.4%	0.84%	0.0%	0.0%	0.71%	0.0%	1.89%	2.06%	0.48%	0.0%	0.0%	0.0%	0.97%	0.92%	0.64%	0.24%					
23	"6. ""Объединенная Российская партия ""Русь"""	52	3	5	2	0	3	1	0	3	3	2	0	3	1	0	5	1	0	2	1	3	1	3	1	0	0	2	2	4	1					
		0.72%	0.66%	1.08%	0.33%	0.0%	0.68%	0.72%	0.0%	5.55%	3.09%	1.19%	0.0%	0.77%	1.35%	0.0%	1.40%	1.23%	0.0%	0.47%	1.58%	1.89%	1.03%	0.73%	0.67%	0.0%	0.0%	0.97%	0.61%	0.64%	0.24%					
24	"7. ""Новый курс - Автомобильная Россия"""	35	3	3	4	2	3	0	0	0	0	0	0	3	1	0	3	0	0	1	0	0	0	1	0	0	2	0	1	6	2					
		0.48%	0.66%	0.65%	0.66%	0.70%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.77%	1.35%	0.0%	0.84%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	1.80%	0.0%	0.30%	0.97%	0.49%					
25	"8. ""Народно-республиканская партия России"""	15	1	1	0	0	0	0	0	0	0	1	0	3	0	2	0	1	1	1	0	0	0	0	0	1	1	0	2	0	0					
		0.20%	0.22%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.77%	0.0%	0.8%	0.0%	1.23%	0.86%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.90%	0.0%	0.61%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	16	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	2	1	1	0	0	0	1	1	0	0	3					
		0.22%	0.22%	0.21%	0.16%	0.35%	0.0%	0.0%	0.0%	1.85%	0.0%	0.0%	0.0%	0.0%	1.35%	0.0%	0.0%	1.23%	0.0%	0.0%	3.17%	0.63%	1.03%	0.0%	0.0%	0.0%	0.90%	0.48%	0.0%	0.0%	0.74%					
27	"10. ""Аграрная партия России"""	108	4	8	7	8	7	5	1	0	0	5	0	5	0	3	8	1	1	7	1	1	2	10	0	3	2	0	2	15	2					
		1.49%	0.88%	1.74%	1.15%	2.82%	1.60%	3.62%	1.75%	0.0%	0.0%	2.97%	0.0%	1.28%	0.0%	1.2%	2.24%	1.23%	0.86%	1.66%	1.58%	0.63%	2.06%	2.43%	0.0%	2.30%	1.80%	0.0%	0.61%	2.43%	0.49%					
28	"11. ""Истинные патриоты России"""	14	0	2	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	2	3					
		0.19%	0.0%	0.43%	0.0%	0.35%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.87%	0.25%	0.0%	0.4%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.32%	0.74%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	172	15	18	23	12	5	2	3	1	1	5	4	20	3	7	3	0	5	6	2	3	4	2	2	4	1	6	5	7	3					
		2.38%	3.33%	3.92%	3.79%	4.24%	1.14%	1.44%	5.26%	1.85%	1.03%	2.97%	3.50%	5.14%	4.05%	2.8%	0.84%	0.0%	4.34%	1.42%	3.17%	1.89%	4.12%	0.48%	1.34%	3.07%	0.90%	2.92%	1.54%	1.13%	0.74%					
30	"13. ""Демократическая партия России"""	28	1	1	1	1	0	1	2	0	0	3	0	2	0	0	3	0	0	0	1	1	1	3	0	1	0	0	2	3	1					
		0.38%	0.22%	0.21%	0.16%	0.35%	0.0%	0.72%	3.50%	0.0%	0.0%	1.78%	0.0%	0.51%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	1.58%	0.63%	1.03%	0.73%	0.0%	0.76%	0.0%	0.0%	0.61%	0.48%	0.24%					
31	"14. ""Великая Россия - Евразийский Союз"""	33	2	2	5	1	2	1	0	0	0	2	2	1	1	1	2	0	0	2	0	1	1	0	0	0	0	2	1	2	2					
		0.45%	0.44%	0.43%	0.82%	0.35%	0.45%	0.72%	0.0%	0.0%	0.0%	1.19%	1.75%	0.25%	1.35%	0.4%	0.56%	0.0%	0.0%	0.47%	0.0%	0.63%	1.03%	0.0%	0.0%	0.0%	0.0%	0.97%	0.30%	0.32%	0.49%					
32	"15. ""Партия СЛОН"""	9	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	2	1					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	1.35%	0.0%	0.0%	0.0%	0.0%	0.23%	1.58%	0.63%	1.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.24%					
33	"16. ""Родина"" (народно-патриотический союз)"""	257	21	17	30	30	17	2	0	1	1	2	3	14	1	11	10	1	1	10	7	0	4	21	0	2	9	7	9	22	4					
		3.56%	4.66%	3.70%	4.95%	10.60%	3.89%	1.44%	0.0%	1.85%	1.03%	1.19%	2.63%	3.59%	1.35%	4.4%	2.80%	1.23%	0.86%	2.37%	11.11%	0.0%	4.12%	5.12%	0.0%	1.53%	8.10%	3.41%	2.78%	3.57%	0.98%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	37	0	2	2	1	1	2	0	1	3	1	0	1	1	2	2	0	1	3	0	1	3	1	1	0	1	0	4	0	3					
		0.51%	0.0%	0.43%	0.33%	0.35%	0.22%	1.44%	0.0%	1.85%	3.09%	0.59%	0.0%	0.25%	1.35%	0.8%	0.56%	0.0%	0.86%	0.71%	0.0%	0.63%	3.09%	0.24%	0.67%	0.0%	0.90%	0.0%	1.23%	0.0%	0.74%					
35	"18. ""ЛДПР"""	648	34	16	55	35	41	8	4	10	10	8	9	36	7	23	17	6	4	35	9	4	5	52	22	14	4	18	24	70	68					
		8.98%	7.55%	3.48%	9.07%	12.36%	9.40%	5.79%	7.01%	18.51%	10.30%	4.76%	7.89%	9.25%	9.45%	9.2%	4.77%	7.40%	3.47%	8.31%	14.28%	2.53%	5.15%	12.68%	14.76%	10.76%	3.60%	8.78%	7.43%	11.36%	16.79%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	211	13	16	16	19	10	3	5	0	4	0	2	5	4	4	14	1	6	13	1	6	0	17	0	9	0	6	9	8	20					
		2.92%	2.88%	3.48%	2.64%	6.71%	2.29%	2.17%	8.77%	0.0%	4.12%	0.0%	1.75%	1.28%	5.40%	1.6%	3.93%	1.23%	5.21%	3.08%	1.58%	3.79%	0.0%	4.14%	0.0%	6.92%	0.0%	2.92%	2.78%	1.29%	4.93%					
37	"20. ""Политическая партия ""Единая Россия"""	3303	198	199	233	99	205	67	20	31	41	80	61	181	26	93	148	53	69	225	26	77	42	130	91	61	62	103	182	315	185					
		45.77%	44.0%	43.35%	38.44%	34.98%	47.01%	48.55%	35.08%	57.40%	42.26%	47.61%	53.50%	46.52%	35.13%	37.2%	41.57%	65.43%	59.99%	53.44%	41.26%	48.73%	43.29%	31.70%	61.07%	46.92%	55.85%	50.24%	56.34%	51.13%	45.67%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	0	2	1	0	0	0	0	0	0	0	2	3	1	2	2	0	0	2	0	1	0	0	0	0	1	2	1	0	1					
		0.29%	0.0%	0.43%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.75%	0.77%	1.35%	0.8%	0.56%	0.0%	0.0%	0.47%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.90%	0.97%	0.30%	0.0%	0.24%					
39	"22. ""Развитие предпринимательства"""	12	0	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	2	1					
		0.16%	0.0%	0.21%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	1.03%	0.59%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.30%	0.32%	0.24%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	561	50	47	58	17	11	4	3	2	14	26	8	44	3	19	23	2	9	38	5	5	2	48	6	6	6	9	12	39	45					
		7.77%	11.11%	10.23%	9.57%	6.00%	2.52%	2.89%	5.26%	3.70%	14.43%	15.47%	7.01%	11.31%	4.05%	7.6%	6.46%	2.46%	7.82%	9.02%	7.93%	3.16%	2.06%	11.70%	4.02%	4.61%	5.40%	4.39%	3.71%	6.33%	11.11%					
																																				
41	Против всех	201	16	15	13	7	18	1	4	3	2	1	3	6	0	8	17	3	1	15	1	2	1	13	3	3	4	8	13	11	9					
		2.78%	3.55%	3.26%	2.14%	2.47%	4.12%	0.72%	7.01%	5.55%	2.06%	0.59%	2.63%	1.54%	0.0%	3.2%	4.77%	3.70%	0.86%	3.56%	1.58%	1.26%	1.03%	3.17%	2.01%	2.30%	3.60%	3.90%	4.02%	1.78%	2.22%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
