Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Тутаевская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7290	208	173	309	275	249	295	263	288	283	243	179	205	264	203	238	234	201	222	290	249	115	126	61	77	81	55	83	56	38	292	204	259	275	165	44	69	64	51	91	122	91					
		27.05%	27.44%	25.82%	30.47%	28.47%	24.63%	27.73%	25.63%	26.79%	26.45%	27.43%	20.18%	21.33%	23.22%	21.64%	23.45%	27.66%	20.24%	21.87%	26.56%	21.48%	39.79%	42.00%	36.09%	31.30%	44.26%	37.41%	41.71%	38.89%	50.00%	28.43%	24.70%	27.97%	30.76%	35.56%	28.39%	29.74%	38.79%	31.88%	49.19%	35.47%	37.92%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	113	1	4	5	5	0	6	2	5	7	4	3	6	5	6	4	4	3	4	6	8	0	1	1	0	0	1	1	0	0	1	2	5	8	1	0	2	0	1	0	0	1					
		0.42%	0.13%	0.60%	0.49%	0.52%	0.00%	0.56%	0.19%	0.47%	0.65%	0.45%	0.34%	0.62%	0.44%	0.64%	0.39%	0.47%	0.30%	0.39%	0.55%	0.69%	0.00%	0.33%	0.59%	0.00%	0.00%	0.68%	0.50%	0.00%	0.00%	0.10%	0.24%	0.54%	0.89%	0.22%	0.00%	0.86%	0.00%	0.63%	0.00%	0.00%	0.42%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
