Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Дальнегорская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №1963					
		0.66%	0.27%	0.94%	0.76%	0.95%	0.43%	0.88%	0.54%	0.74%	0.42%	0.69%	0.24%	0.70%	1.14%	1.13%	0.71%	0.42%	0.71%	0.33%	0.59%	1.84%	0.62%	0.00%	0.82%	0.59%	0.78%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5038	200	73	147	208	282	254	251	247	259	170	207	313	234	245	253	255	251	255	229	72	107	38	268	176	44					
		26.06%	17.71%	17.10%	28.11%	24.82%	29.97%	27.97%	26.87%	26.28%	27.15%	23.55%	25.27%	31.21%	29.70%	27.78%	25.79%	27.04%	25.51%	27.90%	27.16%	26.47%	16.67%	23.60%	27.43%	26.07%	34.11%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	382	2	5	7	20	20	17	17	25	23	18	20	27	17	30	26	23	20	20	17	5	6	6	9	1	1					
		1.98%	0.18%	1.17%	1.34%	2.39%	2.13%	1.87%	1.82%	2.66%	2.41%	2.49%	2.44%	2.69%	2.16%	3.40%	2.65%	2.44%	2.03%	2.19%	2.02%	1.84%	0.93%	3.73%	0.92%	0.15%	0.78%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6372	556	171	161	231	262	279	274	266	265	218	279	278	239	249	329	360	280	280	246	81	287	66	417	262	36					
		32.97%	49.25%	40.05%	30.78%	27.57%	27.84%	30.73%	29.34%	28.30%	27.78%	30.19%	34.07%	27.72%	30.33%	28.23%	33.54%	38.18%	28.46%	30.63%	29.18%	29.78%	44.70%	40.99%	42.68%	38.81%	27.91%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	53	0	1	2	6	3	0	5	2	2	1	2	0	5	6	3	1	4	1	1	0	1	0	4	3	0					
		0.27%	0.00%	0.23%	0.38%	0.72%	0.32%	0.00%	0.54%	0.21%	0.21%	0.14%	0.24%	0.00%	0.63%	0.68%	0.31%	0.11%	0.41%	0.11%	0.12%	0.00%	0.16%	0.00%	0.41%	0.44%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
