Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Юрлинская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №5301	УИК №5302	УИК №5303	УИК №5304	УИК №5305	УИК №5306	УИК №5307	УИК №5308	УИК №5309	УИК №5310	УИК №5311	УИК №5312	УИК №5313	УИК №5314	УИК №5315	УИК №5316	УИК №5317	УИК №5318	УИК №5319	УИК №5320	УИК №5321	УИК №5322	УИК №5323	УИК №5324	УИК №5325	УИК №5326	УИК №5327	УИК №5328	УИК №5329					
18	"1. ""ЕДИНЕНИЕ"""	194	13	41	1	8	3	8	2	6	7	7	2	7	2	13	3	9	4	5	6	12	7	0	3	8	11	1	0	1	4					
		3.57%	4.77%	2.62%	1.72%	7.54%	6.38%	3.98%	3.17%	4.34%	7.07%	2.36%	2.81%	2.90%	3.50%	5.53%	5.17%	6.08%	3.44%	1.79%	5.17%	4.8%	5.64%	0.0%	2.47%	5.75%	3.53%	2.63%	0.0%	1.14%	5.63%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	299	15	92	13	7	2	8	5	8	4	20	3	7	1	12	3	10	5	19	8	11	2	4	9	12	12	1	2	1	3					
		5.50%	5.51%	5.90%	22.41%	6.60%	4.25%	3.98%	7.93%	5.79%	4.04%	6.75%	4.22%	2.90%	1.75%	5.10%	5.17%	6.75%	4.31%	6.81%	6.89%	4.4%	1.61%	6.66%	7.43%	8.63%	3.85%	2.63%	2.85%	1.14%	4.22%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	168	9	31	0	13	0	4	2	2	5	9	0	6	4	8	0	3	0	8	9	12	2	3	2	3	17	0	3	7	6					
		3.09%	3.30%	1.98%	0.0%	12.26%	0.0%	1.99%	3.17%	1.44%	5.05%	3.04%	0.0%	2.48%	7.01%	3.40%	0.0%	2.02%	0.0%	2.86%	7.75%	4.8%	1.61%	5.0%	1.65%	2.15%	5.46%	0.0%	4.28%	8.04%	8.45%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	82	2	28	3	2	1	2	1	0	5	4	0	2	1	2	1	0	0	11	2	2	1	2	4	2	1	1	1	0	1					
		1.50%	0.73%	1.79%	5.17%	1.88%	2.12%	0.99%	1.58%	0.0%	5.05%	1.35%	0.0%	0.82%	1.75%	0.85%	1.72%	0.0%	0.0%	3.94%	1.72%	0.8%	0.80%	3.33%	3.30%	1.43%	0.32%	2.63%	1.42%	0.0%	1.40%					
22	"5. ""За Русь Святую"""	40	0	3	1	1	0	2	1	1	0	1	4	2	0	0	4	2	2	5	2	2	1	0	3	2	1	0	0	0	0					
		0.73%	0.0%	0.19%	1.72%	0.94%	0.0%	0.99%	1.58%	0.72%	0.0%	0.33%	5.63%	0.82%	0.0%	0.0%	6.89%	1.35%	1.72%	1.79%	1.72%	0.8%	0.80%	0.0%	2.47%	1.43%	0.32%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	57	2	11	1	1	1	5	1	2	3	5	0	3	0	1	1	0	0	2	1	5	2	2	3	1	2	0	0	1	1					
		1.04%	0.73%	0.70%	1.72%	0.94%	2.12%	2.48%	1.58%	1.44%	3.03%	1.68%	0.0%	1.24%	0.0%	0.42%	1.72%	0.0%	0.0%	0.71%	0.86%	2.0%	1.61%	3.33%	2.47%	0.71%	0.64%	0.0%	0.0%	1.14%	1.40%					
24	"7. ""Новый курс - Автомобильная Россия"""	23	1	8	0	0	0	1	0	0	1	2	0	0	2	0	0	0	0	0	1	2	1	1	2	0	1	0	0	0	0					
		0.42%	0.36%	0.51%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	1.01%	0.67%	0.0%	0.0%	3.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.8%	0.80%	1.66%	1.65%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	14	1	3	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	3	1	1	0	0	1	0	0	0	0	0	1					
		0.25%	0.36%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.41%	1.75%	0.0%	0.0%	0.0%	0.0%	1.07%	0.86%	0.4%	0.0%	0.0%	0.82%	0.0%	0.0%	0.0%	0.0%	0.0%	1.40%					
26	"9. ""Российская экологическая партия ""Зеленые"""	13	2	4	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1					
		0.23%	0.73%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.01%	0.0%	0.0%	0.41%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.8%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.14%	1.40%					
27	"10. ""Аграрная партия России"""	259	9	82	1	4	0	13	2	1	7	22	2	17	9	12	17	3	4	22	8	6	2	0	3	3	4	0	3	2	1					
		4.76%	3.30%	5.25%	1.72%	3.77%	0.0%	6.46%	3.17%	0.72%	7.07%	7.43%	2.81%	7.05%	15.78%	5.10%	29.31%	2.02%	3.44%	7.88%	6.89%	2.4%	1.61%	0.0%	2.47%	2.15%	1.28%	0.0%	4.28%	2.29%	1.40%					
28	"11. ""Истинные патриоты России"""	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	1	0	0	0	0					
		0.11%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	1.61%	0.0%	0.82%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	66	3	16	0	0	0	1	1	1	0	6	0	3	0	6	2	2	1	9	0	5	2	3	1	2	0	0	0	1	1					
		1.21%	1.10%	1.02%	0.0%	0.0%	0.0%	0.49%	1.58%	0.72%	0.0%	2.02%	0.0%	1.24%	0.0%	2.55%	3.44%	1.35%	0.86%	3.22%	0.0%	2.0%	1.61%	5.0%	0.82%	1.43%	0.0%	0.0%	0.0%	1.14%	1.40%					
30	"13. ""Демократическая партия России"""	23	1	6	1	0	0	0	0	0	0	2	1	0	0	0	0	0	1	3	0	3	1	1	0	1	1	0	0	1	0					
		0.42%	0.36%	0.38%	1.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	1.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	1.07%	0.0%	1.2%	0.80%	1.66%	0.0%	0.71%	0.32%	0.0%	0.0%	1.14%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	29	0	12	0	1	0	1	1	0	3	0	0	1	0	0	0	3	0	2	0	0	0	0	1	0	3	0	0	1	0					
		0.53%	0.0%	0.76%	0.0%	0.94%	0.0%	0.49%	1.58%	0.0%	3.03%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	2.02%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	0.82%	0.0%	0.96%	0.0%	0.0%	1.14%	0.0%					
32	"15. ""Партия СЛОН"""	18	2	5	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	1					
		0.33%	0.73%	0.32%	3.44%	1.88%	0.0%	0.99%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	1.65%	0.71%	0.0%	0.0%	0.0%	0.0%	1.40%					
33	"16. ""Родина"" (народно-патриотический союз)"""	102	6	21	0	3	1	1	3	2	0	5	0	2	3	3	1	4	1	6	8	4	5	0	1	3	10	0	0	7	2					
		1.87%	2.20%	1.34%	0.0%	2.83%	2.12%	0.49%	4.76%	1.44%	0.0%	1.68%	0.0%	0.82%	5.26%	1.27%	1.72%	2.70%	0.86%	2.15%	6.89%	1.6%	4.03%	0.0%	0.82%	2.15%	3.21%	0.0%	0.0%	8.04%	2.81%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	36	2	5	0	1	0	1	0	0	1	0	1	2	0	2	0	1	3	4	3	2	0	2	2	0	1	1	0	2	0					
		0.66%	0.73%	0.32%	0.0%	0.94%	0.0%	0.49%	0.0%	0.0%	1.01%	0.0%	1.40%	0.82%	0.0%	0.85%	0.0%	0.67%	2.58%	1.43%	2.58%	0.8%	0.0%	3.33%	1.65%	0.0%	0.32%	2.63%	0.0%	2.29%	0.0%					
35	"18. ""ЛДПР"""	545	36	168	3	12	9	20	7	7	2	23	3	19	13	24	4	27	14	26	13	19	11	2	6	18	14	6	19	14	6					
		10.03%	13.23%	10.77%	5.17%	11.32%	19.14%	9.95%	11.11%	5.07%	2.02%	7.77%	4.22%	7.88%	22.80%	10.21%	6.89%	18.24%	12.06%	9.31%	11.20%	7.6%	8.87%	3.33%	4.95%	12.94%	4.50%	15.78%	27.14%	16.09%	8.45%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	236	4	63	0	2	1	9	3	2	2	2	0	11	0	6	2	6	7	9	8	35	11	5	10	2	25	1	2	5	3					
		4.34%	1.47%	4.04%	0.0%	1.88%	2.12%	4.47%	4.76%	1.44%	2.02%	0.67%	0.0%	4.56%	0.0%	2.55%	3.44%	4.05%	6.03%	3.22%	6.89%	14.0%	8.87%	8.33%	8.26%	1.43%	8.03%	2.63%	2.85%	5.74%	4.22%					
37	"20. ""Политическая партия ""Единая Россия"""	2301	129	701	22	36	22	86	17	80	43	131	43	90	10	101	12	59	49	86	32	92	56	29	44	56	179	17	29	24	26					
		42.36%	47.42%	44.96%	37.93%	33.96%	46.80%	42.78%	26.98%	57.97%	43.43%	44.25%	60.56%	37.34%	17.54%	42.97%	20.68%	39.86%	42.24%	30.82%	27.58%	36.8%	45.16%	48.33%	36.36%	40.28%	57.55%	44.73%	41.42%	27.58%	36.61%					
38	"21. ""Российская Конституционно-демократическая партия"""	15	0	2	2	1	2	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0	0					
		0.27%	0.0%	0.12%	3.44%	0.94%	4.25%	0.0%	0.0%	0.0%	1.01%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.86%	0.4%	0.0%	0.0%	0.82%	0.0%	0.32%	0.0%	1.42%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	14	1	7	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0					
		0.25%	0.36%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	1.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.86%	0.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	518	23	173	4	10	4	18	6	6	10	25	2	43	4	27	5	5	14	22	7	24	7	4	10	15	16	7	6	13	8					
		9.53%	8.45%	11.09%	6.89%	9.43%	8.51%	8.95%	9.52%	4.34%	10.10%	8.44%	2.81%	17.84%	7.01%	11.48%	8.62%	3.37%	12.06%	7.88%	6.03%	9.6%	5.64%	6.66%	8.26%	10.79%	5.14%	18.42%	8.57%	14.94%	11.26%					
																																				
41	Против всех	199	8	41	4	1	1	6	5	9	1	12	7	17	5	7	3	10	3	27	3	5	1	1	6	4	1	2	3	3	3					
		3.66%	2.94%	2.62%	6.89%	0.94%	2.12%	2.98%	7.93%	6.52%	1.01%	4.05%	9.85%	7.05%	8.77%	2.97%	5.17%	6.75%	2.58%	9.67%	2.58%	2.0%	0.80%	1.66%	4.95%	2.87%	0.32%	5.26%	4.28%	3.44%	4.22%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
