Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Пучежская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698					
		0.52%	0.24%	1.29%	1.02%	0.39%	0.83%	0.67%	0.17%	0.28%	0.00%	0.00%	0.80%	0.37%	0.48%	0.64%	0.00%	0.00%	0.00%	0.00%	0.65%	1.05%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	11	1	1	0	1	4	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0					
		0.13%	0.12%	0.10%	0.00%	0.13%	1.10%	0.10%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.64%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	947	119	146	61	92	22	104	74	26	24	16	36	27	15	13	12	13	15	4	16	35	47	9	19	2					
		11.27%	14.12%	14.50%	15.56%	11.95%	6.06%	9.96%	12.35%	7.26%	9.88%	15.09%	9.57%	9.93%	7.18%	8.33%	10.43%	14.61%	9.20%	3.42%	10.32%	12.28%	15.16%	5.26%	14.07%	1.60%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	63	3	6	1	3	2	6	1	2	0	4	2	4	5	7	1	2	2	1	0	4	1	0	3	3					
		0.75%	0.36%	0.60%	0.26%	0.39%	0.55%	0.57%	0.17%	0.56%	0.00%	3.77%	0.53%	1.47%	2.39%	4.49%	0.87%	2.25%	1.23%	0.85%	0.00%	1.40%	0.32%	0.00%	2.22%	2.40%					
23	6.Политическая партия «Партия социальной справедливости»	22	0	2	2	2	3	5	1	0	1	0	1	0	0	0	0	1	1	0	0	0	2	0	0	1					
		0.26%	0.00%	0.20%	0.51%	0.26%	0.83%	0.48%	0.17%	0.00%	0.41%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	1.12%	0.61%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.80%					
24	7.Политическая партия «Либерально-демократическая партия России»	723	72	75	34	68	35	107	55	38	16	6	26	29	20	15	9	6	15	13	16	20	17	17	7	7					
		8.60%	8.54%	7.45%	8.67%	8.83%	9.64%	10.25%	9.18%	10.61%	6.58%	5.66%	6.91%	10.66%	9.57%	9.62%	7.83%	6.74%	9.20%	11.11%	10.32%	7.02%	5.48%	9.94%	5.19%	5.60%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	544	49	86	35	42	17	69	34	20	12	3	32	24	3	8	10	6	7	5	16	26	16	13	7	4					
		6.47%	5.81%	8.54%	8.93%	5.45%	4.68%	6.61%	5.68%	5.59%	4.94%	2.83%	8.51%	8.82%	1.44%	5.13%	8.70%	6.74%	4.29%	4.27%	10.32%	9.12%	5.16%	7.60%	5.19%	3.20%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	53	5	6	3	5	8	7	0	7	2	0	3	1	0	0	0	0	0	2	0	3	1	0	0	0					
		0.63%	0.59%	0.60%	0.77%	0.65%	2.20%	0.67%	0.00%	1.96%	0.82%	0.00%	0.80%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	1.71%	0.00%	1.05%	0.32%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5525	566	628	238	511	221	713	406	251	148	67	254	167	155	102	72	55	109	83	95	178	197	121	95	93					
		65.75%	67.14%	62.36%	60.71%	66.36%	60.88%	68.30%	67.78%	70.11%	60.91%	63.21%	67.55%	61.40%	74.16%	65.38%	62.61%	61.80%	66.87%	70.94%	61.29%	62.46%	63.55%	70.76%	70.37%	74.40%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	42	5	4	1	4	6	2	7	1	1	0	0	2	3	0	0	0	0	0	1	1	2	1	1	0					
		0.50%	0.59%	0.40%	0.26%	0.52%	1.65%	0.19%	1.17%	0.28%	0.41%	0.00%	0.00%	0.74%	1.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.35%	0.65%	0.58%	0.74%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
