Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Каратузская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431					
		8.62%	11.23%	10.09%	8.88%	11.02%	9.05%	5.39%	6.62%	2.91%	7.67%	9.77%	2.33%	0.00%	7.55%	6.58%	7.21%	8.98%	9.37%	6.93%	7.99%	7.41%	0.00%	10.20%	8.00%	7.06%	4.13%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1173	117	179	86	237	26	26	22	28	26	67	4	9	35	30	30	31	67	21	37	11	2	18	7	25	32					
		13.63%	17.51%	16.42%	15.58%	16.42%	13.07%	12.75%	7.28%	9.06%	7.39%	10.91%	9.30%	9.89%	10.57%	9.40%	9.84%	18.56%	20.24%	7.66%	9.54%	20.37%	5.88%	18.37%	14.00%	14.71%	14.68%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	66	7	12	5	11	0	2	1	2	5	6	0	1	2	1	0	0	2	2	0	1	0	0	0	2	4					
		0.77%	1.05%	1.10%	0.91%	0.76%	0.00%	0.98%	0.33%	0.65%	1.42%	0.98%	0.00%	1.10%	0.60%	0.31%	0.00%	0.00%	0.60%	0.73%	0.00%	1.85%	0.00%	0.00%	0.00%	1.18%	1.83%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1998	169	298	144	370	49	51	85	78	77	148	1	39	27	48	39	22	76	30	118	11	7	16	4	29	62					
		23.22%	25.30%	27.34%	26.09%	25.64%	24.62%	25.00%	28.15%	25.24%	21.88%	24.10%	2.33%	42.86%	8.16%	15.05%	12.79%	13.17%	22.96%	10.95%	30.41%	20.37%	20.59%	16.33%	8.00%	17.06%	28.44%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	130	10	16	11	23	2	2	4	11	11	5	1	1	2	7	4	3	2	8	3	0	0	0	2	1	1					
		1.51%	1.50%	1.47%	1.99%	1.59%	1.01%	0.98%	1.32%	3.56%	3.13%	0.81%	2.33%	1.10%	0.60%	2.19%	1.31%	1.80%	0.60%	2.92%	0.77%	0.00%	0.00%	0.00%	4.00%	0.59%	0.46%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4268	274	453	247	621	99	109	162	173	194	311	33	40	239	194	207	91	146	151	192	26	25	53	33	96	99					
		49.59%	41.02%	41.56%	44.75%	43.04%	49.75%	53.43%	53.64%	55.99%	55.11%	50.65%	76.74%	43.96%	72.21%	60.82%	67.87%	54.49%	44.11%	55.11%	49.48%	48.15%	73.53%	54.08%	66.00%	56.47%	45.41%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	43	4	4	3	7	1	1	3	4	2	4	0	0	1	0	0	0	2	1	2	1	0	1	0	1	1					
		0.50%	0.60%	0.37%	0.54%	0.49%	0.50%	0.49%	0.99%	1.29%	0.57%	0.65%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.60%	0.36%	0.52%	1.85%	0.00%	1.02%	0.00%	0.59%	0.46%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
