Выборы Президента Российской Федерации																																											
																																											
Наименование Избирательной комиссии:    Исетская																																											
																																											
Итоги голосования 																																											
																																											
		Сумма	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355					
11	Число полученных открепительных  удостоверений	477	46	46	65	16	0	11	0	0	14	0	5	75	2	2	8	28	2	9	7	11	13	22	15	36	12	0	9	2	3	5	0	2	9	0	2	0					
12	Число выданных открепительных удостоверений	470	46	44	65	14	0	11	0	0	14	0	5	74	2	2	8	28	2	9	7	11	13	22	15	35	12	0	9	2	3	5	0	1	9	0	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	159	30	10	22	1	1	1	2	2	6	0	0	6	6	3	4	4	1	2	4	4	5	6	7	10	2	2	2	0	3	2	2	4	1	0	4	0					
14	Число неиспользованных открепительных удостоверений	7	0	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0					
15	"Число открепительных удостоверений, выданных в ТИК"	8	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																											
18	. Глазьев Сергей Юрьевич	349	29	28	35	18	1	15	1	2	7	2	2	29	3	3	7	23	7	6	6	14	6	25	2	14	1	1	0	1	15	0	0	11	28	2	0	5					
		2.18%	2.45%	2.09%	2.21%	3.96%	0.49%	2.75%	1.33%	2.33%	1.83%	1.00%	2.44%	2.48%	3.09%	2.54%	3.08%	2.32%	2.31%	1.63%	1.84%	2.45%	1.06%	3.48%	0.23%	1.84%	0.34%	0.73%	0.00%	0.70%	3.08%	0.00%	0.00%	3.68%	3.82%	1.50%	0.00%	6.76%					
19	. Малышкин Олег Александрович	713	53	38	78	33	23	29	0	8	15	7	7	65	2	11	13	70	10	7	4	18	22	40	3	36	9	7	4	6	19	9	5	10	41	6	4	1					
		4.46%	4.47%	2.84%	4.92%	7.27%	11.22%	5.32%	0.00%	9.30%	3.93%	3.50%	8.54%	5.56%	2.06%	9.32%	5.73%	7.06%	3.30%	1.91%	1.23%	3.15%	3.88%	5.57%	0.34%	4.74%	3.10%	5.11%	4.40%	4.23%	3.90%	6.57%	4.63%	3.34%	5.59%	4.51%	2.70%	1.35%					
20	. Миронов Сергей Михайлович	92	5	7	10	4	1	2	0	4	1	0	1	4	0	0	1	6	1	2	2	0	2	3	1	7	3	1	0	3	5	1	2	3	7	1	1	1					
		0.57%	0.42%	0.52%	0.63%	0.88%	0.49%	0.37%	0.00%	4.65%	0.26%	0.00%	1.22%	0.34%	0.00%	0.00%	0.44%	0.61%	0.33%	0.54%	0.61%	0.00%	0.35%	0.42%	0.11%	0.92%	1.03%	0.73%	0.00%	2.11%	1.03%	0.73%	1.85%	1.00%	0.95%	0.75%	0.68%	1.35%					
21	. Путин Владимир Владимирович	11114	760	893	986	304	114	438	53	64	199	92	52	781	81	82	121	692	183	280	267	388	430	478	849	533	222	103	70	111	336	105	92	203	497	99	93	63					
		69.46%	64.14%	66.74%	62.21%	66.96%	55.61%	80.37%	70.67%	74.42%	52.09%	46.00%	63.41%	66.75%	83.51%	69.49%	53.30%	69.83%	60.40%	76.29%	81.90%	67.83%	75.84%	66.57%	97.59%	70.22%	76.55%	75.18%	76.92%	78.17%	68.99%	76.64%	85.19%	67.89%	67.80%	74.44%	62.84%	85.14%					
22	. Хакамада Ирина Муцуовна	399	41	65	47	18	10	6	4	3	5	1	1	31	2	1	12	14	3	5	6	17	19	15	2	14	9	4	0	4	6	1	1	6	19	1	5	1					
		2.49%	3.46%	4.86%	2.97%	3.96%	4.88%	1.10%	5.33%	3.49%	1.31%	0.50%	1.22%	2.65%	2.06%	0.85%	5.29%	1.41%	0.99%	1.36%	1.84%	2.97%	3.35%	2.09%	0.23%	1.84%	3.10%	2.92%	0.00%	2.82%	1.23%	0.73%	0.93%	2.01%	2.59%	0.75%	3.38%	1.35%					
23	. Харитонов Николай Михайлович	2724	223	234	347	60	44	50	12	2	142	89	16	200	6	19	59	156	86	58	39	102	72	134	11	123	37	21	12	13	87	18	7	63	124	15	42	1					
		17.02%	18.82%	17.49%	21.89%	13.22%	21.46%	9.17%	16.00%	2.33%	37.17%	44.50%	19.51%	17.09%	6.19%	16.10%	25.99%	15.74%	28.38%	15.80%	11.96%	17.83%	12.70%	18.66%	1.26%	16.21%	12.76%	15.33%	13.19%	9.15%	17.86%	13.14%	6.48%	21.07%	16.92%	11.28%	28.38%	1.35%					
																																											
24	Против всех	487	68	65	65	13	11	5	4	3	10	8	1	42	3	2	11	22	8	8	1	26	12	17	2	25	6	0	4	3	10	3	1	1	13	9	3	2					
		3.04%	5.74%	4.86%	4.10%	2.86%	5.37%	0.92%	5.33%	3.49%	2.62%	4.00%	1.22%	3.59%	3.09%	1.69%	4.85%	2.22%	2.64%	2.18%	0.31%	4.55%	2.12%	2.37%	0.23%	3.29%	2.07%	0.00%	4.40%	2.11%	2.05%	2.19%	0.93%	0.33%	1.77%	6.77%	2.03%	2.70%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
