Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Калязинская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403					
		2.69%	1.76%	0.0%	0.0%	3.05%	1.84%	2.33%	0.0%	0.0%	2.29%	2.24%	2.83%	0.0%	3.21%	1.62%	1.20%	0.0%	1.12%	3.06%	2.20%	1.96%	0.51%	1.73%	0.0%	3.35%	3.05%	3.21%	3.53%	3.84%	4.16%					
22	"5. ""За Русь Святую"""	142	1	4	1	0	2	2	3	4	5	0	0	1	6	1	1	4	6	1	0	2	3	2	0	20	11	17	26	16	3					
		1.22%	0.35%	2.66%	0.76%	0.0%	0.92%	0.77%	1.63%	1.95%	1.90%	0.0%	0.0%	0.64%	1.07%	0.32%	0.60%	2.89%	1.69%	0.61%	0.0%	0.65%	1.55%	0.86%	0.0%	1.52%	1.52%	1.11%	1.83%	0.96%	4.16%					
23	"6. ""Объединенная Российская партия ""Русь"""	23	1	0	0	0	2	1	0	1	0	0	2	0	1	0	1	0	0	3	0	0	2	1	0	1	1	2	1	2	1					
		0.19%	0.35%	0.0%	0.0%	0.0%	0.92%	0.38%	0.0%	0.48%	0.0%	0.0%	1.41%	0.0%	0.17%	0.0%	0.60%	0.0%	0.0%	1.84%	0.0%	0.0%	1.03%	0.43%	0.0%	0.07%	0.13%	0.13%	0.07%	0.12%	1.38%					
24	"7. ""Новый курс - Автомобильная Россия"""	125	0	2	0	2	3	3	0	5	2	2	0	3	5	6	1	0	2	0	1	4	5	3	0	9	2	20	18	26	1					
		1.07%	0.0%	1.33%	0.0%	1.52%	1.38%	1.16%	0.0%	2.43%	0.76%	2.24%	0.0%	1.92%	0.89%	1.94%	0.60%	0.0%	0.56%	0.0%	0.55%	1.30%	2.59%	1.30%	0.0%	0.68%	0.27%	1.31%	1.27%	1.56%	1.38%					
25	"8. ""Народно-республиканская партия России"""	22	0	1	0	1	0	1	2	1	1	0	1	0	1	2	0	1	1	0	1	0	0	0	0	1	0	2	2	3	0					
		0.19%	0.0%	0.66%	0.0%	0.76%	0.0%	0.38%	1.09%	0.48%	0.38%	0.0%	0.70%	0.0%	0.17%	0.64%	0.0%	0.72%	0.28%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.13%	0.14%	0.18%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	43	0	0	0	0	0	1	1	4	3	0	1	2	0	2	1	1	0	0	0	0	2	0	0	4	7	3	6	4	1					
		0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.54%	1.95%	1.14%	0.0%	0.70%	1.28%	0.0%	0.64%	0.60%	0.72%	0.0%	0.0%	0.0%	0.0%	1.03%	0.0%	0.0%	0.30%	0.97%	0.19%	0.42%	0.24%	1.38%					
27	"10. ""Аграрная партия России"""	1035	39	11	44	23	21	49	25	27	38	6	9	51	56	44	43	12	63	28	21	72	15	17	4	53	40	66	71	81	6					
		8.94%	13.78%	7.33%	33.84%	17.55%	9.67%	19.06%	13.66%	13.17%	14.50%	6.74%	6.38%	32.69%	9.99%	14.28%	25.90%	8.69%	17.79%	17.17%	11.60%	23.52%	7.77%	7.39%	5.71%	4.04%	5.56%	4.33%	5.01%	4.86%	8.33%					
28	"11. ""Истинные патриоты России"""	9	1	0	1	0	0	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0					
		0.07%	0.35%	0.0%	0.76%	0.0%	0.0%	0.0%	0.54%	0.0%	0.76%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.06%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	190	11	3	1	2	2	10	5	0	4	1	5	2	13	8	1	5	3	1	1	1	2	2	1	14	10	20	33	29	0					
		1.64%	3.88%	2.0%	0.76%	1.52%	0.92%	3.89%	2.73%	0.0%	1.52%	1.12%	3.54%	1.28%	2.32%	2.59%	0.60%	3.62%	0.84%	0.61%	0.55%	0.32%	1.03%	0.86%	1.42%	1.06%	1.39%	1.31%	2.33%	1.74%	0.0%					
30	"13. ""Демократическая партия России"""	50	0	2	0	0	3	2	0	1	1	0	1	3	0	2	1	0	0	0	0	2	1	2	1	2	6	5	10	4	1					
		0.43%	0.0%	1.33%	0.0%	0.0%	1.38%	0.77%	0.0%	0.48%	0.38%	0.0%	0.70%	1.92%	0.0%	0.64%	0.60%	0.0%	0.0%	0.0%	0.0%	0.65%	0.51%	0.86%	1.42%	0.15%	0.83%	0.32%	0.70%	0.24%	1.38%					
31	"14. ""Великая Россия - Евразийский Союз"""	28	1	3	0	0	2	1	4	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	4	0	0	5	4	0					
		0.24%	0.35%	2.0%	0.0%	0.0%	0.92%	0.38%	2.18%	0.0%	0.38%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	1.42%	0.30%	0.0%	0.0%	0.35%	0.24%	0.0%					
32	"15. ""Партия СЛОН"""	26	0	1	0	0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	0	1	0	3	0	2	2	2	5	2	2					
		0.22%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.38%	1.12%	0.0%	0.0%	0.17%	0.32%	0.60%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	1.30%	0.0%	0.15%	0.27%	0.13%	0.35%	0.12%	2.77%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1176	25	3	5	9	18	17	12	13	28	10	11	14	82	24	12	3	25	14	11	19	31	27	4	136	83	166	164	204	6					
		10.15%	8.83%	2.0%	3.84%	6.87%	8.29%	6.61%	6.55%	6.34%	10.68%	11.23%	7.80%	8.97%	14.64%	7.79%	7.22%	2.17%	7.06%	8.58%	6.07%	6.20%	16.06%	11.73%	5.71%	10.38%	11.54%	10.90%	11.58%	12.25%	8.33%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	46	1	0	0	1	1	4	1	1	1	1	0	0	0	1	0	3	3	1	1	0	0	4	0	5	5	4	4	2	2					
		0.39%	0.35%	0.0%	0.0%	0.76%	0.46%	1.55%	0.54%	0.48%	0.38%	1.12%	0.0%	0.0%	0.0%	0.32%	0.0%	2.17%	0.84%	0.61%	0.55%	0.0%	0.0%	1.73%	0.0%	0.38%	0.69%	0.26%	0.28%	0.12%	2.77%					
35	"18. ""ЛДПР"""	1334	31	19	18	16	29	16	17	22	21	10	22	22	39	44	13	15	42	13	22	27	32	25	5	163	68	217	154	209	3					
		11.52%	10.95%	12.66%	13.84%	12.21%	13.36%	6.22%	9.28%	10.73%	8.01%	11.23%	15.60%	14.10%	6.96%	14.28%	7.83%	10.86%	11.86%	7.97%	12.15%	8.82%	16.58%	10.86%	7.14%	12.44%	9.45%	14.25%	10.87%	12.56%	4.16%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	289	12	4	4	2	6	9	4	7	7	3	2	2	13	10	1	7	13	3	1	9	5	7	4	31	15	22	44	41	1					
		2.49%	4.24%	2.66%	3.07%	1.52%	2.76%	3.50%	2.18%	3.41%	2.67%	3.37%	1.41%	1.28%	2.32%	3.24%	0.60%	5.07%	3.67%	1.84%	0.55%	2.94%	2.59%	3.04%	5.71%	2.36%	2.08%	1.44%	3.10%	2.46%	1.38%					
37	"20. ""Политическая партия ""Единая Россия"""	4056	80	75	27	39	65	61	67	82	73	25	55	30	195	94	54	54	141	48	78	114	65	94	26	506	277	554	448	600	29					
		35.03%	28.26%	50.0%	20.76%	29.77%	29.95%	23.73%	36.61%	40.0%	27.86%	28.08%	39.00%	19.23%	34.82%	30.51%	32.53%	39.13%	39.83%	29.44%	43.09%	37.25%	33.67%	40.86%	37.14%	38.62%	38.52%	36.39%	31.63%	36.05%	40.27%					
38	"21. ""Российская Конституционно-демократическая партия"""	15	0	0	0	0	0	0	1	0	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	1	1	3	1	3	0					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	1.41%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.13%	0.19%	0.07%	0.18%	0.0%					
39	"22. ""Развитие предпринимательства"""	28	3	0	0	0	0	1	0	1	2	0	0	0	1	0	0	0	1	0	0	3	0	0	1	1	2	6	1	5	0					
		0.24%	1.06%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.48%	0.76%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.98%	0.0%	0.0%	1.42%	0.07%	0.27%	0.39%	0.07%	0.30%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1246	33	6	13	12	22	34	23	14	33	9	8	8	67	34	21	19	20	23	25	19	12	21	6	155	71	163	199	173	3					
		10.76%	11.66%	4.0%	10.0%	9.16%	10.13%	13.22%	12.56%	6.82%	12.59%	10.11%	5.67%	5.12%	11.96%	11.03%	12.65%	13.76%	5.64%	14.11%	13.81%	6.20%	6.21%	9.13%	8.57%	11.83%	9.87%	10.70%	14.05%	10.39%	4.16%					
																																				
41	Против всех	466	12	4	8	9	17	11	4	14	16	10	10	4	19	11	6	4	8	8	8	8	9	5	7	53	14	71	61	53	2					
		4.02%	4.24%	2.66%	6.15%	6.87%	7.83%	4.28%	2.18%	6.82%	6.10%	11.23%	7.09%	2.56%	3.39%	3.57%	3.61%	2.89%	2.25%	4.90%	4.41%	2.61%	4.66%	2.17%	9.99%	4.04%	1.94%	4.66%	4.30%	3.18%	2.77%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
