Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Уметская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038					
		0.06%	0.0%	0.0%	0.39%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	48	1	2	3	0	7	3	0	0	1	1	0	3	5	1	1	3	3	3	11					
		0.77%	0.36%	0.93%	1.17%	0.0%	2.14%	1.33%	0.0%	0.0%	0.33%	0.41%	0.0%	1.64%	1.95%	0.70%	0.33%	0.87%	0.76%	0.6%	0.78%					
30	"13. ""Демократическая партия России"""	19	0	0	0	0	0	1	0	0	1	0	0	1	0	0	2	1	2	3	8					
		0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.33%	0.0%	0.0%	0.54%	0.0%	0.0%	0.66%	0.29%	0.50%	0.6%	0.57%					
31	"14. ""Великая Россия - Евразийский Союз"""	19	0	0	0	2	5	1	0	1	2	0	0	0	1	2	0	0	0	2	3					
		0.30%	0.0%	0.0%	0.0%	1.05%	1.52%	0.44%	0.0%	0.41%	0.66%	0.0%	0.0%	0.0%	0.39%	1.41%	0.0%	0.0%	0.0%	0.4%	0.21%					
32	"15. ""Партия СЛОН"""	8	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	1	0	1	2					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.70%	0.33%	0.29%	0.0%	0.2%	0.14%					
33	"16. ""Родина"" (народно-патриотический союз)"""	270	11	15	7	8	6	7	11	7	7	10	4	6	9	5	17	9	19	31	81					
		4.38%	3.98%	6.97%	2.73%	4.23%	1.83%	3.11%	3.88%	2.92%	2.32%	4.18%	4.34%	3.29%	3.51%	3.54%	5.66%	2.63%	4.82%	6.2%	5.79%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	23	0	0	0	2	2	0	1	0	2	2	1	2	0	1	0	2	3	1	4					
		0.37%	0.0%	0.0%	0.0%	1.05%	0.61%	0.0%	0.35%	0.0%	0.66%	0.83%	1.08%	1.09%	0.0%	0.70%	0.0%	0.58%	0.76%	0.2%	0.28%					
35	"18. ""ЛДПР"""	600	15	20	20	22	40	21	50	32	46	33	4	11	19	6	16	32	24	72	117					
		9.74%	5.43%	9.30%	7.81%	11.64%	12.23%	9.33%	17.66%	13.38%	15.28%	13.80%	4.34%	6.04%	7.42%	4.25%	5.33%	9.35%	6.09%	14.4%	8.36%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	96	6	3	15	3	7	8	1	2	3	4	1	4	4	3	2	1	5	7	17					
		1.55%	2.17%	1.39%	5.85%	1.58%	2.14%	3.55%	0.35%	0.83%	0.99%	1.67%	1.08%	2.19%	1.56%	2.12%	0.66%	0.29%	1.26%	1.4%	1.21%					
37	"20. ""Политическая партия ""Единая Россия"""	1890	121	85	24	53	115	69	114	47	88	99	41	57	109	22	86	107	106	139	408					
		30.70%	43.84%	39.53%	9.37%	28.04%	35.16%	30.66%	40.28%	19.66%	29.23%	41.42%	44.56%	31.31%	42.57%	15.60%	28.66%	31.28%	26.90%	27.8%	29.18%					
38	"21. ""Российская Конституционно-демократическая партия"""	9	0	0	0	0	0	0	0	0	2	0	1	1	0	0	1	0	0	0	4					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	1.08%	0.54%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.28%					
39	"22. ""Развитие предпринимательства"""	11	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	1	0	0	5					
		0.17%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.83%	1.08%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.35%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1582	54	39	101	51	83	32	46	57	73	29	7	27	36	70	97	83	121	147	429					
		25.70%	19.56%	18.13%	39.45%	26.98%	25.38%	14.22%	16.25%	23.84%	24.25%	12.13%	7.60%	14.83%	14.06%	49.64%	32.33%	24.26%	30.71%	29.4%	30.68%					
																										
41	Против всех	254	3	5	14	7	17	12	15	8	14	4	1	4	7	5	7	26	14	22	69					
		4.12%	1.08%	2.32%	5.46%	3.70%	5.19%	5.33%	5.30%	3.34%	4.65%	1.67%	1.08%	2.19%	2.73%	3.54%	2.33%	7.60%	3.55%	4.4%	4.93%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
