Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Асбестовская городская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №2607					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2922	47	61	76	115	126	87	152	131	127	116	72	109	104	135	89	166	334	129	143	154	113	59	96	120	47	7	7					
		7.51%	3.85%	3.18%	5.17%	6.49%	7.55%	6.31%	8.49%	8.16%	7.06%	7.39%	7.97%	8.69%	7.83%	8.12%	6.69%	8.76%	19.87%	7.39%	8.34%	8.67%	6.91%	4.65%	7.75%	6.74%	4.22%	3.98%	3.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	253	6	10	9	7	13	14	8	10	9	7	4	12	12	8	5	17	8	8	14	7	11	24	5	12	9	3	1					
		0.65%	0.49%	0.52%	0.61%	0.40%	0.78%	1.02%	0.45%	0.62%	0.50%	0.45%	0.44%	0.96%	0.90%	0.48%	0.38%	0.90%	0.48%	0.46%	0.82%	0.39%	0.67%	1.89%	0.40%	0.67%	0.81%	1.70%	0.43%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	24335	908	1438	954	1125	1051	873	1093	978	1083	1008	569	751	741	978	865	1148	843	1094	1035	1062	1056	801	748	1096	731	130	176					
		62.51%	74.43%	74.86%	64.90%	63.52%	62.97%	63.31%	61.06%	60.90%	60.20%	64.20%	63.01%	59.84%	55.80%	58.84%	65.04%	60.61%	50.15%	62.69%	60.39%	59.76%	64.55%	63.07%	60.37%	61.57%	65.68%	73.86%	75.54%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	568	4	9	16	24	33	30	36	20	20	18	8	25	24	35	21	37	17	23	29	22	22	32	23	25	13	1	1					
		1.46%	0.33%	0.47%	1.09%	1.36%	1.98%	2.18%	2.01%	1.25%	1.11%	1.15%	0.89%	1.99%	1.81%	2.11%	1.58%	1.95%	1.01%	1.32%	1.69%	1.24%	1.34%	2.52%	1.86%	1.40%	1.17%	0.57%	0.43%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
