Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																				
Дата голосования: 04.12.2011																																																				
																																																				
Наименование Избирательной комиссии:    Горьковская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	160	1	0	0	6	3	2	0	0	0	1	21	26	8	16	1	1	0	0	2	0	3	9	0	6	0	1	9	1	9	0	0	1	10	3	0	2	0	2	1	6	1	5	1	0	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	121	5	1	1	3	1	1	2	1	1	2	5	11	9	8	3	2	3	2	1	3	2	3	0	4	1	3	0	1	7	3	2	1	0	1	1	6	5	3	3	3	1	3	1	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	349	2	3	3	24	17	1	3	3	3	19	19	14	32	24	4	2	3	3	1	3	0	11	3	14	3	2	11	2	21	3	20	2	10	0	3	18	3	1	2	24	2	5	2	3	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1107	7	4	15	44	33	1	11	6	7	48	89	92	44	91	25	19	18	3	6	4	7	25	11	49	2	14	57	11	61	5	55	4	36	9	13	45	10	2	5	51	11	9	7	23	18					
		10.35%	5.56%	5.26%	9.32%	7.60%	7.02%	0.83%	6.67%	9.09%	7.95%	11.48%	11.79%	12.83%	8.84%	14.04%	12.95%	14.07%	14.63%	3.00%	9.09%	7.14%	10.00%	8.14%	11.22%	12.28%	3.28%	11.76%	12.23%	15.07%	9.87%	6.67%	13.78%	4.40%	12.37%	12.86%	10.24%	10.04%	10.20%	2.78%	5.38%	10.90%	9.02%	4.11%	9.46%	16.43%	13.04%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1533	15	9	23	72	74	3	43	9	10	65	111	115	94	132	22	17	17	4	5	5	6	37	3	62	13	17	53	13	112	14	52	24	34	12	12	59	4	16	5	40	18	29	7	26	20					
		14.33%	11.90%	11.84%	14.29%	12.44%	15.74%	2.48%	26.06%	13.64%	11.36%	15.55%	14.70%	16.04%	18.88%	20.37%	11.40%	12.59%	13.82%	4.00%	7.58%	8.93%	8.57%	12.05%	3.06%	15.54%	21.31%	14.29%	11.37%	17.81%	18.12%	18.67%	13.03%	26.37%	11.68%	17.14%	9.45%	13.17%	4.08%	22.22%	5.38%	8.55%	14.75%	13.24%	9.46%	18.57%	14.49%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	102	0	0	1	9	1	2	5	1	1	4	8	2	5	3	1	1	1	1	0	0	1	4	2	3	1	0	4	0	8	0	3	0	1	0	6	5	1	3	1	8	1	3	0	0	1					
		0.95%	0.00%	0.00%	0.62%	1.55%	0.21%	1.65%	3.03%	1.52%	1.14%	0.96%	1.06%	0.28%	1.00%	0.46%	0.52%	0.74%	0.81%	1.00%	0.00%	0.00%	1.43%	1.30%	2.04%	0.75%	1.64%	0.00%	0.86%	0.00%	1.29%	0.00%	0.75%	0.00%	0.34%	0.00%	4.72%	1.12%	1.02%	4.17%	1.08%	1.71%	0.82%	1.37%	0.00%	0.00%	0.72%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2148	22	28	37	91	118	22	36	3	18	73	174	135	100	154	21	27	25	14	6	11	9	64	19	54	13	42	82	7	125	18	62	15	35	11	22	91	19	12	5	161	30	87	3	12	35					
		20.08%	17.46%	36.84%	22.98%	15.72%	25.11%	18.18%	21.82%	4.55%	20.45%	17.46%	23.05%	18.83%	20.08%	23.77%	10.88%	20.00%	20.33%	14.00%	9.09%	19.64%	12.86%	20.85%	19.39%	13.53%	21.31%	35.29%	17.60%	9.59%	20.23%	24.00%	15.54%	16.48%	12.03%	15.71%	17.32%	20.31%	19.39%	16.67%	5.38%	34.40%	24.59%	39.73%	4.05%	8.57%	25.36%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	145	0	2	0	9	6	0	0	0	0	3	20	19	8	12	2	3	2	0	1	0	0	2	0	6	0	2	6	0	13	0	3	0	4	0	0	6	0	1	0	5	0	1	0	7	2					
		1.36%	0.00%	2.63%	0.00%	1.55%	1.28%	0.00%	0.00%	0.00%	0.00%	0.72%	2.65%	2.65%	1.61%	1.85%	1.04%	2.22%	1.63%	0.00%	1.52%	0.00%	0.00%	0.65%	0.00%	1.50%	0.00%	1.68%	1.29%	0.00%	2.10%	0.00%	0.75%	0.00%	1.37%	0.00%	0.00%	1.34%	0.00%	1.39%	0.00%	1.07%	0.00%	0.46%	0.00%	5.00%	1.45%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5428	80	30	82	346	236	92	68	45	47	213	334	337	239	240	116	64	60	73	47	34	46	169	63	210	32	40	259	41	284	38	208	47	172	34	72	233	63	38	75	194	57	87	55	68	60					
		50.74%	63.49%	39.47%	50.93%	59.76%	50.21%	76.03%	41.21%	68.18%	53.41%	50.96%	44.24%	47.00%	47.99%	37.04%	60.10%	47.41%	48.78%	73.00%	71.21%	60.71%	65.71%	55.05%	64.29%	52.63%	52.46%	33.61%	55.58%	56.16%	45.95%	50.67%	52.13%	51.65%	59.11%	48.57%	56.69%	52.01%	64.29%	52.78%	80.65%	41.45%	46.72%	39.73%	74.32%	48.57%	43.48%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	57	1	0	1	2	2	0	0	0	2	3	4	4	3	2	1	1	0	0	0	1	0	2	0	6	0	0	2	1	4	0	1	0	1	1	1	4	0	0	1	3	0	0	1	1	1					
		0.53%	0.79%	0.00%	0.62%	0.35%	0.43%	0.00%	0.00%	0.00%	2.27%	0.72%	0.53%	0.56%	0.60%	0.31%	0.52%	0.74%	0.00%	0.00%	0.00%	1.79%	0.00%	0.65%	0.00%	1.50%	0.00%	0.00%	0.43%	1.37%	0.65%	0.00%	0.25%	0.00%	0.34%	1.43%	0.79%	0.89%	0.00%	0.00%	1.08%	0.64%	0.00%	0.00%	1.35%	0.71%	0.72%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
