Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
"Наименование Избирательной комиссии:    Тамбов, Советская"																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1168	37	40	45	30	40	37	35	20	20	20	25	20	30	30	20	45	55	20	45	35	30	35	40	25	43	30	20	30	25	35	35	45	20	25	20	30	31					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1018	27	32	45	29	40	36	30	9	10	16	22	18	30	29	13	45	53	11	45	35	19	32	36	25	23	26	13	29	24	33	33	45	14	21	13	29	28					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1194	12	13	32	31	20	18	14	38	15	92	46	22	72	13	14	17	16	56	32	24	26	17	16	19	22	19	17	11	20	28	25	18	10	11	250	59	29					
14	Число погашенных неиспользованных открепительных удостоверений	150	10	8	0	1	0	1	5	11	10	4	3	2	0	1	7	0	2	9	0	0	11	3	4	0	20	4	7	1	1	2	2	0	6	4	7	1	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	279	7	5	13	18	6	6	12	6	2	2	3	4	4	4	8	9	7	2	15	13	6	7	11	7	6	7	2	11	7	7	10	15	8	9	2	2	16					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4511	67	85	124	171	108	121	123	81	74	69	99	108	148	156	66	221	247	78	216	189	26	125	217	100	128	60	46	111	123	135	187	190	94	53	102	145	118					
		9.27%	4.38%	4.58%	5.80%	13.85%	6.72%	12.09%	10.16%	13.97%	8.76%	12.32%	12.56%	10.45%	14.35%	12.07%	10.65%	12.52%	13.29%	6.19%	16.51%	13.66%	2.39%	10.16%	11.28%	12.64%	8.16%	3.17%	4.86%	7.63%	10.09%	7.78%	10.67%	10.13%	9.18%	3.75%	10.13%	10.29%	8.37%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	5612	74	188	130	163	251	174	129	87	95	114	87	132	173	150	83	201	210	226	207	203	128	130	219	113	143	101	89	302	122	210	169	157	122	116	144	140	130					
		11.54%	4.83%	10.13%	6.08%	13.20%	15.61%	17.38%	10.65%	15.00%	11.24%	20.36%	11.04%	12.78%	16.78%	11.61%	13.39%	11.39%	11.30%	17.92%	15.83%	14.67%	11.76%	10.57%	11.38%	14.29%	9.12%	5.34%	9.40%	20.77%	10.01%	12.10%	9.64%	8.37%	11.91%	8.20%	14.30%	9.94%	9.23%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	439	7	16	15	11	14	9	14	2	3	5	5	5	18	11	10	22	19	20	24	12	9	5	10	11	6	11	5	16	7	12	36	18	4	7	11	12	17					
		0.90%	0.46%	0.86%	0.70%	0.89%	0.87%	0.90%	1.16%	0.34%	0.36%	0.89%	0.63%	0.48%	1.75%	0.85%	1.61%	1.25%	1.02%	1.59%	1.83%	0.87%	0.83%	0.41%	0.52%	1.39%	0.38%	0.58%	0.53%	1.10%	0.57%	0.69%	2.05%	0.96%	0.39%	0.50%	1.09%	0.85%	1.21%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	9963	69	399	211	396	368	255	293	149	174	149	194	248	267	308	201	418	439	163	348	322	222	260	364	249	319	95	152	250	277	368	379	406	207	253	217	272	302					
		20.48%	4.51%	21.51%	9.86%	32.06%	22.89%	25.47%	24.19%	25.69%	20.59%	26.61%	24.62%	24.01%	25.90%	23.84%	32.42%	23.68%	23.63%	12.93%	26.61%	23.27%	20.40%	21.14%	18.92%	31.48%	20.34%	5.02%	16.05%	17.19%	22.72%	21.21%	21.62%	21.65%	20.21%	17.89%	21.55%	19.30%	21.43%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1452	41	73	44	58	17	36	46	18	18	12	20	29	52	50	32	83	77	19	68	42	18	29	59	30	4	25	15	28	48	40	80	73	17	26	28	30	67					
		2.98%	2.68%	3.94%	2.06%	4.70%	1.06%	3.60%	3.80%	3.10%	2.13%	2.14%	2.54%	2.81%	5.04%	3.87%	5.16%	4.70%	4.14%	1.51%	5.20%	3.03%	1.65%	2.36%	3.07%	3.79%	0.26%	1.32%	1.58%	1.93%	3.94%	2.31%	4.56%	3.89%	1.66%	1.84%	2.78%	2.13%	4.76%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	25107	1245	1059	1403	396	824	392	577	229	443	198	372	480	332	530	221	774	817	731	367	558	671	658	1017	273	924	1428	628	715	625	940	780	977	564	957	487	767	748					
		51.61%	81.32%	57.09%	65.59%	32.06%	51.24%	39.16%	47.65%	39.48%	52.43%	35.36%	47.21%	46.47%	32.20%	41.02%	35.65%	43.85%	43.97%	57.97%	28.06%	40.32%	61.67%	53.50%	52.86%	34.51%	58.93%	75.48%	66.31%	49.17%	51.27%	54.18%	44.50%	52.11%	55.08%	67.68%	48.36%	54.44%	53.09%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	206	4	8	14	9	8	3	6	1	3	3	2	4	8	1	1	13	8	3	7	4	3	2	8	7	9	4	1	7	6	7	20	6	3	0	3	3	7					
		0.42%	0.26%	0.43%	0.65%	0.73%	0.50%	0.30%	0.50%	0.17%	0.36%	0.54%	0.25%	0.39%	0.78%	0.08%	0.16%	0.74%	0.43%	0.24%	0.54%	0.29%	0.28%	0.16%	0.42%	0.88%	0.57%	0.21%	0.11%	0.48%	0.49%	0.40%	1.14%	0.32%	0.29%	0.00%	0.30%	0.21%	0.50%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
