Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Чаинская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	94	2	0	1	4	0	0	4	1	3	3	0	1	5	2	5	4	0	1	0	0	13	1	4	1	1	13	6	7	1	2	1	0	3	5					
		1.26%	0.62%	0.0%	3.44%	1.32%	0.0%	0.0%	2.27%	0.27%	1.28%	1.25%	0.0%	0.90%	1.48%	0.80%	1.48%	1.00%	0.0%	0.84%	0.0%	0.0%	2.96%	2.85%	1.80%	1.20%	0.47%	2.35%	1.26%	1.70%	0.64%	1.43%	0.88%	0.0%	1.65%	1.24%					
30	"13. ""Демократическая партия России"""	22	2	0	0	2	0	0	1	0	0	2	0	0	5	1	0	1	0	0	1	0	0	1	1	0	0	0	1	2	1	0	0	0	0	1					
		0.29%	0.62%	0.0%	0.0%	0.66%	0.0%	0.0%	0.56%	0.0%	0.0%	0.83%	0.0%	0.0%	1.48%	0.40%	0.0%	0.25%	0.0%	0.0%	0.68%	0.0%	0.0%	2.85%	0.45%	0.0%	0.0%	0.0%	0.21%	0.48%	0.64%	0.0%	0.0%	0.0%	0.0%	0.24%					
31	"14. ""Великая Россия - Евразийский Союз"""	23	3	1	0	0	0	1	0	4	1	1	0	0	1	2	0	2	0	0	0	0	2	0	2	2	0	1	0	0	0	0	0	0	0	0					
		0.30%	0.94%	0.41%	0.0%	0.0%	0.0%	0.86%	0.0%	1.08%	0.42%	0.41%	0.0%	0.0%	0.29%	0.80%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.90%	2.40%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	14	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	0	2	2	2	1	0	0	0	0	0					
		0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.27%	0.0%	0.0%	0.0%	0.0%	0.29%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.45%	1.20%	0.0%	0.36%	0.42%	0.48%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	281	13	15	1	9	1	3	5	16	6	9	1	1	16	19	12	9	0	2	5	3	18	0	11	4	6	22	18	15	6	8	8	2	1	16					
		3.77%	4.08%	6.27%	3.44%	2.98%	1.16%	2.58%	2.84%	4.35%	2.57%	3.75%	1.49%	0.90%	4.74%	7.63%	3.56%	2.25%	0.0%	1.69%	3.40%	3.61%	4.10%	0.0%	4.97%	4.81%	2.87%	3.98%	3.78%	3.65%	3.87%	5.75%	7.07%	4.25%	0.55%	3.99%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	17	0	1	0	2	0	0	1	1	0	0	0	1	0	1	0	3	0	1	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	1					
		0.22%	0.0%	0.41%	0.0%	0.66%	0.0%	0.0%	0.56%	0.27%	0.0%	0.0%	0.0%	0.90%	0.0%	0.40%	0.0%	0.75%	0.0%	0.84%	0.68%	1.20%	0.22%	0.0%	0.0%	2.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%					
35	"18. ""ЛДПР"""	1052	30	24	2	30	3	14	20	54	22	18	11	8	28	61	51	77	7	34	20	16	59	1	39	5	33	88	66	51	29	32	27	11	21	60					
		14.12%	9.43%	10.04%	6.89%	9.93%	3.48%	12.06%	11.36%	14.71%	9.44%	7.5%	16.41%	7.27%	8.30%	24.49%	15.13%	19.29%	19.99%	28.81%	13.60%	19.27%	13.43%	2.85%	17.64%	6.02%	15.78%	15.94%	13.86%	12.43%	18.70%	23.02%	23.89%	23.40%	11.60%	14.96%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	162	9	1	0	14	0	1	1	9	5	6	1	1	3	5	8	9	2	0	5	2	9	2	8	2	2	17	18	4	2	4	0	0	6	6					
		2.17%	2.83%	0.41%	0.0%	4.63%	0.0%	0.86%	0.56%	2.45%	2.14%	2.5%	1.49%	0.90%	0.89%	2.00%	2.37%	2.25%	5.71%	0.0%	3.40%	2.40%	2.05%	5.71%	3.61%	2.40%	0.95%	3.07%	3.78%	0.97%	1.29%	2.87%	0.0%	0.0%	3.31%	1.49%					
37	"20. ""Политическая партия ""Единая Россия"""	3951	187	125	21	140	61	68	96	184	147	133	44	80	198	103	174	171	19	57	68	42	251	21	84	37	120	282	243	238	84	60	51	22	96	244					
		53.04%	58.80%	52.30%	72.41%	46.35%	70.93%	58.62%	54.54%	50.13%	63.09%	55.41%	65.67%	72.72%	58.75%	41.36%	51.63%	42.85%	54.28%	48.30%	46.25%	50.60%	57.17%	59.99%	38.00%	44.57%	57.41%	51.08%	51.05%	58.04%	54.19%	43.16%	45.13%	46.80%	53.03%	60.84%					
38	"21. ""Российская Конституционно-демократическая партия"""	23	1	1	1	1	0	1	0	1	0	1	0	1	0	0	1	3	0	0	0	0	2	0	2	2	0	1	2	0	1	0	0	1	0	0					
		0.30%	0.31%	0.41%	3.44%	0.33%	0.0%	0.86%	0.0%	0.27%	0.0%	0.41%	0.0%	0.90%	0.0%	0.0%	0.29%	0.75%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.90%	2.40%	0.0%	0.18%	0.42%	0.0%	0.64%	0.0%	0.0%	2.12%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	16	0	1	0	0	0	0	0	1	0	0	0	0	2	1	2	2	0	0	0	0	2	0	1	0	0	0	2	0	0	1	0	0	0	1					
		0.21%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.59%	0.40%	0.59%	0.50%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.45%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.24%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	489	19	12	1	39	3	2	11	22	21	13	3	6	27	11	14	25	0	1	24	7	25	1	17	8	19	37	31	34	9	10	5	0	14	18					
		6.56%	5.97%	5.02%	3.44%	12.91%	3.48%	1.72%	6.25%	5.99%	9.01%	5.41%	4.47%	5.45%	8.01%	4.41%	4.15%	6.26%	0.0%	0.84%	16.32%	8.43%	5.69%	2.85%	7.69%	9.63%	9.09%	6.70%	6.51%	8.29%	5.80%	7.19%	4.42%	0.0%	7.73%	4.48%					
																																									
41	Против всех	267	15	10	0	20	0	9	8	14	4	9	1	4	13	8	17	9	2	8	7	3	14	3	11	5	7	15	16	12	7	2	2	0	3	9					
		3.58%	4.71%	4.18%	0.0%	6.62%	0.0%	7.75%	4.54%	3.81%	1.71%	3.75%	1.49%	3.63%	3.85%	3.21%	5.04%	2.25%	5.71%	6.77%	4.76%	3.61%	3.18%	8.57%	4.97%	6.02%	3.34%	2.71%	3.36%	2.92%	4.51%	1.43%	1.76%	0.0%	1.65%	2.24%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
